timestamp,ema50_dist_eth_btc_30m,ema200_dist_eth_btc_30m,lower_bb_dist_eth_btc_30m,width_bb_eth_btc_30m,rsi_eth_btc_30m,stoch_rsi_fastk_eth_btc_30m,stoch_rsi_fastd_eth_btc_30m,kijun_dist_eth_btc_30m,tenkan_dist_eth_btc_30m
2019-01-31 23:00:00,0.0012486724579350295,0.002540447843410565,-0.00703450409159867,0.009596515575400378,0.5029817330674244,1.0,0.5440779639458103,0.005138365387713062,0.0061692600109533036
2019-01-31 23:30:00,0.0016027535196363463,0.0022513363809311127,-0.006247726738028314,0.00851607990877335,0.49396320747211675,0.9261739510045709,0.8414439499553076,0.005559494649993502,0.006590821193760643
2019-02-01 00:00:00,0.0030931385677608336,0.0031133731783736796,-0.004307769201358225,0.0074255769195023325,0.4598142762633855,0.6466292913022076,0.857601080768926,0.007182516624701485,0.008215507779714804
2019-02-01 00:30:00,0.0024121664535161624,0.0020122795758072964,-0.004631972439403387,0.006652966379483621,0.4739145008174353,0.5602004044633041,0.7110012155900275,0.006597625500064597,0.007630016776358328
2019-02-01 01:00:00,0.004684833763454188,0.004446486080366796,-0.002286072108828252,0.006725293480196452,0.42363400921335864,0.0,0.4022765652551704,0.009071798188874602,0.010106727037516361
2019-02-01 01:30:00,0.005908008534307507,0.005810545788249577,-0.0006542704846066449,0.006448191946413103,0.39679020483426247,0.0,0.18673346815443456,0.010542510121457571,0.011578947368421133
2019-02-01 02:00:00,0.01531879800864644,0.01840597172451819,0.005741885651993961,0.012513004943164539,0.2713068708958934,0.0,-1.1842378929335003e-16,0.02062479555119401,0.021671573438011293
2019-02-01 02:30:00,0.016540354128129264,0.021886142240105322,0.00445345072027159,0.017206090805703046,0.2550720437897853,0.0,-1.1842378929335003e-16,0.022531380067512208,0.023580113394291224
2019-02-01 03:00:00,0.0111139218372458,0.017204066793497397,-0.0015663274985824316,0.01862476964600381,0.3630836362674696,0.6407827068595564,0.213594235619852,0.017529269803998382,0.018572872843492183
2019-02-01 03:30:00,0.012201197720890233,0.01907889490556136,-0.001362089418056267,0.020261499798212745,0.34580452392298083,0.6402318479472777,0.4270048516022779,0.01912461211824268,0.02016985138004257
