timestamp,ema50_dist_eos_usd_6h,ema200_dist_eos_usd_6h,upper_bb_dist_eos_usd_6h,lower_bb_dist_eos_usd_6h,width_bb_eos_usd_6h,rsi_eos_usd_6h,stoch_rsi_fastk_eos_usd_6h,stoch_rsi_fastd_eos_usd_6h,kijun_dist_eos_usd_6h,tenkan_dist_eos_usd_6h
2018-08-12 02:00:00,25.81,56.63,35.41,-11.9,42.34,32.51,99.78,86.0,-50.06,-48.41
2018-08-12 08:00:00,23.77,54.75,29.1,-11.32,37.12,33.8,100.0,86.0,-50.48,-48.85
2018-08-12 14:00:00,26.73,59.22,26.51,-5.89,29.38,31.38,55.1,84.96,-48.86,-47.17
2018-08-12 20:00:00,26.18,59.27,22.66,-4.38,24.78,31.08,49.55,68.22,-48.65,-46.96
2018-08-13 02:00:00,24.13,57.35,20.0,-5.54,23.82,32.52,53.14,52.6,-49.09,-47.41
2018-08-13 08:00:00,20.74,53.59,15.46,-7.14,21.7,36.08,100.0,67.56,-50.13,-48.48
2018-08-13 14:00:00,30.2,66.52,26.0,-0.94,23.94,29.45,0.0,51.05,-45.72,-43.92
2018-08-13 20:00:00,32.03,69.83,29.05,-0.78,26.14,27.98,0.0,33.33,-44.41,-42.57
2018-08-14 02:00:00,39.12,80.2,37.76,2.32,29.52,24.59,0.0,0.0,-40.75,-38.79
2018-08-14 08:00:00,37.88,79.79,38.28,-0.53,32.65,24.48,0.0,0.0,-40.62,-38.66
2018-08-14 14:00:00,36.19,78.73,36.3,-2.46,33.15,24.72,4.8,1.6,-40.71,-38.75
2018-08-14 20:00:00,26.75,67.1,25.51,-8.6,31.45,34.48,100.0,34.93,-44.34,-42.51
2018-08-15 02:00:00,24.56,64.88,22.01,-9.38,29.52,35.86,100.0,68.27,-44.87,-43.04
2018-08-15 08:00:00,23.53,64.14,20.28,-9.57,28.33,35.95,100.0,100.0,-44.9,-43.08
2018-08-15 14:00:00,17.21,56.11,12.58,-12.9,25.53,43.03,100.0,100.0,-47.4,-45.67
2018-08-15 20:00:00,21.75,62.71,16.6,-9.01,24.68,38.56,47.76,82.59,-44.97,-43.15
2018-08-16 02:00:00,20.46,61.49,15.34,-9.55,24.18,39.11,45.35,64.37,-45.17,-43.36
2018-08-16 08:00:00,16.7,56.79,12.01,-11.93,23.93,42.98,99.37,64.16,-46.58,-44.81
2018-08-16 14:00:00,17.33,58.0,11.68,-10.48,22.03,41.72,70.66,71.79,-45.96,-44.18
2018-08-16 20:00:00,21.68,64.4,16.13,-6.96,22.08,37.31,0.0,56.68,-43.55,-41.69
2018-08-17 02:00:00,14.59,55.08,8.97,-11.66,20.92,45.19,100.0,56.89,-46.56,-44.8
2018-08-17 08:00:00,12.57,52.5,6.41,-12.35,19.33,46.98,100.0,66.67,-47.27,-45.53
2018-08-17 14:00:00,3.85,40.5,-0.63,-19.6,21.1,56.56,100.0,100.0,-51.28,-49.67
2018-08-17 20:00:00,-2.68,31.2,-4.19,-26.41,26.24,63.01,100.0,100.0,-54.39,-52.89
2018-08-18 02:00:00,1.06,35.95,0.85,-24.17,28.32,57.61,69.67,89.89,-52.62,-51.05
2018-08-18 08:00:00,0.63,35.05,1.48,-24.97,29.97,58.01,68.79,79.49,-52.81,-51.25
2018-08-18 14:00:00,9.78,47.38,11.4,-17.67,30.02,47.54,0.0,46.15,-48.33,-46.63
2018-08-18 20:00:00,6.3,42.63,8.74,-19.71,30.1,50.6,19.78,29.52,-49.85,-48.19
2018-08-19 02:00:00,5.81,41.87,8.71,-18.58,28.7,50.86,31.65,17.15,-49.97,-48.32
2018-08-19 08:00:00,2.07,36.6,5.44,-20.0,27.43,54.59,67.29,39.58,-51.7,-50.1
2018-08-19 14:00:00,5.06,40.47,8.52,-15.68,25.1,50.93,48.02,48.99,-50.18,-48.54
2018-08-19 20:00:00,1.39,35.29,5.41,-17.85,24.8,54.65,100.0,71.77,-51.9,-50.31
2018-08-20 02:00:00,2.46,36.48,7.0,-16.11,24.22,53.21,62.07,70.03,-51.34,-49.74
2018-08-20 08:00:00,4.74,39.39,9.62,-13.14,23.17,50.28,0.0,54.02,-50.16,-48.52
2018-08-20 14:00:00,4.72,39.22,9.96,-12.65,22.91,50.08,0.0,20.69,-50.08,-48.43
2018-08-20 20:00:00,13.03,50.46,19.1,-4.98,22.5,41.59,0.0,0.0,-45.87,-44.08
2018-08-21 02:00:00,11.9,49.11,18.29,-5.2,22.05,42.3,6.14,2.05,-46.18,-44.4
2018-08-21 08:00:00,9.32,45.73,15.92,-6.89,21.82,44.86,37.6,14.58,-47.24,-45.49
2018-08-21 14:00:00,10.54,47.45,17.61,-5.34,21.63,43.29,20.05,21.26,-46.44,-44.67
2018-08-21 20:00:00,6.84,42.46,13.3,-6.79,19.46,47.47,100.0,52.55,-48.1,-46.38
2018-08-22 02:00:00,3.74,38.14,10.06,-8.71,18.64,51.03,100.0,73.35,-49.53,-47.86
2018-08-22 08:00:00,3.34,37.41,9.73,-8.44,18.05,51.36,100.0,100.0,-49.66,-48.0
2018-08-22 14:00:00,9.61,45.81,16.69,-3.41,18.85,43.83,6.69,68.9,-46.41,-44.64
2018-08-22 20:00:00,10.09,46.53,15.89,-2.72,17.46,42.98,0.0,35.56,-45.98,-44.19
2018-08-23 02:00:00,9.1,45.26,14.27,-3.63,17.0,43.79,9.64,5.44,-46.28,-44.5
2018-08-23 08:00:00,9.01,45.17,13.26,-3.5,15.97,43.49,6.07,5.23,-46.14,-44.36
2018-08-23 14:00:00,5.54,40.44,9.86,-6.46,16.05,48.14,100.0,38.57,-47.75,-46.02
2018-08-23 20:00:00,4.79,39.31,9.04,-7.06,15.94,48.94,100.0,68.69,-48.02,-46.3
2018-08-24 02:00:00,4.44,38.69,8.56,-7.3,15.76,49.21,100.0,100.0,-48.11,-46.39
2018-08-24 08:00:00,3.78,37.65,7.06,-7.45,14.54,50.03,100.0,100.0,-48.36,-46.65
2018-08-24 14:00:00,4.4,38.32,7.44,-6.74,14.13,48.68,28.31,76.1,-47.96,-46.24
2018-08-24 20:00:00,1.08,33.64,3.04,-9.12,12.54,54.26,100.0,76.1,-49.59,-47.92
2018-08-25 02:00:00,2.04,34.67,3.14,-7.69,11.09,52.27,64.36,64.22,-49.07,-47.39
2018-08-25 08:00:00,2.11,34.53,2.88,-7.37,10.49,51.97,58.94,74.43,-48.99,-47.31
2018-08-25 14:00:00,1.19,33.05,1.74,-8.03,10.09,53.6,88.21,70.5,-49.43,-47.76
2018-08-25 20:00:00,1.12,32.69,1.97,-7.64,9.89,53.65,73.35,73.5,-49.44,-47.77
2018-08-26 02:00:00,5.03,37.72,6.03,-3.56,9.46,45.42,0.0,53.85,-47.38,-45.64
2018-08-26 08:00:00,2.8,34.59,3.96,-5.35,9.38,49.63,51.1,41.48,-48.44,-46.74
2018-08-26 14:00:00,2.97,34.63,4.22,-4.69,8.93,49.06,44.19,31.76,-48.3,-46.59
2018-08-26 20:00:00,2.34,33.59,3.73,-5.15,8.95,50.19,57.99,51.09,-48.56,-46.87
2018-08-27 02:00:00,-1.87,27.72,-0.11,-9.39,9.74,58.56,100.0,67.39,-50.72,-49.09
2018-08-27 08:00:00,-2.06,27.09,0.1,-9.9,10.51,59.06,100.0,86.0,-50.86,-49.23
2018-08-27 14:00:00,-2.45,26.18,0.3,-10.19,11.03,60.0,100.0,100.0,-51.1,-49.49
2018-08-27 20:00:00,-5.45,21.8,-1.68,-13.23,12.48,65.7,100.0,100.0,-52.72,-51.16
2018-08-28 02:00:00,-4.75,22.22,-0.23,-12.54,13.15,64.12,77.88,92.63,-52.47,-50.9
2018-08-28 08:00:00,-5.71,20.5,-0.5,-13.32,13.78,66.2,100.0,92.63,-53.06,-51.51
2018-08-28 14:00:00,-5.69,20.02,0.32,-13.52,14.82,66.58,100.0,92.63,-53.16,-51.62
2018-08-28 20:00:00,-12.8,10.2,-4.6,-22.01,20.09,77.27,100.0,100.0,-56.96,-55.54
2018-08-29 02:00:00,-12.06,10.41,-1.99,-22.45,23.31,76.33,92.9,97.63,-56.83,-55.41
2018-08-29 08:00:00,-17.45,2.72,-4.96,-29.44,29.56,82.3,100.0,97.63,-59.83,-58.5
2018-08-29 14:00:00,-13.54,6.84,0.93,-26.61,31.6,71.37,30.5,74.47,-58.19,-56.81
2018-08-29 20:00:00,-13.49,6.15,2.24,-27.19,33.62,71.95,5.31,45.27,-58.44,-57.06
2018-08-30 02:00:00,-9.76,10.14,7.16,-23.84,33.82,63.22,0.0,11.94,-56.84,-55.41
2018-08-30 08:00:00,-8.23,11.48,9.22,-22.06,33.42,60.55,0.0,1.77,-56.27,-54.82
2018-08-30 14:00:00,-10.0,8.74,7.5,-23.22,33.34,63.61,26.8,8.93,-57.31,-55.9
2018-08-30 20:00:00,-11.16,6.73,6.56,-23.86,33.3,65.79,45.97,24.26,-58.07,-56.68
2018-08-31 02:00:00,-11.53,5.66,6.16,-23.1,31.96,66.94,100.0,57.59,-58.47,-57.09
2018-08-31 08:00:00,-13.38,2.77,4.24,-23.97,31.3,70.11,100.0,81.99,-59.59,-58.26
2018-08-31 14:00:00,-14.7,0.48,2.93,-24.31,30.5,72.49,100.0,100.0,-60.49,-59.18
2018-08-31 20:00:00,-13.64,1.06,4.07,-22.12,28.79,70.88,76.09,92.03,-60.26,-58.94
2018-09-01 02:00:00,-15.58,-1.93,2.16,-23.46,28.68,74.1,100.0,92.03,-61.44,-60.17
2018-09-01 08:00:00,-15.12,-2.09,2.87,-22.32,27.91,74.29,100.0,92.03,-61.51,-60.24
2018-09-01 14:00:00,-15.69,-3.45,2.25,-22.04,26.95,75.79,100.0,100.0,-62.06,-60.81
2018-09-01 20:00:00,-14.5,-2.73,3.68,-20.26,26.1,73.49,53.05,84.35,-61.79,-60.53
2018-09-02 02:00:00,-12.93,-1.53,5.04,-17.53,24.07,69.67,0.0,51.02,-61.32,-60.05
2018-09-02 08:00:00,-9.53,1.85,8.14,-12.67,21.29,60.39,0.0,17.68,-59.99,-58.67
2018-09-02 14:00:00,-12.09,-1.58,4.02,-13.42,18.29,65.41,32.62,10.87,-61.34,-60.06
2018-09-02 20:00:00,-12.35,-2.4,3.61,-13.55,18.06,66.58,47.28,26.63,-61.67,-60.41
2018-09-03 02:00:00,-9.52,0.31,6.47,-10.25,17.04,59.74,0.0,26.63,-60.61,-59.31
2018-09-03 08:00:00,-8.46,1.1,7.39,-9.49,17.06,57.91,0.0,15.76,-60.29,-58.98
2018-09-03 14:00:00,-8.89,0.22,6.59,-9.82,16.68,59.38,16.92,5.64,-60.64,-59.34
2018-09-03 20:00:00,-8.58,0.17,6.65,-9.45,16.33,59.46,17.86,11.6,-60.66,-59.36
2018-09-04 02:00:00,-7.24,1.3,7.49,-7.25,14.73,56.5,0.0,11.6,-60.21,-58.89
2018-09-04 08:00:00,-9.14,-1.17,4.2,-7.75,12.16,61.1,100.0,39.29,-61.18,-59.9
2018-09-04 14:00:00,-8.97,-1.37,3.46,-6.5,10.12,61.49,100.0,66.67,-61.27,-59.99
2018-09-04 20:00:00,-7.44,-0.04,4.3,-4.05,8.34,57.68,23.68,74.56,-60.74,-59.45
2018-09-05 02:00:00,-7.76,-0.72,3.0,-3.52,6.55,59.09,51.9,58.53,-61.02,-59.73
2018-09-05 08:00:00,3.66,11.61,18.15,5.49,11.32,37.44,0.0,25.19,-56.13,-54.68
2018-09-05 14:00:00,9.45,18.08,28.1,7.11,17.84,31.81,0.0,17.3,-53.51,-51.98
2018-09-05 20:00:00,15.55,25.1,39.17,8.09,25.14,27.48,0.0,0.0,-50.65,-49.02
2018-09-06 02:00:00,17.74,27.97,44.76,5.61,31.27,25.96,0.0,0.0,-49.41,-47.74
2018-09-06 08:00:00,17.49,28.19,46.44,1.72,36.04,25.72,0.0,0.0,-49.21,-47.53
2018-09-06 14:00:00,17.3,28.46,47.28,-1.48,39.68,25.44,0.0,0.0,-48.98,-47.3
2018-09-06 20:00:00,11.45,22.35,39.84,-8.03,41.3,33.9,100.0,33.33,-51.32,-49.71
2018-09-07 02:00:00,9.91,20.89,37.54,-10.58,42.41,35.68,100.0,66.67,-51.82,-50.23
2018-09-07 08:00:00,16.77,28.9,46.92,-7.22,45.17,30.2,46.45,82.15,-48.51,-46.81
2018-09-07 14:00:00,13.36,25.48,42.08,-11.27,46.23,34.19,85.43,77.29,-49.78,-48.12
2018-09-07 20:00:00,13.0,25.42,40.54,-12.5,46.52,34.06,70.45,67.44,-49.7,-48.04
2018-09-08 02:00:00,12.21,24.85,38.68,-13.96,46.85,34.51,78.63,78.17,-49.83,-48.17
2018-09-08 08:00:00,11.7,24.56,37.03,-15.0,46.87,34.56,100.0,83.03,-49.84,-48.19
2018-09-08 14:00:00,17.58,31.6,43.18,-11.53,47.23,29.47,0.0,59.54,-46.88,-45.13
2018-09-08 20:00:00,18.05,32.62,42.26,-11.89,47.01,28.69,0.0,33.33,-46.34,-44.57
2018-09-09 02:00:00,17.23,32.17,39.57,-12.89,46.28,28.88,3.13,1.04,-46.39,-44.62
2018-09-09 08:00:00,9.86,24.07,27.46,-17.24,42.53,40.2,100.0,34.38,-49.58,-47.91
2018-09-09 14:00:00,8.38,22.56,21.58,-16.42,37.05,41.95,100.0,67.71,-50.1,-48.45
2018-09-09 20:00:00,11.42,26.25,20.25,-11.6,30.53,38.3,72.48,90.83,-48.49,-46.78
2018-09-10 02:00:00,8.44,23.04,9.72,-8.89,18.53,42.35,100.0,90.83,-49.7,-48.04
2018-09-10 08:00:00,8.43,23.19,6.63,-6.68,13.31,41.96,90.32,87.6,-49.55,-47.88
2018-09-10 14:00:00,10.54,25.81,7.32,-3.8,10.92,39.12,20.15,70.16,-48.37,-46.66
2018-09-10 20:00:00,8.09,23.17,4.98,-5.62,10.63,42.62,100.0,70.16,-49.36,-47.68
2018-09-11 02:00:00,7.64,22.78,4.84,-5.74,10.63,42.86,100.0,73.38,-49.42,-47.75
2018-09-11 08:00:00,9.91,25.58,7.42,-3.57,10.78,39.53,10.93,70.31,-48.16,-46.45
2018-09-11 14:00:00,11.55,27.71,9.55,-2.15,11.28,37.18,0.0,36.98,-47.17,-45.42
2018-09-11 20:00:00,7.4,23.07,5.11,-5.34,10.47,43.87,100.0,36.98,-48.99,-47.31
2018-09-12 02:00:00,9.59,25.77,6.5,-2.77,9.1,40.7,52.6,50.87,-47.77,-46.04
2018-09-12 08:00:00,10.71,27.29,8.09,-1.74,9.53,38.92,26.04,59.55,-47.02,-45.27
2018-09-12 14:00:00,9.41,25.97,6.94,-2.77,9.51,40.55,50.41,43.02,-47.46,-45.72
2018-09-12 20:00:00,7.0,23.29,4.62,-4.66,9.28,44.4,100.0,58.82,-48.48,-46.78
2018-09-13 02:00:00,6.73,23.07,4.33,-4.62,8.96,44.38,99.77,83.39,-48.48,-46.77
2018-09-13 08:00:00,3.82,19.69,1.62,-7.08,8.94,49.55,100.0,99.92,-49.81,-48.15
2018-09-13 14:00:00,-3.69,10.75,-3.54,-15.03,12.66,61.43,100.0,99.92,-53.51,-51.98
2018-09-13 20:00:00,-2.06,12.4,-0.8,-13.67,13.87,58.27,81.45,93.82,-52.77,-51.21
2018-09-14 02:00:00,-2.53,11.63,-0.28,-14.01,14.79,59.09,86.25,89.23,-53.04,-51.49
2018-09-14 08:00:00,0.78,15.3,3.52,-11.09,15.19,52.7,26.49,64.73,-51.43,-49.83
2018-09-14 14:00:00,-0.2,14.03,2.97,-12.06,15.75,54.24,17.64,43.46,-51.91,-50.32
2018-09-14 20:00:00,1.05,15.35,4.64,-10.71,15.83,51.86,0.0,14.71,-51.29,-49.68
2018-09-15 02:00:00,0.05,14.07,4.01,-11.59,16.21,53.55,23.43,13.69,-51.77,-50.18
2018-09-15 08:00:00,-2.48,10.96,2.1,-14.04,17.16,57.89,100.0,41.14,-53.03,-51.48
2018-09-15 14:00:00,-2.96,10.17,2.3,-14.44,17.82,58.87,100.0,74.48,-53.33,-51.78
2018-09-15 20:00:00,-0.8,12.46,4.96,-12.41,18.04,54.16,32.83,77.61,-52.3,-50.73
2018-09-16 02:00:00,-0.13,13.09,5.97,-11.61,18.09,52.76,0.0,44.28,-51.98,-50.39
2018-09-16 08:00:00,-1.44,11.42,4.87,-12.32,17.85,55.32,41.84,24.89,-52.64,-51.08
2018-09-16 14:00:00,-1.08,11.66,5.26,-11.08,16.84,54.58,29.74,23.86,-52.49,-50.92
2018-09-16 20:00:00,-1.88,10.57,4.67,-11.43,16.67,56.32,100.0,57.19,-52.91,-51.35
2018-09-17 02:00:00,-1.24,11.13,5.27,-9.94,15.58,54.79,56.79,62.18,-52.62,-51.06
2018-09-17 08:00:00,-0.89,11.36,5.14,-8.18,13.52,53.97,0.0,52.26,-52.48,-50.91
2018-09-17 14:00:00,6.78,20.08,13.18,-0.2,12.56,39.03,0.0,18.93,-48.67,-46.97
2018-09-17 20:00:00,8.97,22.73,16.25,1.64,13.41,35.9,0.0,0.0,-47.44,-45.7
2018-09-18 02:00:00,8.66,22.55,16.62,1.14,14.22,35.85,0.0,0.0,-47.42,-45.68
2018-09-18 08:00:00,6.55,20.27,14.92,-1.14,15.02,39.86,22.15,7.38,-48.31,-46.6
2018-09-18 14:00:00,3.14,16.41,10.89,-4.48,14.89,46.6,100.0,40.72,-49.9,-48.24
2018-09-18 20:00:00,3.49,16.79,11.13,-4.4,15.02,45.76,92.18,71.44,-49.66,-48.0
2018-09-19 02:00:00,2.36,15.47,9.58,-5.51,14.79,47.91,100.0,97.39,-50.16,-48.52
2018-09-19 08:00:00,4.82,18.29,12.42,-3.58,15.32,43.2,41.44,77.88,-48.87,-47.18
2018-09-19 14:00:00,2.94,16.13,10.33,-5.46,15.41,46.91,78.81,73.42,-49.73,-48.07
2018-09-19 20:00:00,-0.61,11.98,6.53,-8.73,15.43,53.84,100.0,73.42,-51.47,-49.87
2018-09-20 02:00:00,0.01,12.55,7.09,-8.19,15.36,52.52,87.61,88.81,-51.17,-49.56
2018-09-20 08:00:00,-2.09,10.0,4.51,-10.11,15.03,56.61,100.0,95.87,-52.24,-50.66
2018-09-20 14:00:00,-0.49,11.65,5.62,-8.5,14.32,53.05,63.24,83.62,-51.47,-49.87
2018-09-20 20:00:00,-9.17,1.48,-2.24,-17.81,17.3,66.99,100.0,87.75,-55.88,-54.42
2018-09-21 02:00:00,-7.49,2.99,0.4,-17.06,19.05,63.66,76.96,80.07,-55.21,-53.73
2018-09-21 08:00:00,-9.71,0.07,-0.85,-20.2,21.62,67.07,100.0,92.32,-56.48,-55.05
2018-09-21 14:00:00,-8.34,1.19,1.47,-19.73,23.33,64.48,81.54,86.17,-55.99,-54.53
2018-09-21 20:00:00,-13.83,-5.44,-2.62,-26.37,27.78,71.76,100.0,93.85,-58.89,-57.54
2018-09-22 02:00:00,-10.41,-2.13,2.26,-24.29,29.83,64.51,10.57,64.04,-57.47,-56.06
2018-09-22 08:00:00,-8.28,-0.16,5.33,-22.92,30.98,60.78,0.0,36.86,-56.61,-55.18
2018-09-22 14:00:00,-9.06,-1.4,5.13,-23.36,31.35,62.27,13.62,8.07,-57.16,-55.74
2018-09-22 20:00:00,-8.64,-1.32,5.96,-22.22,30.68,62.13,12.26,8.63,-57.13,-55.71
2018-09-23 02:00:00,-9.01,-2.09,5.74,-21.57,29.65,63.17,64.08,29.99,-57.47,-56.07
2018-09-23 08:00:00,-9.8,-3.33,5.09,-21.43,28.88,64.89,100.0,58.78,-58.03,-56.64
2018-09-23 14:00:00,-7.21,-0.87,8.13,-18.41,27.98,59.24,0.0,54.69,-56.96,-55.54
2018-09-23 20:00:00,-8.57,-2.67,6.56,-18.71,26.91,61.88,46.66,48.89,-57.75,-56.36
2018-09-24 02:00:00,-5.73,0.11,9.57,-15.08,25.35,56.0,0.0,15.55,-56.55,-55.11
2018-09-24 08:00:00,-2.12,3.81,12.86,-9.93,22.46,49.59,0.0,15.55,-54.92,-53.44
2018-09-24 14:00:00,-4.48,1.1,9.23,-10.3,19.64,53.67,33.22,11.07,-56.1,-54.65
2018-09-24 20:00:00,-2.23,3.35,11.19,-7.02,17.83,49.97,3.05,12.09,-55.1,-53.62
2018-09-25 02:00:00,3.07,8.99,16.91,-1.12,16.72,42.61,0.0,12.09,-52.61,-51.05
2018-09-25 08:00:00,7.32,13.66,22.68,2.27,18.14,38.01,0.0,1.02,-50.52,-48.89
2018-09-25 14:00:00,7.52,14.06,23.68,2.09,19.12,37.55,0.0,0.0,-50.29,-48.65
2018-09-25 20:00:00,1.52,7.69,16.94,-4.27,19.94,46.29,70.42,23.47,-53.03,-51.48
2018-09-26 02:00:00,2.77,9.05,18.71,-3.81,20.95,44.67,81.46,50.63,-52.4,-50.83
2018-09-26 08:00:00,1.04,7.17,16.6,-6.0,21.46,47.15,100.0,83.96,-53.19,-51.64
2018-09-26 14:00:00,-2.49,3.29,12.29,-9.51,21.51,52.35,100.0,93.82,-54.87,-53.38
2018-09-26 20:00:00,-0.87,4.93,12.89,-7.96,20.35,49.99,69.22,89.74,-54.13,-52.62
2018-09-27 02:00:00,-1.59,4.06,11.37,-8.76,19.88,51.15,84.35,84.52,-54.49,-52.99
2018-09-27 08:00:00,-1.05,4.53,11.54,-8.47,19.71,50.36,61.74,71.77,-54.27,-52.76
2018-09-27 14:00:00,-1.9,3.52,9.93,-9.33,19.2,51.88,79.87,75.32,-54.69,-53.2
2018-09-27 20:00:00,-5.16,-0.14,5.76,-12.45,18.84,57.38,100.0,80.53,-56.3,-54.85
2018-09-28 02:00:00,-5.49,-0.72,4.79,-12.82,18.36,58.23,100.0,93.29,-56.55,-55.12
2018-09-28 08:00:00,-4.31,0.33,5.09,-11.55,17.2,56.07,72.49,90.83,-56.09,-54.64
2018-09-28 14:00:00,-4.54,-0.1,4.39,-11.84,16.86,56.77,76.97,83.15,-56.28,-54.84
2018-09-28 20:00:00,-3.31,1.04,4.76,-10.46,15.66,54.28,0.0,49.82,-55.78,-54.32
2018-09-29 02:00:00,-0.11,4.32,7.64,-7.45,15.08,47.99,0.0,25.66,-54.32,-52.81
2018-09-29 08:00:00,-2.85,1.34,4.73,-10.1,15.24,53.19,59.28,19.76,-55.62,-54.16
2018-09-29 14:00:00,-3.12,0.91,4.21,-10.44,15.12,53.91,67.43,42.24,-55.81,-54.35
2018-09-29 20:00:00,-2.77,1.14,4.6,-10.23,15.27,53.39,85.91,70.87,-55.7,-54.24
2018-09-30 02:00:00,-1.44,2.44,6.06,-8.62,14.87,50.59,44.0,65.78,-55.12,-53.64
2018-09-30 08:00:00,-4.02,-0.41,2.94,-9.81,13.2,56.02,100.0,76.64,-56.37,-54.93
2018-09-30 14:00:00,-3.49,-0.01,2.63,-7.54,10.42,55.09,82.77,75.59,-56.19,-54.75
2018-09-30 20:00:00,-1.93,1.51,4.08,-5.46,9.61,51.59,18.32,67.03,-55.52,-54.05
2018-10-01 02:00:00,-1.77,1.59,3.67,-4.22,7.91,51.39,14.56,38.55,-55.48,-54.01
2018-10-01 08:00:00,-0.65,2.7,4.42,-2.37,6.72,48.81,0.0,10.96,-54.98,-53.5
2018-10-01 14:00:00,-0.95,2.32,4.06,-2.64,6.65,49.65,13.42,9.33,-55.14,-53.66
2018-10-01 20:00:00,-1.93,1.21,2.83,-3.25,6.09,52.3,100.0,37.81,-55.62,-54.15
2018-10-02 02:00:00,-1.54,1.54,3.11,-2.63,5.72,51.39,73.79,62.4,-55.47,-54.0
2018-10-02 08:00:00,0.06,3.16,4.66,-0.82,5.37,47.16,0.0,57.93,-54.74,-53.25
2018-10-02 14:00:00,0.1,3.17,4.69,-0.76,5.35,47.07,0.0,24.6,-54.73,-53.23
2018-10-02 20:00:00,0.14,3.19,4.59,-0.92,5.42,46.93,0.0,0.0,-54.7,-53.21
2018-10-03 02:00:00,1.88,5.01,6.37,0.37,5.8,42.23,0.0,0.0,-53.88,-52.36
2018-10-03 08:00:00,0.52,3.59,4.81,-1.15,5.86,46.47,85.93,28.64,-54.49,-52.98
2018-10-03 14:00:00,1.36,4.47,5.53,-0.55,5.94,44.11,38.93,41.62,-54.08,-52.56
2018-10-03 20:00:00,0.05,3.09,4.02,-1.94,5.9,48.26,100.0,74.95,-54.68,-53.18
2018-10-04 02:00:00,-0.69,2.28,3.19,-2.5,5.67,50.6,100.0,79.64,-55.02,-53.54
2018-10-04 08:00:00,-0.85,2.06,2.89,-2.71,5.6,51.21,100.0,100.0,-55.11,-53.63
2018-10-04 14:00:00,-2.14,0.63,1.43,-4.06,5.56,55.49,100.0,100.0,-55.73,-54.27
2018-10-04 20:00:00,-2.88,-0.25,0.7,-4.97,5.8,58.02,100.0,100.0,-56.13,-54.68
2018-10-05 02:00:00,-1.63,0.96,2.02,-3.78,5.85,53.53,39.43,79.81,-55.59,-54.12
2018-10-05 08:00:00,-1.74,0.77,1.53,-3.82,5.41,54.1,42.41,60.61,-55.67,-54.21
2018-10-05 14:00:00,-1.45,1.0,1.52,-3.48,5.04,53.18,0.0,27.28,-55.56,-54.1
2018-10-05 20:00:00,-3.03,-0.75,0.09,-5.31,5.55,58.77,100.0,47.47,-56.33,-54.89
2018-10-06 02:00:00,-2.47,-0.27,0.79,-4.93,5.84,56.77,64.23,54.74,-56.13,-54.68
2018-10-06 08:00:00,-0.99,1.19,2.33,-3.47,5.84,51.07,0.0,54.74,-55.48,-54.01
2018-10-06 14:00:00,-0.85,1.28,2.48,-3.34,5.85,50.68,0.0,21.41,-55.43,-53.96
2018-10-06 20:00:00,-1.04,1.03,2.22,-3.57,5.83,51.57,10.99,3.66,-55.54,-54.07
2018-10-07 02:00:00,-1.49,0.51,1.77,-4.07,5.91,53.56,47.38,19.46,-55.77,-54.3
2018-10-07 08:00:00,0.3,2.32,3.61,-2.27,5.85,46.42,0.0,19.46,-54.96,-53.47
2018-10-07 14:00:00,-0.43,1.55,2.86,-2.88,5.74,49.38,41.49,29.62,-55.29,-53.81
2018-10-07 20:00:00,-1.55,0.34,1.75,-3.89,5.7,53.87,100.0,47.16,-55.82,-54.36
2018-10-08 02:00:00,-1.04,0.8,2.02,-2.87,4.91,51.93,73.92,71.8,-55.62,-54.15
2018-10-08 08:00:00,-2.24,-0.51,0.8,-3.86,4.74,56.65,100.0,91.31,-56.19,-54.75
2018-10-08 14:00:00,-4.39,-2.86,-1.1,-5.97,5.05,63.87,100.0,91.31,-57.24,-55.83
2018-10-08 20:00:00,-4.02,-2.61,-0.41,-5.69,5.45,62.83,91.32,97.11,-57.15,-55.73
2018-10-09 02:00:00,-4.01,-2.75,-0.1,-5.83,5.91,63.31,95.29,95.54,-57.22,-55.8
2018-10-09 08:00:00,-2.79,-1.61,1.22,-4.56,5.88,57.74,15.11,67.24,-56.72,-55.29
2018-10-09 14:00:00,-3.58,-2.52,0.61,-5.52,6.28,60.85,50.69,53.7,-57.14,-55.72
2018-10-09 20:00:00,-3.2,-2.26,1.12,-5.32,6.58,59.61,33.46,33.08,-57.03,-55.61
2018-10-10 02:00:00,-1.64,-0.74,2.73,-3.74,6.5,52.67,0.0,28.05,-56.37,-54.92
2018-10-10 08:00:00,-2.56,-1.76,1.82,-4.64,6.55,56.4,45.6,26.35,-56.82,-55.39
2018-10-10 14:00:00,-3.01,-2.31,1.44,-5.07,6.63,58.39,69.9,38.5,-57.07,-55.65
2018-10-10 20:00:00,-2.76,-2.15,1.74,-4.94,6.79,57.7,72.49,62.66,-57.01,-55.59
2018-10-11 02:00:00,6.58,7.45,12.84,2.64,9.47,31.94,0.0,47.46,-52.76,-51.2
2018-10-11 08:00:00,8.44,9.57,16.31,2.79,12.34,29.07,0.0,24.16,-51.79,-50.2
2018-10-11 14:00:00,6.98,8.3,15.62,0.41,14.09,32.52,11.76,3.92,-52.31,-50.73
