timestamp,ema50_dist_omg_btc_6h,ema200_dist_omg_btc_6h,upper_bb_dist_omg_btc_6h,lower_bb_dist_omg_btc_6h,width_bb_omg_btc_6h,rsi_omg_btc_6h,stoch_rsi_fastk_omg_btc_6h,stoch_rsi_fastd_omg_btc_6h,kijun_dist_omg_btc_6h,tenkan_dist_omg_btc_6h
2018-12-29 07:00:00,2.89,12.21,10.23,-4.18,13.99,43.4,56.47,77.71,-14.63,-15.18
2018-12-29 13:00:00,3.86,13.3,9.16,-2.31,11.09,41.28,0.0,44.38,-13.7,-14.25
2018-12-29 19:00:00,-1.23,7.62,3.21,-6.9,10.3,53.02,100.0,52.16,-17.97,-18.49
2018-12-30 01:00:00,2.41,11.57,6.94,-3.56,10.32,45.76,38.16,46.05,-14.86,-15.41
2018-12-30 07:00:00,2.32,11.46,6.58,-3.66,10.09,45.76,38.16,58.77,-14.86,-15.41
2018-12-30 13:00:00,3.03,12.25,7.27,-3.1,10.16,44.25,25.34,33.89,-14.17,-14.71
2018-12-30 19:00:00,2.91,12.13,6.93,-3.25,10.0,44.25,0.0,21.17,-14.17,-14.71
2018-12-31 01:00:00,0.95,9.93,3.92,-4.61,8.56,48.81,100.0,41.78,-15.78,-16.31
2018-12-31 07:00:00,2.22,11.3,4.9,-3.31,8.14,45.92,36.63,45.54,-14.63,-15.18
2018-12-31 13:00:00,2.14,11.19,4.36,-3.2,7.52,45.92,36.63,57.75,-14.63,-15.18
2018-12-31 19:00:00,3.95,13.21,5.62,-1.25,6.73,41.9,0.0,24.42,-12.98,-13.54
2019-01-01 01:00:00,4.35,13.7,5.99,-0.99,6.81,40.8,0.0,12.21,-12.5,-13.06
2019-01-01 07:00:00,2.27,11.42,3.64,-2.84,6.45,46.13,100.0,33.33,-14.17,-14.71
2019-01-01 13:00:00,2.45,11.6,3.65,-2.58,6.2,45.5,88.18,62.73,-13.93,-14.48
2019-01-01 19:00:00,1.29,10.29,2.54,-3.4,5.96,48.53,100.0,96.06,-14.86,-15.41
2019-01-02 01:00:00,-1.57,7.04,-0.03,-6.01,6.17,55.81,100.0,96.06,-17.32,-17.85
2019-01-02 07:00:00,-1.51,6.97,0.37,-5.94,6.49,55.81,100.0,100.0,-17.32,-17.85
2019-01-02 13:00:00,-3.87,4.19,-1.16,-8.84,8.08,61.55,100.0,100.0,-19.44,-19.95
2019-01-02 19:00:00,-2.28,5.76,0.76,-7.56,8.62,56.78,63.41,87.8,-18.18,-18.7
2019-01-03 01:00:00,-2.68,5.16,0.78,-8.17,9.29,57.95,37.33,66.91,-18.6,-19.12
2019-01-03 07:00:00,-0.85,7.02,2.83,-6.38,9.38,52.6,0.0,33.58,-17.11,-17.63
2019-01-03 13:00:00,-1.07,6.68,2.74,-6.39,9.29,53.26,7.43,14.92,-17.32,-17.85
2019-01-03 19:00:00,-0.77,6.89,2.86,-6.09,9.1,52.47,0.0,2.48,-17.11,-17.63
2019-01-04 01:00:00,-3.19,4.11,0.81,-8.57,9.76,59.03,100.0,35.81,-19.23,-19.74
2019-01-04 07:00:00,-2.82,4.33,1.53,-8.31,10.18,58.17,86.82,62.27,-19.02,-19.54
2019-01-04 13:00:00,-1.0,6.18,3.51,-6.37,10.02,52.38,0.0,62.27,-17.54,-18.06
2019-01-04 19:00:00,-0.96,6.12,3.61,-6.07,9.8,52.38,0.0,28.94,-17.54,-18.06
2019-01-05 01:00:00,-4.52,2.09,0.44,-9.78,10.72,61.82,100.0,33.33,-20.65,-21.16
2019-01-05 07:00:00,-4.11,2.32,1.26,-9.44,11.15,60.95,90.81,63.6,-20.45,-20.96
2019-01-05 13:00:00,-4.64,1.54,1.11,-9.98,11.61,62.64,100.0,96.94,-21.05,-21.55
2019-01-05 19:00:00,-2.59,3.58,3.17,-7.39,10.78,55.71,32.41,74.41,-19.44,-19.95
2019-01-06 01:00:00,-1.76,4.34,3.62,-5.6,9.31,53.32,0.0,44.14,-18.81,-19.33
2019-01-06 07:00:00,-2.89,2.98,2.26,-6.1,8.52,56.65,35.73,22.71,-19.85,-20.36
2019-01-06 13:00:00,-0.34,5.61,4.48,-2.76,7.18,49.11,0.0,11.91,-17.75,-18.28
2019-01-06 19:00:00,-1.56,4.21,2.81,-3.22,6.04,52.51,45.13,26.95,-18.81,-19.33
2019-01-07 01:00:00,0.23,6.06,4.7,-1.44,6.04,47.7,0.0,15.04,-17.32,-17.85
2019-01-07 07:00:00,1.77,7.68,6.53,-0.18,6.51,43.98,0.0,15.04,-16.0,-16.53
2019-01-07 13:00:00,1.96,7.89,6.86,-0.42,7.05,43.37,0.0,0.0,-15.78,-16.31
2019-01-07 19:00:00,2.94,8.97,8.27,-0.0,7.95,40.94,0.0,0.0,-14.86,-15.41
2019-01-08 01:00:00,3.36,9.46,9.07,-0.19,8.86,39.74,0.0,0.0,-14.4,-14.95
2019-01-08 07:00:00,1.9,7.92,7.68,-1.78,9.19,44.15,100.0,33.33,-15.55,-16.09
2019-01-08 13:00:00,2.09,8.13,8.05,-1.84,9.58,43.46,84.47,61.49,-15.32,-15.86
2019-01-08 19:00:00,2.01,8.04,8.11,-2.11,9.92,43.46,84.47,89.64,-15.32,-15.86
2019-01-09 01:00:00,1.66,7.68,7.65,-2.66,10.06,44.46,100.0,89.64,-15.55,-16.09
2019-01-09 07:00:00,0.82,6.75,6.6,-3.59,10.04,47.46,100.0,94.82,-16.22,-16.76
2019-01-09 13:00:00,0.79,6.68,6.56,-3.71,10.13,47.46,100.0,100.0,-16.22,-16.76
2019-01-09 19:00:00,-0.01,5.78,5.68,-4.52,10.14,50.56,100.0,100.0,-16.89,-17.41
2019-01-10 01:00:00,-2.72,2.77,2.37,-7.07,9.67,59.9,100.0,100.0,-19.23,-19.74
2019-01-10 07:00:00,7.77,14.05,13.91,1.81,11.22,34.8,0.0,66.67,-10.26,-10.83
2019-01-10 13:00:00,7.76,14.23,13.91,1.04,11.98,34.4,0.0,33.33,-10.0,-10.57
2019-01-10 19:00:00,7.46,14.09,13.79,-0.01,12.91,34.4,0.0,0.0,-10.0,-10.57
2019-01-11 01:00:00,7.17,13.95,13.61,-0.92,13.66,34.4,0.0,0.0,-10.0,-10.57
2019-01-11 07:00:00,7.18,14.13,13.31,-1.28,13.76,33.92,0.0,0.0,-9.74,-10.32
2019-01-11 13:00:00,5.45,12.4,11.35,-3.13,13.91,38.58,100.0,33.33,-11.02,-11.58
2019-01-11 19:00:00,5.23,12.27,10.62,-3.36,13.49,38.58,100.0,66.67,-11.02,-11.58
2019-01-12 01:00:00,4.74,11.84,9.83,-3.89,13.33,39.56,100.0,100.0,-11.27,-11.83
2019-01-12 07:00:00,5.13,12.35,10.2,-3.71,13.47,38.24,76.53,92.18,-10.76,-11.33
2019-01-12 13:00:00,3.79,10.98,8.67,-4.97,13.39,42.4,100.0,92.18,-11.76,-12.32
2019-01-12 19:00:00,4.21,11.49,9.09,-4.67,13.46,40.91,64.33,80.29,-11.27,-11.83
2019-01-13 01:00:00,3.48,10.75,8.33,-5.36,13.49,43.06,100.0,88.11,-11.76,-12.32
2019-01-13 07:00:00,3.62,10.96,8.29,-5.23,13.31,42.23,82.87,82.4,-11.52,-12.08
2019-01-13 13:00:00,8.47,16.36,13.64,-1.37,14.14,31.26,0.0,60.96,-7.08,-7.67
2019-01-13 19:00:00,8.45,16.53,13.78,-1.88,14.78,30.76,0.0,27.62,-6.8,-7.4
2019-01-14 01:00:00,7.2,15.35,12.33,-3.24,14.89,34.2,27.98,9.33,-7.62,-8.21
2019-01-14 07:00:00,7.83,16.22,12.64,-2.82,14.73,32.46,14.85,14.28,-6.8,-7.4
2019-01-14 13:00:00,4.26,12.43,8.17,-5.74,13.75,43.75,100.0,47.61,-9.74,-10.32
2019-01-14 19:00:00,4.09,12.3,6.88,-5.3,12.08,43.75,100.0,71.62,-9.74,-10.32
2019-01-15 01:00:00,4.8,13.15,4.52,-2.47,6.92,41.55,80.54,93.51,-8.96,-9.54
2019-01-15 07:00:00,4.32,12.69,4.17,-2.82,6.94,42.58,89.71,90.08,-9.22,-9.8
2019-01-15 13:00:00,5.32,13.87,5.37,-1.87,7.12,39.57,0.0,56.75,-8.16,-8.75
2019-01-15 19:00:00,5.41,14.06,5.67,-1.81,7.33,38.83,0.0,29.9,-7.89,-8.48
2019-01-16 01:00:00,4.9,13.59,5.32,-2.26,7.46,40.04,32.17,10.72,-8.16,-8.75
2019-01-16 07:00:00,3.84,12.48,4.37,-3.16,7.48,43.63,100.0,44.06,-8.96,-9.54
2019-01-16 13:00:00,1.98,10.46,2.52,-4.79,7.4,50.08,100.0,77.39,-10.51,-11.08
2019-01-16 19:00:00,2.75,11.29,3.25,-3.96,7.24,47.18,74.17,91.39,-9.74,-10.32
2019-01-17 01:00:00,2.64,11.18,3.04,-3.93,7.0,47.18,71.07,81.75,-9.74,-10.32
2019-01-17 07:00:00,1.98,10.44,2.38,-4.46,6.91,49.45,90.1,78.45,-10.26,-10.83
2019-01-17 13:00:00,1.34,9.72,1.59,-4.91,6.61,51.68,100.0,87.06,-10.76,-11.33
2019-01-17 19:00:00,0.47,8.71,0.79,-5.74,6.69,54.9,100.0,96.7,-11.52,-12.08
2019-01-18 01:00:00,1.0,9.23,1.19,-5.12,6.44,52.39,67.54,89.18,-11.02,-11.58
2019-01-18 07:00:00,2.63,11.0,2.61,-3.38,6.01,45.66,0.0,55.85,-9.48,-10.06
2019-01-18 13:00:00,2.81,11.21,2.84,-2.81,5.65,44.63,0.0,22.51,-9.22,-9.8
2019-01-18 19:00:00,1.58,9.84,1.63,-3.51,5.18,49.53,47.73,15.91,-10.26,-10.83
2019-01-19 01:00:00,0.96,9.13,1.15,-3.81,5.02,51.83,92.72,46.82,-10.76,-11.33
2019-01-19 07:00:00,-0.16,7.83,0.12,-4.46,4.68,56.13,100.0,80.15,-11.76,-12.32
2019-01-19 13:00:00,0.38,8.35,0.87,-3.94,4.89,53.56,77.62,90.11,-11.27,-11.83
2019-01-19 19:00:00,1.47,9.49,2.05,-2.82,4.9,48.74,0.0,59.21,-10.26,-10.83
2019-01-20 01:00:00,-1.03,6.68,-0.04,-5.32,5.42,57.91,100.0,59.21,-12.5,-13.06
2019-01-20 07:00:00,2.01,9.95,3.11,-2.28,5.36,46.87,0.0,33.33,-9.74,-10.32
2019-01-20 13:00:00,1.65,9.54,2.73,-2.27,4.99,47.85,8.82,36.27,-10.0,-10.57
2019-01-20 19:00:00,1.03,8.83,2.01,-2.41,4.43,49.83,26.75,11.86,-10.51,-11.08
2019-01-21 01:00:00,1.83,9.66,2.72,-1.23,3.91,46.95,0.67,12.08,-9.74,-10.32
2019-01-21 07:00:00,0.65,8.34,1.52,-2.11,3.64,51.01,100.0,42.47,-10.76,-11.33
2019-01-21 13:00:00,-0.19,7.35,0.78,-2.95,3.77,53.87,100.0,66.89,-11.52,-12.08
2019-01-21 19:00:00,-0.72,6.68,0.43,-3.45,3.94,55.72,100.0,100.0,-12.01,-12.57
2019-01-22 01:00:00,-1.75,5.45,-0.25,-4.58,4.44,59.24,100.0,100.0,-12.98,-13.54
2019-01-22 07:00:00,-0.63,6.56,1.02,-3.47,4.54,54.57,43.18,81.06,-12.01,-12.57
2019-01-22 13:00:00,-1.39,5.62,0.46,-4.33,4.89,57.29,63.67,68.95,-12.74,-13.3
2019-01-22 19:00:00,-1.08,5.86,0.89,-4.11,5.08,56.08,32.43,46.42,-12.5,-13.06
2019-01-23 01:00:00,-0.77,6.09,1.31,-3.84,5.21,54.84,5.83,33.98,-12.26,-12.81
2019-01-23 07:00:00,-1.27,5.45,0.9,-4.17,5.16,56.9,85.63,41.3,-12.74,-13.3
2019-01-23 13:00:00,-0.95,5.68,1.21,-3.57,4.83,55.53,28.39,39.95,-12.5,-13.06
2019-01-23 19:00:00,-0.12,6.5,2.07,-2.6,4.68,51.54,0.0,38.01,-11.76,-12.32
2019-01-24 01:00:00,0.7,7.33,2.93,-1.74,4.64,47.84,0.0,9.46,-11.02,-11.58
2019-01-24 07:00:00,0.95,7.56,3.19,-1.55,4.7,46.64,0.0,0.0,-10.76,-11.33
2019-01-24 13:00:00,1.46,8.09,3.8,-1.12,4.85,44.24,0.0,0.0,-10.26,-10.83
2019-01-24 19:00:00,1.41,8.01,3.8,-1.12,4.85,44.24,0.0,0.0,-10.26,-10.83
2019-01-25 01:00:00,0.8,7.33,3.06,-1.73,4.77,47.38,87.12,29.04,-10.76,-11.33
2019-01-25 07:00:00,2.73,9.4,5.26,0.06,5.07,39.09,0.0,29.04,-8.96,-9.54
2019-01-25 13:00:00,2.05,8.69,4.7,-0.62,5.22,42.2,37.54,41.55,-9.48,-10.06
2019-01-25 19:00:00,2.54,9.22,5.44,-0.35,5.64,40.0,10.99,16.17,-8.96,-9.54
2019-01-26 01:00:00,1.04,7.59,3.91,-1.69,5.53,47.39,100.0,49.51,-10.26,-10.83
2019-01-26 07:00:00,0.44,6.91,3.32,-2.24,5.53,50.03,100.0,70.33,-10.76,-11.33
2019-01-26 13:00:00,1.53,8.06,4.49,-1.31,5.71,45.14,51.21,83.74,-9.74,-10.32
2019-01-26 19:00:00,2.32,8.9,5.38,-0.78,6.02,41.84,18.26,56.49,-8.96,-9.54
2019-01-27 01:00:00,2.51,9.13,5.44,-0.74,6.04,40.76,0.0,23.16,-8.7,-9.28
2019-01-27 07:00:00,3.86,10.63,7.07,0.11,6.72,35.82,0.0,6.09,-7.35,-7.94
2019-01-27 13:00:00,7.05,14.18,11.09,2.04,8.49,27.83,0.0,0.0,-4.26,-4.86
2019-01-27 19:00:00,6.77,14.04,11.25,0.94,9.72,27.83,0.0,0.0,-4.26,-4.86
2019-01-28 01:00:00,9.39,17.08,14.88,2.05,11.83,22.97,0.0,0.0,-1.56,-2.19
2019-01-28 07:00:00,10.02,18.0,16.16,1.44,13.53,21.61,0.0,0.0,-0.63,-1.26
2019-01-28 13:00:00,9.62,17.82,16.08,0.17,14.72,21.61,0.0,0.0,-0.63,-1.26
2019-01-28 19:00:00,6.97,15.13,13.18,-2.62,15.01,32.41,100.0,33.33,-2.78,-3.4
2019-01-29 01:00:00,7.66,16.04,13.94,-2.45,15.5,30.47,82.06,60.69,-1.87,-2.49
2019-01-29 07:00:00,7.04,15.53,13.19,-3.32,15.73,31.93,95.59,92.55,-2.17,-2.8
2019-01-29 13:00:00,6.76,15.37,12.79,-3.81,15.89,31.93,95.59,91.08,-2.17,-2.8
2019-01-29 19:00:00,6.18,14.86,11.92,-4.46,15.8,33.55,100.0,97.06,-2.48,-3.1
2019-01-30 01:00:00,5.31,14.02,10.49,-5.17,15.26,36.79,100.0,98.53,-3.08,-3.69
2019-01-30 07:00:00,5.41,14.23,10.39,-5.12,15.11,35.85,80.63,93.54,-2.78,-3.4
2019-01-30 13:00:00,4.58,13.39,9.11,-5.76,14.62,39.19,100.0,93.54,-3.37,-3.99
2019-01-30 19:00:00,3.79,12.57,7.89,-6.33,14.11,42.43,100.0,93.54,-3.96,-4.57
2019-01-31 01:00:00,3.94,12.79,7.26,-5.82,12.99,41.25,82.05,94.02,-3.67,-4.28
2019-01-31 07:00:00,5.97,15.1,8.27,-3.46,11.45,34.09,0.0,60.68,-1.56,-2.19
2019-01-31 13:00:00,7.03,16.4,8.45,-2.09,10.22,30.8,0.0,27.35,-0.32,-0.95
2019-01-31 19:00:00,6.75,16.23,7.28,-1.87,8.92,30.8,0.0,0.0,-0.32,-0.95
2019-02-01 01:00:00,9.49,19.44,9.38,0.81,8.15,24.61,0.0,0.0,2.61,1.95
2019-02-01 07:00:00,7.11,16.98,6.21,-0.91,6.93,34.12,100.0,33.33,0.64,0.0
2019-02-01 13:00:00,7.16,17.19,6.31,-0.9,7.02,33.36,92.06,64.02,0.96,0.32
2019-02-01 19:00:00,6.55,16.64,5.63,-1.38,6.87,34.92,100.0,97.35,0.64,0.0
2019-02-02 01:00:00,6.95,17.22,6.37,-1.09,7.27,33.25,83.82,91.96,1.29,0.64
2019-02-02 07:00:00,6.35,16.68,6.07,-1.62,7.52,34.92,100.0,94.61,0.96,0.32
2019-02-02 13:00:00,6.43,16.88,6.47,-1.55,7.82,34.0,45.14,76.32,1.29,0.64
2019-02-02 19:00:00,5.2,15.61,5.26,-2.62,7.77,39.17,100.0,81.71,0.32,-0.32
2019-02-03 01:00:00,4.35,14.73,4.5,-3.3,7.76,42.41,100.0,81.71,-0.32,-0.95
2019-02-03 07:00:00,3.87,14.23,4.05,-3.64,7.67,44.01,100.0,100.0,-0.63,-1.26
2019-02-03 13:00:00,2.47,12.68,2.72,-4.84,7.63,50.01,100.0,100.0,-1.87,-2.49
2019-02-03 19:00:00,3.3,13.6,3.53,-3.94,7.48,46.03,63.25,87.75,-0.94,-1.57
2019-02-04 01:00:00,2.25,12.41,2.38,-4.77,7.24,50.29,100.0,87.75,-1.87,-2.49
2019-02-04 07:00:00,1.55,11.6,1.69,-5.35,7.17,52.96,100.0,87.75,-2.48,-3.1
2019-02-04 13:00:00,2.1,12.18,2.06,-4.65,6.8,50.07,58.25,86.08,-1.87,-2.49
2019-02-04 19:00:00,2.32,12.4,1.9,-4.12,6.08,48.64,37.6,65.28,-1.56,-2.19
2019-02-05 01:00:00,4.11,14.4,3.23,-2.09,5.29,41.05,0.0,31.95,0.32,-0.32
2019-02-05 07:00:00,3.31,13.54,2.45,-2.7,5.15,44.18,26.23,21.28,-0.32,-0.95
2019-02-05 13:00:00,4.14,14.49,3.41,-1.84,5.2,40.69,0.0,8.74,0.64,0.0
2019-02-05 19:00:00,4.62,15.07,4.06,-1.36,5.35,38.51,0.0,8.74,1.29,0.64
2019-02-06 01:00:00,7.78,18.71,7.9,1.34,6.27,29.89,0.0,0.0,4.65,3.99
2019-02-06 07:00:00,7.82,18.91,8.69,0.81,7.52,29.18,0.0,0.0,5.0,4.33
2019-02-06 13:00:00,7.86,19.12,9.41,0.35,8.64,28.46,0.0,0.0,5.35,4.68
2019-02-06 19:00:00,7.55,18.93,9.65,-0.36,9.57,28.46,0.0,0.0,5.35,4.68
2019-02-07 01:00:00,6.91,18.35,9.44,-1.21,10.23,30.46,100.0,33.33,5.0,4.33
2019-02-07 07:00:00,4.95,16.24,7.64,-3.05,10.45,39.54,100.0,66.67,3.28,2.62
2019-02-07 13:00:00,5.42,16.84,8.37,-2.69,10.76,37.43,80.99,93.66,3.96,3.3
2019-02-07 19:00:00,4.55,15.92,7.58,-3.54,10.9,40.82,100.0,93.66,3.28,2.62
2019-02-08 01:00:00,3.71,15.01,6.71,-4.3,10.88,44.09,100.0,93.66,2.61,1.95
2019-02-08 07:00:00,1.66,12.68,4.53,-6.13,10.75,52.55,100.0,100.0,0.64,0.0
2019-02-08 13:00:00,2.86,13.99,5.46,-4.88,10.32,47.4,65.94,88.65,1.94,1.29
2019-02-08 19:00:00,1.8,12.77,4.23,-5.77,10.07,51.26,88.99,84.98,0.96,0.32
2019-02-09 01:00:00,1.1,11.93,3.21,-6.24,9.6,53.69,100.0,84.98,0.32,-0.32
2019-02-09 07:00:00,1.37,12.17,2.98,-5.7,8.8,52.29,77.63,88.87,0.64,0.0
2019-02-09 13:00:00,2.58,13.48,3.73,-4.28,8.03,46.98,0.0,59.21,1.94,1.29
2019-02-09 19:00:00,0.91,11.56,1.69,-5.61,7.44,53.35,94.91,57.51,0.32,-0.32
2019-02-10 01:00:00,-1.54,8.7,-0.3,-8.24,8.29,61.36,100.0,64.97,-2.17,-2.8
2019-02-10 07:00:00,-1.77,8.28,-0.14,-8.77,9.03,62.23,100.0,98.3,-2.48,-3.1
2019-02-10 13:00:00,-0.82,9.2,1.14,-8.04,9.51,58.0,72.26,90.75,-1.56,-2.19
2019-02-10 19:00:00,-1.67,8.11,0.76,-9.09,10.28,60.86,84.62,85.63,-2.48,-3.1
2019-02-11 01:00:00,-0.12,9.71,2.58,-7.36,10.18,54.22,0.0,52.29,-0.94,-1.57
2019-02-11 07:00:00,0.8,10.65,3.59,-6.04,9.75,50.65,0.0,28.21,-0.0,-0.63
2019-02-11 13:00:00,-1.04,8.5,1.84,-7.3,9.4,56.78,60.03,20.01,-1.87,-2.49
