timestamp,ema50_dist_etc_btc_15m,ema200_dist_etc_btc_15m,upper_bb_dist_etc_btc_15m,lower_bb_dist_etc_btc_15m,width_bb_etc_btc_15m,rsi_etc_btc_15m,stoch_rsi_fastk_etc_btc_15m,stoch_rsi_fastd_etc_btc_15m,kijun_dist_etc_btc_15m,tenkan_dist_etc_btc_15m
2019-02-08 10:15:00,-0.7925393479498499,,0.016828568376303643,-1.0404506156204696,1.0627182933723036,70.24204712531072,43.130494808282386,81.04349826942742,-1.8372703412073421,-1.6185476815397948
2019-02-08 10:30:00,-0.3426677566530145,,0.45909677131150683,-0.5733322721902967,1.0330190807623552,52.75019410871842,0.0,47.71016493609409,-1.405975395430581,-1.1862917398945405
2019-02-08 10:45:00,-0.4132940736884083,,0.37806295412452506,-0.6238926292782332,1.0031886511038484,55.155459049269005,10.882863037237184,18.00445261517315,-1.4925373134328401,-1.2730465320456519
2019-02-08 11:00:00,-0.3130079524901408,,0.4684726278958662,-0.5124093590031187,0.9810975179881718,52.288923847346105,0.0,3.627621012412355,-1.405975395430581,-1.1862917398945405
2019-02-08 11:15:00,-0.30073313082387143,,0.4689728372638591,-0.4865475297067934,0.9556043392324548,52.288923847346105,0.0,3.627621012412355,-1.405975395430581,-1.1862917398945405
2019-02-08 11:30:00,-0.37303931623889897,,0.38522577936261904,-0.5432591419614496,0.9292191594658787,55.00123045018023,94.61968584982606,31.539895283275314,-1.4925373134328401,-1.2730465320456519
2019-02-08 11:45:00,-0.6098639689332219,,0.15735216765044857,-0.7790684548659388,0.9393406393901541,61.98351395044516,100.0,64.87322861660864,-1.7513134851138368,-1.532399299474596
2019-02-08 12:00:00,-0.5022558123002785,,0.2594711821713114,-0.653862067359845,0.9151378596839096,58.713153118331384,66.2661257739165,86.96193720791415,-1.6652059596845015,-1.446099912357579
2019-02-08 12:15:00,-0.39870347798238726,,0.3455820714528324,-0.5210206679441165,0.8673635846466256,55.55641622749601,33.704286054398416,66.65680394277159,-1.5789473684210575,-1.3596491228070051
2019-02-08 12:30:00,-0.21488638960844852,,0.506702597155595,-0.30459363406249995,0.8104772076778073,49.790549740240344,0.0,33.32347060943826,-1.405975395430581,-1.1862917398945405
2019-02-08 12:45:00,-0.45853301811873415,,0.2379468556649167,-0.5096383543503835,0.7486021542213044,56.99961056827361,59.12476001528565,30.943015356561308,-1.6652059596845015,-1.446099912357579
2019-02-08 13:00:00,-0.5242972856357997,,0.12636154513261388,-0.5028939444321812,0.6304423995113385,59.10728071210719,100.0,53.04158667176184,-1.7513134851138368,-1.532399299474596
2019-02-08 13:15:00,-0.25200343455057395,,0.3872777890800094,-0.246803688992292,0.6336364305354886,51.02684290909168,13.269602531021777,57.464787515435766,-1.4925373134328401,-1.2730465320456519
2019-02-08 13:30:00,-0.24212094692114272,,0.38515784346824233,-0.23590411212501827,0.620598822143909,51.02684290909168,13.269602531021777,42.179735020681136,-1.4925373134328401,-1.2730465320456519
2019-02-08 13:45:00,-0.31670127568999007,,0.2968120125668827,-0.30558394239149633,0.602422376992458,53.48513664005938,30.422778949555187,18.9873280038662,-1.5789473684210575,-1.3596491228070051
2019-02-08 14:00:00,-0.22019544595437424,,0.38161897335480255,-0.20602634824512522,0.5871298432476534,50.74211687919116,0.0,14.564127160192273,-1.4925373134328401,-1.2730465320456519
2019-02-08 14:15:00,-0.3796004198958536,,0.212524750790255,-0.3790453467587884,0.5920630510095749,55.641966893886654,100.0,43.47425964985168,-1.6652059596845015,-1.446099912357579
2019-02-08 14:30:00,-0.364714128919541,,0.219106047354245,-0.3768624014296673,0.5964389089224147,55.64196689388666,100.0,66.66666666666661,-1.6652059596845015,-1.446099912357579
2019-02-08 14:45:00,-0.35041161405995336,,0.22541522582180118,-0.3744073380041124,0.6002697411089443,55.641966893886654,99.99999999999986,99.9999999999999,-1.6652059596845015,-1.446099912357579
2019-02-08 15:00:00,-0.2526859809163562,,0.25270791037235174,-0.26147984019693205,0.5142103036527823,52.38764877549027,33.58331155777983,77.86110385259319,-1.5789473684210575,-1.3596491228070051
2019-02-08 15:15:00,-0.3267694126924736,,0.12959578316527054,-0.3311733467060707,0.4612340020030606,55.208852220149375,86.69107757815915,73.42479637864623,-1.6652059596845015,-1.446099912357579
2019-02-08 15:30:00,-0.31395492592023455,,0.13407731187884409,-0.3093621497404331,0.4438284436031614,55.208852220149375,86.69107757815915,68.98848890469934,-1.6652059596845015,-1.446099912357579
2019-02-08 15:45:00,-0.21762824137038228,,0.22262904047318788,-0.2138571106486853,0.43646700783206444,51.65884806619939,0.0,57.79405171877272,-1.5789473684210575,-1.3596491228070051
2019-02-08 16:00:00,-0.20909380053232285,,0.21529330923484302,-0.18897751976124644,0.40421764246418274,51.65884806619939,0.0,28.897025859386336,-1.5789473684210575,-1.3596491228070051
2019-02-08 16:15:00,-0.4525411232521148,,-0.017497812670508317,-0.43744531943807896,0.4209049458394661,60.49665709629196,100.0,33.333333333333286,-1.8372703412073421,-1.6185476815397948
2019-02-08 16:30:00,0.0699213497856288,,0.5333381700438844,0.047136763992927655,0.4847943512057782,43.405059682780134,0.0,33.333333333333286,-1.3192612137203241,-1.0993843447669294
2019-02-08 16:45:00,-0.4375220324806195,,0.023376240593986353,-0.4870682790892644,0.5116307151295254,56.60741655727928,77.24472180734828,59.08157393578271,-1.8372703412073421,-1.6185476815397948
2019-02-08 17:00:00,-0.4203643057166695,,0.05064720648579879,-0.49684143220766197,0.5487128011106227,56.60741655727928,77.24472180734828,51.49648120489881,-1.8372703412073421,-1.6185476815397948
2019-02-08 17:15:00,-0.1521042942943418,,0.3139383833449694,-0.23499101492399088,0.5487128011106227,49.862353608354695,37.78051734631733,64.0899869870046,-1.5789473684210575,-1.3596491228070051
2019-02-08 17:30:00,-0.6484027286603578,,-0.12161186781517452,-0.7771664916962795,0.658513914158513,60.10187837904717,100.0,71.6750797178885,-2.0942408376963484,-1.876090750436299
2019-02-08 17:45:00,0.6430123121098141,,1.3308359077203624,0.3225681594767327,1.000000721939347,38.77927478762449,0.0,45.926839115439066,-0.7957559681697757,-0.5747126436781658
