timestamp,ema50_dist_dsh_usd_6h,ema200_dist_dsh_usd_6h,upper_bb_dist_dsh_usd_6h,lower_bb_dist_dsh_usd_6h,width_bb_dsh_usd_6h,rsi_dsh_usd_6h,stoch_rsi_fastk_dsh_usd_6h,stoch_rsi_fastd_dsh_usd_6h,kijun_dist_dsh_usd_6h,tenkan_dist_dsh_usd_6h
2018-06-06 20:00:00,,,,,,,,,-76.73,-76.55
2018-06-07 02:00:00,,,,,,,,,-76.77,-76.58
2018-06-07 08:00:00,,,,,,,,,-76.74,-76.55
2018-06-07 14:00:00,,,,,,,,,-76.76,-76.57
2018-06-07 20:00:00,,,,,,,,,-76.74,-76.56
2018-06-08 02:00:00,,,,,,,,,-76.46,-76.27
2018-06-08 08:00:00,,,,,,,,,-75.8,-75.61
2018-06-08 14:00:00,,,,,,,,,-76.54,-76.36
2018-06-08 20:00:00,,,,,,,,,-76.41,-76.22
2018-06-09 02:00:00,,,,,,,,,-76.43,-76.25
2018-06-09 08:00:00,,,,,,,,,-75.76,-75.57
2018-06-09 14:00:00,,,,,,,,,-75.58,-75.39
2018-06-09 20:00:00,,,,,,,,,-75.34,-75.15
2018-06-10 02:00:00,,,,,,,,,-74.67,-74.47
2018-06-10 08:00:00,,,,,,23.69,,,-74.73,-74.53
2018-06-10 14:00:00,,,,,,16.65,,,-73.0,-72.78
2018-06-10 20:00:00,,,,,,15.93,,,-72.73,-72.52
2018-06-11 02:00:00,,,,,,19.77,,,-73.01,-72.79
2018-06-11 08:00:00,,,,,,19.39,,,-72.9,-72.69
2018-06-11 14:00:00,,,27.77,-0.29,24.67,16.53,,,-71.97,-71.75
2018-06-11 20:00:00,,,23.27,-4.59,25.48,27.37,100.0,53.39,-72.84,-72.63
2018-06-12 02:00:00,,,23.29,-5.11,26.03,26.69,93.69,69.76,-72.69,-72.47
2018-06-12 08:00:00,,,19.51,-7.76,25.76,33.86,100.0,97.9,-73.31,-73.1
2018-06-12 14:00:00,,,18.35,-8.08,25.14,33.86,100.0,97.9,-73.31,-73.1
2018-06-12 20:00:00,,,24.08,-3.85,25.36,26.63,0.0,66.67,-71.77,-71.55
2018-06-13 02:00:00,,,23.61,-4.38,25.54,26.14,0.0,33.33,-71.64,-71.42
2018-06-13 08:00:00,,,27.35,-2.85,26.9,22.99,0.0,0.0,-70.68,-70.45
2018-06-13 14:00:00,,,27.99,-2.6,27.15,21.68,0.0,0.0,-70.21,-69.98
2018-06-13 20:00:00,,,26.98,-3.16,26.93,21.27,0.0,0.0,-70.07,-69.83
2018-06-14 02:00:00,,,18.41,-7.54,24.61,34.74,100.0,33.33,-71.52,-71.3
2018-06-14 08:00:00,,,13.3,-9.59,22.48,41.0,100.0,66.67,-72.29,-72.08
2018-06-14 14:00:00,,,10.85,-9.33,20.03,41.98,100.0,100.0,-72.42,-72.2
2018-06-14 20:00:00,,,8.48,-8.87,17.38,42.86,100.0,100.0,-72.52,-72.3
2018-06-15 02:00:00,,,9.02,-6.71,15.56,39.7,61.11,87.04,-72.0,-71.78
2018-06-15 08:00:00,,,7.61,-5.5,12.97,38.95,0.0,53.7,-71.87,-71.65
2018-06-15 14:00:00,,,7.95,-5.0,12.76,37.86,0.0,20.37,-71.69,-71.47
2018-06-15 20:00:00,,,9.67,-3.62,12.9,34.99,0.0,0.0,-71.18,-70.95
2018-06-16 02:00:00,,,8.5,-4.39,12.63,36.84,39.19,13.06,-71.36,-71.14
2018-06-16 08:00:00,,,6.57,-5.72,12.24,40.81,100.0,46.4,-71.76,-71.54
2018-06-16 14:00:00,,,3.37,-8.77,12.48,49.09,100.0,79.73,-72.68,-72.46
2018-06-16 20:00:00,,,3.97,-8.03,12.24,47.43,88.22,96.07,-72.47,-72.25
2018-06-17 02:00:00,,,4.11,-7.75,12.08,46.81,81.42,89.88,-72.39,-72.18
2018-06-17 08:00:00,,,3.54,-7.45,11.21,46.73,71.52,80.39,-72.38,-72.17
2018-06-17 14:00:00,,,2.25,-7.81,10.35,48.72,84.28,79.07,-72.58,-72.36
2018-06-17 20:00:00,,,3.36,-6.93,10.47,46.29,0.0,51.93,-72.33,-72.11
2018-06-18 02:00:00,,,7.04,-3.71,10.57,38.59,0.0,28.09,-71.34,-71.11
2018-06-18 08:00:00,,,8.74,-2.02,10.4,35.71,0.0,-0.0,-70.87,-70.64
2018-06-18 14:00:00,,,3.06,-6.03,9.23,49.01,100.0,33.33,-72.34,-72.12
2018-06-18 20:00:00,,,2.69,-4.54,7.3,48.6,96.89,65.63,-72.28,-72.06
2018-06-19 02:00:00,3.96,,2.39,-4.71,7.19,49.53,100.0,98.96,-72.39,-72.17
2018-06-19 08:00:00,3.16,,1.85,-5.35,7.33,51.13,100.0,98.96,-72.57,-72.35
2018-06-19 14:00:00,5.95,,4.71,-2.67,7.31,44.45,0.0,66.67,-71.76,-71.54
2018-06-19 20:00:00,5.28,,4.07,-3.12,7.16,45.56,16.66,38.89,-71.88,-71.66
2018-06-20 02:00:00,7.62,,6.77,-1.05,7.61,40.52,0.0,5.55,-71.17,-70.95
2018-06-20 08:00:00,7.05,,6.53,-1.59,7.92,41.27,7.11,7.92,-71.25,-71.03
2018-06-20 14:00:00,6.27,,6.03,-2.2,8.07,42.69,43.03,16.71,-71.39,-71.17
2018-06-20 20:00:00,1.98,,1.99,-5.75,7.89,53.0,100.0,50.04,-72.52,-72.31
2018-06-21 02:00:00,1.69,,1.95,-5.71,7.81,53.5,100.0,81.01,-72.58,-72.37
2018-06-21 08:00:00,2.59,,3.04,-4.67,7.78,50.91,78.81,92.94,-72.31,-72.1
2018-06-21 14:00:00,3.96,,4.31,-3.27,7.54,47.21,41.86,73.56,-71.9,-71.68
2018-06-21 20:00:00,3.88,,4.23,-3.24,7.43,47.01,0.0,40.22,-71.88,-71.66
2018-06-22 02:00:00,5.62,,6.09,-1.68,7.6,42.59,0.0,13.95,-71.35,-71.12
2018-06-22 08:00:00,10.17,,11.59,1.57,9.4,34.32,0.0,-0.0,-70.0,-69.76
2018-06-22 14:00:00,9.98,,11.95,0.66,10.62,34.03,0.0,-0.0,-69.94,-69.7
2018-06-22 20:00:00,13.39,,16.72,2.3,13.18,29.22,0.0,-0.0,-68.86,-68.61
2018-06-23 02:00:00,8.9,,12.64,-2.07,13.97,38.97,72.97,24.32,-69.99,-69.76
2018-06-23 08:00:00,7.08,,11.1,-3.65,14.22,42.33,100.0,57.66,-70.41,-70.18
2018-06-23 14:00:00,10.14,,14.62,-1.48,15.1,37.39,62.3,78.42,-69.45,-69.21
2018-06-23 20:00:00,8.49,,12.96,-3.23,15.44,40.16,83.45,81.92,-69.82,-69.58
2018-06-24 02:00:00,13.27,,18.53,0.03,16.93,33.78,0.0,48.58,-68.33,-68.08
2018-06-24 08:00:00,10.92,,15.96,-2.44,17.23,37.52,43.69,42.38,-68.87,-68.62
2018-06-24 14:00:00,8.44,,13.4,-4.8,17.45,41.63,100.0,47.9,-69.47,-69.23
2018-06-24 20:00:00,8.99,,13.92,-4.51,17.6,40.39,84.16,75.95,-69.21,-68.97
2018-06-25 02:00:00,7.56,,12.55,-5.85,17.8,42.66,100.0,94.72,-69.52,-69.28
2018-06-25 08:00:00,5.76,,10.64,-7.4,17.74,45.86,100.0,94.72,-69.97,-69.73
2018-06-25 14:00:00,6.2,,10.99,-6.99,17.62,44.66,78.01,92.67,-69.77,-69.53
2018-06-25 20:00:00,6.93,,10.77,-5.94,16.31,42.92,46.24,74.75,-69.48,-69.24
2018-06-26 02:00:00,6.21,,8.72,-5.85,14.37,43.99,41.6,55.28,-69.61,-69.38
2018-06-26 08:00:00,8.51,,9.89,-3.21,12.67,39.49,0.0,29.28,-68.86,-68.61
2018-06-26 14:00:00,9.65,,10.14,-1.79,11.45,37.2,0.0,13.87,-68.42,-68.17
2018-06-26 20:00:00,10.24,,9.59,-0.66,9.82,35.77,0.0,-0.0,-68.13,-67.88
2018-06-27 02:00:00,9.61,,8.11,-0.72,8.51,36.38,7.48,2.49,-68.2,-67.95
2018-06-27 08:00:00,10.72,,9.65,-0.09,9.29,34.09,0.0,2.49,-67.75,-67.5
2018-06-27 14:00:00,9.46,,8.61,-1.35,9.61,36.51,77.81,28.43,-68.0,-67.75
2018-06-27 20:00:00,9.25,,8.88,-1.6,10.12,36.24,88.82,55.54,-67.95,-67.7
2018-06-28 02:00:00,10.6,,10.51,-0.68,10.67,33.34,0.0,55.54,-67.43,-67.17
2018-06-28 08:00:00,11.52,,11.41,-0.09,10.89,31.31,0.0,29.61,-67.02,-66.76
2018-06-28 14:00:00,10.97,,11.29,-0.96,11.65,31.63,6.2,2.07,-67.05,-66.79
2018-06-28 20:00:00,11.43,,11.96,-0.88,12.16,30.23,0.0,2.07,-66.78,-66.52
2018-06-29 02:00:00,11.13,,12.32,-1.46,13.06,30.0,0.0,2.07,-66.73,-66.47
2018-06-29 08:00:00,11.81,,13.61,-1.34,14.09,28.2,0.0,-0.0,-66.38,-66.12
2018-06-29 14:00:00,7.67,,9.26,-4.89,13.85,41.05,100.0,33.33,-67.53,-67.28
2018-06-29 20:00:00,3.43,,4.93,-8.48,13.65,51.77,100.0,66.67,-68.77,-68.52
2018-06-30 02:00:00,-0.05,,1.58,-11.65,13.93,59.1,100.0,100.0,-69.82,-69.58
2018-06-30 08:00:00,-0.21,,1.34,-11.76,13.82,59.43,100.0,100.0,-69.87,-69.63
2018-06-30 14:00:00,3.06,,4.3,-8.58,13.16,50.74,52.76,84.25,-68.85,-68.6
2018-06-30 20:00:00,1.02,,2.26,-10.35,13.14,54.88,47.63,66.8,-69.45,-69.21
2018-07-01 02:00:00,2.75,,3.74,-8.56,12.6,50.64,0.0,33.46,-68.89,-68.65
2018-07-01 08:00:00,2.21,,3.36,-8.98,12.7,51.62,11.15,19.59,-69.03,-68.79
2018-07-01 14:00:00,3.06,,4.44,-8.11,12.78,49.37,0.0,3.72,-68.74,-68.49
2018-07-01 20:00:00,2.17,,3.86,-8.79,12.97,51.25,34.15,15.1,-68.98,-68.73
2018-07-02 02:00:00,0.57,,2.7,-10.23,13.43,54.87,100.0,44.72,-69.46,-69.22
2018-07-02 08:00:00,0.35,,2.94,-10.32,13.77,55.35,100.0,78.05,-69.52,-69.28
2018-07-02 14:00:00,-4.0,,-0.36,-14.78,15.6,64.61,100.0,100.0,-70.89,-70.66
2018-07-02 20:00:00,-3.19,,1.32,-14.3,16.71,62.42,83.61,94.54,-70.68,-70.45
2018-07-03 02:00:00,-4.99,,0.47,-16.14,18.03,66.11,100.0,94.54,-71.29,-71.07
2018-07-03 08:00:00,-4.21,,1.95,-15.2,18.37,64.03,80.68,88.1,-71.11,-70.88
2018-07-03 14:00:00,-4.03,,2.63,-14.62,18.34,63.98,42.12,74.27,-71.1,-70.88
2018-07-03 20:00:00,0.87,,7.69,-9.15,16.95,50.07,0.0,40.93,-69.61,-69.38
2018-07-04 02:00:00,1.9,,8.42,-6.94,15.24,47.72,0.0,14.04,-69.28,-69.04
2018-07-04 08:00:00,-0.26,,5.37,-7.11,12.59,52.49,29.2,9.73,-69.94,-69.7
2018-07-04 14:00:00,-1.32,,3.9,-7.02,11.09,54.85,43.86,24.35,-70.27,-70.04
2018-07-04 20:00:00,-0.78,,4.45,-6.14,10.68,53.55,81.66,51.58,-70.12,-69.89
2018-07-05 02:00:00,-1.62,,3.65,-6.95,10.78,55.59,100.0,75.18,-70.39,-70.16
2018-07-05 08:00:00,-1.68,,3.67,-7.03,10.88,55.88,100.0,93.89,-70.43,-70.2
2018-07-05 14:00:00,-0.05,,5.31,-5.09,10.39,51.25,0.0,66.67,-69.94,-69.71
2018-07-05 20:00:00,0.6,,6.03,-4.35,10.29,49.45,0.0,33.33,-69.74,-69.5
2018-07-06 02:00:00,2.39,,7.96,-2.4,10.08,44.84,0.0,-0.0,-69.17,-68.93
2018-07-06 08:00:00,2.43,,8.08,-2.22,10.0,44.53,0.0,-0.0,-69.13,-68.89
2018-07-06 14:00:00,2.06,,7.65,-2.2,9.58,45.38,12.7,4.23,-69.21,-68.97
2018-07-06 20:00:00,0.25,,5.63,-3.56,9.1,50.76,100.0,37.57,-69.76,-69.52
2018-07-07 02:00:00,0.44,,5.84,-3.26,8.99,50.13,89.84,67.51,-69.69,-69.46
2018-07-07 08:00:00,0.02,,5.39,-3.56,8.86,51.42,100.0,96.61,-69.82,-69.58
2018-07-07 14:00:00,1.36,,6.51,-2.39,8.72,47.09,28.21,72.68,-69.4,-69.16
2018-07-07 20:00:00,-1.5,,3.28,-5.16,8.52,55.66,100.0,76.07,-70.28,-70.05
2018-07-08 02:00:00,-0.94,,3.09,-4.35,7.49,53.96,80.2,69.47,-70.13,-69.89
2018-07-08 08:00:00,-0.33,,3.02,-3.48,6.52,51.99,57.17,79.12,-69.95,-69.71
2018-07-08 14:00:00,0.35,,2.86,-2.39,5.24,49.74,30.91,56.09,-69.73,-69.5
2018-07-08 20:00:00,0.06,,2.58,-2.63,5.21,50.71,16.43,34.84,-69.82,-69.59
2018-07-09 02:00:00,1.39,,3.98,-1.21,5.11,46.24,0.0,15.78,-69.4,-69.16
2018-07-09 08:00:00,1.78,,4.46,-0.98,5.34,44.85,0.0,5.48,-69.26,-69.02
2018-07-09 14:00:00,5.29,,8.68,1.53,6.81,35.87,0.0,-0.0,-68.14,-67.89
2018-07-09 20:00:00,4.99,,8.79,0.57,7.85,36.21,2.31,0.77,-68.17,-67.92
2018-07-10 02:00:00,7.51,,12.1,1.85,9.58,31.07,0.0,0.77,-67.31,-67.05
2018-07-10 08:00:00,8.83,,14.19,1.87,11.4,28.58,0.0,0.77,-66.8,-66.54
2018-07-10 14:00:00,7.96,,13.82,0.17,12.76,30.51,25.35,8.45,-66.97,-66.71
2018-07-10 20:00:00,8.38,,14.83,-0.32,14.12,29.32,9.7,11.68,-66.73,-66.47
2018-07-11 02:00:00,9.25,,16.53,-0.46,15.73,27.44,0.0,11.68,-66.35,-66.09
2018-07-11 08:00:00,7.73,,15.35,-2.44,16.72,31.96,100.0,36.57,-66.72,-66.46
2018-07-11 14:00:00,8.56,,16.7,-2.39,17.82,29.98,56.06,52.02,-66.36,-66.09
2018-07-11 20:00:00,8.22,,16.43,-3.24,18.45,30.0,56.49,70.85,-66.36,-66.09
2018-07-12 02:00:00,10.35,,19.0,-2.16,19.52,26.06,0.0,37.52,-65.56,-65.29
2018-07-12 08:00:00,11.75,,20.76,-1.83,20.64,23.68,0.0,18.83,-64.98,-64.7
2018-07-12 14:00:00,11.36,,20.59,-2.98,21.66,23.6,0.0,-0.0,-64.96,-64.68
2018-07-12 20:00:00,8.72,,16.92,-5.32,21.01,32.36,100.0,33.33,-65.68,-65.41
2018-07-13 02:00:00,1.65,,8.28,-11.04,19.59,52.18,100.0,66.67,-67.88,-67.63
2018-07-13 08:00:00,2.87,,8.5,-9.51,18.11,49.07,89.12,96.37,-67.46,-67.21
2018-07-13 14:00:00,3.12,,7.73,-8.79,16.61,48.2,86.08,91.73,-67.34,-67.09
2018-07-13 20:00:00,6.26,,9.67,-5.37,14.73,41.39,45.55,73.58,-66.27,-66.0
2018-07-14 02:00:00,6.17,,8.39,-4.81,12.97,41.09,0.0,43.88,-66.22,-65.95
2018-07-14 08:00:00,4.35,,5.17,-5.57,10.75,45.35,53.31,32.95,-66.74,-66.48
2018-07-14 14:00:00,2.03,,2.52,-7.4,10.16,50.73,100.0,51.1,-67.45,-67.19
2018-07-14 20:00:00,3.18,,3.17,-5.96,9.27,47.8,69.58,74.3,-67.04,-66.78
2018-07-15 02:00:00,3.61,,3.59,-5.41,9.08,46.51,56.18,75.25,-66.86,-66.6
2018-07-15 08:00:00,0.4,,0.88,-8.49,9.74,54.09,100.0,75.25,-67.88,-67.63
2018-07-15 14:00:00,-1.11,,0.07,-10.22,10.84,57.4,100.0,85.39,-68.38,-68.13
2018-07-15 20:00:00,-1.3,,0.58,-10.69,11.87,57.93,100.0,100.0,-68.46,-68.21
2018-07-16 02:00:00,-0.24,,2.14,-9.71,12.32,54.83,72.88,90.96,-68.12,-67.87
2018-07-16 08:00:00,-4.81,,-1.23,-14.66,14.59,64.47,100.0,90.96,-69.65,-69.41
2018-07-16 14:00:00,-6.3,,-1.31,-16.81,17.04,67.39,100.0,90.96,-70.2,-69.97
2018-07-16 20:00:00,-6.45,,-0.21,-17.52,18.99,68.08,100.0,100.0,-70.33,-70.1
2018-07-17 02:00:00,-6.45,,0.76,-17.6,20.04,68.54,100.0,100.0,-70.42,-70.18
2018-07-17 08:00:00,-5.39,,2.34,-16.07,19.78,65.38,22.38,74.13,-70.15,-69.92
2018-07-17 14:00:00,-9.9,,-1.33,-20.15,21.08,73.46,100.0,74.13,-71.7,-71.48
2018-07-17 20:00:00,-9.83,,-0.17,-20.17,22.26,73.92,100.0,74.13,-71.8,-71.58
2018-07-18 02:00:00,-12.29,,-1.19,-23.54,25.5,77.8,100.0,100.0,-72.73,-72.52
2018-07-18 08:00:00,-9.23,,3.1,-21.1,26.6,67.96,20.73,73.58,-71.9,-71.67
2018-07-18 14:00:00,-12.19,,1.0,-24.23,28.54,72.76,48.84,56.52,-72.97,-72.76
2018-07-18 20:00:00,-9.87,,4.17,-21.71,28.37,66.71,0.0,23.19,-72.38,-72.16
2018-07-19 02:00:00,-7.31,,7.08,-18.44,27.06,60.66,0.0,16.28,-71.69,-71.46
2018-07-19 08:00:00,-10.71,,3.55,-20.88,26.74,66.33,46.87,15.62,-72.86,-72.64
2018-07-19 14:00:00,-7.68,,7.06,-17.43,25.83,59.72,0.0,15.62,-72.03,-71.81
2018-07-19 20:00:00,-6.93,,7.59,-15.53,24.08,58.68,0.0,15.62,-71.89,-71.67
2018-07-20 02:00:00,-7.88,,5.95,-14.88,21.81,60.7,26.44,8.81,-72.27,-72.06
2018-07-20 08:00:00,-11.6,,1.86,-17.72,21.27,66.81,100.0,42.15,-73.54,-73.33
2018-07-20 14:00:00,-9.65,,3.94,-15.08,20.14,62.82,50.94,59.13,-73.07,-72.86
2018-07-20 20:00:00,1.29,,16.13,-3.87,18.84,44.96,0.0,50.31,-69.79,-69.56
2018-07-21 02:00:00,1.64,,15.93,-2.3,17.07,44.5,0.0,16.98,-69.67,-69.43
2018-07-21 08:00:00,0.65,,14.73,-3.04,16.79,45.88,6.22,2.07,-69.96,-69.72
2018-07-21 14:00:00,-3.02,,10.32,-6.29,16.29,51.28,37.01,14.41,-71.09,-70.86
2018-07-21 20:00:00,-3.43,,9.62,-6.44,15.8,52.06,100.0,47.74,-71.25,-71.03
2018-07-22 02:00:00,-3.58,,9.21,-6.33,15.32,52.5,100.0,79.0,-71.34,-71.11
2018-07-22 08:00:00,-2.32,,10.36,-4.76,14.71,50.55,70.46,90.15,-71.0,-70.77
2018-07-22 14:00:00,-1.83,,10.81,-4.63,14.98,49.84,0.0,56.82,-70.87,-70.64
2018-07-22 20:00:00,-1.51,,11.06,-4.7,15.27,49.38,0.0,23.49,-70.79,-70.56
2018-07-23 02:00:00,0.82,,13.39,-3.03,15.61,45.38,0.0,0.0,-70.09,-69.86
2018-07-23 08:00:00,0.56,,13.06,-3.82,16.13,45.85,9.0,3.0,-70.16,-69.93
2018-07-23 14:00:00,1.61,,13.65,-3.25,16.06,43.98,0.0,3.0,-69.83,-69.6
2018-07-23 20:00:00,2.3,,14.19,-3.18,16.46,42.69,0.0,3.0,-69.6,-69.36
2018-07-24 02:00:00,2.55,,14.53,-3.54,17.13,42.08,0.0,0.0,-69.49,-69.25
2018-07-24 08:00:00,-2.6,,7.78,-8.27,16.09,53.1,100.0,33.33,-71.06,-70.83
2018-07-24 14:00:00,-1.08,,8.99,-6.96,15.79,50.11,72.86,57.62,-70.62,-70.39
2018-07-24 20:00:00,-2.1,,7.44,-8.01,15.49,52.27,92.46,88.44,-70.95,-70.72
2018-07-25 02:00:00,-2.19,,6.66,-8.06,14.82,52.64,95.8,87.04,-71.0,-70.77
2018-07-25 08:00:00,2.46,,9.5,-2.75,11.85,43.62,0.0,62.75,-69.59,-69.35
2018-07-25 14:00:00,1.46,,6.17,-2.49,8.5,45.53,21.14,38.98,-69.87,-69.63
2018-07-25 20:00:00,0.59,,5.25,-3.17,8.34,47.31,40.89,20.68,-70.12,-69.89
2018-07-26 02:00:00,0.09,,4.68,-3.4,8.03,48.39,52.83,38.29,-70.27,-70.04
2018-07-26 08:00:00,-0.68,,3.86,-4.01,7.87,50.17,100.0,64.57,-70.51,-70.28
2018-07-26 14:00:00,0.51,1.85,4.87,-2.9,7.7,47.49,42.38,65.07,-70.15,-69.91
2018-07-26 20:00:00,1.73,3.13,5.85,-1.8,7.5,44.82,0.0,47.46,-69.76,-69.53
2018-07-27 02:00:00,0.84,2.24,4.41,-2.54,6.88,46.95,39.91,27.43,-70.02,-69.78
2018-07-27 08:00:00,2.31,3.79,5.75,-1.24,6.84,43.67,0.0,13.3,-69.55,-69.31
2018-07-27 14:00:00,-0.17,1.25,2.93,-3.59,6.54,49.74,100.0,46.64,-70.29,-70.06
2018-07-27 20:00:00,0.83,2.28,3.73,-2.6,6.3,47.41,61.63,53.88,-69.99,-69.75
2018-07-28 02:00:00,1.79,3.29,4.79,-1.75,6.45,45.2,25.26,62.29,-69.68,-69.44
2018-07-28 08:00:00,1.45,2.98,4.48,-2.13,6.54,45.93,37.24,41.37,-69.76,-69.53
2018-07-28 14:00:00,3.0,4.63,6.31,-0.81,6.94,42.33,0.0,20.83,-69.26,-69.02
2018-07-28 20:00:00,2.06,3.72,5.44,-1.68,6.99,44.71,46.76,28.0,-69.52,-69.28
2018-07-29 02:00:00,1.85,3.55,5.3,-1.77,6.94,45.07,76.13,40.96,-69.56,-69.32
2018-07-29 08:00:00,2.6,4.37,5.68,-1.05,6.58,43.04,19.69,47.53,-69.3,-69.06
2018-07-29 14:00:00,1.77,3.56,4.62,-1.88,6.42,45.41,100.0,65.27,-69.53,-69.29
2018-07-29 20:00:00,2.15,4.0,4.5,-1.36,5.77,44.17,47.92,55.87,-69.39,-69.15
2018-07-30 02:00:00,2.68,4.61,4.36,-0.57,4.84,42.5,0.0,49.31,-69.2,-68.96
2018-07-30 08:00:00,2.99,5.0,4.9,-0.43,5.21,41.37,0.0,15.97,-69.07,-68.83
2018-07-30 14:00:00,5.76,7.98,8.49,1.39,6.77,34.68,0.0,0.0,-68.17,-67.92
2018-07-30 20:00:00,3.24,5.49,5.93,-1.2,6.97,42.59,83.34,27.78,-68.88,-68.64
2018-07-31 02:00:00,4.61,7.01,7.42,-0.24,7.39,39.23,57.45,46.93,-68.42,-68.17
2018-07-31 08:00:00,6.62,9.25,9.71,1.05,8.21,35.01,4.18,48.32,-67.73,-67.47
2018-07-31 14:00:00,10.71,13.75,15.27,3.18,11.07,28.78,0.0,20.54,-66.36,-66.09
2018-07-31 20:00:00,10.71,14.05,16.36,1.77,13.38,28.29,0.0,1.39,-66.23,-65.96
2018-08-01 02:00:00,10.97,14.64,17.38,0.81,15.18,27.46,0.0,0.0,-66.01,-65.74
2018-08-01 08:00:00,7.1,10.83,13.45,-3.11,15.75,37.72,100.0,33.33,-67.11,-66.85
2018-08-01 14:00:00,9.18,13.24,15.58,-1.74,16.2,34.1,64.77,54.92,-66.35,-66.09
2018-08-01 20:00:00,8.54,12.81,14.8,-2.71,16.51,34.9,72.48,79.08,-66.44,-66.18
2018-08-02 02:00:00,8.47,12.96,14.68,-3.15,16.86,34.48,68.43,68.56,-66.36,-66.09
2018-08-02 08:00:00,11.32,16.25,17.85,-1.33,17.72,29.96,0.0,46.97,-65.33,-65.06
2018-08-02 14:00:00,13.2,18.59,20.43,-0.73,19.26,27.28,0.0,22.81,-64.57,-64.3
2018-08-02 20:00:00,10.92,16.5,17.91,-3.21,19.67,32.24,65.17,21.72,-65.15,-64.88
2018-08-03 02:00:00,13.82,19.94,21.08,-1.48,20.55,28.36,15.0,26.72,-64.06,-63.78
2018-08-03 08:00:00,11.73,18.06,18.64,-3.69,20.78,32.38,100.0,60.06,-64.57,-64.29
2018-08-03 14:00:00,9.79,16.27,15.8,-5.29,20.04,36.21,100.0,71.67,-65.06,-64.78
2018-08-03 20:00:00,9.02,15.69,14.06,-5.69,18.96,37.22,100.0,100.0,-65.19,-64.91
2018-08-04 02:00:00,7.93,14.72,11.88,-6.19,17.57,39.24,100.0,100.0,-65.43,-65.16
2018-08-04 08:00:00,8.76,15.83,11.61,-4.96,16.04,37.24,70.88,90.29,-65.05,-64.78
2018-08-04 14:00:00,12.34,19.98,15.08,-2.05,16.09,31.55,0.0,56.96,-63.74,-63.45
2018-08-04 20:00:00,11.79,19.7,13.29,-2.05,14.52,31.76,2.69,24.52,-63.76,-63.48
2018-08-05 02:00:00,10.25,18.32,10.49,-2.72,12.72,34.85,42.88,15.19,-64.12,-63.84
2018-08-05 08:00:00,8.26,16.38,7.52,-3.83,11.15,39.37,100.0,48.52,-64.66,-64.38
2018-08-05 14:00:00,9.09,17.5,8.35,-3.01,11.07,37.32,73.81,72.23,-64.27,-63.99
2018-08-05 20:00:00,7.76,16.25,6.97,-4.01,10.82,40.13,100.0,91.27,-64.6,-64.32
2018-08-06 02:00:00,5.79,14.23,4.98,-5.55,10.56,44.85,100.0,91.27,-65.17,-64.9
2018-08-06 08:00:00,8.57,17.43,6.9,-2.47,9.17,38.97,21.84,73.95,-64.14,-63.86
2018-08-06 14:00:00,9.13,18.26,7.18,-1.73,8.68,37.44,1.52,41.12,-63.83,-63.55
2018-08-06 20:00:00,10.57,20.09,8.29,-0.28,8.24,34.59,0.0,7.79,-63.21,-62.92
2018-08-07 02:00:00,9.34,18.97,6.49,-0.94,7.23,36.94,22.89,8.14,-63.5,-63.21
2018-08-07 08:00:00,7.15,16.74,4.32,-2.66,6.93,42.04,100.0,40.96,-64.13,-63.84
2018-08-07 14:00:00,6.53,16.19,3.92,-3.04,6.93,43.01,100.0,74.3,-64.25,-63.97
2018-08-07 20:00:00,16.52,27.55,15.69,4.03,10.61,28.9,0.0,66.67,-60.67,-60.36
2018-08-08 02:00:00,16.4,27.87,17.28,2.48,13.47,28.43,0.0,33.33,-60.48,-60.17
2018-08-08 08:00:00,15.63,27.45,17.66,0.71,15.53,28.73,2.06,0.69,-60.53,-60.22
2018-08-08 14:00:00,20.91,33.87,24.87,3.17,19.03,23.92,0.0,0.69,-58.43,-58.11
2018-08-08 20:00:00,22.04,35.75,27.59,2.14,22.16,22.65,0.0,0.69,-57.74,-57.4
2018-08-09 02:00:00,18.6,32.45,24.45,-1.71,23.49,28.15,90.37,30.12,-58.66,-58.34
2018-08-09 08:00:00,20.03,34.61,26.59,-1.68,25.14,26.43,62.15,50.84,-57.88,-57.55
2018-08-09 14:00:00,16.87,31.52,23.86,-4.96,26.34,31.42,100.0,84.17,-58.75,-58.42
2018-08-09 20:00:00,12.7,27.13,19.57,-8.54,26.64,38.48,100.0,87.38,-60.04,-59.72
2018-08-10 02:00:00,12.66,27.4,19.44,-8.7,26.71,37.91,95.26,98.42,-59.87,-59.55
2018-08-10 08:00:00,12.53,27.55,18.82,-8.77,26.27,37.44,91.38,95.55,-59.73,-59.42
2018-08-10 14:00:00,11.55,26.7,17.34,-9.46,25.79,38.55,100.0,95.55,-59.92,-59.6
2018-08-10 20:00:00,20.35,37.27,26.59,-3.06,26.52,28.88,0.0,63.79,-56.45,-56.11
2018-08-11 02:00:00,21.89,39.65,27.61,-2.31,26.56,27.19,0.0,33.33,-55.57,-55.22
2018-08-11 08:00:00,21.35,39.64,26.82,-3.33,26.98,26.96,0.0,0.0,-55.45,-55.1
2018-08-11 14:00:00,16.55,34.54,21.02,-7.03,26.22,34.59,65.87,21.96,-56.97,-56.63
2018-08-11 20:00:00,19.99,39.06,24.31,-4.62,26.34,30.98,52.66,39.51,-55.39,-55.04
