timestamp,ema50_dist_xrp_btc_15m,ema200_dist_xrp_btc_15m,upper_bb_dist_xrp_btc_15m,lower_bb_dist_xrp_btc_15m,width_bb_xrp_btc_15m,rsi_xrp_btc_15m,stoch_rsi_fastk_xrp_btc_15m,stoch_rsi_fastd_xrp_btc_15m,kijun_dist_xrp_btc_15m,tenkan_dist_xrp_btc_15m
2019-02-07 09:45:00,0.10460910133704981,,0.5220082298266426,-0.3076723197773745,0.828792349791338,47.926638171843564,100.0,98.22190958152451,-1.8915436870461488,-1.8095572733661247
2019-02-07 10:00:00,-0.0007697395174477428,,0.3818838497714694,-0.4064538743414392,0.7884345833983413,52.56918037438433,100.0,98.22190958152451,-1.9948519948520094,-1.9129519129519212
2019-02-07 10:15:00,-0.20265414241524837,,0.15565249352558208,-0.6086589150082755,0.7660465285167257,60.20983638699844,100.0,100.0,-2.200817279626388,-2.1190893169877323
2019-02-07 10:30:00,-0.40693790490184956,,-0.018287309081832515,-0.8542662789889466,0.8396421336893454,66.36844668446976,100.0,100.0,-2.4172879776328204,-2.3357409133271223
2019-02-07 10:45:00,-0.3463700210434517,,0.05597307640148319,-0.8217073421356691,0.8810536835142398,64.11845395578067,87.79950064469743,95.93316688156581,-2.3717948717948745,-2.290209790209785
2019-02-07 11:00:00,-0.4219770501636799,,0.006912903442435336,-0.9372808587288284,0.9486065277492378,66.56018595121436,100.0,95.93316688156581,-2.462738705170009,-2.381229622729386
2019-02-07 11:15:00,-0.19329367014587762,,0.23531256920641397,-0.7196164553074147,0.9572470167647094,56.69278189790222,0.0,62.59983354823248,-2.246469833119391,-2.164780021005952
2019-02-07 11:30:00,-0.17452156568563693,,0.25616184415757637,-0.7101767834665762,0.9685372795952296,56.220378262247216,0.0,33.333333333333336,-2.235060690943058,-2.1533613445378186
2019-02-07 11:45:00,-0.2683184576282027,,0.1824349739927067,-0.8225189194281057,1.0081804941628798,59.49193289185172,31.640381794482874,10.546793931494296,-2.3376471959892786,-2.256033578174188
2019-02-07 12:00:00,-0.45846765251749133,,0.048202657969631524,-1.0557651943279067,1.109557595623948,65.10789335931435,85.95435586824644,39.19824588757644,-2.5421756835369513,-2.4607329842932013
2019-02-07 12:15:00,-0.529423033451637,,0.04425936336829306,-1.174097791823403,1.2252789916433808,67.27914110938774,100.0,72.53157922090978,-2.6328025107520747,-2.551435545739855
2019-02-07 12:30:00,-0.196596790676129,,0.3941901981520335,-0.8303418016505248,1.2272082440198433,54.496906883366705,0.0,61.98478528941549,-2.314868804664727,-2.2332361516035015
2019-02-07 12:45:00,-0.21124680580381083,,0.3949141654843613,-0.8414572458154357,1.23913805391757,55.15233165185806,5.127622893633863,35.04254096454463,-2.3376471959892786,-2.256033578174188
2019-02-07 13:00:00,-0.11345348558206014,,0.4885747906863358,-0.6951333156017037,1.1849318952100414,51.93017681496299,0.0,1.7092076312112947,-2.246469833119391,-2.164780021005952
2019-02-07 13:15:00,-0.19851761089204611,,0.39962418502954566,-0.7319082004194954,1.133415464657552,54.77555783623467,18.53793498174476,7.888519291792881,-2.3376471959892786,-2.256033578174188
2019-02-07 13:30:00,-0.2577635039680226,,0.3240866492449923,-0.7213836316520172,1.0475512256012542,56.839059177021475,100.0,39.512644993914925,-2.4059186764534557,-2.324362111149947
2019-02-07 13:45:00,-0.23648864603370567,,0.32979917555693294,-0.6397502359157814,0.9710543080349203,56.37734881775249,90.5943894105588,69.71077479743452,-2.3945467257049713,-2.3129806571894673
2019-02-07 14:00:00,-0.19369626345407953,,0.34498603442596476,-0.525659772623821,0.87143303236751,54.93562282354632,61.22464925647611,83.93967955567831,-2.360414966779356,-2.278820375335122
2019-02-07 14:15:00,-0.23078975531761747,,0.28384205957430186,-0.5017145983135962,0.7864133472502265,56.531771850974756,85.1084503812558,78.97582968276357,-2.4059186764534557,-2.324362111149947
2019-02-07 14:30:00,-0.2887015882710675,,0.19053214841360244,-0.48393068142088547,0.6754537154806716,58.884242957157895,99.99999999999999,82.11103321257731,-2.474094772383295,-2.3925951798812517
2019-02-07 14:45:00,-0.3887894833675354,,0.05963161696289632,-0.5143356523157894,0.5752751689825741,62.52450900196899,100.00000000000001,95.03615012708529,-2.587510175601815,-2.5061053610884954
2019-02-07 15:00:00,-0.39579720006656105,,0.03077251406171655,-0.46909363951219696,0.5009640692471314,63.22577541140285,100.0,100.00000000000001,-2.6101616091152247,-2.5287757237530517
2019-02-07 15:15:00,-0.33574943874825625,,0.08907912507478688,-0.39732618800365493,0.4871561353179351,60.77623734118757,63.40697987231679,87.80232662410562,-2.5648482028614805,-2.483424450389682
2019-02-07 15:30:00,-0.37824185511126096,,0.05838271112741378,-0.4617772705321599,0.5212112505734783,62.72049944364328,88.36180604234487,83.92292863822058,-2.6214833759590883,-2.540106951871668
2019-02-07 15:45:00,-0.4634477684623328,,0.002424787466903666,-0.5784322198208014,0.5825347289551056,65.98854401478408,100.0,83.92292863822058,-2.7232609453025303,-2.6419695738009508
2019-02-07 16:00:00,-0.4119439462999086,,0.06918199824452742,-0.5524533737091275,0.623141103244022,63.975312454526815,61.37542001403136,83.24574201879211,-2.6893587360594884,-2.6080390334572545
2019-02-07 16:15:00,-0.5068157868340584,,0.0023628886157700535,-0.6602881613007927,0.6648381189199635,67.53125042130523,100.0,87.12514000467716,-2.802274309584607,-2.721048967277795
2019-02-07 16:30:00,-0.4647513611153453,,0.05788871495475689,-0.6138311476380776,0.6735922551777228,66.12540688077827,70.77704609831612,77.38415537078254,-2.779712163416903,-2.6984679665738143
2019-02-07 16:45:00,-0.4243219852795854,,0.11001093446829646,-0.5766930798130399,0.6883101245091899,64.6754459059423,19.68913569236935,63.48872726356186,-2.75713954028326,-2.675876480148598
2019-02-07 17:00:00,-0.46318182009814635,,0.08863924008415403,-0.6432279394691709,0.733902249022133,66.64459614078785,75.06553014138598,55.17723731069052,-2.8135514560853947,-2.732335537765407
2019-02-07 17:15:00,-0.5447745172213247,,0.033411428927365705,-0.767069287063582,0.8034279220331743,69.89743706140378,100.0,64.91822194458514,-2.914928140936479,-2.8337969401947105
2019-02-07 17:30:00,-0.46800374783058096,,0.1238954918925117,-0.6863447554897872,0.8125252685771263,66.04405115388751,26.208494177816437,67.09134143973418,-2.8586338861185334,-2.7774556418879826
2019-02-07 17:45:00,-0.4496506596803673,,0.15087364132029268,-0.6599772015660532,0.8129201455879176,66.0440511538875,26.208494177816164,50.805662785210906,-2.8586338861185334,-2.7774556418879826
2019-02-07 18:00:00,-0.12042921507663396,,0.4566061367473173,-0.2855764683353357,0.741548471136993,48.6316798907417,0.0,17.472329451877574,-2.5421756835369513,-2.4607329842932013
2019-02-07 18:15:00,-0.12687014953511877,,0.43260959711861613,-0.26276315691378116,0.6947827221720037,49.14734118021864,2.42484330719405,9.544445828336778,-2.553513261982321,-2.4720800372266094
2019-02-07 18:30:00,-0.16652579677335355,,0.3792143183177332,-0.2827026904106744,0.6615977493493581,51.25520286207783,15.067005703519271,5.830616336904481,-2.5988372093023404,-2.5174418604651194
2019-02-07 18:45:00,-0.249138901250745,,0.27952880418598003,-0.33877601608178765,0.6184880387272051,55.2503498943349,38.01130761323685,18.50105220798343,-2.6893587360594884,-2.6080390334572545
2019-02-07 19:00:00,-0.16136927862093753,,0.34147133607744795,-0.21241657500303823,0.5535307321985188,51.289184044815364,40.15163397829072,31.07664909834899,-2.6101616091152247,-2.5287757237530517
2019-02-07 19:15:00,-0.1773410577375234,,0.30083104263205485,-0.19505398811608954,0.4956229030939433,52.34054940526479,52.321869009628905,43.494936867052196,-2.6328025107520747,-2.551435545739855
2019-02-07 19:30:00,-0.17038650645370135,,0.2900918037278988,-0.1680413562094918,0.45785375365972864,52.3405494052648,27.166623266273174,39.880042084730974,-2.6328025107520747,-2.551435545739855
2019-02-07 19:45:00,-0.13024605708171766,,0.3246202239957974,-0.13159696818175748,0.4557773140721054,50.44637968540508,0.0,26.4961640919674,-2.5988372093023404,-2.5174418604651194
2019-02-07 20:00:00,-0.1585987752886875,,0.2892878280171596,-0.163750224855419,0.4527538646976063,52.30519554239533,98.13354302421808,41.766722096830456,-2.6328025107520747,-2.551435545739855
2019-02-07 20:15:00,-0.3304528707133936,,0.1133744165722872,-0.3338176234407464,0.4476854861341874,60.75951665540818,100.0,66.04451434140607,-2.8135514560853947,-2.732335537765407
2019-02-07 20:30:00,-0.19512284819698245,,0.2414032232556096,-0.19958166191725857,0.4408926910692405,53.710561536280466,31.650717530171686,76.59475351812996,-2.6893587360594884,-2.6080390334572545
2019-02-07 20:45:00,-0.26538585546571625,,0.16378649670132361,-0.27986310726421104,0.4439072402047854,57.119799243561786,64.70795042834288,65.45288931950489,-2.7684271619268674,-2.687173534532783
2019-02-07 21:00:00,-0.46584787478828327,,-0.01106226024945034,-0.5147658611310613,0.5050313994416407,64.71595674478918,100.0,65.45288931950489,-2.982395181839248,-2.9013203613620586
2019-02-07 21:15:00,-0.3588885335151448,,0.09511038513361214,-0.4266661467843824,0.5226429583386162,59.90407868041665,56.2770988846246,73.66168310432253,-2.892418270345476,-2.8112682587526083
2019-02-07 21:30:00,-0.3448144733772973,,0.11006995794815566,-0.43003286079995595,0.5409682676344262,59.90407868041665,56.2770988846246,70.85139925641643,-2.892418270345476,-2.8112682587526083
2019-02-07 21:45:00,-0.19790881401520188,,0.24953139740664376,-0.2913238283329789,0.5409682676344262,53.04300640034773,0.0,37.5180659230831,-2.75713954028326,-2.675876480148598
2019-02-07 22:00:00,-0.26800616750348727,,0.170830929823107,-0.3726636638446412,0.5440436227267487,56.19483369530158,27.001119699397368,27.759406194674025,-2.836097900475587,-2.754900823570361
2019-02-07 22:15:00,-0.24638000394051618,,0.1682134570455185,-0.3561484918482516,0.5248551422408859,55.62047465302082,37.56655151645189,21.522557071949787,-2.8248259860788827,-2.743619489559157
2019-02-07 22:30:00,-0.1476871899319554,,0.24814993153681186,-0.26324514751446815,0.511433680060566,51.119102089303716,0.0,21.522557071949787,-2.7345564328843497,-2.6532745006967007
2019-02-07 22:45:00,-0.05269373548327794,,0.3249991998216517,-0.17623118494481949,0.5008578266434516,47.02096493196137,0.0,12.522183838817332,-2.6441190144119053,-2.5627615062761455
2019-02-07 23:00:00,-0.1175456448380019,,0.2500482696463635,-0.22333514537224985,0.47332019571257183,50.24281287755233,35.11983906360006,11.706613021200056,-2.711962833914061,-2.6306620209059273
2019-02-07 23:15:00,-0.0683320166520951,,0.2902809711943011,-0.1589772296186398,0.44896344791023646,48.14092821958798,13.02357138900502,16.04780348420173,-2.666744132000931,-2.5854055310248647
2019-02-07 23:30:00,0.012506694964331544,,0.37279472509033074,-0.07973739284236059,0.451869998850773,44.62277881663042,0.0,16.04780348420173,-2.587510175601815,-2.5061053610884954
2019-02-07 23:45:00,0.14629891612243373,,0.5327165326168171,0.015787019263946434,0.5155157023838249,39.31808776072951,0.0,4.341190463001709,-2.4513799930127034,-2.3698614184232025
2019-02-08 00:00:00,0.1629773107321819,,0.5741737882876574,0.002413282184110521,0.5701168959492434,38.496677421906035,0.0,3.552713678800501e-14,-2.4286546301689027,-2.3471170646476414
2019-02-08 00:15:00,0.15658604364465756,,0.5887348042892482,-0.03311453638010775,0.6201265662250404,38.49667742190603,0.0,3.552713678800501e-14,-2.4286546301689027,-2.3471170646476414
2019-02-08 00:30:00,0.18408403372718318,,0.6394366226234238,-0.038178174709202484,0.6755837950124993,37.146633602092976,0.0,3.552713678800501e-14,-2.3945467257049713,-2.3129806571894673
2019-02-08 00:45:00,0.24420784335419388,,0.7309919985089675,-0.01737259552386794,0.7457038503503827,34.53786932889621,0.0,3.552713678800501e-14,-2.3262593283582156,-2.2446361940298587
2019-02-08 01:00:00,0.3470675144453317,,0.8802125951550721,0.024527073301627844,0.8518320904380255,30.671654260442722,0.0,3.552713678800501e-14,-2.212234415129588,-2.130515993462534
2019-02-08 01:15:00,0.37849878420423977,,0.9383561938392848,-0.006330966088752277,0.9403052189985778,29.260678558213893,0.0,3.552713678800501e-14,-2.1665498715253473,-2.084793272599861
2019-02-08 01:30:00,0.3749209775463225,,0.9648654153982639,-0.06426969059977194,1.0245217066531718,28.90270942208354,0.0,3.552713678800501e-14,-2.1551220651793046,-2.0733559163649162
2019-02-08 01:45:00,0.23646351081481054,,0.8214289202397973,-0.22880176205031244,1.0471279001315354,37.90214292674926,100.0,33.33333333333337,-2.2806812879141436,-2.1990200653289826
2019-02-08 02:00:00,0.588054588603848,,1.1821786454643046,0.05201339200642252,1.123233822259642,27.139730529015466,0.0,33.33333333333337,-1.9145199063231977,-1.8325526932084335
2019-02-08 02:15:00,0.09202417085272252,,0.6343657288745863,-0.4362767053369243,1.0695830708809835,48.00731244750268,100.0,66.6666666666667,-2.3945467257049713,-2.3129806571894673
2019-02-08 02:30:00,0.12204407085849578,,0.6097615237608656,-0.39644994898522246,1.0051394333690902,46.97245329526912,95.04082861025337,65.01360953675116,-2.360414966779356,-2.278820375335122
2019-02-08 02:45:00,0.2070451616620117,,0.6658104519771113,-0.315792951102023,0.9798885124378416,44.234129788900304,81.91844808209619,92.31975889744989,-2.2692801306732124,-2.1876093804690244
2019-02-08 03:00:00,0.31138615369206146,,0.7261960083571495,-0.21223735866663374,0.9360279686695234,41.015409348884255,66.49394680260444,81.15107449831804,-2.1551220651793046,-2.0733559163649162
2019-02-08 03:15:00,0.23167573297933064,,0.5867586199726604,-0.2750975951097745,0.8605152697280514,43.664191465129136,37.88356444425369,62.09865310965148,-2.22364888525739,-2.1419400023345414
2019-02-08 03:30:00,0.42535311828069133,,0.7547560730588598,-0.09502978928295214,0.8469919480903062,38.1319334103837,0.0,34.79250374895275,-2.017779857293256,-1.9358989355480083
2019-02-08 03:45:00,0.11611695329767358,,0.4073601766370283,-0.38986746526671334,0.7971579196367093,48.317908582199635,100.0,45.9611881480846,-2.314868804664727,-2.2332361516035015
2019-02-08 04:00:00,-0.00048090981340509487,,0.2356941829718906,-0.48030687953564133,0.7168778496270581,51.61732606243118,100.00000000000001,66.6666666666667,-2.4286546301689027,-2.3471170646476414
2019-02-08 04:15:00,0.066733172140232,,0.24952063642644795,-0.3859001678403362,0.6358543918868574,49.57242052953728,84.8361439250831,94.94538130836106,-2.360414966779356,-2.278820375335122
2019-02-08 04:30:00,-0.10369137997379152,,0.0614504748057465,-0.5524907354526598,0.6154522694724929,54.43264430862785,100.0,94.94538130836106,-2.5308354666046085,-2.449383290667906
2019-02-08 04:45:00,0.06818962341867962,,0.22437098001963918,-0.37590379270171503,0.6007299241967351,49.31412700125223,16.29209280046048,67.04274557518123,-2.360414966779356,-2.278820375335122
2019-02-08 05:00:00,0.009513687540274596,,0.16431982630855657,-0.4334251385172738,0.5985503301932305,50.96919999250069,32.33500820371464,49.54236700139173,-2.4172879776328204,-2.3357409133271223
2019-02-08 05:15:00,0.05393667260487067,,0.20344399122078638,-0.38526217303890276,0.5892418386584785,49.57455486391657,5.087955105457359,17.90501870321085,-2.3717948717948745,-2.290209790209785
2019-02-08 05:30:00,0.10787413456019301,,0.25357405445509684,-0.3270434422101287,0.5808308631047404,47.8133895399068,0.0,12.474321103057356,-2.314868804664727,-2.2332361516035015
2019-02-08 05:45:00,0.20469895686281436,,0.3536321856521196,-0.2287197411038444,0.5819884387630407,44.73286146570068,0.0,1.6959850351524774,-2.212234415129588,-2.130515993462534
2019-02-08 06:00:00,0.2529004353070796,,0.4129184731831881,-0.1769647294615928,0.5891880969586238,43.07255429313432,0.0,2.4276876805136755e-14,-2.1551220651793046,-2.0733559163649162
2019-02-08 06:15:00,0.22048565237702267,,0.38925073984759084,-0.19889689189706017,0.587588383195897,43.96841268155023,13.778196090009413,4.5927320300031615,-2.177975008758626,-2.0962279574915366
2019-02-08 06:30:00,0.12196374327457793,,0.2963357760704888,-0.2811683510325236,0.5774603341713617,47.525623684567464,93.93005999237697,35.90275202746215,-2.2692801306732124,-2.1876093804690244
2019-02-08 06:45:00,0.08352248461311884,,0.26265385420611853,-0.315138108929669,0.5779436278386721,48.83735722064745,100.0,69.23608536079549,-2.3034756239794785,-2.221833449965016
2019-02-08 07:00:00,0.04661341748581904,,0.19463425590209305,-0.2739160560652709,0.46873612318560753,50.178574588395286,100.0,97.9766866641257,-2.3376471959892786,-2.256033578174188
2019-02-08 07:15:00,-0.05597264857288842,,0.0966661552781467,-0.38084970990188705,0.47819534143971876,54.06867747229004,100.0,100.00000000000004,-2.4400186349871844,-2.3584905660377298
2019-02-08 07:30:00,-0.10966441595671172,,0.05981195674971129,-0.446262893776761,0.5070546091706646,56.118600648625396,100.0,100.00000000000004,-2.496798975672221,-2.4153183564195047
2019-02-08 07:45:00,-0.21694746592786363,,-0.006380990021082056,-0.5772720735760961,0.5725619712982501,59.96684897412919,100.0,100.00000000000004,-2.6101616091152247,-2.5287757237530517
2019-02-08 08:00:00,-0.018576038795015126,,0.19623424181391957,-0.3581634123637434,0.5548468836559349,51.67096288734573,15.246694566772183,71.7488981889241,-2.4172879776328204,-2.3357409133271223
2019-02-08 08:15:00,0.19524654800362473,,0.4194856870688657,-0.14044307177397686,0.5591486273662527,44.295336356484746,0.0,38.415564855590766,-2.200817279626388,-2.1190893169877323
2019-02-08 08:30:00,0.16511613761629462,,0.37018891055380365,-0.11689137349288892,0.4864641831493989,45.182357145141104,5.66008406653527,6.9689262111025245,-2.22364888525739,-2.1419400023345414
2019-02-08 08:45:00,0.19235318752686137,,0.4086740762652141,-0.09807155407923762,0.5059598682883755,44.04928631066557,0.0,1.8866946888451306,-2.1893974778141145,-2.107659971975717
2019-02-08 09:00:00,0.25229992851780736,,0.4777848995147549,-0.05829436434290347,0.5349572164126222,41.79195382735626,0.0,1.8866946888451306,-2.1208226221079762,-2.039027810236038
2019-02-08 09:15:00,0.21990094517252423,,0.45453455142576704,-0.10406726170607561,0.5576246671030427,42.843398634460044,31.01238137622981,10.33746045874331,-2.143691588785046,-2.061915887850463
2019-02-08 09:30:00,0.16630320365955686,,0.3758150008164707,-0.1539560563979192,0.5291840361560585,44.983864083125255,94.14544396607255,41.71927511410083,-2.1893974778141145,-2.107659971975717
2019-02-08 09:45:00,-0.1315099382070417,,0.09024574632519045,-0.4616077952191988,0.5528801350431007,56.41057009539671,99.99999999999999,75.05260844743417,-2.4854481955762564,-2.40395809080326
2019-02-08 10:00:00,-1.1321860183513888,,-0.5736368943930148,-1.7786266697124464,1.2193307113438807,75.550829677458,100.0,98.04848132202422,-3.5076604077871276,-3.427024536343748
2019-02-08 10:15:00,-0.526428179038263,,0.09566172170021314,-1.2219653138206499,1.3250892997115924,59.72298996291774,51.60781752094008,83.86927250698007,-2.9374275782155346,-2.856315179606028
2019-02-08 10:30:00,-0.6495354601137371,,0.0525955861896632,-1.399350185287107,1.4617891276294952,61.9133382341013,55.38486997909551,68.99756250001191,-3.083420108758539,-3.0024297119055854
2019-02-08 10:45:00,-0.7343770926243165,,0.05615253219319882,-1.5319412759814077,1.5998993756232858,63.55518648435462,37.32768805107544,48.10679185037039,-3.195423552525145,-3.1145267537270316
2019-02-08 11:00:00,-0.5067694951949586,,0.3248465381977095,-1.3011059475780629,1.6339281745490482,58.65385729619936,0.0,30.904186010057032,-2.993630573248407,-2.912565141864498
2019-02-08 11:15:00,-0.5974705427809646,,0.2804529658316346,-1.3920781827199247,1.6818792454566034,60.47741855053849,37.205443346796905,24.844377132624164,-3.1058415268941597,-3.024869866975133
2019-02-08 11:30:00,-0.7504714831071291,,0.19412929706201787,-1.5692591896840247,1.7755968684009686,63.26883555250027,94.15768823391097,43.78771052690268,-3.2848400877496853,-3.2040180117769324
2019-02-08 11:45:00,-0.5997774957369417,,0.38515974519715,-1.4198418261219148,1.814388145830736,60.124779371382964,30.01067707792997,53.79126955287933,-3.161849710982667,-3.0809248554913293
2019-02-08 12:00:00,-0.8185363115189248,,0.23144258793670325,-1.6613318868295757,1.9064042096600613,63.98007703483762,100.0,74.72278843728036,-3.407518450184499,-3.3267988929889247
2019-02-08 12:15:00,-0.8961949622638521,,0.2277958811354397,-1.7758262888754928,2.0192514834975834,65.60778670700408,100.0,76.67022569264337,-3.518774475927211,-3.438147892190735
2019-02-08 12:30:00,-0.5971072168466263,,0.5585000211714375,-1.479035941707263,2.0469574521914575,58.74640776933035,0.0,66.6666666666667,-3.251328251328256,-3.170478170478175
2019-02-08 12:45:00,-0.8376988221956649,,0.37132288545891345,-1.7488856590133328,2.134913430807458,62.92233634457545,60.86136056873867,53.620453522912925,-3.518774475927211,-3.438147892190735
2019-02-08 13:00:00,-1.0674904337797941,,0.2232150763981089,-2.0081909551023847,2.2515004010342037,66.56695358364325,100.0,53.620453522912925,-3.7847461520790326,-3.704341833218472
2019-02-08 13:15:00,-1.0365448897503349,,0.30709780044673174,-1.9517515273330899,2.2775784673528685,66.71377100864079,100.0,86.95378685624625,-3.7957964855863224,-3.715401401171481
2019-02-08 13:30:00,-0.787957745183232,,0.5647180980576039,-1.636311099899146,2.212885762441281,61.2134644503979,30.96453126293099,76.98817708764369,-3.5854051565377576,-3.5048342541436406
2019-02-08 13:45:00,-0.6582105275918293,,0.6700617034453238,-1.4028650217998928,2.080549894578968,58.74287711391927,0.0,43.654843754310356,-3.4854245880861945,-3.404770134808155
2019-02-08 14:00:00,-0.6433944367929545,,0.6259912599342554,-1.2411986332060643,1.8729511599572344,58.941167664987525,2.4876827327931945,11.150737998574757,-3.4965437788018416,-3.4158986175115147
2019-02-08 14:15:00,-0.48600785819553627,,0.6880242628784394,-0.902606634821157,1.592339337459445,55.49435396528071,0.0,0.8292275775977606,-3.362944162436554,-3.2821873557914216
2019-02-08 14:30:00,-0.4228067677545577,,0.6142712762415625,-0.6211964839977213,1.2355105410752074,54.35334571158903,0.0,0.8292275775977606,-3.3183287165281627,-3.237534626038774
2019-02-08 14:45:00,-0.5055054653623103,,0.41970821629642163,-0.5384675844504416,0.9587451005586836,56.51955858256692,47.21658540766257,15.738861802554219,-3.418655597832365,-3.3379453476305887
2019-02-08 15:00:00,-0.4746585724469843,,0.421644761329909,-0.5277333222154623,0.9498819415863424,56.200423942658006,40.26046018853733,29.15901519873333,-3.407518450184499,-3.3267988929889247
2019-02-08 15:15:00,-0.42295336294698727,,0.43566782528206005,-0.42759307617602493,0.8632260497892248,55.19356286445649,38.7873769990186,42.08814086507286,-3.374091590725581,-3.293344099665474
2019-02-08 15:30:00,-0.2183843981805933,,0.6257583320613547,-0.21429277496470833,0.8383263948406552,49.753928723409025,0.0,26.349279062518672,-3.184234858992152,-3.103328710124831
2019-02-08 15:45:00,-0.24305032530185233,,0.5900142071972425,-0.24570455959469495,0.8342825092082127,50.677735796811504,13.654413449060057,17.480596816026246,-3.2177931831311457,-3.1369150779896104
2019-02-08 16:00:00,-0.21136594971910005,,0.5921656730854874,-0.18074766776938755,0.7713266524908057,50.01750673550688,4.08870251405475,5.914371987704965,-3.195423552525145,-3.1145267537270316
2019-02-08 16:15:00,-0.42416634130049147,,0.35139892176310195,-0.36984697895209306,0.7213124347804389,56.16729781048523,100.0,39.247705321038296,-3.418655597832365,-3.3379453476305887
2019-02-08 16:30:00,-0.9559153718631253,,-0.11318989137157898,-0.9804705465511598,0.8720492841897616,67.07423876957441,100.0,68.02956750468495,-3.9722572509457876,-3.8920096297145546
2019-02-08 16:45:00,-1.352800298154977,,-0.341889647236826,-1.5307567067515127,1.200103910577433,72.88671871507391,100.0,100.00000000000004,-4.410589980600255,-4.330708661417326
2019-02-08 17:00:00,-0.9414793738604099,,0.11373994438312884,-1.1710137129970821,1.2915814332271238,63.00486618590696,56.78971125897957,85.5965704196599,-4.049255441008015,-3.9690721649484506
2019-02-08 17:15:00,-1.0025749609172907,,0.09946367594109162,-1.2963969635026107,1.4042646952350737,64.42160431707117,49.36957179133237,68.71976101677069,-4.148071861769087,-4.067971163748718
2019-02-08 17:30:00,-1.2670366516803422,,-0.06961664181284188,-1.6379229954633256,1.5818113818162032,68.46740842800668,55.278524203601066,53.81260241797105,-4.454203262233392,-4.374358389414857
2019-02-08 17:45:00,1.1447518969710524,,2.6090273526506502,0.4714028554391403,2.1051998905272766,35.446142246674775,0.0,34.88269866497786,-2.075052606967509,-1.9932195464110292
2019-02-08 18:00:00,0.8618720141949865,0.15568513119528227,2.413449525178568,0.016871174529908828,2.367805714445138,38.59076046630788,9.523009209776658,21.600511137792623,-2.314868804664727,-2.2332361516035015
2019-02-08 18:15:00,1.202448509474241,0.5372138371592783,2.8896289173352407,0.12957033342571034,2.719012383159301,35.651720154672155,0.6225621599985793,3.381857123258461,-1.9374853664247405,-1.8555373448841062
2019-02-08 18:30:00,0.08580149522805502,-0.5629561819213036,1.7355714716889015,-1.0084671530597555,2.7340987497063143,47.94296759296958,37.84477941478727,15.996783594854216,-3.0160935510015086,-2.9350468912817007
2019-02-08 18:45:00,0.5523327703063741,-0.07628423103077653,2.2313534353954223,-0.621114924633348,2.829686013070704,43.946353351319964,68.01896376958987,35.49543511479195,-2.5421756835369513,-2.4607329842932013
2019-02-08 19:00:00,0.9030273023033386,0.3057726259056315,2.644279255017312,-0.39480483315325055,3.0052825569588033,41.050758237690935,43.92587579187691,49.92987299208473,-2.1665498715253473,-2.084793272599861
2019-02-08 19:15:00,1.11735837891751,0.5585579242999295,2.9472699369000877,-0.3266610376026602,3.2315873417692687,39.196559160741316,28.840351834623785,46.928397132030234,-1.9145199063231977,-1.8325526932084335
2019-02-08 19:30:00,0.971263207580364,0.4481900068209477,2.8515198278924236,-0.5787393857354273,3.39171608372565,40.382902824864345,13.5637807600164,28.77666946217241,-2.017779857293256,-1.9358989355480083
2019-02-08 19:45:00,0.8198298979370966,0.32753843662522986,2.7136554515438505,-0.8103957249402716,3.4908313825700725,41.74300829484262,53.61177836193947,32.00530365219327,-2.132258441406709,-2.050473186119872
2019-02-08 20:00:00,0.5055673133913752,0.034993308351038976,2.377134861881447,-1.164413519849783,3.520203253661213,45.114221957578245,100.0,55.72518637398534,-2.4172879776328204,-2.3357409133271223
2019-02-08 20:15:00,0.5420205314148996,0.0923672401590192,2.3978244719707886,-1.172739963286773,3.548826374182449,44.55884629994748,90.61494923422102,81.40890919872021,-2.360414966779356,-2.278820375335122
2019-02-08 20:30:00,0.3970638745723898,-0.03545063268549642,2.239072051074542,-1.3438450429255067,3.5669509399093093,46.13003176299554,100.0,96.8716497447404,-2.4854481955762564,-2.40395809080326
2019-02-08 20:45:00,0.584045079388118,0.17272499726117552,2.4214760615010267,-1.2012240782998673,3.6007311432085283,43.935820510934285,49.98405483832321,80.19966802418146,-2.2806812879141436,-2.1990200653289826
2019-02-08 21:00:00,0.945979190160795,0.5659446598280882,2.806428311234632,-0.9195695621130318,3.6911742511956653,40.05973091475489,0.0,49.99468494610778,-1.8915436870461488,-1.8095572733661247
2019-02-08 21:15:00,0.5016574183556388,0.14226457264459036,2.3062268594423063,-1.3825039763072144,3.671772335111497,45.53838463528408,90.25341342212162,46.74582275348166,-2.3034756239794785,-2.221833449965016
2019-02-08 21:30:00,0.5608830156393241,0.22185995011816395,2.2156032227764744,-1.3098018920889354,3.5095105183773705,44.68316181170438,76.16477358431904,55.472729002146934,-2.22364888525739,-2.1419400023345414
2019-02-08 21:45:00,1.0148908169837823,0.7085009931806052,2.40804773805674,-0.7916254506666665,3.17402040213024,39.84767123953286,0.0,55.472729002146934,-1.741935483870971,-1.6598240469208214
2019-02-08 22:00:00,1.2147576838686058,0.9476688888612195,2.4118020257275274,-0.5632601630746192,2.9478163789030694,37.65356604723694,0.0,25.388257861439726,-1.4992944496707516,-1.416980244590782
2019-02-08 22:15:00,1.3504293670356216,1.126633719916148,2.2716668724539035,-0.3383492475716787,2.5850277217492588,36.025937988791846,0.0,4.7369515717340014e-14,-1.3136192271442138,-1.2311498586239367
