timestamp,ema50_dist_eth_btc_15m,ema200_dist_eth_btc_15m,upper_bb_dist_eth_btc_15m,lower_bb_dist_eth_btc_15m,width_bb_eth_btc_15m,rsi_eth_btc_15m,stoch_rsi_fastk_eth_btc_15m,stoch_rsi_fastd_eth_btc_15m,kijun_dist_eth_btc_15m,tenkan_dist_eth_btc_15m
2019-02-07 15:15:00,0.1912338800678981,,0.8158819962620356,-0.13302178750189686,0.9456749647447144,37.51327445443772,0.0,45.376072050297445,8.480473449744741,8.659317790134313
2019-02-07 15:30:00,0.18686478556642072,,0.8094356081703502,-0.17142832409126063,0.9777448904512053,37.39442176713222,0.0,33.33333333333329,8.484001040582733,8.66285119667014
2019-02-07 15:45:00,0.1920589309179821,,0.8042383726499347,-0.19541828679068285,0.9966228394272832,36.89093464793516,0.0,-3.789561257387201e-14,8.498113698451926,8.676987121113577
2019-02-07 16:00:00,0.21271181489788127,,0.823490860265208,-0.20538356985237982,1.0257044531161987,35.72539829633355,0.0,-3.789561257387201e-14,8.529880607697082,8.708806402290259
2019-02-07 16:15:00,0.0917404153671697,,0.6874449508003311,-0.3404100198498905,1.0260745520935384,43.42511145536147,100.0,33.33333333333329,8.402924451665328,8.581640942323322
2019-02-07 16:30:00,0.0818935026368317,,0.6565911346843256,-0.36091579270818297,1.0160048894268479,43.82770747747553,100.0,66.66666666666663,8.395880040289839,8.574584917308382
2019-02-07 16:45:00,0.08493103340310171,,0.5883859751299125,-0.3417572180218986,0.9289976055277757,43.494385724278075,95.88608943764754,98.62869647921582,8.402924451665328,8.581640942323322
2019-02-07 17:00:00,0.159779292265938,,0.5598918974123679,-0.2275341738351755,0.7861197064670375,39.45503104115834,46.031725788809254,80.63927174215223,8.491056910569107,8.669918699187008
2019-02-07 17:15:00,0.2631705455415245,,0.5344170051667652,-0.0626605343870601,0.5956724778244384,34.609055149530136,0.0,47.305938408818896,8.6146833794563,8.793748982581807
2019-02-07 17:30:00,0.35017348379118296,,0.5569316781284916,0.039470355504622745,0.5159228354824639,30.979663102279215,0.0,15.343908596269719,8.724416634076393,8.903663146916973
2019-02-07 17:45:00,0.2610876361373471,,0.456372634936586,-0.059082026626100514,0.5144327650319057,36.52914830357623,44.34365322282026,14.781217740940052,8.639442490556215,8.818548912335554
2019-02-07 18:00:00,0.36705585553113984,,0.551536701050126,0.02816399341689646,0.5218600943377227,32.22712855224679,14.718717334324396,19.68745685238152,8.770499820677525,8.949822307717392
2019-02-07 18:15:00,0.3463738224809054,,0.5167041502660563,-0.00452731722078159,0.5199000636463436,32.68858902083166,30.794314365466466,29.95222830753701,8.76340755713494,8.942718351644775
2019-02-07 18:30:00,0.32964744274124325,,0.5188965796340872,-0.04390146976914755,0.5614645847426614,32.93447436106752,35.22509183971575,26.912707846502173,8.75986177218493,8.939166721001502
2019-02-07 18:45:00,0.2758840061120482,,0.46790106877911963,-0.10879134805054091,0.5756587934868299,36.19742271889348,92.28907341533618,52.769493206839435,8.713787597353928,8.893016586828306
2019-02-07 19:00:00,0.32789705756552934,,0.5187178073770893,-0.0713313659254089,0.5887322192398207,33.49725112931929,31.990641593825394,53.16826894962575,8.784687122966051,8.964032999641303
2019-02-07 19:15:00,0.2898990582186789,,0.47085996930196217,-0.11486974925314364,0.5846890007249721,35.567688511609454,82.0528910323715,68.77753534717766,8.756316218418903,8.935615321923397
2019-02-07 19:30:00,0.29109699136633527,,0.4624805797488918,-0.11850744551794579,0.5799905194827808,34.98126323744904,62.728203205313946,58.92391194383691,8.770499820677525,8.949822307717392
2019-02-07 19:45:00,0.3111083539654169,,0.4728837422963261,-0.1040112332458043,0.5758329308521457,33.49445602709925,0.0,48.26036474589512,8.805975017122725,8.985355989693744
2019-02-07 20:00:00,0.05435119389480825,,0.18624623423244557,-0.3443515727275748,0.5310175905395293,50.99165387936067,100.0,54.24273440177128,8.529880607697082,8.708806402290259
2019-02-07 20:15:00,0.06473067755512485,,0.19204874018639018,-0.3300022134254621,0.5224112958754791,50.2613644757823,95.8262493815032,65.27541646050103,8.54400520579146,8.72295428664389
