timestamp,ema50_dist_trx_usd_6h,ema200_dist_trx_usd_6h,upper_bb_dist_trx_usd_6h,lower_bb_dist_trx_usd_6h,width_bb_trx_usd_6h,rsi_trx_usd_6h,stoch_rsi_fastk_trx_usd_6h,stoch_rsi_fastd_trx_usd_6h,kijun_dist_trx_usd_6h,tenkan_dist_trx_usd_6h
2018-11-22 07:00:00,27.27,49.94,40.32,-15.41,49.55,28.9,67.13,88.62,87.14,84.14
2018-11-22 13:00:00,25.4,48.48,37.0,-16.56,48.59,30.15,87.69,84.52,85.93,82.94
2018-11-22 19:00:00,31.35,56.46,42.08,-12.74,47.8,26.05,0.0,51.6,96.64,93.48
2018-11-23 01:00:00,31.71,57.86,39.89,-11.86,45.39,25.25,0.0,29.23,99.12,95.92
2018-11-23 07:00:00,29.8,56.46,35.26,-12.23,42.59,26.27,20.83,6.94,98.07,94.89
2018-11-23 13:00:00,30.03,57.64,31.71,-10.21,37.85,25.48,4.69,8.51,100.3,97.08
2018-11-23 19:00:00,25.69,53.11,22.16,-9.9,30.2,30.68,100.0,41.84,95.22,92.09
2018-11-24 01:00:00,23.2,50.72,16.21,-9.14,24.49,33.16,100.0,68.23,92.82,89.73
2018-11-24 07:00:00,24.54,53.06,15.24,-6.38,20.7,31.33,76.18,92.06,96.5,93.34
2018-11-24 13:00:00,24.78,54.05,12.91,-4.07,16.26,30.39,63.94,80.04,98.46,95.28
2018-11-24 19:00:00,33.46,65.79,20.24,2.83,15.61,24.5,0.0,46.71,114.45,111.0
2018-11-25 01:00:00,40.4,75.7,29.24,5.61,20.12,21.18,0.0,21.31,128.24,124.58
2018-11-25 07:00:00,37.18,72.83,28.8,1.61,23.6,23.31,21.04,7.01,125.48,121.85
2018-11-25 13:00:00,41.79,79.99,35.53,2.73,27.53,21.08,0.0,7.01,135.86,132.07
2018-11-25 19:00:00,28.74,64.27,23.92,-6.92,28.43,34.49,100.0,40.35,116.1,112.63
2018-11-26 01:00:00,24.87,60.02,20.89,-9.6,28.86,37.58,100.0,66.67,111.31,107.91
2018-11-26 07:00:00,26.2,62.46,22.36,-8.55,28.91,36.03,90.57,96.86,115.37,111.9
2018-11-26 13:00:00,30.74,69.23,27.41,-5.71,29.88,32.7,70.39,86.99,125.25,121.63
2018-11-26 19:00:00,30.97,70.45,27.34,-5.6,29.71,31.92,0.0,53.65,127.82,124.16
2018-11-27 01:00:00,31.43,72.0,27.26,-5.19,29.23,30.99,0.0,23.46,130.87,127.16
2018-11-27 07:00:00,31.95,73.65,27.59,-4.95,29.23,30.04,0.0,-0.0,134.07,130.31
2018-11-27 13:00:00,28.73,70.25,23.5,-6.71,27.86,32.59,95.82,31.94,130.43,126.73
2018-11-27 19:00:00,25.16,66.22,20.0,-8.98,27.46,35.85,100.0,65.27,125.89,122.26
2018-11-28 01:00:00,18.09,57.24,13.11,-13.52,26.69,43.76,100.0,98.61,114.46,111.02
2018-11-28 07:00:00,16.96,56.08,11.72,-13.67,25.64,44.31,100.0,100.0,113.65,110.22
2018-11-28 13:00:00,-6.32,24.43,-6.73,-33.6,33.66,67.39,100.0,100.0,70.67,67.92
2018-11-28 19:00:00,-0.03,32.46,0.89,-29.83,35.91,59.14,73.84,91.28,82.12,79.19
2018-11-29 01:00:00,-2.54,28.7,-0.07,-32.55,38.81,61.19,73.77,82.54,77.35,74.5
2018-11-29 07:00:00,-9.86,18.32,-4.24,-39.94,45.83,67.04,98.49,82.03,63.3,60.68
2018-11-29 13:00:00,-8.65,19.25,-0.28,-40.73,50.89,65.77,80.43,84.23,64.85,62.2
2018-11-29 19:00:00,-3.92,24.97,6.81,-37.94,52.99,59.67,6.73,61.88,73.11,70.32
2018-11-30 01:00:00,-1.5,27.76,10.9,-35.64,53.11,56.94,0.0,29.05,77.36,74.51
2018-11-30 07:00:00,7.86,39.92,22.11,-28.27,51.98,48.29,0.0,2.24,94.79,91.66
2018-11-30 13:00:00,3.37,33.93,17.54,-29.45,49.97,51.68,19.36,6.45,86.93,83.92
2018-11-30 19:00:00,3.35,33.75,18.21,-28.56,49.33,51.57,28.82,16.06,87.14,84.14
2018-12-01 01:00:00,6.41,37.66,22.27,-25.67,48.77,48.73,5.06,17.75,93.15,90.05
2018-12-01 07:00:00,-2.81,25.33,12.58,-31.41,48.56,56.47,100.0,44.63,76.21,73.38
2018-12-01 13:00:00,-2.33,25.56,13.66,-29.63,47.05,56.06,94.77,66.61,76.9,74.05
2018-12-01 19:00:00,-1.66,26.07,14.62,-27.27,44.73,55.39,86.11,93.63,77.99,75.13
2018-12-02 01:00:00,-0.18,27.68,16.05,-23.73,41.36,53.74,64.73,81.87,80.65,77.75
2018-12-02 07:00:00,0.01,27.65,15.43,-20.47,36.83,53.52,0.0,50.28,81.0,78.09
2018-12-02 13:00:00,0.47,27.99,14.8,-16.78,31.9,52.93,0.0,21.58,81.88,78.95
2018-12-02 19:00:00,-0.06,27.04,12.73,-13.77,26.64,53.53,24.4,8.13,80.92,78.01
2018-12-03 01:00:00,1.97,29.42,13.84,-9.31,22.63,50.81,0.0,8.13,84.72,81.76
2018-12-03 07:00:00,2.5,29.93,12.77,-5.67,17.81,50.0,0.0,8.13,85.88,82.89
2018-12-03 13:00:00,8.03,36.98,18.92,-1.5,18.78,43.54,0.0,-0.0,96.5,93.34
2018-12-03 19:00:00,6.8,35.41,18.08,-3.26,19.87,44.74,12.0,4.0,94.76,91.63
2018-12-04 01:00:00,10.07,39.69,22.41,-1.54,21.69,41.18,0.0,4.0,101.49,98.25
2018-12-04 07:00:00,1.48,28.57,10.79,-8.43,18.99,51.33,100.0,37.33,85.86,82.88
2018-12-04 13:00:00,1.99,29.02,9.17,-6.97,15.97,50.63,93.12,64.37,86.94,83.93
2018-12-04 19:00:00,2.02,28.87,8.25,-6.64,14.77,50.49,91.73,94.95,87.14,84.14
2018-12-05 01:00:00,1.27,27.72,6.96,-7.19,14.17,51.39,100.0,94.95,85.88,82.89
2018-12-05 07:00:00,0.13,26.03,5.76,-7.67,13.55,52.93,100.0,97.24,83.8,80.85
2018-12-05 13:00:00,4.66,31.65,10.77,-3.64,13.92,46.55,0.0,66.67,92.45,89.36
2018-12-05 19:00:00,5.46,32.6,11.92,-3.16,14.45,45.34,0.0,33.33,94.33,91.21
2018-12-06 01:00:00,0.94,26.71,7.16,-6.9,14.04,51.5,81.16,27.05,86.08,83.09
2018-12-06 07:00:00,4.23,30.74,10.04,-3.84,13.46,47.04,22.46,34.54,92.45,89.36
2018-12-06 13:00:00,7.47,34.84,13.18,-1.21,13.57,43.18,0.0,34.54,99.0,95.81
2018-12-06 19:00:00,12.88,41.87,19.59,2.29,15.6,38.01,0.0,7.49,110.0,106.62
2018-12-07 01:00:00,10.54,39.08,17.37,-0.66,16.64,40.4,17.72,5.91,106.45,103.13
2018-12-07 07:00:00,9.99,38.5,16.79,-1.77,17.26,40.6,28.67,15.46,106.17,102.86
2018-12-07 13:00:00,14.1,43.96,21.77,0.59,19.05,36.64,0.0,15.46,114.96,111.5
2018-12-07 19:00:00,7.65,35.85,14.26,-5.11,18.52,44.43,100.0,42.89,103.39,100.12
2018-12-08 01:00:00,6.14,33.92,12.25,-6.42,18.14,46.0,100.0,66.67,101.01,97.78
2018-12-08 07:00:00,7.36,35.49,13.23,-5.42,17.95,44.37,82.54,94.18,103.89,100.62
2018-12-08 13:00:00,6.34,34.18,12.38,-6.34,18.17,45.4,93.64,92.06,102.45,99.19
2018-12-08 19:00:00,3.79,30.85,9.76,-8.53,18.18,48.76,100.0,92.06,97.89,94.71
2018-12-09 01:00:00,4.47,31.62,10.68,-7.68,18.09,47.61,73.78,89.14,99.53,96.32
2018-12-09 07:00:00,3.76,30.61,9.36,-8.12,17.36,48.45,93.07,88.95,98.46,95.28
2018-12-09 13:00:00,1.67,27.79,6.68,-9.77,16.71,51.58,100.0,88.95,94.61,91.48
2018-12-09 19:00:00,3.32,29.74,7.86,-8.06,15.94,48.75,28.72,73.93,98.03,94.85
2018-12-10 01:00:00,3.0,29.19,6.73,-7.96,14.79,49.09,37.21,55.31,97.64,94.46
2018-12-10 07:00:00,4.24,30.66,6.72,-6.11,12.79,46.8,0.0,21.98,100.35,97.14
2018-12-10 13:00:00,5.94,32.77,8.22,-4.48,12.46,43.87,0.0,12.4,104.09,100.81
2018-12-10 19:00:00,4.54,30.94,6.63,-5.6,12.16,46.12,43.27,14.42,101.75,98.51
2018-12-11 01:00:00,3.93,30.07,4.58,-5.22,9.83,46.99,59.84,34.37,100.89,97.66
2018-12-11 07:00:00,5.71,32.26,5.81,-3.23,8.93,43.66,0.0,34.37,104.77,101.48
2018-12-11 13:00:00,3.95,29.95,4.08,-4.71,8.82,46.89,97.0,52.28,101.66,98.42
2018-12-11 19:00:00,4.47,30.53,4.63,-3.57,8.16,45.63,59.26,52.08,103.04,99.78
2018-12-12 01:00:00,4.59,30.61,4.9,-3.11,7.95,45.07,42.51,66.26,103.63,100.36
2018-12-12 07:00:00,1.67,26.77,2.19,-5.52,7.85,51.23,100.0,67.26,98.07,94.89
2018-12-12 13:00:00,1.7,26.63,1.49,-3.85,5.4,51.0,96.26,79.59,98.28,95.09
2018-12-12 19:00:00,2.4,27.35,2.31,-2.94,5.26,49.2,66.95,87.73,99.82,96.61
2018-12-13 01:00:00,3.65,28.8,3.7,-1.69,5.34,46.16,17.63,60.28,102.55,99.3
2018-12-13 07:00:00,2.71,27.49,2.84,-2.3,5.12,48.19,40.07,41.55,100.93,97.7
2018-12-13 13:00:00,1.65,26.0,1.9,-3.13,5.06,50.64,92.64,50.11,98.99,95.79
2018-12-13 19:00:00,4.51,29.48,4.91,-0.54,5.33,43.91,0.0,44.24,104.95,101.66
2018-12-14 01:00:00,4.0,28.76,4.55,-1.09,5.54,44.79,13.01,35.22,104.28,100.99
2018-12-14 07:00:00,4.94,29.87,5.69,-0.4,5.93,42.45,0.0,4.34,106.51,103.2
2018-12-14 13:00:00,6.67,32.03,7.46,0.92,6.27,38.73,0.0,4.34,110.45,107.07
2018-12-14 19:00:00,6.28,31.55,7.32,0.19,6.87,39.11,6.17,2.06,110.19,106.82
2018-12-15 01:00:00,5.95,31.12,7.05,-0.34,7.15,39.38,10.69,5.62,110.01,106.64
2018-12-15 07:00:00,5.88,31.02,7.21,-0.66,7.62,39.02,7.71,8.19,110.36,106.98
2018-12-15 13:00:00,6.43,31.71,8.22,-0.47,8.37,37.3,0.0,6.13,111.97,108.56
2018-12-15 19:00:00,4.98,29.86,6.87,-1.95,8.6,41.59,100.0,35.9,109.48,106.11
2018-12-16 01:00:00,1.34,25.18,3.14,-5.28,8.51,52.19,100.0,66.67,102.34,99.09
2018-12-16 07:00:00,1.27,24.9,3.21,-5.26,8.56,52.25,100.0,100.0,102.3,99.05
2018-12-16 13:00:00,1.29,24.75,3.24,-5.19,8.52,52.01,98.4,99.47,102.45,99.19
2018-12-16 19:00:00,2.74,26.41,4.77,-3.78,8.51,47.26,53.16,83.85,105.58,102.27
2018-12-17 01:00:00,2.18,25.56,4.25,-4.25,8.5,48.79,30.68,60.75,104.61,101.33
2018-12-17 07:00:00,0.52,23.33,2.31,-5.66,8.1,53.8,100.0,61.28,101.35,98.12
2018-12-17 13:00:00,-5.13,15.97,-2.4,-11.99,10.34,67.21,100.0,76.89,89.6,86.56
2018-12-17 19:00:00,-6.12,14.31,-2.15,-14.03,12.93,69.38,100.0,100.0,87.13,84.13
2018-12-18 01:00:00,-6.09,13.91,-0.96,-14.86,15.09,69.77,100.0,100.0,86.69,83.69
2018-12-18 07:00:00,-5.82,13.81,0.23,-15.28,16.76,69.63,99.13,99.71,86.76,83.76
2018-12-18 13:00:00,-6.03,13.12,0.8,-16.1,18.3,70.53,100.0,99.71,85.85,82.86
2018-12-18 19:00:00,-9.35,8.58,-1.2,-20.08,21.14,76.78,100.0,99.71,78.53,75.66
2018-12-19 01:00:00,-15.81,0.07,-5.12,-28.23,27.74,84.45,100.0,100.0,64.53,61.89
2018-12-19 07:00:00,-19.25,-4.9,-5.52,-33.74,35.12,87.46,100.0,100.0,56.29,53.78
2018-12-19 13:00:00,-16.35,-2.25,-0.19,-32.28,38.31,78.69,48.2,82.73,60.6,58.02
2018-12-19 19:00:00,-10.63,3.89,7.3,-27.29,38.44,63.83,0.0,49.4,70.75,68.01
2018-12-20 01:00:00,-11.84,1.89,6.53,-27.92,38.57,65.95,8.98,19.06,67.51,64.81
2018-12-20 07:00:00,-17.22,-5.08,1.5,-32.62,40.41,72.68,37.45,15.48,55.95,53.45
2018-12-20 13:00:00,-17.45,-6.1,2.41,-32.72,41.41,73.61,65.84,37.42,54.18,51.7
2018-12-20 19:00:00,-17.21,-6.56,3.64,-32.23,41.86,74.09,100.0,67.76,53.31,50.85
2018-12-21 01:00:00,-19.04,-9.41,2.61,-33.94,43.34,76.71,100.0,88.61,48.48,46.09
2018-12-21 07:00:00,-26.58,-18.87,-4.03,-41.83,49.05,83.5,100.0,100.0,32.66,30.53
2018-12-21 13:00:00,-25.86,-19.05,-0.95,-42.13,52.48,83.71,100.0,100.0,32.06,29.94
2018-12-21 19:00:00,-24.55,-18.53,2.1,-40.98,53.48,82.65,88.96,96.32,32.6,30.47
2018-12-22 01:00:00,-21.17,-15.65,6.99,-37.18,52.03,74.61,0.0,62.99,37.04,34.83
2018-12-22 07:00:00,-24.21,-19.77,3.57,-38.91,51.6,78.28,40.32,43.09,30.02,27.93
2018-12-22 13:00:00,-21.94,-18.13,7.05,-36.39,50.9,74.26,0.0,13.44,32.38,30.26
2018-12-22 19:00:00,-24.43,-21.57,4.34,-38.06,51.0,77.47,38.32,26.21,26.47,24.43
2018-12-23 01:00:00,-24.03,-21.95,5.27,-36.98,50.21,77.98,92.48,43.6,25.51,23.49
2018-12-23 07:00:00,-24.55,-23.28,4.74,-36.41,48.89,79.33,100.0,76.93,22.99,21.01
2018-12-23 13:00:00,-21.68,-21.05,8.09,-32.13,45.72,73.16,0.0,64.16,26.22,24.19
2018-12-23 19:00:00,-20.47,-20.46,9.01,-29.29,42.62,72.05,0.0,33.33,26.83,24.8
2018-12-24 01:00:00,-25.61,-26.39,2.6,-33.98,43.39,78.23,84.86,28.29,16.97,15.09
2018-12-24 07:00:00,-24.82,-26.34,4.28,-33.62,44.41,78.43,87.55,57.47,16.62,14.74
2018-12-24 13:00:00,-20.83,-23.03,9.43,-29.21,42.89,69.33,0.0,57.47,21.48,19.53
2018-12-24 19:00:00,-16.46,-19.25,13.76,-22.58,38.02,61.16,0.0,29.18,27.15,25.11
2018-12-25 01:00:00,-8.5,-11.77,22.53,-12.2,33.03,49.85,0.0,-0.0,38.75,36.52
2018-12-25 07:00:00,-9.91,-13.38,19.2,-11.76,29.85,51.97,7.42,2.47,36.0,33.81
2018-12-25 13:00:00,-7.22,-10.98,21.41,-7.53,27.06,49.05,0.0,2.47,39.6,37.36
2018-12-25 19:00:00,-11.89,-15.76,13.54,-10.12,23.26,55.07,49.66,19.03,31.86,29.74
2018-12-26 01:00:00,-14.1,-18.24,9.11,-10.74,20.01,58.2,100.0,49.89,27.68,25.63
2018-12-26 07:00:00,-9.55,-14.14,14.41,-6.52,20.14,52.45,37.19,62.28,33.87,31.72
2018-12-26 13:00:00,-9.33,-14.14,14.23,-6.81,20.29,52.63,39.15,58.78,33.64,31.49
2018-12-26 19:00:00,-10.68,-15.69,11.97,-8.54,20.17,54.79,40.6,38.98,30.99,28.89
2018-12-27 01:00:00,-7.12,-12.47,16.02,-5.04,19.97,50.38,0.0,26.58,35.8,33.61
2018-12-27 07:00:00,-7.46,-12.95,15.22,-6.09,20.38,51.19,18.45,19.68,34.84,32.68
2018-12-27 13:00:00,-7.3,-12.95,15.08,-6.42,20.61,51.37,22.46,13.64,34.65,32.49
2018-12-27 19:00:00,-0.54,-6.55,23.79,-1.38,22.63,43.4,0.0,13.64,44.44,42.12
2018-12-28 01:00:00,-0.66,-6.62,23.6,-3.01,24.13,43.6,2.42,8.29,44.23,41.91
2018-12-28 07:00:00,-2.55,-8.41,20.44,-5.76,24.4,46.31,36.47,12.97,41.33,39.06
2018-12-28 13:00:00,-10.57,-16.2,9.75,-13.93,24.19,56.89,100.0,46.3,29.07,26.99
2018-12-28 19:00:00,-10.66,-16.52,8.99,-14.42,24.07,57.49,100.0,78.82,28.32,26.26
2018-12-29 01:00:00,-9.34,-15.49,8.14,-12.62,21.24,55.98,89.11,96.37,29.66,27.58
2018-12-29 07:00:00,-8.86,-15.23,5.77,-11.14,17.39,55.79,84.78,91.3,29.82,27.74
2018-12-29 13:00:00,-7.2,-13.81,5.74,-9.03,15.01,53.49,0.0,57.96,31.78,29.66
2018-12-29 19:00:00,-6.07,-12.87,6.11,-8.0,14.24,52.05,0.0,28.26,33.03,30.89
2018-12-30 01:00:00,-5.35,-12.27,6.71,-7.17,13.91,51.2,0.0,-0.0,33.75,31.6
2018-12-30 07:00:00,-6.64,-13.59,5.13,-8.55,13.92,53.71,54.75,18.25,31.54,29.42
2018-12-30 13:00:00,-5.34,-12.46,6.32,-6.99,13.36,51.72,20.68,25.14,33.07,30.93
2018-12-30 19:00:00,-5.84,-13.02,5.47,-7.73,13.35,53.0,71.77,49.06,32.02,29.9
2018-12-31 01:00:00,-3.39,-10.77,7.44,-5.43,12.75,48.75,0.0,30.81,35.26,33.09
2018-12-31 07:00:00,-1.09,-8.6,9.94,-3.56,13.08,45.14,0.0,23.92,38.41,36.19
2018-12-31 13:00:00,-1.44,-8.89,9.44,-4.21,13.3,45.89,9.61,3.2,37.85,35.64
2018-12-31 19:00:00,1.0,-6.53,12.03,-2.43,13.8,42.12,0.0,3.2,41.32,39.05
2019-01-01 01:00:00,-0.83,-8.17,9.96,-4.44,14.02,45.71,54.18,21.27,38.71,36.48
2019-01-01 07:00:00,-1.76,-9.01,8.8,-5.53,14.11,47.64,100.0,51.39,37.31,35.11
2019-01-01 13:00:00,-0.48,-7.76,10.14,-4.6,14.34,45.46,60.42,71.53,39.07,36.84
2019-01-01 19:00:00,-3.18,-10.28,6.72,-6.38,13.08,50.99,100.0,86.81,35.12,32.95
2019-01-02 01:00:00,-2.36,-9.51,7.1,-4.7,11.67,49.58,74.46,78.29,36.13,33.94
2019-01-02 07:00:00,-3.96,-11.04,5.01,-5.72,10.77,53.02,100.0,91.49,33.67,31.53
2019-01-02 13:00:00,-5.15,-12.21,3.15,-6.96,10.31,55.69,100.0,91.49,31.73,29.61
2019-01-02 19:00:00,-5.76,-12.86,1.88,-7.62,9.78,57.31,100.0,100.0,30.55,28.45
2019-01-03 01:00:00,-3.06,-10.38,4.19,-4.98,9.21,51.31,22.46,74.15,34.11,31.96
2019-01-03 07:00:00,-3.27,-10.59,3.37,-5.16,8.61,52.02,11.76,44.74,33.64,31.49
2019-01-03 13:00:00,-4.72,-11.98,1.68,-6.78,8.68,55.39,68.0,34.07,31.38,29.27
2019-01-03 19:00:00,-3.91,-11.27,2.44,-6.16,8.76,53.77,40.97,40.24,32.27,30.14
2019-01-04 01:00:00,-4.96,-12.31,1.42,-7.48,9.18,56.46,100.0,69.66,30.54,28.44
2019-01-04 07:00:00,-4.44,-11.88,1.85,-7.17,9.27,55.51,78.71,73.23,31.0,28.9
2019-01-04 13:00:00,-7.48,-14.81,-0.73,-10.9,10.79,62.39,100.0,92.9,26.43,24.39
2019-01-04 19:00:00,-9.74,-17.09,-2.01,-14.33,13.42,67.04,100.0,92.9,22.79,20.81
2019-01-05 01:00:00,-12.06,-19.47,-2.79,-18.07,17.05,71.3,100.0,100.0,18.97,17.05
2019-01-05 07:00:00,-12.19,-19.85,-1.54,-19.12,19.6,72.19,100.0,100.0,18.12,16.22
2019-01-05 13:00:00,-13.26,-21.1,-1.31,-21.06,22.24,74.44,100.0,100.0,15.96,14.09
2019-01-05 19:00:00,-10.27,-18.58,2.52,-18.07,22.32,65.5,0.0,66.67,19.39,17.47
2019-01-06 01:00:00,-10.51,-19.0,2.71,-18.18,22.64,66.6,12.28,37.43,18.5,16.59
2019-01-06 07:00:00,-13.25,-21.75,0.52,-21.07,24.06,71.56,67.86,26.71,14.15,12.32
2019-01-06 13:00:00,-13.41,-22.17,1.05,-21.21,24.76,72.55,78.91,53.01,13.22,11.4
2019-01-06 19:00:00,-11.48,-20.64,3.71,-19.35,25.01,67.42,27.19,57.98,15.13,13.28
2019-01-07 01:00:00,-10.6,-20.04,4.84,-18.05,24.52,65.93,0.0,35.37,15.71,13.85
2019-01-07 07:00:00,-9.87,-19.55,5.74,-16.96,24.04,64.82,0.0,9.06,16.13,14.27
2019-01-07 13:00:00,-13.15,-22.73,2.44,-20.1,24.72,71.17,82.15,27.38,11.21,9.43
2019-01-07 19:00:00,-11.78,-21.72,4.33,-18.72,24.84,68.0,50.0,44.05,12.36,10.55
2019-01-08 01:00:00,-12.65,-22.72,3.4,-18.95,24.23,70.21,84.88,72.34,10.6,8.82
2019-01-08 07:00:00,-18.84,-28.59,-2.5,-25.36,26.56,78.9,100.0,78.29,1.78,0.15
2019-01-08 13:00:00,-16.34,-26.71,1.11,-23.02,27.1,72.59,42.13,75.67,4.08,2.4
2019-01-08 19:00:00,-17.75,-28.3,0.08,-24.2,27.61,75.08,64.95,69.03,1.42,-0.21
2019-01-09 01:00:00,-16.57,-27.58,1.81,-22.67,27.32,73.38,36.41,47.83,2.04,0.4
2019-01-09 07:00:00,-20.21,-31.14,-1.69,-26.12,28.37,78.3,90.39,63.92,-3.41,-4.97
2019-01-09 13:00:00,-22.82,-33.86,-3.17,-29.6,31.6,81.5,100.0,75.6,-7.71,-9.19
2019-01-09 19:00:00,-20.11,-31.92,1.1,-27.47,32.91,75.09,21.08,70.49,-5.45,-6.97
2019-01-10 01:00:00,-29.85,-40.85,-7.4,-39.64,42.16,83.93,100.0,73.69,-18.41,-19.72
2019-01-10 07:00:00,-16.02,-29.44,10.85,-27.35,41.64,58.25,0.0,40.36,-3.09,-4.64
2019-01-10 13:00:00,-6.9,-21.8,22.49,-18.94,40.71,49.91,0.0,33.33,7.11,5.39
2019-01-10 19:00:00,-9.91,-24.42,17.96,-20.51,38.97,52.56,7.78,2.59,3.18,1.52
2019-01-11 01:00:00,-11.45,-25.85,15.38,-20.85,37.24,54.18,12.55,6.78,0.88,-0.74
2019-01-11 07:00:00,-7.15,-22.27,20.52,-16.42,36.2,50.57,7.86,9.39,5.44,3.75
2019-01-11 13:00:00,-9.38,-24.2,17.17,-17.85,35.13,52.73,66.07,28.82,2.49,0.84
2019-01-11 19:00:00,-5.1,-20.59,22.17,-13.2,33.85,49.18,0.0,24.64,7.09,5.37
2019-01-12 01:00:00,0.19,-16.0,28.82,-7.95,33.3,45.31,0.0,22.02,13.07,11.25
2019-01-12 07:00:00,0.6,-15.48,29.19,-7.15,32.74,45.01,0.0,-0.0,13.55,11.73
2019-01-12 13:00:00,0.46,-15.43,29.16,-7.58,33.16,45.12,1.35,0.45,13.42,11.6
2019-01-12 19:00:00,1.09,-14.71,30.13,-7.23,33.52,44.6,0.0,0.45,14.18,12.35
2019-01-13 01:00:00,4.83,-11.28,35.7,-4.85,35.14,41.72,0.0,0.45,18.62,16.72
2019-01-13 07:00:00,3.62,-12.06,34.49,-7.51,37.01,42.77,30.81,10.27,17.42,15.53
2019-01-13 13:00:00,10.67,-5.65,45.06,-3.79,40.49,37.9,0.0,10.27,25.9,23.88
2019-01-13 19:00:00,10.51,-5.36,45.77,-6.34,43.53,37.74,0.0,10.27,26.21,24.19
2019-01-14 01:00:00,-1.84,-15.84,28.98,-17.46,43.9,49.39,100.0,33.33,12.02,10.22
2019-01-14 07:00:00,0.94,-13.29,31.5,-15.83,43.9,47.03,79.78,59.93,15.24,13.39
2019-01-14 13:00:00,-6.49,-19.7,19.49,-21.79,41.77,53.84,100.0,93.26,6.46,4.75
2019-01-14 19:00:00,-8.4,-21.42,15.24,-23.3,40.16,55.82,100.0,93.26,3.89,2.22
2019-01-15 01:00:00,-5.58,-19.01,10.39,-16.1,27.27,53.02,68.12,89.37,6.83,5.12
2019-01-15 07:00:00,-5.77,-19.18,8.1,-15.66,24.7,53.42,72.69,80.27,6.35,4.64
2019-01-15 13:00:00,-4.04,-17.66,9.8,-14.27,24.62,51.7,0.0,46.94,8.11,6.37
2019-01-15 19:00:00,-2.58,-16.33,10.61,-12.94,23.83,50.23,0.0,24.23,9.64,7.88
2019-01-16 01:00:00,-1.78,-15.55,10.06,-11.86,22.12,49.44,0.0,-0.0,10.46,8.69
2019-01-16 07:00:00,-2.81,-16.37,8.34,-12.81,21.63,50.75,33.1,11.03,9.18,7.42
2019-01-16 13:00:00,-4.61,-17.9,5.34,-14.25,20.5,53.12,100.0,44.37,6.94,5.22
2019-01-16 19:00:00,-4.63,-17.9,5.16,-14.45,20.57,53.38,100.0,77.7,6.7,4.99
2019-01-17 01:00:00,-1.35,-14.98,8.84,-11.45,20.56,49.04,0.0,66.67,10.31,8.54
2019-01-17 07:00:00,-1.15,-14.7,9.14,-11.16,20.5,48.84,0.0,33.33,10.48,8.71
2019-01-17 13:00:00,-4.07,-17.19,6.14,-13.78,20.71,53.04,92.55,30.85,7.03,5.31
2019-01-17 19:00:00,-4.85,-17.85,5.57,-14.44,20.94,54.37,100.0,64.18,5.95,4.24
2019-01-18 01:00:00,-3.6,-16.73,6.94,-12.63,20.14,52.56,67.32,86.62,7.18,5.45
2019-01-18 07:00:00,-3.39,-16.5,7.14,-11.81,19.4,52.44,65.13,77.49,7.26,5.53
2019-01-18 13:00:00,-2.31,-15.5,6.98,-8.28,15.36,50.76,0.0,44.15,8.34,6.6
2019-01-18 19:00:00,-2.05,-15.19,4.69,-4.23,8.9,50.44,0.0,21.71,8.54,6.8
2019-01-19 01:00:00,-0.39,-13.63,6.35,-2.37,8.55,47.57,0.0,-0.0,10.37,8.59
2019-01-19 07:00:00,-3.87,-16.62,1.88,-4.59,6.56,53.95,100.0,33.33,6.33,4.62
2019-01-19 13:00:00,-2.49,-15.36,3.12,-3.33,6.46,51.53,62.04,54.01,7.74,6.01
2019-01-19 19:00:00,-1.28,-14.21,3.61,-1.93,5.49,49.41,28.85,63.63,9.03,7.28
2019-01-20 01:00:00,-1.02,-13.88,3.7,-1.81,5.46,49.01,22.67,37.85,9.27,7.51
2019-01-20 07:00:00,2.02,-11.05,7.06,0.6,6.22,43.73,0.0,17.17,12.71,10.9
2019-01-20 13:00:00,3.04,-9.96,8.64,0.81,7.48,42.01,0.0,7.56,13.97,12.14
2019-01-20 19:00:00,2.87,-9.9,8.89,0.07,8.44,42.11,1.36,0.45,13.92,12.09
2019-01-21 01:00:00,3.13,-9.47,9.58,-0.18,9.32,41.49,0.0,0.45,14.35,12.51
2019-01-21 07:00:00,-3.44,-15.2,2.65,-6.67,9.5,54.92,100.0,33.79,6.91,5.19
2019-01-21 13:00:00,-3.04,-14.81,2.9,-6.39,9.46,54.33,95.64,65.21,7.21,5.49
2019-01-21 19:00:00,-4.69,-16.27,1.2,-8.27,9.82,57.65,100.0,98.55,5.18,3.49
2019-01-22 01:00:00,-6.17,-17.61,0.18,-10.13,10.85,60.64,100.0,98.55,3.27,1.61
2019-01-22 07:00:00,-4.01,-15.7,2.64,-8.09,11.02,55.78,22.88,74.29,5.46,3.77
2019-01-22 13:00:00,-7.57,-18.91,-0.48,-12.26,12.59,62.22,100.0,74.29,1.22,-0.41
2019-01-22 19:00:00,-7.03,-18.5,0.53,-12.35,13.69,61.58,90.13,71.0,1.48,-0.15
2019-01-23 01:00:00,-5.7,-17.37,2.25,-11.43,14.35,58.74,46.04,78.72,2.68,1.03
2019-01-23 07:00:00,-8.05,-19.52,0.42,-14.32,15.85,63.26,100.0,78.72,-0.23,-1.83
2019-01-23 13:00:00,-8.04,-19.6,1.12,-14.84,17.14,63.78,100.0,82.01,-0.58,-2.17
