timestamp,ema50_dist_omg_usd_30m,ema200_dist_omg_usd_30m,lower_bb_dist_omg_usd_30m,width_bb_omg_usd_30m,rsi_omg_usd_30m,stoch_rsi_fastk_omg_usd_30m,stoch_rsi_fastd_omg_usd_30m,kijun_dist_omg_usd_30m,tenkan_dist_omg_usd_30m
2019-02-02 23:30:00,0.003486062672751089,0.009658413419258105,-0.007228301963018269,0.01686622198264467,0.47149359361911103,0.0,0.08836866188263476,-0.010460442170656115,-0.0020098666179425573
2019-02-03 00:00:00,-0.0013836654923693459,0.0032084894899382377,-0.011253944035392593,0.014520846932308616,0.5361687641259854,1.0,0.3333333333333332,-0.015318181818182008,-0.006909090909090976
2019-02-03 00:30:00,-0.020979860842608167,-0.011169074915561739,-0.0360170337220157,0.02544836342711412,0.7029225673746167,1.0,0.6666666666666665,-0.03548530721282295,-0.027248441674087243
2019-02-03 01:00:00,-0.014681011258681376,-0.0023012788718460575,-0.03177843451821194,0.02998814941494564,0.6335961885612099,0.700442093794846,0.900147364598282,-0.029870129870130047,-0.021585311240483684
2019-02-03 01:30:00,-0.012491531375813492,0.0016778437880315966,-0.030522272282558438,0.03267130868417147,0.6145174278490747,0.6180031476139284,0.7728150804695914,-0.02821640050242258,-0.019917459178180552
2019-02-03 02:00:00,-0.03110243452191519,-0.010767303702782227,-0.054032696297217075,0.04471413042004426,0.7228428260462388,1.0,0.7728150804695914,-0.047780219780219846,-0.039648351648351565
2019-02-03 02:30:00,-0.023787100988204246,-0.00014792022577303499,-0.049210543626983294,0.050304089697705154,0.6584511097808332,0.405571386424026,0.6745248446793181,-0.04154499601805173,-0.033359879656667646
2019-02-03 03:00:00,-0.026244780609148588,0.0005132383445485278,-0.05296430517579498,0.05491779190711573,0.6756890193990246,0.5647022080510691,0.6567578648250317,-0.04500969846587921,-0.03685417034032801
2019-02-03 03:30:00,-0.02265146505272353,0.00643073799135796,-0.05038794778713174,0.05809554480406564,0.6490173294291263,0.31848395809501634,0.42958585085670387,-0.042392361418088775,-0.03421448147820705
2019-02-03 04:00:00,-0.020765893458134288,0.009975989138078623,-0.04855462441553682,0.05968183543457537,0.638510398364083,0.0,0.2943953887153618,-0.041375342950703664,-0.03318877776794393
2019-02-03 04:30:00,-0.0199515446950701,0.012030476367525189,-0.04724598216449827,0.06033889081160291,0.638510398364083,0.0,0.10616131936500545,-0.041375342950703664,-0.03318877776794393
2019-02-03 05:30:00,-0.01033675721232008,0.021902633509095715,-0.03609773802937466,0.058414974875423555,0.5484143363439192,0.0,-1.1842378929335002e-17,-0.032383419689119286,-0.02412006432017144
2019-02-03 06:00:00,-0.0057508833672021975,0.025976122953160763,-0.02908962676653004,0.055151607089183596,0.5120995343963256,0.0,-1.1842378929335002e-17,-0.02812920592193824,-0.01982951996410942
2019-02-03 06:30:00,-0.005268153640959228,0.02593174748237126,-0.026560000937765893,0.05250824266258199,0.5098734218731943,0.0,-1.1842378929335002e-17,-0.027867528271405706,-0.019565607610841917
2019-02-03 07:00:00,-0.0034290202874290854,0.02732966437831763,-0.02301428183763632,0.050235553400920153,0.49519149888107505,0.0,-1.1842378929335002e-17,-0.02620695855434707,-0.017890856783241982
2019-02-03 07:30:00,0.000594875127533312,0.03119922939224984,-0.01789357855274798,0.048768360556209964,0.46131040566878134,0.0,-1.1842378929335002e-17,-0.022251308900523625,-0.013901426250225501
2019-02-03 08:00:00,0.0014401370963061932,0.031892515965528556,-0.016153448383309454,0.047670817241704556,0.45387857027062706,0.0,-1.1842378929335002e-17,-0.02136790748102657,-0.013010480664980117
2019-02-03 08:30:00,0.002427982377972482,0.03276461486831095,-0.014322140193926192,0.046656524179449974,0.4446217994275138,0.0,-1.1842378929335002e-17,-0.020305716353111514,-0.011939218523878359
2019-02-03 09:00:00,0.01379215055538019,0.045497130282890375,-0.0034506356828543083,0.047939913312631914,0.35916277312968126,0.0,-1.1842378929335002e-17,-0.008649093904448235,-0.00018304960644333068
2019-02-03 09:30:00,0.005819947661548586,0.03722789028506246,-0.010379570575707597,0.04697683630080108,0.4347622767253231,0.7401003989662105,0.24670013298873683,-0.016212534059945605,-0.00781108083560389
2019-02-03 10:00:00,0.005065365820711598,0.0360984869282206,-0.009718675744487926,0.04522070583198709,0.439845459429775,0.8518398064055824,0.530646735123931,-0.016748366013071947,-0.008351488743645441
2019-02-03 10:30:00,0.004779073026476066,0.03589344232100822,-0.009543256244943898,0.04484585031567342,0.440748163567698,0.9546725954223283,0.8488709335980404,-0.01683761459562505,-0.008441499500771443
2019-02-03 11:00:00,0.004416438147124557,0.03523808005427709,-0.011170560315644229,0.04585681052370634,0.4426826017358428,1.0,0.9355041339426369,-0.017016063163626693,-0.008621472002904085
2019-02-03 11:30:00,0.0007527749826956587,0.031289801733884515,-0.01550175579844748,0.04642507690893465,0.48132444984145,1.0,0.984890865140776,-0.020571480242336793,-0.012207252011936065
2019-02-03 12:00:00,-0.009172339871361124,0.020826484221718955,-0.025533840584704204,0.04646969952429388,0.5729916884628008,1.0000000000000002,1.0,-0.030651512439591966,-0.02237336674422763
2019-02-03 12:30:00,-0.009323537409952953,0.017515591731112723,-0.025037953090683462,0.042714200648026064,0.5771902589665164,0.9999999999999999,1.0,-0.031171735241502962,-0.0228980322003578
2019-02-03 13:00:00,-0.00554021942464944,0.01936725223935576,-0.021180537697165325,0.04058458565601167,0.5391316120666464,0.7170521910540644,0.9056840636846881,-0.027692998204668084,-0.019389587073608716
2019-02-03 13:30:00,-0.0017070452106529022,0.02015758887853103,-0.016607399655247157,0.03669984284050386,0.5017229400210542,0.21278170356849924,0.643277964874188,-0.024013335736168706,-0.015678500630744163
2019-02-03 14:00:00,-0.00850461620978793,0.01067465384365307,-0.022653540943312844,0.03352901492916544,0.5638071822146885,0.8226639432957805,0.5841659459727814,-0.030998389694041895,-0.02272320629808544
2019-02-03 14:30:00,-0.00689105184609784,0.00972340846323938,-0.02024925277032541,0.030131239601979692,0.5499703795767803,0.6393156697482912,0.5582537722041904,-0.029696318194034066,-0.021410015228881196
2019-02-03 15:00:00,-0.010282159375652133,0.0038566284731842426,-0.022846455351642092,0.026959057744513546,0.5816653845647838,1.0,0.8206598710146906,-0.03341959664465488,-0.025165090130287338
2019-02-03 15:30:00,-0.016033391953838017,-0.0009691920811164545,-0.030088525801674093,0.029578656505101285,0.6293864475769152,1.0000000000000002,0.8797718899160971,-0.03967550314744217,-0.03147442149126689
2019-02-03 16:00:00,-0.012630531403792666,0.0033556906042799817,-0.02773769309405394,0.03147712132357517,0.5962727966318804,0.5830358795278228,0.8610119598426076,-0.03685754935088048,-0.028632402632046916
2019-02-03 16:30:00,-0.015664917198526807,0.0017172492009125406,-0.032156653878445685,0.034397421597289896,0.6234282728644617,0.9249751988169017,0.8360036927815747,-0.040441176470588425,-0.03224663359319635
2019-02-03 17:00:00,-0.023190594712997448,-0.0028219491940095764,-0.04225973006121586,0.04034724156882569,0.6778732339103807,1.0,0.8360036927815747,-0.048700158088881285,-0.04057614614438787
2019-02-03 17:30:00,-0.021951339505285716,0.000965799492143038,-0.04268957387274386,0.044585511271351685,0.6735924256578899,0.9475393956789653,0.9575048648319556,-0.04836584080126538,-0.040238973818309653
2019-02-03 18:00:00,-0.01636091791751526,0.00795490245002295,-0.03755313644560765,0.0461916342958948,0.6140807323045584,0.21823333632269648,0.7219242440005539,-0.04357615894039757,-0.03540838852097128
2019-02-03 18:30:00,-0.013544635002190275,0.011582523810775625,-0.03449605598176342,0.046612609556866635,0.5885382567105675,0.0,0.3885909106672205,-0.041375342950703664,-0.03318877776794393
2019-02-03 19:00:00,-0.0069353130034871535,0.017236926083538773,-0.024790145999811664,0.0421863936376603,0.5235893091214416,0.0,0.0727444454408988,-0.035227576378373704,-0.026988509842344355
2019-02-03 19:30:00,-0.00350851634936189,0.020152515374335378,-0.019509083738945998,0.039648843453189274,0.49345253812791934,0.0,-3.552713678800501e-17,-0.03203753351206451,-0.023771224307417294
