timestamp,ema50_dist_etc_btc_30m,ema200_dist_etc_btc_30m,lower_bb_dist_etc_btc_30m,width_bb_etc_btc_30m,rsi_etc_btc_30m,stoch_rsi_fastk_etc_btc_30m,stoch_rsi_fastd_etc_btc_30m,kijun_dist_etc_btc_30m,tenkan_dist_etc_btc_30m
2019-02-03 06:00:00,-0.001608941791830909,0.004850088183200096,-0.007495590828702436,0.01236203090463354,0.5209734086882981,0.0,0.5720294129686733,-0.011904761904761973,0.006172839506172867
2019-02-03 06:30:00,-0.0023909900596850164,0.004169268741482934,-0.008134026450733356,0.012327733430293933,0.5379674672878306,0.2104925346974583,0.30886025786782595,-0.012775330396475715,0.005286343612334932
2019-02-03 07:00:00,-0.004823993110882219,0.0017235095518510768,-0.009895741537790492,0.011666923492312369,0.585478109160677,0.7989708769572479,0.3364878038849022,-0.01537785588752194,0.002636203866432485
2019-02-03 07:30:00,-0.0037938762800112658,0.0027369336278479928,-0.008365781473054001,0.011134051040505907,0.5646355988013635,0.6768838517707979,0.5621157544751682,-0.014511873350923521,0.0035180299032542273
2019-02-03 08:00:00,-0.006163884230964478,0.00043769022256245904,-0.01017453232782528,0.010664140074434366,0.6095430549566493,1.0,0.8252849095760153,-0.017105263157894735,0.0008771929824562541
2019-02-03 08:30:00,-0.004244022418788962,0.0021160119677281486,-0.007476293162806735,0.009618082945106592,0.5675152687324098,0.41281954374300467,0.6965677985046009,-0.01537785588752194,0.002636203866432485
2019-02-03 09:00:00,-0.0007029632762131088,0.005607959066050938,-0.003756107214198945,0.009355403869259824,0.494133069102088,0.0,0.4709398479143349,-0.011904761904761973,0.006172839506172867
2019-02-03 09:30:00,0.0010209094192812351,0.00703016864060646,-0.0013764583932565078,0.008382929706071972,0.46196832768270313,0.0,0.13760651458100162,-0.010159010600706675,0.007950530035335746
2019-02-03 10:00:00,-0.0007153611427761497,0.005065533076227924,-0.0026845806952755513,0.007740898416246131,0.49721386390219563,0.2388317896333664,0.07961059654445551,-0.011904761904761973,0.006172839506172867
2019-02-03 10:30:00,-0.0006873077646281089,0.004906071292515524,-0.0027896691761134518,0.007687605436421229,0.4972138639021955,0.3339323325618098,0.1909213740650588,-0.011904761904761973,0.006172839506172867
2019-02-03 11:00:00,-0.002350713602066512,0.003097052866330552,-0.004153390894499287,0.0072542752442334765,0.5327153977745436,1.0,0.5242547073983921,-0.013644366197183233,0.004401408450704247
2019-02-03 11:30:00,-0.0031015593485682613,0.0023042658296037466,-0.004766886761881639,0.007079870109650388,0.5498310725722916,1.0,0.7779774441872699,-0.014511873350923521,0.0035180299032542273
2019-02-03 12:00:00,-0.0012921685408444628,0.004029673927305799,-0.0030605109317107804,0.007086750750723413,0.5096261749652717,0.23589831875917272,0.745299439586391,-0.012775330396475715,0.005286343612334932
2019-02-03 12:30:00,-0.0029293454291319243,0.002386323597777462,-0.004760993782474077,0.0071558137290064,0.5454227947270145,0.9162198460029216,0.7173727215873648,-0.014511873350923521,0.0035180299032542273
2019-02-03 13:00:00,-0.0019711858238957713,0.0032378027162416334,-0.0035899153922976934,0.006828920383254563,0.5247947114688167,0.3772808141885811,0.5097996596502251,-0.013644366197183233,0.004401408450704247
2019-02-03 13:30:00,0.0006451017132838022,0.005894213491306699,-0.0009515833059575707,0.006828920383254563,0.4676527643176365,0.0,0.43116688673050085,-0.01103265666372455,0.007060900264783898
2019-02-03 14:00:00,0.0006198036068802981,0.00596171843457749,-0.0011956107558480644,0.007140313439070339,0.4676527643176365,0.0,0.12576027139619364,-0.01103265666372455,0.007060900264783898
2019-02-03 14:30:00,-0.00025228002830213203,0.005042550314157124,-0.00222068082562088,0.00725299763341692,0.48915591349016124,0.2764966023458279,0.09216553411527592,-0.011904761904761973,0.006172839506172867
2019-02-03 15:00:00,-0.002776798110828982,0.0022635707191753784,-0.004814142399034882,0.007086750751094252,0.5481258307933121,1.0,0.4254988674486092,-0.014511873350923521,0.0035180299032542273
2019-02-03 15:30:00,-0.003509834128478051,0.0015098875714010251,-0.005727813757692379,0.00725299763341692,0.5661058190106604,1.0,0.7588322007819426,-0.01537785588752194,0.002636203866432485
2019-02-03 16:00:00,0.0017024289705502849,0.006942490232669796,-0.0007587446496309935,0.00767749703810178,0.4503255809203164,0.0,0.6666666666666665,-0.010159010600706675,0.007950530035335746
2019-02-03 16:30:00,0.0024866130985676804,0.008027516585196404,-0.0004236262226853249,0.008419133722993332,0.4343800096537889,0.0,0.3333333333333332,-0.009283819628647327,0.008841732979663952
2019-02-03 17:00:00,0.0015382389542977215,0.006905157094774461,-0.001604803737883631,0.0084874675441136,0.4551563956665619,0.15772448933288113,0.052574829777626945,-0.010159010600706675,0.007950530035335746
2019-02-03 17:30:00,0.0014779158580509044,0.0067525386228106665,-0.0018938813789941555,0.008625465910590853,0.4551563956665619,0.15772448933288113,0.10514965955525399,-0.010159010600706675,0.007950530035335746
2019-02-03 18:00:00,0.0022707136980002485,0.006915174024548998,-0.001079630257970421,0.00797154513226602,0.4365587766743828,0.10486746921502378,0.14010548262692857,-0.009283819628647327,0.008841732979663952
2019-02-03 18:30:00,0.0013309894413753298,0.005556114944780033,-0.002022546040185924,0.007565294739842539,0.460306844998474,1.0,0.4208639861826349,-0.010159010600706675,0.007950530035335746
2019-02-03 19:00:00,0.0021294242876199743,0.006484896078266189,-0.0014451082798573323,0.007910071816411008,0.44032050526637756,0.1584014556745497,0.42108964162985774,-0.009283819628647327,0.008841732979663952
2019-02-03 19:30:00,0.0037515511661474488,0.008505810689474647,-0.00017985851941226816,0.008649660877510224,0.40266373816794254,0.0,0.38613381855818313,-0.0075287865367582585,0.010628875110717528
2019-02-03 20:00:00,0.002750990145105714,0.0076615210467911865,-0.0014668307813037185,0.009100165474854234,0.42896007667847463,0.45619224841302014,0.20486456802918984,-0.008407079646017612,0.009734513274336498
2019-02-03 20:30:00,0.006925007831538377,0.012790718527818212,0.0015203925832938392,0.011190253464180712,0.3467618572436916,0.0,0.15206408280433995,-0.0040000000000000036,0.014222222222222358
