timestamp,ema50_dist_neo_usd_30m,ema200_dist_neo_usd_30m,lower_bb_dist_neo_usd_30m,width_bb_neo_usd_30m,rsi_neo_usd_30m,stoch_rsi_fastk_neo_usd_30m,stoch_rsi_fastd_neo_usd_30m,kijun_dist_neo_usd_30m,tenkan_dist_neo_usd_30m
2019-01-31 18:30:00,,0.014232560828435936,-0.010115832818499704,0.024298378738760732,0.41320987015776517,0.8156250415569416,0.5500437109139341,0.01989492169096141,0.02210070956412502
2019-01-31 19:00:00,,0.016938801435474327,-0.004797372879836392,0.02160501643357497,0.37373520922541476,0.0,0.5500437109139341,0.02503627846983858,0.02725318586344816
2019-01-31 19:30:00,,0.019340542718396803,-0.002199471649776741,0.02135697366645989,0.3494152361933737,0.0,0.27187501385231394,0.028544072335646486,0.03076856624528479
2019-01-31 20:00:00,,0.007982046848488134,-0.012459708875302233,0.020487624051908876,0.46529185321868466,1.0,0.3333333333333334,0.017773440282665254,0.019974639900839142
2019-01-31 20:30:00,,0.009932379557976656,-0.010382621606856546,0.02031957552849238,0.44763091654191073,0.8475884338863959,0.6158628112954654,0.019970404131602226,0.02217635525516437
2019-01-31 21:00:00,,0.005827131877319092,-0.013649375472531311,0.019552981441775603,0.48909707287722903,1.0,0.9491961446287986,0.015617447183599253,0.017813983906281194
2019-01-31 21:30:00,,0.00491735616021538,-0.011354125415041771,0.01632401854560184,0.49019546135613246,1.0,0.9491961446287986,0.015501947516560977,0.017698234441190674
2019-01-31 22:00:00,,0.006156819019066173,-0.008770616408129817,0.01494696960225627,0.4760061263832363,0.6666395697445546,0.8888798565815182,0.016991016898481037,0.019190524322708402
2019-01-31 22:30:00,0.012649015586079004,0.0052980908165685126,-0.008695727568401201,0.014017631795450623,0.47790227886070435,0.7111872674996698,0.7926089457480748,0.016817308376628093,0.019016440111024213
2019-01-31 23:00:00,0.012180673858599889,0.005061416800386853,-0.008607186660749222,0.013692879360605377,0.477592081856414,0.11177095164833911,0.4965325962975211,0.016846255675914357,0.01904545001636948
2019-01-31 23:30:00,0.011606111515441997,0.004462569450864873,-0.008526061765126158,0.013015074543679792,0.4788670512459319,0.2016250140094896,0.3415277443858328,0.016744947338457106,0.018943922573299243
2019-02-01 00:00:00,0.012300500767016498,0.005735561575612058,-0.007257441536282827,0.013002897536490629,0.4643946061820494,0.0,0.10446532188594285,0.01794747566866639,0.02014905168360026
2019-02-01 00:30:00,0.015840021870852983,0.009602951510017776,-0.0034831737227012383,0.013046205294035445,0.41712347263088906,0.0,0.06720833800316314,0.022156879578754562,0.024367559523809534
2019-02-01 01:00:00,0.01233657542550759,0.0061354247868825595,-0.00635935530974463,0.01249617923460207,0.4595576157833292,0.6872640702769656,0.22908802342565512,0.019138312290462922,0.02134246379912974
2019-02-01 01:30:00,0.012950227754131571,0.0071791412791826215,-0.005333797929091499,0.012501404516428649,0.44620654088906564,0.4710298448929059,0.38609797172329047,0.020288219835466137,0.02249485831809883
2019-02-01 02:00:00,0.030104470095310587,0.028300319069655133,0.007653955592978212,0.020281755571448932,0.29861531967663935,0.0,0.38609797172329047,0.038804385760818905,0.041051070265239575
2019-02-01 02:30:00,0.03343466814699392,0.03572832626446787,0.007152496745932435,0.027976012302495495,0.27419719567905193,0.0,0.15700994829763526,0.04353891550777145,0.04579583966343348
2019-02-01 03:00:00,0.02796376054234173,0.032321559520191334,0.00019981863644735753,0.031607776655098486,0.32876045698210127,0.294363064522372,0.09812102150745729,0.0391670545793088,0.041414523449319285
2019-02-01 03:30:00,0.02487414635200258,0.03066279153624718,-0.003697508084597678,0.033903194989441436,0.35400222084617006,0.4639574964353286,0.25277352031923345,0.037070104379890445,0.03931303805002684
2019-02-01 04:00:00,0.023927280477494373,0.030661105418146484,-0.005402331300465524,0.035613658046560914,0.3537960652900691,0.9974167597131973,0.585245773556966,0.03710021631509419,0.039343215110117624
2019-02-01 04:30:00,0.01977173088562112,0.026942960392521975,-0.009661793216983017,0.03629117666404073,0.39656079273019407,1.0,0.8204580853828419,0.033708596813636804,0.03594426034989229
2019-02-01 05:00:00,0.020259814379005148,0.02828529515465683,-0.009378898997132956,0.03731148132818241,0.38573471630716477,0.8403241473131813,0.9459136356754595,0.0350415833550668,0.03728012982120621
2019-02-01 05:30:00,0.022585628545016556,0.03184016754252017,-0.007459265930578773,0.03882612550020231,0.35971186561629104,0.1383336380315926,0.6595525951149246,0.0383363130278056,0.040581985203273385
2019-02-01 06:00:00,0.014864603473368598,0.023772079021000092,-0.014785753044181615,0.03838536038460472,0.4479808085972436,1.0,0.6595525951149246,0.031112426206319155,0.03334247484880426
2019-02-01 06:30:00,0.012904366741669282,0.021661714559116474,-0.016462735040818854,0.038025602435818005,0.46415546265376134,1.0,0.7127778793438643,0.029655947765173885,0.03188284639444228
2019-02-01 07:00:00,0.015645960289534022,0.02364697171623309,-0.013476950996141102,0.03693610224977452,0.43205343041611227,0.6926376230978323,0.8975458743659442,0.03309205431635953,0.03532638441920444
2019-02-01 07:30:00,0.012593331195786872,0.019502147625614974,-0.015834442153472295,0.035271906297217735,0.4621345750749624,0.9806509193849968,0.8910961808276098,0.0305098320828181,0.03273857745887643
2019-02-01 08:00:00,0.017483390531678245,0.023649055996666002,-0.010783151006821146,0.03421212204760442,0.4105707119062534,0.0,0.5577628474942764,0.036212648680011617,0.038453727879315336
2019-02-01 08:30:00,0.0158212510547322,0.020850703840667117,-0.01180112972733871,0.03250475646666534,0.42309601526008606,0.23374753412313293,0.40479948450271,0.035177565712770864,0.037416406276105096
2019-02-01 09:00:00,0.01118573684314872,0.01474348708390627,-0.015342833924903765,0.030095339782223528,0.47297176073663466,1.0,0.41124917804104444,0.030918982884521107,0.033148613155540296
2019-02-01 09:30:00,0.005198818215174317,0.007374304682423283,-0.02020692736508556,0.027759344645384966,0.5335989281309663,1.0,0.7445825113743778,0.02503156746828905,0.027248464673133244
2019-02-01 10:00:00,0.003500614055155893,0.004671368078408733,-0.021118805614226632,0.026004023468474087,0.548767987842179,1.0,1.0000000000000002,0.023445558739255024,0.02565902578796564
2019-02-01 10:30:00,0.003018133622977537,0.0041391916147741625,-0.021387041811696372,0.02574828470518189,0.5523970383207283,1.0,1.0000000000000002,0.023079126387397064,0.025291800930898667
2019-02-01 11:00:00,0.005834586854831958,0.005809126034244327,-0.01771108601298521,0.023661018293622958,0.5146011631780812,0.5241329172236173,0.8413776390745393,0.02619481993305861,0.02841423297372625
2019-02-01 11:30:00,0.002644067296162289,0.0020999205981091507,-0.020365507548717243,0.02267249132769278,0.5482055915076728,0.8891030622459106,0.8044119931565096,0.023049823134317693,0.025262434301917658
2019-02-01 12:00:00,-0.006817992023783637,-0.00407380446582295,-0.030970317669418268,0.027376200663419187,0.6352522142728501,1.0,0.8044119931565096,0.01311124347628767,0.0153023598820059
