timestamp,ema50_dist_etc_usd_30m,ema200_dist_etc_usd_30m,lower_bb_dist_etc_usd_30m,width_bb_etc_usd_30m,rsi_etc_usd_30m,stoch_rsi_fastk_etc_usd_30m,stoch_rsi_fastd_etc_usd_30m,kijun_dist_etc_usd_30m,tenkan_dist_etc_usd_30m
2019-02-06 13:30:00,0.017535560057926114,0.008550553201670974,-0.011917763685758476,0.02050283556887011,0.4208182261682549,1.0,0.7352905396295113,0.04451725060176526,0.06293126504412938
2019-02-06 14:00:00,0.018183203777224488,0.009925054091167729,-0.010570491837224916,0.020502162363125145,0.40694658587512206,0.9205125665700062,0.973504188856669,0.04594391922654584,0.06438308471035636
2019-02-06 14:30:00,0.019675837508875915,0.01218082891206107,-0.008103523852338146,0.020243084149685286,0.38446710596566114,0.7910724672251489,0.9038616779317187,0.04830224130989147,0.06678298215004697
2019-02-06 15:00:00,0.017564930938547052,0.010828254848616048,-0.009278906218369576,0.020091596623131786,0.40592397971077554,0.731850253800874,0.8144784291986765,0.04686913633195733,0.0653246126628424
2019-02-06 15:30:00,0.017059590183029716,0.011039959068543492,-0.008943388114899808,0.01996242086756568,0.4038431313761597,0.5330241627358712,0.6853156279206316,0.04706560497600476,0.06552454489396475
2019-02-06 16:00:00,0.00960031377644377,0.004682312047077364,-0.015632791280305258,0.020426945749999516,0.5056073059790237,1.0,0.7549581388455819,0.039789669861554966,0.05812034078807238
2019-02-06 16:30:00,0.006057655106722626,0.0022214884962883374,-0.019178737122990897,0.021583221647096695,0.5450233269669857,1.0,0.844341387578624,0.03639572220895371,0.05466656051800545
2019-02-06 17:00:00,-0.0013344632727678718,-0.002593680208018312,-0.027806172283816988,0.025601635040184333,0.6196321845943326,1.0,1.0000000000000004,0.02872458118217258,0.046860183331577154
2019-02-06 17:30:00,0.006617312942988285,0.005813456921690996,-0.01986774066312702,0.025862940134335943,0.5185972574347554,0.5317884496326784,0.8439294832108932,0.03719392362033247,0.055478833590056675
2019-02-06 18:00:00,0.004972807963051995,0.004656489988063672,-0.021385035654766127,0.026261181328386462,0.53288546324904,0.23922987335111207,0.5903394409945971,0.035708602948976376,0.05396732788798131
2019-02-06 18:30:00,0.0029121482324436787,0.0035484538555379253,-0.02360350798327493,0.027426986690128455,0.5522333981759475,0.33291596962371556,0.3679780975358357,0.03370741907307906,0.05193086472036201
2019-02-06 19:00:00,0.003104096546720614,0.004955959632698459,-0.023494973109359774,0.028717126338155187,0.548213601277823,0.29312975894257703,0.28842520063913524,0.03403584950620875,0.052265085122719546
2019-02-06 19:30:00,-0.00093135445188397,0.002683866784075173,-0.027927122855589404,0.03100228899967563,0.5895096545580791,1.0,0.5420152428554312,0.029836774516784015,0.04799198375655922
2019-02-06 20:00:00,-0.0014766432738064772,0.0038543255897534046,-0.028671170580003458,0.03293415710564455,0.5954571176880217,1.0000000000000002,0.7643765863141927,0.029212565224266074,0.047356770147050975
2019-02-06 20:30:00,0.0037411936259701406,0.009979957612558099,-0.023063178342230706,0.03326071459009319,0.5233797945825046,0.0,0.666666666666667,0.0347481652226902,0.052989958402882564
2019-02-06 21:00:00,-0.0010082137028314397,0.006517716599319989,-0.027667911726417027,0.03455100861273565,0.5730086700942032,0.6885504812525407,0.562850160417514,0.029809619238476914,0.04796434975213559
