timestamp,ema50_dist_zec_usd_4h,ema200_dist_zec_usd_4h,lower_bb_dist_zec_usd_4h,width_bb_zec_usd_4h,rsi_zec_usd_4h,stoch_rsi_fastk_zec_usd_4h,stoch_rsi_fastd_zec_usd_4h,kijun_dist_zec_usd_4h,tenkan_dist_zec_usd_4h
2019-01-25 08:00:00,0.0003146989196338712,0.014671334556937143,-0.0358293603032257,0.05104065460225367,0.5322721633166053,0.0,0.3055671982548979,-0.07120167926736387,-0.07120167926736387
2019-01-25 12:00:00,0.013055823065896144,0.027848677890768725,-0.0214904487084161,0.04918276894081072,0.46015796759506933,0.0,-1.8947806286936004e-16,-0.058876675199518114,-0.058876675199518114
2019-01-25 16:00:00,0.01129963281346602,0.025519647921793842,-0.019784254283173985,0.04517435584838716,0.4676498145840515,0.05496875401868919,0.01832291800622954,-0.060079705240995485,-0.060079705240995485
2019-01-25 20:00:00,0.0200013647691748,0.03410232453886963,-0.008502704045510678,0.04206658428777087,0.42168096385966597,0.0,0.01832291800622954,-0.05123339658444026,-0.05123339658444026
2019-01-26 00:00:00,0.010937997189344628,0.02526664953069213,-0.0171385568102268,0.04223356716599845,0.4722538034646174,0.45729533501119923,0.17075469634329596,-0.059248527723945954,-0.059248527723945954
2019-01-26 04:00:00,0.008230051895309787,0.022862268304330247,-0.019442213493352956,0.04223226346975408,0.4857367162568768,1.0,0.4857651116703996,-0.06145586965499117,-0.06145586965499117
2019-01-26 08:00:00,-0.0010283664814675353,0.014158345106460635,-0.02813454001068194,0.042590511763883836,0.536354277579549,1.0,0.819098445003733,-0.0701134461595686,-0.0701134461595686
2019-01-26 12:00:00,0.003873824279025495,0.01928914146080163,-0.02321444847588594,0.042587173802727786,0.5069920406883233,0.7439488234991621,0.9146496078330538,-0.06540309164657288,-0.06540309164657288
2019-01-26 16:00:00,0.012802826685192725,0.028903714000365843,-0.014188619660743251,0.042777595484520724,0.4573445981779669,0.0,0.5813162744997205,-0.05660377358490565,-0.05660377358490565
2019-01-26 20:00:00,0.014140235331719264,0.03082939333040935,-0.013084591818122049,0.043527789159082966,0.44787915979325477,0.0,0.24798294116638714,-0.05482041587901698,-0.05482041587901698
2019-01-27 00:00:00,0.015006053885228132,0.03241027579719358,-0.011968422816484359,0.043929696415867914,0.44032226743531977,0.0,-2.3684757858670006e-16,-0.05344262915775322,-0.05344262915775322
2019-01-27 04:00:00,0.015156608442554509,0.03259934736215775,-0.009927274914589446,0.04204994260417812,0.4362048319522574,0.0,-2.3684757858670006e-16,-0.052725309285186595,-0.052725309285186595
2019-01-27 08:00:00,0.01946505705600643,0.03828807497260556,-0.006257762133442424,0.04384367381194064,0.409019843588395,0.0,-2.3684757858670006e-16,-0.04796359412783946,-0.04796359412783946
2019-01-27 12:00:00,0.026332664441748754,0.047534794561580496,-0.0007614366662377359,0.04719255411598717,0.3707524008114863,0.0,-2.3684757858670006e-16,-0.0405465047109167,-0.0405465047109167
2019-01-27 16:00:00,0.031162649135082265,0.055705394468408276,0.0009030410107924158,0.05329391099657403,0.34442606372349976,0.0,-2.3684757858670006e-16,-0.03484219669916033,-0.03484219669916033
2019-01-27 20:00:00,0.0216908652687835,0.04598065117460792,-0.009709594513046427,0.0546982637753128,0.40832756034246587,0.696255766471961,0.23208525549065342,-0.04287901990811638,-0.04287901990811638
2019-01-28 00:00:00,0.032418739646238315,0.0562892745034842,-0.0014036437777577015,0.05615195066682741,0.35600823723650954,0.17930787665987524,0.29185454771061187,-0.0315895489144119,-0.0315895489144119
2019-01-28 04:00:00,0.05523384177776114,0.08415802946451145,0.013110207089935155,0.0677527281787276,0.27871206327682635,0.0,0.29185454771061187,-0.008074275398258113,-0.008074275398258113
2019-01-28 08:00:00,0.06398496516908203,0.09711188512769509,0.013696215935067979,0.07903671503878391,0.2527810214035861,0.0,0.05976929221995817,0.002606777621816825,0.002606777621816825
2019-01-28 12:00:00,0.08713258940337476,0.13008278828761055,0.02266238633057238,0.09979853001049295,0.20587805432869877,0.0,-2.3684757858670006e-16,0.02777035499188063,0.02777035499188063
2019-01-28 16:00:00,0.05773397700523675,0.1004122186286649,-0.00911937437129906,0.10475012459468284,0.3399334703771506,0.892927814061015,0.29764260468700476,0.002204850671477132,0.002204850671477132
2019-01-28 20:00:00,0.06382863812875006,0.10978994447519552,-0.008662284470749904,0.11275110142112436,0.32080643965621275,0.8573199704663576,0.5834159281757906,0.010448032657680573,0.010448032657680573
2019-01-29 00:00:00,0.055309036454185945,0.10173007419095104,-0.019841212088733684,0.11678941032128524,0.34919619220920917,1.0,0.9167492615091238,0.004500160720025681,0.004500160720025681
2019-01-29 04:00:00,0.07363051225083694,0.12493591841639962,-0.008987978264729857,0.12658524733980933,0.30325796403598754,0.6794667524111847,0.8455955742925139,0.0248001639680262,0.0248001639680262
2019-01-29 08:00:00,0.08356462375132212,0.13878286272136986,-0.006822538179444004,0.13659297429195708,0.27922569828918775,0.0,0.5598222508037279,0.03753812952626001,0.03753812952626001
2019-01-29 12:00:00,0.07727191551105239,0.1329177219572586,-0.01736041919091913,0.14206955392006776,0.29332151579019333,0.20145373730129099,0.2936401632374916,0.03453270157869692,0.03453270157869692
2019-01-29 16:00:00,0.05037027024185958,0.09949087091381204,-0.04141357466543005,0.13692823475201188,0.39684974426966607,1.0,0.40048457910043006,0.010672703751616996,0.010672703751616996
2019-01-29 20:00:00,0.05440748161711717,0.09888143512306669,-0.0373267064787276,0.13214118423270144,0.38139784706398294,0.8686331771970537,0.6900289714994479,0.01669411740783655,0.01669411740783655
2019-01-30 00:00:00,0.050751789135154546,0.0909861093146449,-0.04013641487978925,0.12787141305405814,0.3878803217508567,0.9237449924116876,0.9307927232029135,0.015166588837228101,0.015166588837228101
2019-01-30 04:00:00,0.03915859523656895,0.07380974793652517,-0.04885097385455672,0.12114885829879782,0.4290645132325359,0.9999999999999999,0.9307927232029135,0.005510195873386081,0.005510195873386081
2019-01-30 08:00:00,0.03374293576779608,0.06238929677026306,-0.05111525830872554,0.11286831422117939,0.44554189529306415,1.0,0.9745816641372289,0.0016025641025640969,0.0016025641025640969
2019-01-30 12:00:00,0.03937189097753291,0.06153351523268835,-0.04265630384745922,0.10321560765813878,0.42207768233844084,0.6341950094757935,0.8780650031585975,0.008613559800698,0.008613559800698
2019-01-30 16:00:00,0.019904745798012824,0.03549649229480423,-0.056895489897768825,0.09339122145459552,0.49661909022517187,1.0,0.8780650031585975,-0.009489094474930182,-0.009489094474930182
2019-01-30 20:00:00,0.019027116140760025,0.02972737300178374,-0.05454909869705449,0.08533555962537512,0.4970046738349517,0.9999999999999999,0.8780650031585975,-0.009587195943269178,-0.009587195943269178
2019-01-31 00:00:00,0.018319743411262968,0.025071553115763923,-0.05243576214076373,0.07858248908504152,0.49684073430212344,0.9978120096702944,0.9992706698900978,-0.009547957687888742,-0.009547957687888742
2019-01-31 04:00:00,0.014683536644698236,0.014505371296109626,-0.05092628255951581,0.06664529504408763,0.5099828750247293,1.0,0.9992706698900978,-0.012501728121975808,-0.012501728121975808
2019-01-31 08:00:00,0.01184101232260848,0.007966917850370514,-0.05068725833627308,0.059934384850455914,0.5205223446104518,1.0,0.9992706698900978,-0.014797737975606351,-0.014797737975606351
2019-01-31 12:00:00,0.025583969393752293,0.02172665088925152,-0.03661669487165964,0.058780971385540816,0.4552042038655838,0.0,0.6666666666666664,-0.0003998400639744215,-0.0003998400639744215
2019-01-31 16:00:00,0.023636010831034282,0.021115882720414758,-0.037513581849599964,0.05911413244910637,0.45999601776792287,0.07336114971575652,0.3577870499052519,-0.0013581529120395563,-0.0013581529120395563
2019-01-31 20:00:00,0.027505674458299323,0.025791696963023414,-0.030154968413099836,0.05606898748228147,0.4389471773413359,0.0,0.02445371657191856,0.00351229302558953,0.00351229302558953
2019-02-01 00:00:00,0.02956752412808661,0.02878673655246744,-0.02725050525200723,0.05599423175873822,0.4253194071814194,0.0,0.02445371657191856,0.006704652988906101,0.006704652988906101
2019-02-01 04:00:00,0.0412392083370281,0.04224359134460465,-0.015666527854160672,0.05715067069694808,0.3748677607248821,0.0,-2.812564995717063e-16,0.01976300707715528,0.01976300707715528
2019-02-01 08:00:00,0.043637130061679574,0.046407517283094446,-0.01362365325115067,0.05906301363016106,0.360668932117527,0.0,-2.812564995717063e-16,0.02385584109757355,0.02385584109757355
2019-02-01 12:00:00,0.023068769900081332,0.026675156517786958,-0.03014906702792397,0.0569230964171675,0.46490334445893255,1.0,0.3333333333333331,0.004601072913945847,0.004601072913945847
2019-02-01 16:00:00,0.02670763471364368,0.029284356496982022,-0.02080266419550114,0.0498755063433906,0.44575522735407114,0.8162975482401688,0.605432516080056,0.009244681280529576,0.009244681280529576
2019-02-01 20:00:00,0.018936585365063152,0.02011695403224323,-0.02221590756257552,0.04237733562392579,0.4800000428241931,1.0,0.9387658494133894,0.002365582775349928,0.002365582775349928
2019-02-02 00:00:00,0.026387089141335807,0.028655823920367585,-0.014042336413293222,0.04238843887270555,0.44402458349960455,0.698524055365397,0.8382738678685215,0.010754427104390674,0.010754427104390674
2019-02-02 04:00:00,0.025113141279715423,0.02811765578341774,-0.013384430237743383,0.04119859194749775,0.44532227477730624,0.03607156939938569,0.5781985415882606,0.010509296685529579,0.010509296685529579
2019-02-02 08:00:00,0.032135079344826734,0.03675503081792675,-0.0059936363883114074,0.04210112258731915,0.4109738869655579,0.0,0.24486520825492722,0.018724149874696838,0.018724149874696838
2019-02-02 12:00:00,0.02546948353570877,0.031137874245266595,-0.012207783059857036,0.042939235483555924,0.4422106637205565,0.4525353667234663,0.16286897870761702,0.01317122593718345,0.01317122593718345
2019-02-02 16:00:00,0.02504999525393048,0.031545546546671854,-0.01264284789903769,0.043774664797178495,0.43950467757953127,0.8306296869110951,0.4277216845448535,0.01376695525232674,0.01376695525232674
2019-02-02 20:00:00,0.016105321512566384,0.023277290031781916,-0.02039532393963195,0.04360977302783746,0.4864202467672512,1.0000000000000002,0.7610550178781869,0.005570862578685887,0.005570862578685887
2019-02-03 00:00:00,0.012400915207045005,0.01855286077304208,-0.023175956202072467,0.04182549861083691,0.5038859006479468,1.0000000000000002,0.9435432289703647,0.002405773857257376,0.002405773857257376
2019-02-03 04:00:00,0.009075800143079515,0.01422011618045338,-0.02558220789276411,0.040029734832410166,0.5202258856769838,1.0,0.9999999999999996,-0.0005197297405349355,-0.0005197297405349355
2019-02-03 08:00:00,0.013961292241047252,0.01778046183477411,-0.019848512561306042,0.037667923984862114,0.48831393789317107,0.6046646409790309,0.8682215469930099,0.004883734951866003,0.004883734951866003
2019-02-03 12:00:00,0.02206560367255017,0.023674222627383612,-0.010663009910176324,0.034115291877793996,0.4408899503458017,0.0,0.5348882136596766,0.013808065856971918,0.013808065856971918
2019-02-03 16:00:00,0.02529905289127221,0.02341644066524462,-0.005336056253468557,0.028494897567813007,0.4203150237226211,0.0,0.20155488032634328,0.018039662825263703,0.018039662825263703
2019-02-03 20:00:00,0.029975449140345445,0.028774990421678748,-0.0015126882899243466,0.02988037480868089,0.3932263437262775,0.0,-3.7895612573872007e-16,0.023897774046239162,0.023897774046239162
2019-02-04 00:00:00,0.029631490651655268,0.028589609283834694,-0.0022389780328109232,0.03042769285946599,0.3892841148788145,0.0,-3.7895612573872007e-16,0.02475815707493023,0.02475815707493023
2019-02-04 04:00:00,0.031193792328006342,0.03123690565230408,-0.0017042491518324265,0.03246181301752205,0.3760159423531481,0.0,-3.7895612573872007e-16,0.0275802540178387,0.0275802540178387
2019-02-04 08:00:00,0.031030442383741086,0.032373265026078624,-0.0028522182417322073,0.03471309974698073,0.3707352419566682,0.0,-3.7895612573872007e-16,0.028679586882277786,0.028679586882277786
2019-02-04 12:00:00,0.030792776797628818,0.03404669083478318,-0.003493537904268096,0.03697537164675824,0.3656307727628922,0.0,-3.7895612573872007e-16,0.029696445487870093,0.029696445487870093
2019-02-04 16:00:00,0.024916343592696233,0.02922643556783444,-0.008342201739844901,0.037180395273326776,0.40771222925809925,0.9999999999999999,0.3333333333333329,0.024842174305157005,0.024842174305157005
2019-02-04 20:00:00,0.020279446795686384,0.024248158271078735,-0.012510359618843614,0.03654404457136382,0.4394026448895667,1.0,0.6666666666666663,0.021033285685113423,0.021033285685113423
2019-02-05 00:00:00,0.02102796742211921,0.025267220200229534,-0.011688589312373265,0.0367065968477304,0.428945777814264,0.8582540096400547,0.9527513365466844,0.02264127789254089,0.02264127789254089
2019-02-05 04:00:00,0.022334742880843805,0.02567928864752833,-0.00997018581275766,0.03537164604768688,0.41432794566280023,0.6601048813874422,0.8394529636758318,0.024863180765367865,0.024863180765367865
2019-02-05 08:00:00,0.019469710621453196,0.022948349185194505,-0.012511823390489396,0.03527609265024365,0.43373736278340624,0.8212304258788243,0.7798631056354399,0.0227877101828744,0.0227877101828744
2019-02-05 12:00:00,0.02069380319434888,0.024282011677191573,-0.011186309953372553,0.035237591139052685,0.4187908506209203,0.17798438648293183,0.5531065645830656,0.024863180765367865,0.024863180765367865
2019-02-05 16:00:00,0.02294717966996762,0.027520822437374637,-0.00905058495408162,0.03623675664106395,0.39621534955384824,0.0,0.33307160412058484,0.02806620746376076,0.02806620746376076
2019-02-05 20:00:00,0.019728815718127457,0.024534470519316898,-0.012056521801368958,0.03636411752386772,0.4216188340687531,0.6770288246392192,0.2850044037073831,0.02564102564102555,0.02564102564102555
2019-02-06 00:00:00,0.015011919073202096,0.019875436830322224,-0.016261323605815003,0.03607157705430687,0.4632782776549727,1.0000000000000002,0.5590096082130726,0.02151306515210316,0.02151306515210316
2019-02-06 04:00:00,0.05999073813953393,0.07278434467756978,0.01811852517401835,0.052289200317977104,0.24902905847638693,0.0,0.5590096082130726,0.06924425815833368,0.06924425815833368
2019-02-06 08:00:00,0.057115735957196545,0.07348400191823456,0.009733199808776849,0.061204181740250246,0.25311484453379907,0.019070249464976964,0.3396900831549917,0.06869576368999275,0.06869576368999275
2019-02-06 12:00:00,0.06220074381656082,0.08131469912636247,0.009230176118518285,0.0689624258837309,0.2339790006180615,0.0,0.006356749821658383,0.0764030914296785,0.0764030914296785
2019-02-06 16:00:00,0.052151018434779095,0.07158192652996909,-0.00294517439321762,0.0720543138820342,0.2938723403510394,0.2612016073794101,0.09342395228146176,0.06837606837606836,0.06837606837606836
