timestamp,ema50_dist_xmr_btc_15m,ema200_dist_xmr_btc_15m,upper_bb_dist_xmr_btc_15m,lower_bb_dist_xmr_btc_15m,width_bb_xmr_btc_15m,rsi_xmr_btc_15m,stoch_rsi_fastk_xmr_btc_15m,stoch_rsi_fastd_xmr_btc_15m,kijun_dist_xmr_btc_15m,tenkan_dist_xmr_btc_15m
2019-02-08 10:00:00,-1.5556648839478715,,-0.6145728526780081,-2.3254717867433827,1.7364247656859504,80.00944279429534,100.0,99.99999999999996,0.754252289694457,1.3815131224505617
2019-02-08 10:15:00,-1.6617932349018538,,-0.4438311214974844,-2.6608093210349737,2.2519354488803147,81.38578918535129,100.0,99.99999999999996,0.5762138905961889,1.2023663183773792
2019-02-08 10:30:00,-1.5603164389236923,,-0.14380299904797056,-2.7130104664813803,2.6064380033587256,80.09476659775815,95.05302242108166,98.35100747369385,0.6148643455537561,1.241257397586648
2019-02-08 10:45:00,-1.6370405883180061,,-0.035348873303941986,-2.9109289471107025,2.918574733834355,81.30817040865291,98.60454967388617,97.88585736498923,0.4681504221028421,1.0936300844205604
2019-02-08 11:00:00,-1.7032154344492678,,0.07465243527069454,-3.091206696460347,3.2143402912433734,82.40260556734867,100.0,97.88585736498923,0.3295524218271062,0.9541692213365982
2019-02-08 11:15:00,-1.7953916234544232,,0.14968880563270837,-3.262925224913693,3.466575374070082,83.66175826378417,100.0,99.53484989129534,0.16067329762816662,0.7842387146136165
2019-02-08 11:30:00,-1.6671960535258878,,0.4109894804747327,-3.196167860508603,3.658099641145977,81.3813790902156,36.06996070980077,78.68998690326687,0.2220180676772321,0.8459653958046154
2019-02-08 11:45:00,-1.267924888382621,,0.8781854573120418,-2.7935204296539173,3.7072086185503466,69.62907009370946,0.0,45.35665356993354,0.5762138905961889,1.2023663183773792
2019-02-08 12:00:00,-1.189041498665211,,0.9970315839983757,-2.673945202197081,3.702016596422149,68.70001423472164,0.0,12.023320236600208,0.6071318782662205,1.2334767906547972
2019-02-08 12:15:00,-1.1570022495396404,,1.054122104819677,-2.5824761850410605,3.6646023395509437,68.92328967717299,1.4923089314831899,0.4974363104943493,0.5916705086829621,1.2179191639772657
2019-02-08 12:30:00,-1.1845463826961167,,1.049295286360885,-2.5557449178106317,3.632400344976362,70.07281202249332,10.825315755953104,4.105874895812051,0.5144348894348783,1.1402027027026973
2019-02-08 12:45:00,-1.3199855631991442,,0.9386704389959366,-2.63458583481182,3.6038151013782693,72.7832719116986,100.0,37.439208229145386,0.3218637443482386,0.9464326768334752
