timestamp,ema50_dist_dsh_usd_15m,ema200_dist_dsh_usd_15m,upper_bb_dist_dsh_usd_15m,lower_bb_dist_dsh_usd_15m,width_bb_dsh_usd_15m,rsi_dsh_usd_15m,stoch_rsi_fastk_dsh_usd_15m,stoch_rsi_fastd_dsh_usd_15m,kijun_dist_dsh_usd_15m,tenkan_dist_dsh_usd_15m
2019-02-01 14:45:00,-0.26517501461934545,0.40416178315225704,0.8448203645569308,-1.311745864520486,2.1616127897402984,55.53657186340536,0.0,3.789561257387201e-14,15.043586550435872,17.7510805069226
2019-02-01 15:00:00,-0.018337700732762308,0.6454155733955469,1.0994176198805494,-1.0472784450015538,2.146136575930877,49.86417306243733,0.0,3.789561257387201e-14,15.32744870533287,18.041623217354275
2019-02-01 15:15:00,-0.1725621857495807,0.47827037948451334,0.9459749309254972,-1.1563947441139422,2.1045839058009252,53.23239648225039,29.12333883938763,9.707779613129247,15.14142850858542,17.851225127205026
2019-02-01 15:30:00,-0.0009628077972334559,0.6444718540721484,1.104326729616223,-0.91058407391722,2.0129608216564145,49.4286682653924,0.0,9.707779613129247,15.339306698002343,18.05376028202117
2019-02-01 15:45:00,-0.2556829452430298,0.3738469954632784,0.8205972423232621,-1.0637814910159915,1.8866727788505355,54.8084880538311,88.07964471130289,39.067661183563544,15.033474458329055,17.740730431725304
2019-02-01 16:00:00,-0.11491376056402824,0.5057022408864409,0.9164776734633007,-0.803961536859854,1.719471868664855,51.76157622035847,43.36405394060816,43.81456621730373,15.190411923483138,17.901361342565437
2019-02-01 16:15:00,-0.0808340851038869,0.5313337753827474,0.8498418114942341,-0.5789568128885092,1.4268660413546292,51.07116340125691,30.53067203838782,53.99145689676633,15.225908697374768,17.937693515488572
2019-02-01 16:30:00,-0.24501084267284368,0.352546277155108,0.5575247199921973,-0.5314502466089333,1.0888330128640666,54.75408974591589,98.98884516481185,57.62785704793598,15.025049072744846,17.732106758855082
2019-02-01 16:45:00,-0.2522471852700714,0.331576680228296,0.49824069337129906,-0.44815135273473805,0.9461550846843766,55.12094170900337,100.00000000000001,76.50650573439994,15.004833181991263,17.711415097103036
2019-02-01 17:00:00,0.30819974176683473,0.898922715109407,1.1018336419154728,0.08084960107270778,1.0149820296507628,42.93648760630177,0.0,66.32961505493734,15.665507895357035,18.387638463351408
