timestamp,ema50_dist_omg_btc_15m,ema200_dist_omg_btc_15m,upper_bb_dist_omg_btc_15m,lower_bb_dist_omg_btc_15m,width_bb_omg_btc_15m,rsi_omg_btc_15m,stoch_rsi_fastk_omg_btc_15m,stoch_rsi_fastd_omg_btc_15m,kijun_dist_omg_btc_15m,tenkan_dist_omg_btc_15m
2019-02-08 05:00:00,-0.5112418330499913,,0.11405215685420522,-0.7022874509720056,0.8187476892652312,60.2768725013325,100.0,100.0,3.9215686274509887,3.9215686274509887
2019-02-08 05:15:00,-0.17779235260375614,,0.4244433818025639,-0.3260827260649912,0.7501571781078329,50.90460986756122,0.0,66.66666666666667,4.262295081967227,4.262295081967227
2019-02-08 05:30:00,-0.48424366972084076,,0.10535311432724459,-0.595549192758793,0.7026244257766766,57.946379511193335,75.13414763109981,58.378049210366605,3.9215686274509887,3.9215686274509887
2019-02-08 05:45:00,-0.7766972972979569,,-0.11150824647276902,-0.9634103203026267,0.8565054418397545,63.57301755504488,100.0,58.378049210366605,3.583061889250838,3.583061889250838
2019-02-08 06:00:00,-0.1211094466893825,,0.5434982568290447,-0.31399006010789376,0.8565054418397545,49.35112677461362,0.0,58.378049210366605,4.262295081967227,4.262295081967227
2019-02-08 06:15:00,-0.11636005662313265,,0.5434982568290447,-0.31399006010789376,0.8565054418397545,49.351126774613626,4.996120042897376e-14,33.33333333333335,4.262295081967227,4.262295081967227
2019-02-08 06:30:00,-0.7369867181601042,,-0.051582805621142036,-0.9256158914473955,0.8783245739727015,59.784931272731455,73.36439759806288,24.454799199354312,3.583061889250838,3.583061889250838
2019-02-08 06:45:00,-0.7080852782322511,,0.02270157846449017,-0.9347536957284519,0.9618415221768097,59.784931272731455,73.36439759806288,48.9095983987086,3.583061889250838,3.583061889250838
2019-02-08 07:00:00,-1.2977807500760052,,-0.3768073263424765,-1.726752544207788,1.3642945946700857,67.54007405584218,100.0,82.24293173204192,2.912621359223322,2.912621359223322
2019-02-08 07:15:00,-0.9389927639992912,,0.05570238260763638,-1.419338746244092,1.4851672693243905,61.186590312765624,65.06953566447734,79.47797775418007,3.2467532467532534,3.2467532467532534
2019-02-08 07:30:00,-0.9021695183522693,,0.14593822820834212,-1.4446395269097412,1.600973688158069,61.186590312765624,18.073929510191917,61.04782172488975,3.2467532467532534,3.2467532467532534
2019-02-08 07:45:00,-0.8667903215541339,,0.2272727273030961,-1.4610389610694274,1.6987912447524895,61.18659031276563,18.07392951019201,33.73913156162042,3.2467532467532534,3.2467532467532534
2019-02-08 08:00:00,-0.8327985442383001,,0.2999832439943395,-1.4363468803580526,1.7462520107772521,61.18659031276563,1.118351387196645e-13,12.049286340128011,3.2467532467532534,3.2467532467532534
2019-02-08 08:15:00,-0.4897870364465873,,0.6445237412684879,-1.0679765099981808,1.7161337592259394,54.31427453016602,0.0,6.024643170064039,3.583061889250838,3.583061889250838
2019-02-08 08:30:00,-0.4705797016839819,,0.6570356777414244,-1.0153418666665748,1.6753790377982007,54.31427453016602,0.0,3.552713678800501e-14,3.583061889250838,3.583061889250838
2019-02-08 08:45:00,-0.13962132849111297,,0.9771176208003274,-0.6503202351794801,1.6247829818264996,48.05460720139913,0.0,-1.7512427852164902e-15,3.9215686274509887,3.9215686274509887
2019-02-08 09:00:00,-0.13414598227576846,,0.9660921186745997,-0.6066149944916277,1.5698854236792106,48.054607201399136,5.410780152047894e-14,1.6284691054943158e-14,3.9215686274509887,3.9215686274509887
2019-02-08 09:15:00,-0.4414245933603289,,0.6365940470336451,-0.8646070763496216,1.5029145438730185,54.17910153889303,97.84057228326195,32.61352409442066,3.583061889250838,3.583061889250838
2019-02-08 09:30:00,-0.42411382499325523,,0.6284851699675631,-0.7913516194789749,1.4209939506441276,54.17910153889303,97.84057228326195,65.22704818884131,3.583061889250838,3.583061889250838
2019-02-08 09:45:00,-1.0267113566453046,,0.08348389143084667,-1.4427071924017265,1.5366342290787405,64.01909211758289,100.0,98.56038152217462,2.912621359223322,2.912621359223322
2019-02-08 10:00:00,-1.9007941585574728,,-0.512820512818768,-2.564102564104309,2.0833333333368778,73.28617585193788,100.0,99.2801907610873,1.9230769230769384,1.9230769230769384
2019-02-08 10:15:00,-1.8262532111630647,,-0.25345035489833245,-2.5991137476657933,2.379603246767838,73.28617585193788,100.0,99.99999999999999,1.9230769230769384,1.9230769230769384
2019-02-08 10:30:00,-1.7546354381762774,,-0.027804509362050478,-2.6324519008943725,2.639759578229933,73.28617585193788,100.0,99.99999999999999,1.9230769230769384,1.9230769230769384
2019-02-08 10:45:00,-1.6858262053066286,,0.1675220761258922,-2.6675220761259277,2.8709307870904635,73.28617585193788,100.0,99.99999999999999,1.9230769230769384,1.9230769230769384
2019-02-08 11:00:00,-1.315989598810141,,0.5640862416169012,-2.2361119650896155,2.8238055845840693,65.69951590890236,0.0,66.66666666666664,2.2508038585209,2.2508038585209
2019-02-08 11:15:00,-1.56827334692482,,0.3461945573522751,-2.4295278906856566,2.804940579069917,69.13992593895958,45.34815130623433,48.44938376874476,1.9230769230769384,1.9230769230769384
2019-02-08 11:30:00,-1.506772431359138,,0.4718384471236181,-2.39491537020059,2.894586378657456,69.13992593895958,45.34815130623433,30.232100870822872,1.9230769230769384,1.9230769230769384
2019-02-08 11:45:00,-2.0504269345958948,,0.06983806674849546,-3.0316215062389573,3.1480792174496854,74.9645154034802,100.0,63.56543420415621,1.2738853503184933,1.2738853503184933
2019-02-08 12:00:00,-1.3667589753451725,,0.8012820512888874,-2.4038461538530287,3.2310177706115493,62.301150865770275,0.0,48.44938376874476,1.9230769230769384,1.9230769230769384
2019-02-08 12:15:00,-1.3131605841551708,,0.8857678078524112,-2.360126782211458,3.2700003619629685,62.301150865770275,0.0,33.33333333333332,1.9230769230769384,1.9230769230769384
2019-02-08 12:30:00,-1.2616640906588872,,0.9599665644768329,-2.306120410630752,3.2882192198566265,62.30115086577026,0.0,-1.4210854715202004e-14,1.9230769230769384,1.9230769230769384
2019-02-08 12:45:00,-1.5152741100039613,,0.7468003002451207,-2.5678865622260405,3.345145858305566,65.89856232887391,28.408022626143293,9.469340875381084,1.5974440894568787,1.5974440894568787
2019-02-08 13:00:00,-1.152574096601966,,1.121405854091484,-2.1790981617838656,3.3180514031033024,59.75755616127147,0.0,9.469340875381084,1.9230769230769384,1.9230769230769384
2019-02-08 13:15:00,-0.8020019411670742,,1.4367630389014563,-1.7261521064257046,3.1674983422854526,54.30741890891767,0.0,9.469340875381084,2.2508038585209,2.2508038585209
2019-02-08 13:30:00,-1.0760248605734657,,1.1132463391827496,-1.882477108413616,3.0072899473940446,58.39395834208887,35.255705887785766,11.751901962595241,1.9230769230769384,1.9230769230769384
2019-02-08 13:45:00,-2.236924054880063,,-0.015227424089203634,-2.959456120214665,2.988680590991483,69.9651895784781,100.00000000000001,45.08523529592858,0.6329113924050889,0.6329113924050889
2019-02-08 14:00:00,-2.4455082616294366,,-0.16836733278945415,-3.080844023677487,2.9605743498845882,72.05744176181861,100.0,78.41856862926191,0.3154574132492094,0.3154574132492094
2019-02-08 14:15:00,-2.349605976859648,,-0.024370553279884355,-2.9093833899378696,2.927962443478741,72.05744176181861,100.0,99.99999999999999,0.3154574132492094,0.3154574132492094
2019-02-08 14:30:00,-2.552499052815449,,-0.18484098455754383,-3.022706185253865,2.8841199546865797,74.1461764617885,100.0,99.99999999999999,2.220446049250313e-14,2.220446049250313e-14
2019-02-08 14:45:00,-2.4524010507442573,,0.0029556927440443914,-2.9274839946309195,2.9739263462110586,74.1461764617885,100.0,99.99999999999999,2.220446049250313e-14,2.220446049250313e-14
2019-02-08 15:00:00,-2.3562284605189943,,0.21412090920431837,-2.9499699658081746,3.2079735318156284,74.1461764617885,100.0,99.99999999999999,2.220446049250313e-14,2.220446049250313e-14
2019-02-08 15:15:00,-1.0687368472465986,,1.504757065464668,-1.6639927342545602,3.1712746999580417,53.98539230489013,0.0,66.66666666666664,1.2738853503184933,1.2738853503184933
2019-02-08 15:30:00,-1.0268255983349683,,1.515985184362445,-1.6115265856364247,3.1290065183356517,53.985392304890134,3.524380451823722e-14,33.33333333333332,1.2738853503184933,1.2738853503184933
2019-02-08 15:45:00,-1.2884368911286526,,1.2247565462264243,-1.8596771811471458,3.0942567647219024,57.34793708141994,16.678640822506207,5.559546940835393,0.952380952380949,0.952380952380949
2019-02-08 16:00:00,-1.2379099542216387,,1.2296281200758319,-1.7375646280124224,2.974747662787406,57.34793708141994,16.678640822506207,11.119093881670794,0.952380952380949,0.952380952380949
2019-02-08 16:15:00,-0.5830445494838798,,1.8686622731755476,-1.069940228447186,2.926913549746761,49.036253585422635,0.0,11.119093881670784,1.5974440894568787,1.5974440894568787
2019-02-08 16:30:00,0.6763021603252817,,3.2866310239201058,0.014339849866273902,3.2191594166909816,37.37045934340544,0.0,5.559546940835381,2.912621359223322,2.912621359223322
2019-02-08 16:45:00,-0.8904776439687234,,1.6419394471060889,-1.5782451795901986,3.2191594166909816,52.56243125863354,76.04549540465652,25.34849846821882,1.2738853503184933,1.2738853503184933
2019-02-08 17:00:00,0.6852662586393388,,3.368291786278088,-0.16440829113246735,3.4770005539731175,41.67560049240724,21.54997345240277,32.531822952353075,2.912621359223322,2.912621359223322
2019-02-08 17:15:00,1.2886003973978433,,4.201954397392704,0.162866449512844,3.952821166716989,38.26181470736255,5.867278908432082,34.487582588497105,3.583061889250838,3.583061889250838
2019-02-08 17:30:00,-0.32149222108749376,,2.532051282049874,-1.4423076923062883,3.952821166716989,49.417144917628754,79.29639181433703,35.571214725057274,1.9230769230769384,1.9230769230769384
2019-02-08 17:45:00,2.5357553176738934,,5.927869031278998,0.8048042360477181,4.9562216888731765,36.59834856528588,0.0,28.387890240923017,4.950495049504955,4.950495049504955
2019-02-08 18:00:00,1.4704830963414128,-0.6078431372549598,4.9883037472329805,-0.4784998256643913,5.346250857483543,41.9992543711997,42.132706203158456,40.47636600583181,3.9215686274509887,3.9215686274509887
2019-02-08 18:15:00,1.7324605301538565,-0.27916156920321233,5.449173058039514,-0.465566500662451,5.770939108778312,40.753049140696966,32.41100381980665,24.84790334098835,4.262295081967227,4.262295081967227
2019-02-08 18:30:00,1.0277589974547752,-0.9195668472424368,4.786313361736005,-1.3009713421920366,5.983020342903504,44.31201769868945,60.1746756979547,44.90612857363991,3.583061889250838,3.583061889250838
2019-02-08 18:45:00,0.3591965606137615,-1.5453331626428035,3.9790161912283795,-2.0372686184128352,5.958435917240829,47.69563154042476,100.0,64.19522650592043,2.912621359223322,2.912621359223322
2019-02-08 19:00:00,0.3451104209818423,-1.5299567132632697,3.7819590140067305,-2.099111117566599,5.831998301207184,47.69563154042476,99.99999999999999,86.72489189931821,2.912621359223322,2.912621359223322
2019-02-08 19:15:00,0.33157667898255916,-1.5147332633800525,3.5598705501592054,-2.135922330094442,5.65552699228269,47.69563154042476,99.99999999999999,99.99999999999999,2.912621359223322,2.912621359223322
2019-02-08 19:30:00,0.007615591174880976,-1.8141945610416266,2.915001326700639,-2.3988722944425223,5.3001956967643995,49.60771742432467,100.0,99.99999999999999,2.580645161290329,2.580645161290329
2019-02-08 19:45:00,-0.30164044953366886,-2.1087114663124518,2.2505376656030585,-2.604235414799194,4.863373902416182,51.51646455544746,100.00000000000001,99.99999999999999,2.2508038585209,2.2508038585209
2019-02-08 20:00:00,0.019184135961825,-1.7750929856942932,2.179825333890717,-2.1475672693745396,4.326694749273445,49.49739449642944,47.15628631035517,82.38542877011837,2.580645161290329,2.580645161290329
2019-02-08 20:15:00,0.9574891119154438,-0.807128628639886,3.0214048498621526,-1.2624471951389493,4.246504933210649,43.934316485592426,0.0,49.05209543678504,3.583061889250838,3.583061889250838
2019-02-08 20:30:00,0.6050107404216964,-1.1179477500403268,2.5018029571876044,-1.5927120480966228,4.07598778806574,46.1085977527335,28.676322951084835,25.277536420479976,3.2467532467532534,3.2467532467532534
2019-02-08 20:45:00,0.5812848290326134,-1.1068238918309659,2.2170156120940643,-1.5351974302758586,3.7394648666880337,46.1085977527335,28.676322951084835,19.11754863405653,3.2467532467532534,3.2467532467532534
2019-02-08 21:00:00,0.24574850179326369,-1.4126688560128553,1.5676745148006654,-1.729486812535197,3.299831093592811,48.42813221980975,80.77930464867208,46.04398351694723,2.912621359223322,2.912621359223322
2019-02-08 21:15:00,-0.07458076751095666,-1.71347168392052,1.0805602692770089,-1.983786075728533,3.078248110666616,50.71268496757385,100.0,69.81854253325228,2.580645161290329,2.580645161290329
2019-02-08 21:30:00,0.2390455067903252,-1.3815078037169637,1.4076818235465138,-1.6665814999218265,3.078248110666616,48.403545384357884,49.845876599102645,76.87506041592488,2.912621359223322,2.912621359223322
2019-02-08 21:45:00,-0.08100012534394407,-1.6827202111757478,0.8123393730080641,-1.8445974375241092,2.670721177901991,50.81538032279652,100.0,83.28195886636752,2.580645161290329,2.580645161290329
2019-02-08 22:00:00,-0.07782364984025847,-1.6659767264874281,0.8452038362342984,-1.8452038362341994,2.7039273090135643,50.815380322796535,100.0,83.28195886636752,2.580645161290329,2.580645161290329
2019-02-08 22:15:00,0.23591971311167637,-1.3343332569677235,1.1883148119835818,-1.4795769479057808,2.671782705577089,48.202230996300976,0.0,66.66666666666664,2.912621359223322,2.912621359223322
2019-02-08 22:30:00,0.5393468535920265,-1.0039007285682522,1.3503894126168037,-1.1231166853439722,2.4706984860448054,45.672863287703855,0.0,33.33333333333331,3.2467532467532534,3.2467532467532534
2019-02-08 22:45:00,0.20558555202812023,-1.3110995742228182,0.8308059640926402,-1.0573431809209999,1.8902902504753465,48.578708607922024,56.50628477044606,18.835428256815323,2.912621359223322,2.912621359223322
2019-02-08 23:00:00,-0.1130442224378525,-1.6132374244669512,0.5011939247681285,-1.2431294086389988,1.750818304536864,51.379372056140404,100.0,52.168761590148655,2.580645161290329,2.580645161290329
2019-02-08 23:15:00,-0.4171957467266396,-1.910393638165564,0.11763729274669732,-1.3073479036790903,1.43351252171574,54.073193908533035,100.0,85.50209492348199,2.2508038585209,2.2508038585209
2019-02-08 23:30:00,-0.40083512920793263,-1.8913847462435074,0.1523074141432712,-1.2134006617316118,1.3729924409151129,54.073193908533035,100.0,99.99999999999996,2.2508038585209,2.2508038585209
2019-02-08 23:45:00,-0.38511610453312306,-1.8725649975246728,0.21988128303083165,-1.2166658489471627,1.4437426338508716,54.073193908533035,100.0,99.99999999999996,2.2508038585209,2.2508038585209
2019-02-09 00:00:00,-0.061276680390898175,-1.5405420499406741,0.5600219281708174,-0.8826025733320142,1.4449550742031723,50.573535368936895,0.0,66.66666666666663,2.580645161290329,2.580645161290329
2019-02-09 00:15:00,-0.36761823183518727,-1.8386530220415809,0.29426603872892976,-1.1945875821372298,1.495586163079374,53.794056659071984,92.02387186341717,64.0079572878057,2.2508038585209,2.2508038585209
2019-02-09 00:30:00,-0.9648646391615889,-2.4413459361520062,-0.1604708202161631,-1.9162064960777325,1.7741574384008665,59.48055359351538,100.0,64.0079572878057,1.5974440894568787,1.5974440894568787
2019-02-09 00:45:00,-0.6220543596544226,-2.1074772663142505,0.21491667269073478,-1.6251730829470623,1.853156887537093,55.78388583883777,58.49713493931295,83.50700226757668,1.9230769230769384,1.9230769230769384
2019-02-09 01:00:00,0.32933770858578626,-1.1455513453914712,1.1778759402227168,-0.692439047018778,1.8657863795242087,46.456000962071975,0.0,52.83237831310428,2.912621359223322,2.912621359223322
2019-02-09 01:15:00,-0.30348009295144696,-1.7635471801677793,0.5124954383279867,-1.1877365958842256,1.7059918136473613,52.195059096555184,44.063380116628196,34.18683835198035,2.2508038585209,2.2508038585209
2019-02-09 01:30:00,-0.29157891283571047,-1.7459994470317874,0.5215125538645005,-1.1002906889127195,1.6265101854360475,52.1950590965552,44.06338011662831,29.375586744418797,2.2508038585209,2.2508038585209
2019-02-09 01:45:00,-0.2801444456656754,-1.728626318205595,0.5163484880430502,-0.9986636005832272,1.51867448690659,52.1950590965552,61.52582509651529,49.884195109923894,2.2508038585209,2.2508038585209
2019-02-09 02:00:00,-0.2691583889729121,-1.7114260563329098,0.5319433197258139,-0.9499497505940147,1.4849967613000388,52.1950590965552,100.0,68.52973507104782,2.2508038585209,2.2508038585209
2019-02-09 02:15:00,0.05049306201403425,-1.3804918504314978,0.8562399110797703,-0.6304334594668837,1.4849967613000388,48.68560829683679,0.0,53.84194169883839,2.580645161290329,2.580645161290329
2019-02-09 02:30:00,0.6727138790421083,-0.7327412007029577,1.5446886835928542,-0.05118219008635183,1.5840419886986545,42.52691814577718,0.0,33.33333333333329,3.2467532467532534,3.2467532467532534
2019-02-09 02:45:00,0.6463329426090736,-0.7254502434820398,1.5757466987948554,-0.14717527022346522,1.7107026642735046,42.52691814577718,0.0,-3.789561257387201e-14,3.2467532467532534,3.2467532467532534
2019-02-09 03:00:00,0.30804345262112065,-1.036311908475429,1.247152481203262,-0.5028159116239772,1.7434797142789598,46.454709454739685,40.62612790772797,13.542042635909285,2.912621359223322,2.912621359223322
2019-02-09 03:15:00,-0.0149218269363538,-1.342061556155727,0.9204193007381178,-0.7913870426736302,1.7107026642735046,50.12540200669849,100.0,46.87537596924262,2.580645161290329,2.580645161290329
