timestamp,ema50_dist_zec_btc_30m,ema200_dist_zec_btc_30m,lower_bb_dist_zec_btc_30m,width_bb_zec_btc_30m,rsi_zec_btc_30m,stoch_rsi_fastk_zec_btc_30m,stoch_rsi_fastd_zec_btc_30m,kijun_dist_zec_btc_30m,tenkan_dist_zec_btc_30m
2019-01-30 12:00:00,,0.002912903520212673,-0.0007359273330923566,0.0036448634628232493,0.4462538035253047,0.0,0.18383259934116805,-0.029977455262787167,-0.03047062138931944
2019-01-30 12:30:00,,0.007604308534471027,0.0019366773909821333,0.005640722118318797,0.35271978170863577,0.0,0.046009878583337833,-0.026204116274135436,-0.02669920079213528
2019-01-30 13:00:00,,0.0035349991232591638,-0.0020908286406957632,0.005621768367986584,0.4736811347147032,0.9601004711680743,0.320033490389358,-0.03004579077139835,-0.030538922155688653
2019-01-30 13:30:00,,-0.002283782543959334,-0.010262549367363816,0.00802913491923331,0.6168750903742529,1.0000000000000002,0.6533668237226914,-0.03710049653821945,-0.03759004126162668
2019-01-30 14:00:00,,-0.0028429794588680224,-0.01387716563041863,0.011127210458200672,0.6530415718084277,1.0,0.9867001570560247,-0.039585658482142905,-0.040073939732142905
2019-01-30 14:30:00,,-0.0028945999248307652,-0.017266858770973448,0.01451861709558904,0.6818850024006428,1.0,1.0,-0.0417913563922333,-0.04227851625026102
2019-01-30 15:00:00,,0.0013783745120929947,-0.013961294699231352,0.015436789154261221,0.6033199924977881,0.6226534560762135,0.874217818692071,-0.03857970812094136,-0.039068500803016604
2019-01-30 15:30:00,,-0.00012410788923933325,-0.01729443847667611,0.01732118552401807,0.6430021711083077,0.5050871712431081,0.7092468757731071,-0.041457811194653305,-0.041945140629351174
2019-01-30 16:00:00,,0.003733145112351899,-0.013999942151045053,0.01782458797692563,0.5765558916145431,0.0,0.37591354243977376,-0.03837826512082698,-0.03886716021790759
2019-01-30 16:30:00,-0.0056121449559254355,0.0057468193205150175,-0.012008187726840092,0.01781076693404172,0.5449166268832388,0.0,0.1683623904143693,-0.03676367706730099,-0.03725339303204145
2019-01-30 17:00:00,-0.0046562690048364,0.0067453943386472925,-0.011002203132319144,0.017785452105427365,0.5305460507180634,0.0,-9.473903143468002e-17,-0.03602184415038867,-0.036511937268080996
2019-01-30 17:30:00,-0.004473670220332959,0.006948139603506487,-0.01078486858201344,0.01776709194378223,0.5305460507180633,0.0,-9.473903143468002e-17,-0.03602184415038867,-0.036511937268080996
2019-01-30 18:00:00,-0.004432146919631674,0.007002552941339557,-0.010684737050545956,0.01771991398473114,0.5331422342201214,0.05642670027699996,0.018808900092333224,-0.0361568078403921,-0.03664683234161714
2019-01-30 18:30:00,-0.0024469891256093668,0.00895930560580438,-0.00863667971157056,0.01759314731493258,0.49346704595341284,0.0,0.018808900092333224,-0.03433160331042229,-0.03482255575817084
2019-01-30 19:00:00,-0.001745660000487148,0.009576847209895822,-0.007674959358117572,0.01723541665323674,0.4806275493133694,0.0,0.018808900092333224,-0.03372166467822302,-0.034212927222962985
2019-01-30 19:30:00,-0.003222849014662188,0.007938287240657704,-0.008716033877429696,0.016660800058693234,0.5153334186787366,0.6608793221742235,0.22029310739140773,-0.03527886771300448,-0.03576933856502251
2019-01-30 20:00:00,-0.0027608323551067127,0.008341625124854923,-0.00818742312023002,0.01652777393714833,0.5073956649183222,0.5097262918454859,0.39020187133990303,-0.034940772411859555,-0.03543141515385162
2019-01-30 20:30:00,-0.005197758860270962,0.005899941953389831,-0.010520703924729702,0.016458671680218865,0.5625450784169862,1.0,0.7235352046732363,-0.03750436910171273,-0.037993708493533784
