timestamp,ema50_dist_xmr_usd_30m,ema200_dist_xmr_usd_30m,lower_bb_dist_xmr_usd_30m,width_bb_xmr_usd_30m,rsi_xmr_usd_30m,stoch_rsi_fastk_xmr_usd_30m,stoch_rsi_fastd_xmr_usd_30m,kijun_dist_xmr_usd_30m,tenkan_dist_xmr_usd_30m
2019-02-05 21:00:00,-0.001733458306501734,0.007828169446397526,-0.004879150920219288,0.012688610892320429,0.5019124902493203,0.0,0.6325022338821484,0.0272031443938765,0.03524801176849168
2019-02-05 21:30:00,-0.004237904728729869,0.005236072446286766,-0.007331297442276896,0.012580549429377535,0.5426264833612178,0.6839775961040213,0.5271614325834889,0.02444811223437182,0.03247140270041049
2019-02-05 22:00:00,-0.005188906659181591,0.003258531901901396,-0.008096650691114315,0.01138271806408487,0.5595279877914207,0.9679156107060197,0.55063106893668,0.02325182030498696,0.03126574163117657
2019-02-05 22:30:00,-0.0049416484211275424,0.0030029004518596913,-0.007928253080548009,0.010958139883949052,0.5586561344736688,0.9848677290842669,0.878920311964769,0.023298681077120298,0.03131296940831674
2019-02-05 23:00:00,-0.0034984239648290227,0.00424097744424401,-0.006627770978580694,0.010881734649776998,0.5331580741911822,0.5423121429964293,0.8316984942622382,0.02463601971798668,0.032660781841109765
2019-02-05 23:30:00,-0.0044794596325559155,0.0033055292334216446,-0.007718573707385157,0.011048481661277367,0.5528242891289968,0.7457823046351123,0.757654058905269,0.02343928914945259,0.03145467869738483
2019-02-06 00:00:00,-0.00574730763466802,0.0014572611195582397,-0.00903523605782064,0.010532404325387613,0.5776219498244309,1.0,0.7626981492105135,0.021894722400073174,0.02989801518338986
2019-02-06 00:30:00,-0.00796215173605086,-0.00013114019816085065,-0.011964015353341795,0.011904870787176678,0.616487986039628,1.0,0.9152607682117037,0.019284280631329143,0.027267128911595773
2019-02-06 01:00:00,-0.003304080585587066,0.004520195185304221,-0.007436909585581186,0.011974567968300572,0.5241926827277392,0.0,0.6666666666666662,0.023931721846717657,0.03195096803757602
2019-02-06 01:30:00,-0.0027135284682020533,0.0049575546661813075,-0.006963331302896836,0.011932853288245714,0.5154232819724969,0.0,0.33333333333333287,0.024424628644782453,0.03244773519163768
2019-02-06 02:00:00,0.016685042764683633,0.02849918160434095,0.007859352642552997,0.020271311377317254,0.2964477292187236,0.0,-4.736951571734001e-16,0.0450506278792413,0.053235273484086854
2019-02-06 02:30:00,0.01123461869947917,0.024171747949811806,0.0007153931122241275,0.02316806143110269,0.3673792129815808,0.22163300475836936,0.07387766825278931,0.03991948620095864,0.04806394564155081
2019-02-06 03:00:00,8.394406558687173e-05,0.012897151087320147,-0.010259818797261788,0.023126473786545712,0.4924738845862776,0.8607266696681998,0.36078655814218924,0.02845603295514687,0.036510712724092675
2019-02-06 03:30:00,0.00497021086951821,0.018137902152768337,-0.0057492175831128645,0.023740065643421522,0.44859812408681504,0.6948282260494016,0.5923959668253231,0.033689542710429565,0.041785210371706905
2019-02-06 04:00:00,0.004909322377749659,0.01833866725593758,-0.005807147603870133,0.023995465038959714,0.44742733889206626,0.7702013508873449,0.7752520822016483,0.03383302102852381,0.04192981238577764
2019-02-06 04:30:00,0.007898908742966393,0.02201626538760637,-0.0034552812864133697,0.025237331816716384,0.41952145864919027,0.41682227547133743,0.6272839508026942,0.037240338865034195,0.04536381571312531
2019-02-06 05:00:00,0.01367314567961797,0.029306461707959253,0.00030396430100720906,0.028579373691908792,0.3721671147590218,0.0,0.3956745421195603,0.043757006726457215,0.05193152092675635
2019-02-06 05:30:00,0.013546556081284633,0.03023455241873685,-0.0015439594003737733,0.03132908677989119,0.36916428829715786,0.0,0.13894075849044535,0.04419599046684408,0.052373942707603094
2019-02-06 06:00:00,0.007855036057164755,0.024272999568344167,-0.0078015636923647325,0.03181256395707429,0.43171152305360233,0.7991923938691143,0.26639746462303765,0.038662669083809664,0.04679728536233907
2019-02-06 06:30:00,0.006917244959309121,0.02302751551990201,-0.009207661383238808,0.032013962755333185,0.4390669977074776,1.0,0.599730797956371,0.037987178891624396,0.04611650485436902
2019-02-06 07:00:00,0.003309473406860608,0.019127202566294965,-0.01295402014840974,0.03198250579348265,0.47780087010764277,1.0,0.9330641312897042,0.03440733282410924,0.04250862208642925
2019-02-06 07:30:00,0.006336044335633506,0.02173676051576945,-0.010297440465611207,0.03185201826578769,0.4463878415004215,0.7108429952074441,0.9036143317358142,0.03779434304026741,0.04592215874785199
2019-02-06 08:00:00,0.00680660292539681,0.021486623856006304,-0.010048092598746283,0.03135538666950137,0.439328442272527,0.1652642032440545,0.625369066150499,0.038566116662793304,0.04669997676039972
2019-02-06 08:30:00,0.00766499606297133,0.021547697576532965,-0.009379247134469026,0.030739916137943184,0.4279405452525051,0.0,0.29203573281716566,0.03977431363424855,0.047917636109818584
2019-02-06 09:00:00,0.00912459632511231,0.022398852144354775,-0.008234011344394165,0.03041743443062244,0.4100824680951486,0.0,0.055088067748017645,0.04166472425527945,0.04982285208148807
2019-02-06 09:30:00,-0.0037037000288027144,0.008482694111442646,-0.0206959427711626,0.029357914638410133,0.5537932328300508,1.0000000000000002,0.33333333333333287,0.028266721888589696,0.03631991900784626
2019-02-06 10:00:00,-0.0005093336015593586,0.010166098358116216,-0.016991572124939514,0.02725066984914762,0.5201077130307245,0.7656019723959808,0.5885339907986598,0.031542136971123735,0.03962098654294488
2019-02-06 10:30:00,-0.0010874673186318518,0.007165333741607105,-0.016371792795819018,0.02364597438491179,0.5261803599175771,0.8078580058813958,0.857819992759125,0.03089965397923855,0.0389734717416379
2019-02-06 11:00:00,0.001953323349113134,0.008621480707630358,-0.012603894221458467,0.021267723363554425,0.4926146186956075,0.5742934480426911,0.7159178087733554,0.034120097188476084,0.04221913687377077
2019-02-06 11:30:00,0.00012012286177598419,0.0052083948348999876,-0.013595238277411381,0.018882816726129206,0.5122238329261257,0.32052400185832686,0.5675584852608041,0.032233103894304005,0.04031736499283989
2019-02-06 12:00:00,0.001404434829956891,0.0064073838612976886,-0.011028532903764154,0.017476297051755022,0.4970360047130535,0.13172317537120432,0.34218020842407365,0.03361781848459611,0.041712924414839536
2019-02-06 12:30:00,0.012628848132055337,0.018709418863128047,-0.000497180650892104,0.019033280197561085,0.3895807225165796,0.0,0.15074905907650987,0.045735345735345545,0.053925353925354136
2019-02-06 13:00:00,0.007060538535030858,0.012279272802195651,-0.005740479999758241,0.017961031071606164,0.44713216571231884,0.46925948798555284,0.2003275544522519,0.04028259503247256,0.04842989827509947
2019-02-06 13:30:00,0.009131737011671026,0.014502114429330693,-0.003975921453017062,0.0183812933618075,0.42700286129585163,0.3051303791489559,0.2581299557115024,0.042807140357017825,0.05097421537743574
2019-02-06 14:00:00,0.007079782816588276,0.012365034126119667,-0.006043114722441234,0.018350144780387084,0.44635964514143145,0.5283958262846109,0.43426189780637264,0.040985324947588886,0.04913813184253435
2019-02-06 14:30:00,0.009582370273640617,0.015312681478970358,-0.0038752997423405766,0.019078875032882654,0.4212276946387527,0.5498901567861305,0.4611387874065652,0.043976452449365544,0.05215268530847772
2019-02-06 15:00:00,0.0016968679950437604,0.007525184893348857,-0.01090711855274662,0.018463524653844435,0.5030513417226087,1.0,0.6927619943569132,0.03589392920887313,0.04400686122250308
2019-02-06 15:30:00,0.004112964747137182,0.009949563915396809,-0.007641871607706907,0.01757116110644245,0.47882387085290756,0.7039062455273855,0.7512654674378381,0.038566116662793304,0.04669997676039972
2019-02-06 16:00:00,0.0010012723521308775,0.007036649289747121,-0.010537413851168909,0.017604878408135776,0.5091015816882047,1.0,0.9013020818424612,0.03538992632408133,0.04349891107919013
2019-02-06 16:30:00,-0.0016158058181664492,0.004795801721305892,-0.013130290376051623,0.01800110710884335,0.5346847623075359,1.0,0.9013020818424612,0.032614723416054314,0.04070197328896907
2019-02-06 17:00:00,-0.006513642902126526,0.0007852811220470102,-0.018731169911327727,0.019693156632795663,0.5803664669935327,1.0,0.9999999999999994,0.02727398110475132,0.03531940325954541
2019-02-06 17:30:00,-0.0017610275613797466,0.005932494283434897,-0.013992726621365859,0.020005846791428653,0.5296001711005359,0.5000492618615822,0.8333497539538602,0.03211390563292449,0.0401972331924525
2019-02-06 18:00:00,-5.573415492121647e-06,0.00791865925232238,-0.012029896325178813,0.019989646665723962,0.5116441827778228,0.03567817556605153,0.5119091458092107,0.033928695370520234,0.04202623603174249
