timestamp,ema50_dist_xrp_btc_30m,ema200_dist_xrp_btc_30m,lower_bb_dist_xrp_btc_30m,width_bb_xrp_btc_30m,rsi_xrp_btc_30m,stoch_rsi_fastk_xrp_btc_30m,stoch_rsi_fastd_xrp_btc_30m,kijun_dist_xrp_btc_30m,tenkan_dist_xrp_btc_30m
2019-01-31 12:00:00,0.019034519185052723,0.08093999594300816,-0.003902378388149441,0.08169555872660232,0.3261736655774063,0.4293478241421729,0.14311594138072445,-0.033922973578146,-0.0328593819973132
2019-01-31 12:30:00,0.018617019982659855,0.07863716430983425,-0.00783416285390437,0.0835147786659984,0.32487205885435827,0.4464817138490679,0.29194317933041375,-0.0335983872774106,-0.03253443834695935
2019-01-31 13:00:00,0.005977012900163281,0.06145700690976508,-0.02122025505668379,0.08104673331794046,0.4167738527441675,1.0,0.6252765126637471,-0.0453589998893682,-0.044307998672419524
2019-01-31 13:30:00,0.0075638303767786574,0.05930321298142238,-0.020520238031300653,0.07830500057484134,0.40754070430382294,0.9220469889854179,0.7895095676114954,-0.043560186211483054,-0.04250720461095103
2019-01-31 14:00:00,0.011037300076811585,0.059870296564478176,-0.01831026540836389,0.07658904051777433,0.3884597879317798,0.6919095524257516,0.8713188471370568,-0.03983531768109494,-0.03877823522866375
2019-01-31 14:30:00,0.007587394807619052,0.05409953771337328,-0.02275178396961297,0.07566535226806914,0.41217100838725895,0.9499156201191529,0.854624053843441,-0.04281752634498048,-0.041763727121464256
2019-01-31 15:00:00,0.014429518568935373,0.05922976123394652,-0.017560300959055364,0.07522281513939365,0.37523864999731027,0.0,0.5472750575149683,-0.0357581852720974,-0.03469661414683212
2019-01-31 15:30:00,0.013863655095643912,0.05502696249185757,-0.018475392484035513,0.07218315122323252,0.37523864999731016,0.0,0.3166385400397178,-0.0357581852720974,-0.03469661414683212
2019-01-31 16:00:00,0.009741108847531432,0.04584271992250133,-0.021571956172779516,0.06660638221183733,0.40609779636165405,0.8355585104671315,0.278519503489044,-0.03930082386996214,-0.03824315297261205
2019-01-31 16:30:00,0.006773779013899084,0.0392457342422996,-0.02393372002955252,0.06269942701307452,0.42821766152675733,1.0,0.6118528368223773,-0.04186098156784368,-0.04080612924716864
2019-01-31 17:00:00,0.007368147248755674,0.03749122376385561,-0.023276953926114174,0.060339337874778305,0.42256793397321607,0.8933591361854496,0.9096392155508606,-0.04100911313625255,-0.03995332296065801
2019-01-31 17:30:00,0.009343334618252985,0.03497570285860396,-0.019959550469164533,0.05452586894911525,0.4073740002164129,0.6065675687671341,0.8333089016508615,-0.03876573465523003,-0.03770747465745805
2019-01-31 18:00:00,0.007574604960925546,0.028535535504201848,-0.019881475437461327,0.04820841169639179,0.4212471655641304,0.6848762001667297,0.7282676350397713,-0.040155728587319306,-0.039098998887653
2019-01-31 18:30:00,0.008895492340023736,0.02091919736495007,-0.013275743325953049,0.034064754498224784,0.4093399135600215,0.09431708346905818,0.4619202841343075,-0.038551532033426206,-0.03749303621169919
2019-01-31 19:00:00,0.015179944180852223,0.023830264892037656,-0.00565660547987723,0.029221341022262155,0.36424833973716164,0.0,0.25973109454526283,-0.03197217859546786,-0.030906439308952316
2019-01-31 19:30:00,0.0065542446551343225,0.009014095790523147,-0.009959801175481009,0.01898287306864558,0.44423041109808314,0.9999999999999999,0.36477236115635286,-0.03994214508233196,-0.038885180240320505
2019-01-31 20:00:00,0.003400798227479296,0.005310411403605997,-0.012642635474598762,0.018019106943037443,0.4704099325297101,1.0,0.6666666666666669,-0.04281752634498048,-0.041763727121464256
2019-01-31 20:30:00,0.004230843065441192,0.005748991278665017,-0.011456297518949499,0.01725452723308983,0.46258781137385063,0.9263187283639884,0.9754395761213296,-0.04186098156784368,-0.04080612924716864
2019-01-31 21:00:00,-0.0015799569711394401,0.00047741521197686154,-0.017565394017584612,0.018198295271510373,0.5138541905487451,1.0,0.9754395761213296,-0.047466607793354654,-0.04641792692350155
