timestamp,ema50_dist_neo_btc_30m,ema200_dist_neo_btc_30m,lower_bb_dist_neo_btc_30m,width_bb_neo_btc_30m,rsi_neo_btc_30m,stoch_rsi_fastk_neo_btc_30m,stoch_rsi_fastd_neo_btc_30m,kijun_dist_neo_btc_30m,tenkan_dist_neo_btc_30m
2019-02-07 07:00:00,-0.0028786569386197725,0.0027067507272533486,-0.005926166279507594,0.008646835885725191,0.5496528504269765,0.06461274713018769,0.23806141991626759,0.020307082714215108,0.020307082714215108
2019-02-07 07:30:00,-0.003713832305833664,0.0019205221081133317,-0.006571684898811325,0.008512002361253261,0.568503699567796,0.8357679910383056,0.46520390363978287,0.019297377535873572,0.019297377535873572
2019-02-07 08:00:00,-0.002619983678722848,0.0030396875445291016,-0.005516161046263401,0.008566455891301821,0.5439818841036773,0.0,0.30012691272283104,0.020307082714215108,0.020307082714215108
2019-02-07 08:30:00,-0.0020423794216728464,0.0036082136675363863,-0.004896618028290556,0.008510314058699312,0.5316341607250226,0.0,0.2785893303461018,0.020812685827552135,0.020812685827552135
2019-02-07 09:00:00,0.0028127239866626574,0.00847166546840672,-0.000503537978367552,0.008939587560080656,0.42720467588556355,0.0,-4.736951571734001e-17,0.02589641434262968,0.02589641434262968
2019-02-07 09:30:00,0.002702421085224671,0.008596761883913562,-0.0010270407683762306,0.009587515243995804,0.42720467588556343,0.0,-4.736951571734001e-17,0.02589641434262968,0.02589641434262968
2019-02-07 10:00:00,0.0006811738921121968,0.006573823965705605,-0.002945593349403808,0.009502179266241804,0.47504172687450497,0.409643728591221,0.13654790953040696,0.02385685884691857,0.02385685884691857
2019-02-07 10:30:00,-0.00030029429604983005,0.005537022031901095,-0.003997796609855886,0.009527486167298427,0.4976330009769916,0.6744103468450366,0.36135135847875255,0.022840119165839168,0.022840119165839168
2019-02-07 11:00:00,-0.0007651909005981228,0.004742282805789033,-0.003749726974523915,0.008487797473874412,0.5090103982494107,1.0,0.6946846918120859,0.022332506203474045,0.022332506203474045
2019-02-07 11:30:00,-0.00735947509707835,-0.0010656448506141114,-0.010861412813259808,0.009854535770840472,0.6339875017314008,1.0,0.891470115615012,0.015278462296697937,0.015278462296697937
2019-02-07 12:00:00,-0.013142501331130818,-0.0044668018303737345,-0.018598820108901237,0.014296901743790174,0.7082499277411707,1.0,0.9999999999999999,0.008814887365328206,0.008814887365328206
2019-02-07 12:30:00,-0.007960981146656332,0.0013676206292765336,-0.01391683322770143,0.015380963346479695,0.6063371324489419,0.5161224842752684,0.8387074947584225,0.013779527559055316,0.013779527559055316
2019-02-07 13:00:00,-0.0076487858075717785,0.0021904107322852084,-0.013952221755906935,0.01623812738100862,0.6063371324489419,0.4884910863210829,0.6682045235321169,0.013779527559055316,0.013779527559055316
2019-02-07 13:30:00,-0.004053007071297854,0.005883600192715166,-0.010278661921109933,0.016197857405407357,0.5429149238853572,0.0,0.3348711901987836,0.01728395061728416,0.01728395061728416
