timestamp,ema50_dist_iota_btc_12h,ema200_dist_iota_btc_12h,lower_bb_dist_iota_btc_12h,width_bb_iota_btc_12h,rsi_iota_btc_12h,stoch_rsi_fastk_iota_btc_12h,stoch_rsi_fastd_iota_btc_12h,kijun_dist_iota_btc_12h,tenkan_dist_iota_btc_12h
2018-08-15 02:00:00,0.5196971139918141,0.79560714901865,-0.19665619534017498,0.7635875874874869,0.246707658750095,0.9287167437142143,0.4989262670630833,0.10286103542234315,0.013079019073569453
2018-08-15 14:00:00,0.5589466039902347,0.8003380930016968,-0.17810326600226334,0.7462652459113047,0.23233984806382468,0.7481323429408799,0.7483037147100431,0.14790130459444129,0.05445263754963148
2018-08-16 02:00:00,0.48594439417543556,0.6637119310821173,-0.20430910955081893,0.7058795192342509,0.27182512581182244,1.0,0.892283028885031,0.10875222572250376,0.0184906177235995
2018-08-16 14:00:00,0.452371020670824,0.5826532291709285,-0.2105003007544416,0.668720401980857,0.28377497137931124,1.0,0.9160441143136262,0.09747830802603019,0.008134490238611791
2018-08-17 02:00:00,0.4060926067623152,0.46632383122861554,-0.20369434915690132,0.5922473703224561,0.30885566242578266,1.0,0.9999999999999996,0.07503320053120843,-0.012483399734395717
2018-08-17 14:00:00,0.22802793978348523,0.23472196423002312,-0.2754722271726422,0.5208056755122312,0.4477437634806123,1.0,0.9999999999999996,-0.05399088465583746,-0.13100385649176105
2018-08-18 02:00:00,0.2895125816927988,0.2613447480264153,-0.21658933006975734,0.46747310108489776,0.40646033694709216,0.765326590288595,0.9217755300961978,0.002476780185758365,-0.07913312693498453
2018-08-18 14:00:00,0.3344601769917501,0.28987631114984036,-0.17876807707423026,0.4439794991650683,0.37905158444740195,0.5810655298919819,0.7821307067268585,0.04803210771620914,-0.037286380113930595
2018-08-19 02:00:00,0.19883627209241328,0.13422288275992855,-0.2422088312376791,0.39791640415645285,0.46874169411847055,1.0,0.7821307067268585,-0.05210772833723665,-0.12927400468384076
2018-08-19 14:00:00,0.22320330609710304,0.13362868644659076,-0.20646210002386434,0.3529438387594125,0.44888939165238656,0.7786567266012855,0.7865740854977554,-0.02563793933558023,-0.1049590755897929
2018-08-20 02:00:00,0.2561979414225324,0.146578487798388,-0.16801685249986997,0.31800408406361624,0.4250726669636195,0.5131121222283734,0.7639229496098859,0.008974199177365083,-0.0731646516265736
2018-08-20 14:00:00,0.2649424872613946,0.13379358149279352,-0.1424011764295009,0.2773885822001175,0.41484277241040846,0.39905389896687415,0.563607582598844,0.024683544303797378,-0.05873417721518981
2018-08-21 02:00:00,0.22279082264687955,0.10149890527929362,-0.16449200192623525,0.27464115563562,0.43986445679356834,0.464233487242792,0.4587998361460129,-0.0020956607495069557,-0.08333333333333326
2018-08-21 14:00:00,0.22856896394403936,0.11115930803700147,-0.153877391151938,0.2708211800277957,0.43060455032602635,0.46294693178182766,0.44207810599716424,0.010233370772494643,-0.07200798702109068
2018-08-22 02:00:00,0.21975280289393306,0.10164472182140227,-0.15105810175150614,0.25910443655545357,0.43050596406614505,0.6259847025437758,0.5177217071894649,0.010359460808786691,-0.0718921617573639
2018-08-22 14:00:00,0.28997070285386806,0.16203388952526265,-0.09412393881259318,0.24774563152479187,0.38283777814120057,0.0,0.36297721144186745,0.07832689489809508,-0.009457839349940045
2018-08-23 02:00:00,0.26536919297207007,0.13937279213753362,-0.10380347215861851,0.23892702833492394,0.39442019418133584,0.2031052187124763,0.276363307085417,0.06681602530311004,-0.02003162888771748
2018-08-23 14:00:00,0.22267781100839223,0.10967687702190543,-0.121812861627421,0.23290299221336636,0.4241621838905547,0.8651287047292224,0.35607797448056594,0.038486209108402614,-0.046055163566388724
2018-08-24 02:00:00,0.20794800431375182,0.10013632017889562,-0.11135520977685232,0.21268457232379248,0.42998800252829406,0.9891340203575916,0.6857893145997632,0.03318442884492656,-0.050925335035098884
2018-08-24 14:00:00,0.19875721498645804,0.09787243164779547,-0.10310068974521824,0.2014998680513983,0.4310727689456909,1.0,0.9514209083622711,0.032262178015812104,-0.05177250701351699
2018-08-25 02:00:00,0.1826516881418756,0.08953082446891902,-0.10207671635396665,0.19281707189165775,0.440411386772129,1.0,0.9963780067858636,0.02481326750221524,-0.05861501455880491
2018-08-25 14:00:00,0.15653448775516932,0.06607571942971124,-0.09956258610467594,0.16845888565648307,0.46273818671787853,1.0,0.9999999999999996,0.007718162579360088,-0.0743184364496452
2018-08-26 02:00:00,0.15025757068421575,0.06335799953607335,-0.08796591589156177,0.15320899246335867,0.4629104069755302,1.0,0.9999999999999996,0.007592730893701605,-0.07443365695792892
2018-08-26 14:00:00,0.07730413780045642,0.005710174611519125,-0.13642454383868985,0.15207383624025986,0.5445165582355915,1.0,0.9999999999999996,-0.05354846252776824,-0.13059745118671817
2018-08-27 02:00:00,0.01764647856260715,-0.02797881358703913,-0.18822366209819408,0.17966708253248856,0.6060044986427136,0.9999999999999999,0.9999999999999996,-0.10532714412024768,-0.17816091954022995
2018-08-27 14:00:00,-0.046598055296490304,-0.05787820675212241,-0.26269635147873327,0.24391454319145103,0.667439771603676,1.0,0.9999999999999996,-0.16348041748475772,-0.2315800351348558
2018-08-28 02:00:00,-0.10967879975921369,-0.07362596452065762,-0.3434839730693561,0.3409687317612362,0.7221772445152547,1.0,0.9999999999999996,-0.22275564090254452,-0.28602976476236197
2018-08-28 14:00:00,-0.14148505028205138,-0.06280934106563629,-0.39214743656908824,0.42631570526457485,0.7497642634318883,1.0,0.9999999999999996,-0.2555637299981609,-0.31616700386242413
2018-08-29 02:00:00,-0.15273081328667082,-0.03857112518172534,-0.4247802261696254,0.5026641598618368,0.762280731081943,1.0,0.9999999999999996,-0.27072072072072084,-0.33009009009009005
2018-08-29 14:00:00,-0.08359989672927293,0.05839850505991673,-0.3832116299992424,0.5272368613121616,0.6403359171782406,0.0,0.6666666666666663,-0.21415396563440459,-0.2781283370546549
2018-08-30 02:00:00,-0.03322778280614691,0.1275636180958879,-0.34482686211306857,0.5299610036351423,0.5754439399374199,0.0,0.3333333333333329,-0.1721210881570875,-0.23951728369809777
2018-08-30 14:00:00,-0.07848501459758928,0.08905225851347498,-0.3724212113015063,0.5376501497680285,0.6167143171001304,0.22088999125866354,0.07362999708622081,-0.21361958422381977,-0.27763745871381385
2018-08-31 02:00:00,-0.08434693432647489,0.09567513385057214,-0.3743846251478118,0.5461713250863638,0.6247089023305603,0.2636791292087256,0.16152304015579602,-0.22155976536205413,-0.2849312433887874
2018-08-31 14:00:00,-0.053558082174420374,0.14095664444670253,-0.3453596591234178,0.5416764536197554,0.5852690877584167,0.15140774312569752,0.21199228786436186,-0.19724315747719168,-0.26259420864736216
2018-09-01 02:00:00,-0.07849345304380195,0.12015700299451848,-0.3550362486406261,0.5384257711128496,0.6111999014536238,0.7257888726447602,0.38029191499306075,-0.22111036274415485,-0.284518425863562
2018-09-01 14:00:00,-0.07027426011223792,0.1330684709053256,-0.3303490283426619,0.5141315817720523,0.6033118623161116,0.4574761507737537,0.4448909221814034,-0.21658763185909236,-0.28036388270589374
2018-09-02 02:00:00,-0.017973627665781255,0.19403530292983517,-0.2688361200902023,0.48085561966353085,0.5359046221102789,0.0,0.3944216744728376,-0.17313585291113387,-0.24044943820224718
2018-09-02 14:00:00,-0.020342745831790188,0.18799397268061524,-0.2484297291456934,0.4500224246564904,0.539172291415334,0.0433980633786424,0.16695807138413166,-0.17582976990429666,-0.24292404805538592
2018-09-03 02:00:00,0.00604821366349606,0.21415296171971643,-0.20378902112151487,0.41578738496161943,0.5078825346721308,0.0,0.01446602112621375,-0.15341978665551148,-0.22233842292407446
2018-09-03 14:00:00,0.0015839354792266391,0.2001213843186238,-0.18020260047855685,0.37657354131253434,0.5128011347846834,0.05154180830973085,0.03164662389612403,-0.15712203248646406,-0.22573927530195748
2018-09-04 02:00:00,-0.028192173283508204,0.1533532225461185,-0.17551265746034594,0.33255044497704767,0.5482292210270348,1.0,0.3505139361032433,-0.18314833501513628,-0.2496468213925328
2018-09-04 14:00:00,0.006489820104826238,0.18100538330984706,-0.11601479163098383,0.28767218227309194,0.5038702144966845,0.0,0.3505139361032433,-0.1537737821450974,-0.2226636002508886
2018-09-05 02:00:00,0.07071767009719898,0.24291432137991542,-0.029812180434330426,0.24646535446187662,0.43758595219677077,0.0,0.3333333333333329,-0.09734611953612848,-0.17082961641391614
2018-09-05 14:00:00,0.11183972498900574,0.29499237520179844,0.013099707114212267,0.24426466365650917,0.4025835886472647,0.0,-3.7895612573872007e-16,-0.05883036856179524,-0.13544936635274962
2018-09-06 02:00:00,0.10670917711049488,0.3004379929937544,0.0009213656678015436,0.26029539993280165,0.4034237637721587,0.005768625609749012,0.0019228752032492916,-0.059486464505634995,-0.13605205065644232
2018-09-06 14:00:00,0.03204482381468354,0.2151472133434278,-0.07130907057926983,0.2672368573061727,0.48313895861965667,0.7953208954966238,0.26702984036879057,-0.12182686049034508,-0.19331742243436756
2018-09-07 02:00:00,0.07942452890581198,0.2720572493418465,-0.04159178900270788,0.281240883503181,0.4386163388471402,0.44730413642473077,0.4161312191770341,-0.0787527028564926,-0.1537498577443951
2018-09-07 14:00:00,0.07196119193481487,0.2516741716518991,-0.053793391960148096,0.27796554429570886,0.4433586847391004,0.5061747727781547,0.5829332682331693,-0.0826155938349955,-0.15729827742520397
2018-09-08 02:00:00,0.03867075583676183,0.18806761132594585,-0.07727909268523203,0.2514195066610021,0.477891311756641,0.9341700553695584,0.6292163215241476,-0.10975475640602672,-0.18222808753986586
2018-09-08 14:00:00,0.09731449818545168,0.2534188862547728,-0.035496778045816635,0.2605282333687528,0.42351098572281126,0.0,0.480114942715904,-0.05608675373134342,-0.13292910447761197
2018-09-09 02:00:00,0.06317120264135911,0.21512798842776948,-0.07174180496230986,0.26767905438884915,0.4562481655581328,0.6020041110999577,0.5120580554898383,-0.08323895809739545,-0.1578708946772367
2018-09-09 14:00:00,0.052204526379060257,0.19295156063961905,-0.08298974572497286,0.26156047414133377,0.46576656615549894,0.7770380119898631,0.4596807076966065,-0.09085804132973962,-0.1648697214734951
2018-09-10 02:00:00,0.02297787644075533,0.14455815248988202,-0.10497345303632899,0.24468864234279236,0.4972719265759543,1.0,0.7930140410299399,-0.11530054644808752,-0.18732240437158476
2018-09-10 14:00:00,0.03392634187657695,0.14727335910996375,-0.09463537658590526,0.2357052122736247,0.4836615230435225,0.8154795292059799,0.8641725137319473,-0.1046344430925783,-0.17752461010950116
2018-09-11 02:00:00,0.04348164691937928,0.13839938619993752,-0.07948179702404468,0.21164633724965337,0.47117494293995704,0.363856872492499,0.7264454672328259,-0.0948227664094824,-0.16851168511685122
2018-09-11 14:00:00,0.07501758284313809,0.15246392690354704,-0.0446543150736014,0.1870360974452674,0.43569937100580985,0.0,0.3931121338994925,-0.06481053604436238,-0.14094269870609977
2018-09-12 02:00:00,0.1277870273989825,0.2086395509900083,-0.006338321232305932,0.19523021584650907,0.38723442918407547,0.0,0.12128562416416591,-0.014367466212102942,-0.09460611226104954
2018-09-12 14:00:00,0.06958259368690634,0.1355167254386287,-0.05504897043110202,0.18319504872022527,0.4502636620843938,0.6536465051222042,0.21788216837406765,-0.06275327081162452,-0.1390529118907028
2018-09-13 02:00:00,0.0455321200080403,0.1030297699579199,-0.07414088106902983,0.17464795829600738,0.47534724330140904,1.0,0.551215501707401,-0.08219954648526095,-0.1569160997732426
2018-09-13 14:00:00,0.03752128500430785,0.0853005474766233,-0.07719913902591757,0.16184410390699636,0.48298272488366495,1.0,0.8845488350407343,-0.08788732394366217,-0.1621408450704226
2018-09-14 02:00:00,0.0328032098731752,0.05768698250852067,-0.06742417927401789,0.12572325783229468,0.48722027949172725,1.0,0.9999999999999996,-0.09085804132973962,-0.1648697214734951
2018-09-14 14:00:00,0.04518735894615222,0.05603642721590685,-0.047269491089297455,0.10285505645010591,0.46991411606704,0.5317167901504662,0.8439055967168216,-0.07833314357281129,-0.15336445405897758
2018-09-15 02:00:00,0.03099408018110461,0.04213842970520032,-0.05906185262209984,0.10206391774961647,0.48772837429935556,1.0,0.8439055967168216,-0.08973349825705623,-0.1638367255144496
2018-09-15 14:00:00,0.045392296609170435,0.058309354090782195,-0.04221569332550379,0.09972259659616034,0.46654542046618647,0.0,0.5105722633834884,-0.07538549400342676,-0.15065676756139346
2018-09-16 02:00:00,0.02925076114249836,0.04347343429497408,-0.05311090333347723,0.09705200547740792,0.4885601026368125,1.0,0.6666666666666663,-0.08860616978158076,-0.16280117090745316
2018-09-16 14:00:00,0.02632549672522977,0.03583262728778047,-0.05264539420169212,0.0892281071735115,0.4914077463977633,1.0,0.6666666666666663,-0.09024499887615212,-0.16430658574960666
2018-09-17 02:00:00,0.02896380173892399,0.0401322506346673,-0.04868273004808943,0.08919631631596314,0.48540467307880675,0.7585473967529223,0.9195157989176402,-0.08685843203609711,-0.1611957134799774
2018-09-17 14:00:00,0.06497035190011236,0.07978448868033516,-0.016792915646625883,0.09362850104611929,0.4303348205213963,0.0,0.5861824655843069,-0.052551498127340945,-0.12968164794007486
2018-09-18 02:00:00,0.08344394397078347,0.1002088346481198,-0.0034458150590116476,0.09887111584736379,0.40389339818309333,0.0,0.2528491322509736,-0.03308647873865289,-0.11180124223602494
2018-09-18 14:00:00,0.07485242796417824,0.09602220694598196,-0.011886734575214053,0.10355271329693966,0.413594060284756,0.11084653316353603,0.03694884438784487,-0.03802733214497933,-0.11633986928104578
2018-09-19 02:00:00,0.09218816659565143,0.12025204466023953,-0.002198003705433771,0.11562504638500506,0.38797780903849083,0.0,0.03694884438784487,-0.019144553495698657,-0.09899430510117535
2018-09-19 14:00:00,0.08212819242978031,0.11313055668389471,-0.01531022913090696,0.12245165529940488,0.400564841093084,0.2971652534946447,0.13600392888605975,-0.025168593448940402,-0.10452793834296725
2018-09-20 02:00:00,0.07305602237822373,0.09987935035199325,-0.023433415733383534,0.11877291291769286,0.4125552923970699,0.959448871823603,0.4188713751060821,-0.030655011375883334,-0.10956771644114482
2018-09-20 14:00:00,0.030771083684248524,0.05245603242490837,-0.05952732115000203,0.11238069173409912,0.4901389209259924,1.0,0.7522047084394154,-0.06771853046182197,-0.14361395830933998
2018-09-21 02:00:00,0.02899442246661188,0.04829642560867753,-0.05944974052580332,0.10835039919629708,0.4912287096055596,1.0,0.9864829572745338,-0.06825506445672203,-0.14410681399631675
2018-09-21 14:00:00,-0.03948011017007014,-0.010204158572705735,-0.12925738813972487,0.12797717709800863,0.6063158431908011,1.0,0.9999999999999996,-0.13171725839322124,-0.2024026600879545
