timestamp,ema50_dist_trx_btc_30m,ema200_dist_trx_btc_30m,lower_bb_dist_trx_btc_30m,width_bb_trx_btc_30m,rsi_trx_btc_30m,stoch_rsi_fastk_trx_btc_30m,stoch_rsi_fastd_trx_btc_30m,kijun_dist_trx_btc_30m,tenkan_dist_trx_btc_30m
2019-01-30 12:30:00,,-0.0009524407378735944,-0.02176360864484339,0.021050257248558333,0.6918108064515871,1.0,1.0,-0.06172839506172845,-0.06172839506172845
2019-01-30 13:00:00,,0.007435521250784394,-0.011669643293126364,0.019145697153076638,0.5382457276544346,0.0,0.6666666666666667,-0.053549190535491786,-0.053549190535491786
2019-01-30 13:30:00,,0.028272461002794014,0.004468655748474104,0.023420400225251638,0.3559234798405779,0.0,0.33333333333333337,-0.035532994923857975,-0.035532994923857975
2019-01-30 14:00:00,,0.025051786573158763,-0.000905136762792802,0.025647275446552754,0.3997188743237859,0.13038715966180922,0.0434623865539364,-0.03919089759797734,-0.03919089759797734
2019-01-30 14:30:00,,0.019994608063769626,-0.00640970240339267,0.02622617044152166,0.4531150739771681,0.2893577293231657,0.13991496299499162,-0.04402515723270439,-0.04402515723270439
2019-01-30 15:00:00,,0.02136138436507018,-0.0059961450703602814,0.027148954345371446,0.4425173964454969,0.47494980806362014,0.298231565682865,-0.04282115869017633,-0.04282115869017633
2019-01-30 15:30:00,,0.018650638605386405,-0.008977271771215989,0.02749492612336738,0.4692538454220976,1.0,0.588102512462262,-0.045226130653266305,-0.045226130653266305
2019-01-30 16:00:00,,0.02400910017219382,-0.005069706232800786,0.028806022104760215,0.4253196632630072,0.36817141842233253,0.6143737421619843,-0.04040404040404044,-0.04040404040404044
2019-01-30 16:30:00,0.0070959595959596555,0.023863105839009302,-0.006186338162242122,0.029786182289100235,0.4253196632630072,0.0,0.4560571394741109,-0.04040404040404044,-0.04040404040404044
2019-01-30 17:00:00,0.01296509455116257,0.030810148218151534,-0.0020935027289523678,0.03243789715065861,0.37449030106607695,0.0,0.12272380614077756,-0.03430749682337986,-0.03430749682337986
2019-01-30 17:30:00,0.011221582093572158,0.029886713080621075,-0.0048867130806217185,0.0343441246036967,0.39018707850059814,0.16564151901652585,0.05521383967217534,-0.035532994923857975,-0.035532994923857975
2019-01-30 18:00:00,0.01573848859036131,0.03593704749722293,-0.0022635781094677565,0.037568101449630534,0.35212298418406035,0.0,0.05521383967217534,-0.030612244897959107,-0.030612244897959107
2019-01-30 18:30:00,0.015121292959366706,0.036471146296481294,-0.004455840174032111,0.04028216357150532,0.35212298418406035,0.0,0.05521383967217534,-0.030612244897959107,-0.030612244897959107
2019-01-30 19:00:00,0.017022706743067717,0.03938572322838385,-0.004475237294880086,0.04310849133311435,0.3332700777743158,0.0,4.736951571734001e-17,-0.028132992327365658,-0.028132992327365658
2019-01-30 19:30:00,0.021379002897849553,0.0449346875425114,-0.0026467698047222266,0.046596228606139725,0.298811601313457,0.0,4.736951571734001e-17,-0.023136246786632397,-0.023136246786632397
2019-01-30 20:00:00,0.008087248643172451,0.030427361930178254,-0.015960356854036184,0.046054582842334484,0.45149863381143973,1.0,0.33333333333333337,-0.035532994923857975,-0.035532994923857975
2019-01-30 20:30:00,0.016451127127367515,0.03880628192399027,-0.008972735189034742,0.047076783404115946,0.38783427828990624,0.5830401935254416,0.5276800645084806,-0.02688860435339302,-0.02688860435339302
2019-01-30 21:00:00,0.019571757246767074,0.04149660707033109,-0.007177841003492613,0.047853314717172996,0.3641362752885008,0.42783380426171314,0.6702913325957183,-0.023136246786632397,-0.023136246786632397
2019-01-30 21:30:00,0.010069052822811564,0.028902269797297153,-0.015653862153984344,0.0442629253122702,0.4487727737886533,0.9821474032326718,0.6643404670066089,-0.031847133757961665,-0.031847133757961665
2019-01-30 22:00:00,0.013397174585763949,0.029008699255516746,-0.01136164043198673,0.04001724633746694,0.42279897555548585,0.6714871399858313,0.6938227824934055,-0.028132992327365658,-0.028132992327365658
2019-01-30 22:30:00,0.01038797858586693,0.02063286726752578,-0.011449193798137802,0.031935418836313255,0.4458265452118518,0.9651896211562176,0.872941388124907,-0.030612244897959107,-0.030612244897959107
2019-01-30 23:00:00,0.007510467129538068,0.014197367184700438,-0.0122889702381348,0.026461088292784738,0.4686552911595211,1.0,0.8788922537140165,-0.03307888040712459,-0.03307888040712459
2019-01-30 23:30:00,0.002314671904368737,0.009295355968958807,-0.017270039513262447,0.026671744844576073,0.5119573725162746,1.0,0.9883965403854059,-0.03797468354430389,-0.03797468354430389
2019-01-31 00:00:00,0.0034444431874081083,0.010292308758313995,-0.015995730811545483,0.02636321985461601,0.5009656674435252,0.87671710744661,0.9589057024822034,-0.03675538656527255,-0.03675538656527255
2019-01-31 00:30:00,0.008221946248742285,0.013913534898944091,-0.01072882152314747,0.02460317938485458,0.4585556912992697,0.1924843012899462,0.6897338029121854,-0.031847133757961665,-0.031847133757961665
2019-01-31 01:00:00,0.015360496424724257,0.020508711414946257,-0.0038206497974875298,0.024128036135564624,0.40339088609271356,0.0,0.35640046957885213,-0.024390243902439046,-0.024390243902439046
2019-01-31 01:30:00,0.014758124015911367,0.018244064061785137,-0.003738287425070874,0.021824063988097532,0.4033908860927135,0.0,0.06416143376331547,-0.024390243902439046,-0.024390243902439046
2019-01-31 02:00:00,0.014179374054503091,0.016941669592569264,-0.004104699117600585,0.02091214441992637,0.4033908860927135,0.0,7.105427357601002e-17,-0.024390243902439046,-0.024390243902439046
2019-01-31 02:30:00,0.016131447927787645,0.01817352925394977,-0.0020860131664334203,0.020097879936977658,0.3841509043205333,0.0,7.105427357601002e-17,-0.02187902187902191,-0.02187902187902191
2019-01-31 03:00:00,0.016756938977022795,0.019294906123559885,-0.0020268648864462113,0.021139254252925375,0.3745320736992397,0.0,7.105427357601002e-17,-0.020618556701030966,-0.020618556701030966
2019-01-31 03:30:00,0.009845744461909556,0.011884228476020553,-0.008427122202012693,0.020276302012582636,0.44884266191902517,1.0,0.3333333333333334,-0.02688860435339302,-0.02688860435339302
2019-01-31 04:00:00,0.00821891567155153,0.010417137619533445,-0.009777751430275039,0.02018843494656473,0.46259455219640955,1.0,0.6666666666666667,-0.028132992327365658,-0.028132992327365658
2019-01-31 04:30:00,0.007896605253059352,0.010237303416088972,-0.00985367170253415,0.020087122090089247,0.4625945521964095,0.9999999999999993,0.9999999999999999,-0.028132992327365658,-0.028132992327365658
2019-01-31 05:00:00,0.007586934458821748,0.010237303416088972,-0.00985367170253415,0.020087122090089247,0.4625945521964096,1.0,0.9999999999999999,-0.028132992327365658,-0.028132992327365658
2019-01-31 05:30:00,0.009771647928434657,0.012744748356519953,-0.006975517587289537,0.019663544181746845,0.43545432618407437,0.0,0.6666666666666664,-0.02564102564102566,-0.02564102564102566
2019-01-31 06:00:00,0.006907185793710635,0.009174251494239005,-0.009302128732090909,0.018477561656103238,0.4690040419108788,1.0,0.6666666666666667,-0.028132992327365658,-0.028132992327365658
2019-01-31 06:30:00,0.005400784945869486,0.008013109410548003,-0.01043967390607825,0.018475198947533324,0.485468829720679,1.0,0.6666666666666667,-0.02937420178799488,-0.02937420178799488
2019-01-31 07:00:00,0.0051889894577961115,0.008031369200289573,-0.009819364091732674,0.017866706081622625,0.48546882972067884,0.9999999999999971,0.999999999999999,-0.02937420178799488,-0.02937420178799488
2019-01-31 07:30:00,0.004985499675137284,0.007774802226117927,-0.009818224959196042,0.01761102056520175,0.485468829720679,1.0,0.999999999999999,-0.02937420178799488,-0.02937420178799488
2019-01-31 08:00:00,0.0023299279639314996,0.005533208246908838,-0.01228480060359638,0.017878362558505178,0.5224568896307565,1.0,0.999999999999999,-0.031847133757961665,-0.031847133757961665
2019-01-31 08:30:00,-0.00020876799131397394,0.0034975676565747182,-0.01493339993103493,0.01853696037245861,0.5567702645122473,0.9999999999999999,1.0,-0.03430749682337986,-0.03430749682337986
2019-01-31 09:00:00,-0.00020058101126252392,0.003699346555376515,-0.015008114026787256,0.01881384126019154,0.5567702645122473,0.9999999999999999,1.0,-0.03430749682337986,-0.03430749682337986
2019-01-31 09:30:00,-0.0001927150892522267,0.0028624354250899042,-0.014552397305649167,0.01751722055098614,0.5567702645122472,0.999999999999998,0.9999999999999993,-0.03430749682337986,-0.03430749682337986
2019-01-31 10:00:00,0.0010369786961323957,0.0033506013579209792,-0.012892586090745728,0.016321055077854973,0.5328598079105238,0.30317385904756344,0.7677246196825205,-0.03307888040712459,-0.03307888040712459
2019-01-31 10:30:00,0.012136629003024035,0.014789621579051504,-0.0023057090951399406,0.016989284304977523,0.37625087046826544,0.0,0.4343912863491871,-0.02187902187902191,-0.02187902187902191
2019-01-31 11:00:00,0.0547933237410958,0.07244321595041492,0.0245997948022727,0.045629413324212095,0.17414677178720933,0.0,0.1010579530158544,0.021505376344086002,0.021505376344086002
2019-01-31 11:30:00,0.041863407652935614,0.06431336847398228,0.006830248547293305,0.05550857937061966,0.2757170413876753,0.2654574837448801,0.08848582791495994,0.010638297872340496,0.010638297872340496
2019-01-31 12:00:00,0.03889234812893183,0.06480927755312349,0.00013096149070035423,0.0626442497845582,0.28751305705474545,0.3160361454735765,0.19383120973948548,0.009296148738379806,0.009296148738379806
2019-01-31 12:30:00,0.036043349688282156,0.06460593587274133,-0.005454742238790056,0.06804811451255274,0.2997941631659752,0.6216964039757161,0.4010633443980575,0.007957559681697646,0.007957559681697646
2019-01-31 13:00:00,0.03860623998285351,0.0701397990452235,-0.006091862960004857,0.07386617400932398,0.2839797222820693,0.8741363373296545,0.6039562955929823,0.011984021304926706,0.011984021304926706
2019-01-31 13:30:00,0.02787705067848889,0.05978047796240893,-0.017827971366103368,0.07601396122368828,0.3677825403520086,1.0,0.83194424710179,0.0026385224274405594,0.0026385224274405594
2019-01-31 14:00:00,0.032022921316389175,0.0648375297467001,-0.01576591170956554,0.0786731325022969,0.343072903961003,0.7051455194456147,0.8597606189250895,0.007957559681697646,0.007957559681697646
2019-01-31 14:30:00,0.026837590358103736,0.059479263121314574,-0.02183065017547603,0.07980759074965368,0.37688627798689467,1.0,0.901715173148538,0.003963011889035695,0.003963011889035695
2019-01-31 15:00:00,0.029710478471762114,0.062448749365858536,-0.02040630904755647,0.08114920314829516,0.3570921523527619,0.7869458674474926,0.8306971289643689,0.007957559681697646,0.007957559681697646
2019-01-31 15:30:00,0.03117655761414606,0.06415700656827839,-0.020407006568278208,0.08275377432323584,0.34411662331649695,0.030867057357090374,0.6059376416015274,0.010638297872340496,0.010638297872340496
2019-01-31 16:00:00,0.03259591620826274,0.06530195845061315,-0.020368625117280215,0.08378814328215436,0.3311578324093075,0.0,0.27260430826819415,0.01333333333333342,0.01333333333333342
2019-01-31 16:30:00,0.027365047539349874,0.05859181885125064,-0.025789694017253173,0.08301989833407372,0.3695119197270924,0.8387358641506794,0.2898676405025897,0.009296148738379806,0.009296148738379806
2019-01-31 17:00:00,0.02760450977939599,0.05717232591073995,-0.0257893471873355,0.08167999236678809,0.36205892703041265,0.8056793103971535,0.5481383915159441,0.010638297872340496,0.010638297872340496
2019-01-31 17:30:00,0.02783663550171478,0.0553419682121683,-0.025515070742128665,0.0796689008851706,0.3543617102906376,0.6049910062798035,0.7498020602758787,0.011984021304926706,0.011984021304926706
2019-01-31 18:00:00,0.026745002736941803,0.05104395166338915,-0.025744351130766674,0.07582908007680621,0.3543617102906376,0.6049910062798035,0.6718871076522533,0.011984021304926706,0.011984021304926706
