timestamp,ema50_dist_zec_usd_30m,ema200_dist_zec_usd_30m,lower_bb_dist_zec_usd_30m,width_bb_zec_usd_30m,rsi_zec_usd_30m,stoch_rsi_fastk_zec_usd_30m,stoch_rsi_fastd_zec_usd_30m,kijun_dist_zec_usd_30m,tenkan_dist_zec_usd_30m
2019-02-06 10:00:00,0.02518198600153232,0.036638893099134595,-0.018963504481389726,0.05511530536001246,0.34529798282992913,0.6981489982250167,0.6036389984340218,0.028810388940250675,0.028810388940250675
2019-02-06 10:30:00,0.021891525220576247,0.023359908616944258,-0.015393370650407467,0.038599526968808064,0.37551840913700985,1.0,0.8993829994083385,0.02640497640497652,0.02640497640497652
2019-02-06 11:00:00,0.025178221872805828,0.021543666390476002,-0.008671014313965109,0.030021452845783458,0.3447063678872958,0.5663815063531427,0.7548435015260527,0.030738411166638002,0.030738411166638002
2019-02-06 11:30:00,0.02296179370253104,0.010562273661729016,-0.003641315011070012,0.014154606948097063,0.3614046425652864,0.5419399040349403,0.7027738034626939,0.029452261090314513,0.029452261090314513
2019-02-06 12:00:00,0.01976195631874167,0.008167337296129062,-0.005724805476680306,0.013875197467152163,0.39272345928525665,1.0,0.7027738034626939,0.02704384967053719,0.02704384967053719
2019-02-06 12:30:00,0.021939938410949766,0.0106767350684831,-0.001817937626018118,0.012439572866354378,0.36777476958272604,0.4804206382315331,0.6741201807554908,0.030139286560030953,0.030139286560030953
2019-02-06 13:00:00,0.018886146420626027,0.007903399481659967,-0.004146552741246756,0.0120273597492718,0.39835167942632826,1.0,0.8268068794105106,0.027838041026742477,0.027838041026742477
2019-02-06 13:30:00,0.02054851919808831,0.009705975978119952,-0.001975737611160988,0.011636736216895783,0.3768371582540419,0.41769291937530234,0.6327045192022781,0.030361103335414752,0.030361103335414752
2019-02-06 14:00:00,0.021646589778439473,0.011486939291740272,-0.0007902984425687265,0.012211924449353009,0.36029305380877164,0.0,0.4725643064584337,0.032361761342797335,0.032361761342797335
2019-02-06 14:30:00,0.01618171803702717,0.00631213703067135,-0.00548327724969766,0.011790527933168843,0.42629605289135547,1.0000000000000002,0.4725643064584337,0.027506978741679067,0.027506978741679067
