timestamp,ema50_dist_etc_usd_6h,ema200_dist_etc_usd_6h,upper_bb_dist_etc_usd_6h,lower_bb_dist_etc_usd_6h,width_bb_etc_usd_6h,rsi_etc_usd_6h,stoch_rsi_fastk_etc_usd_6h,stoch_rsi_fastd_etc_usd_6h,kijun_dist_etc_usd_6h,tenkan_dist_etc_usd_6h
2018-11-03 01:00:00,3.06,14.36,1.3,-2.68,4.0,41.76,72.43,90.81,-55.92,-55.59
2018-11-03 07:00:00,3.41,14.75,0.87,-1.64,2.52,38.78,48.23,73.55,-55.72,-55.38
2018-11-03 13:00:00,2.71,13.96,0.39,-2.22,2.64,44.03,82.29,67.65,-55.97,-55.63
2018-11-03 19:00:00,2.79,14.03,0.65,-2.05,2.72,42.71,61.68,64.06,-55.89,-55.55
2018-11-04 01:00:00,2.05,13.17,0.18,-2.74,2.96,48.38,100.0,81.32,-56.17,-55.84
2018-11-04 07:00:00,0.5,11.36,-0.74,-4.47,3.82,58.76,100.0,87.23,-56.83,-56.5
2018-11-04 13:00:00,-0.97,9.59,-1.32,-6.33,5.21,66.2,100.0,100.0,-57.48,-57.15
2018-11-04 19:00:00,-1.57,8.77,-1.08,-7.29,6.48,68.9,100.0,100.0,-57.76,-57.44
2018-11-05 01:00:00,0.15,10.57,0.96,-5.57,6.68,56.35,38.86,79.62,-57.02,-56.69
2018-11-05 07:00:00,-0.18,10.1,0.92,-5.75,6.84,57.95,12.72,50.53,-57.16,-56.84
2018-11-05 13:00:00,0.58,10.85,1.88,-4.89,6.87,53.16,0.0,17.19,-56.83,-56.5
2018-11-05 19:00:00,-0.8,9.2,0.82,-6.13,7.14,59.68,41.41,18.04,-57.43,-57.11
2018-11-06 01:00:00,-0.54,9.37,1.27,-5.64,7.07,58.19,77.2,39.54,-57.33,-57.01
2018-11-06 07:00:00,-1.62,8.02,0.48,-6.54,7.24,63.05,100.0,72.87,-57.82,-57.5
2018-11-06 13:00:00,-2.66,6.7,-0.1,-7.56,7.75,67.22,100.0,92.4,-58.31,-58.0
2018-11-06 19:00:00,-5.6,3.19,-1.93,-11.08,9.79,75.76,100.0,100.0,-59.67,-59.37
2018-11-07 01:00:00,-3.22,5.6,0.95,-8.82,10.17,63.1,27.94,75.98,-58.71,-58.4
2018-11-07 07:00:00,-2.96,5.69,1.48,-8.4,10.23,62.45,0.0,42.65,-58.65,-58.34
2018-11-07 13:00:00,-2.15,6.42,2.51,-7.46,10.23,58.93,0.0,9.31,-58.34,-58.03
2018-11-07 19:00:00,-2.34,6.04,2.47,-7.47,10.19,59.89,5.73,1.91,-58.47,-58.15
2018-11-08 01:00:00,-0.65,7.77,4.19,-5.46,9.71,52.4,0.0,1.91,-57.76,-57.44
2018-11-08 07:00:00,-0.44,7.89,4.26,-4.7,8.97,51.62,0.0,1.91,-57.68,-57.36
2018-11-08 13:00:00,-0.16,8.12,4.41,-3.92,8.31,50.43,0.0,-0.0,-57.56,-57.24
2018-11-08 19:00:00,-0.05,8.14,4.27,-3.21,7.44,49.99,0.0,-0.0,-57.52,-57.19
2018-11-09 01:00:00,-1.13,6.86,2.93,-3.71,6.67,54.79,100.0,33.33,-57.99,-57.67
2018-11-09 07:00:00,-0.57,7.37,3.43,-2.91,6.32,52.19,45.69,48.56,-57.76,-57.44
2018-11-09 13:00:00,-0.13,7.76,3.88,-2.46,6.3,50.12,2.76,49.48,-57.58,-57.26
2018-11-09 19:00:00,-0.28,7.51,3.71,-2.64,6.31,50.9,18.99,22.48,-57.65,-57.33
2018-11-10 01:00:00,-1.02,6.6,2.87,-3.15,6.03,54.6,95.78,39.18,-57.98,-57.66
2018-11-10 07:00:00,-0.61,6.95,3.24,-2.6,5.81,52.51,53.33,56.03,-57.82,-57.5
2018-11-10 13:00:00,-0.74,6.7,2.94,-2.38,5.3,53.33,71.56,73.56,-57.89,-57.57
2018-11-10 19:00:00,-0.09,7.32,3.59,-1.69,5.23,49.69,0.0,41.63,-57.61,-57.29
2018-11-11 01:00:00,0.72,8.15,4.48,-0.89,5.27,45.4,0.0,23.85,-57.25,-56.93
2018-11-11 07:00:00,0.94,8.34,4.81,-0.86,5.55,44.17,0.0,-0.0,-57.15,-56.82
2018-11-11 13:00:00,3.36,10.97,7.77,0.8,6.68,34.42,0.0,-0.0,-56.06,-55.73
2018-11-11 19:00:00,2.09,9.61,5.69,-0.28,5.82,40.85,42.1,14.03,-56.56,-56.23
2018-11-12 01:00:00,1.41,8.85,4.73,-1.01,5.64,44.0,87.29,43.13,-56.83,-56.5
2018-11-12 07:00:00,2.38,9.89,5.56,-0.27,5.68,40.07,57.93,62.44,-56.38,-56.04
2018-11-12 13:00:00,2.0,9.48,5.04,-0.78,5.7,41.63,75.24,73.49,-56.5,-56.17
2018-11-12 19:00:00,2.09,9.57,4.88,-0.77,5.53,40.96,22.62,51.93,-56.43,-56.1
2018-11-13 01:00:00,2.64,10.17,5.55,-0.5,5.9,38.44,0.0,32.62,-56.15,-55.81
2018-11-13 07:00:00,1.79,9.25,4.67,-1.44,6.01,42.87,100.0,40.87,-56.48,-56.14
2018-11-13 13:00:00,2.08,9.55,4.98,-1.31,6.18,41.33,65.1,55.03,-56.32,-55.98
2018-11-13 19:00:00,2.61,10.14,5.61,-1.01,6.47,38.75,6.97,57.36,-56.04,-55.71
2018-11-14 01:00:00,0.03,7.3,2.68,-3.43,6.13,52.03,100.0,57.36,-57.15,-56.82
2018-11-14 07:00:00,3.01,10.51,5.72,-0.75,6.31,40.68,14.56,40.51,-55.82,-55.49
2018-11-14 13:00:00,18.42,27.58,26.37,8.71,15.03,20.05,0.0,38.19,-48.89,-48.5
2018-11-14 19:00:00,13.68,22.85,22.77,2.38,18.11,29.08,28.22,14.26,-50.69,-50.32
2018-11-15 01:00:00,19.4,29.59,31.15,4.49,22.63,24.5,13.92,14.05,-47.87,-47.47
2018-11-15 07:00:00,20.62,31.51,34.35,2.78,26.63,23.33,15.89,19.34,-46.97,-46.56
2018-11-15 13:00:00,15.16,25.97,28.68,-3.16,28.23,31.83,100.0,43.27,-49.1,-48.71
2018-11-15 19:00:00,15.04,26.24,28.81,-4.39,29.58,31.44,95.34,70.41,-48.88,-48.49
2018-11-16 01:00:00,15.98,27.72,30.19,-4.77,31.01,30.13,80.02,91.79,-48.17,-47.78
2018-11-16 07:00:00,16.92,29.21,31.48,-5.17,32.39,28.86,65.0,80.12,-47.44,-47.04
2018-11-16 13:00:00,16.81,29.55,31.79,-6.38,33.87,28.4,0.0,48.34,-47.19,-46.78
2018-11-16 19:00:00,17.45,30.74,32.62,-6.9,35.02,27.32,0.0,21.67,-46.57,-46.17
2018-11-17 01:00:00,17.59,31.38,32.54,-7.64,35.73,26.65,0.0,-0.0,-46.18,-45.77
2018-11-17 07:00:00,16.8,30.96,31.3,-8.91,36.16,26.87,10.04,3.35,-46.23,-45.82
2018-11-17 13:00:00,16.49,31.05,30.25,-9.58,36.1,26.54,0.0,3.35,-46.06,-45.65
2018-11-17 19:00:00,16.15,31.1,28.9,-10.04,35.59,26.25,0.0,3.35,-45.92,-45.5
2018-11-18 01:00:00,12.62,27.41,23.68,-12.52,34.29,34.07,100.0,33.33,-47.32,-46.92
2018-11-18 07:00:00,13.3,28.51,22.65,-11.42,32.26,32.53,80.31,60.1,-46.75,-46.34
2018-11-18 13:00:00,12.73,28.18,19.91,-10.96,29.55,32.65,81.84,87.38,-46.77,-46.36
2018-11-18 19:00:00,13.18,29.01,17.96,-9.4,26.24,31.34,65.13,75.76,-46.3,-45.89
2018-11-19 01:00:00,20.43,37.84,21.38,-1.34,20.65,23.59,0.0,48.99,-42.47,-42.03
2018-11-19 07:00:00,25.25,44.1,22.81,4.27,16.33,20.12,0.0,21.71,-39.67,-39.21
2018-11-19 13:00:00,29.35,49.69,29.47,4.9,20.97,17.76,0.0,-0.0,-37.12,-36.64
2018-11-19 19:00:00,31.18,52.75,32.83,4.09,24.26,16.61,0.0,-0.0,-35.62,-35.13
2018-11-20 01:00:00,32.26,54.98,36.29,2.39,28.4,15.78,0.0,-0.0,-34.44,-33.94
2018-11-20 07:00:00,46.44,73.09,55.81,8.02,36.23,11.96,0.0,-0.0,-26.47,-25.91
2018-11-20 13:00:00,35.96,61.82,46.02,-1.97,39.33,22.8,100.0,33.33,-30.99,-30.47
2018-11-20 19:00:00,39.27,66.99,51.0,-2.13,42.7,21.21,85.31,61.77,-28.5,-27.96
2018-11-21 01:00:00,38.41,67.17,51.19,-4.91,45.56,20.99,83.26,89.52,-28.14,-27.59
2018-11-21 07:00:00,33.96,62.83,46.81,-9.37,47.32,24.76,100.0,89.52,-29.73,-29.2
2018-11-21 13:00:00,34.59,64.67,47.82,-10.25,48.88,23.92,77.83,87.03,-28.66,-28.11
2018-11-21 19:00:00,29.24,58.99,41.71,-14.43,49.4,29.28,100.0,92.61,-30.86,-30.33
2018-11-22 01:00:00,28.0,58.28,39.91,-15.64,49.53,29.41,100.0,92.61,-30.91,-30.39
2018-11-22 07:00:00,29.08,60.48,40.41,-15.24,49.42,28.12,76.46,92.15,-29.69,-29.15
2018-11-22 13:00:00,28.11,60.09,38.34,-15.92,48.79,28.02,74.65,83.7,-29.6,-29.06
2018-11-22 19:00:00,37.81,73.41,48.15,-10.37,49.22,22.76,0.0,50.37,-23.41,-22.83
2018-11-23 01:00:00,35.53,71.64,43.4,-11.5,47.35,23.83,16.05,30.23,-23.88,-23.3
2018-11-23 07:00:00,36.96,74.61,42.26,-9.94,44.94,22.65,0.0,5.35,-22.23,-21.63
2018-11-23 13:00:00,39.34,78.9,41.17,-7.11,41.25,21.17,0.0,5.35,-19.96,-19.35
2018-11-23 19:00:00,31.9,70.32,28.59,-9.1,34.34,29.05,100.0,33.33,-23.49,-22.9
2018-11-24 01:00:00,30.62,69.57,24.03,-7.9,29.54,29.1,100.0,66.67,-23.51,-22.92
2018-11-24 07:00:00,32.6,73.14,23.75,-5.13,26.42,27.32,77.56,92.52,-21.57,-20.97
2018-11-24 13:00:00,30.52,71.33,20.39,-5.54,24.14,28.49,92.38,89.98,-22.06,-21.47
2018-11-24 19:00:00,38.22,82.65,27.22,-0.1,24.06,24.08,0.0,56.65,-16.53,-15.9
2018-11-25 01:00:00,45.94,94.39,35.42,3.86,26.38,20.89,0.0,30.79,-10.74,-10.05
2018-11-25 07:00:00,40.93,89.05,33.03,-1.08,29.41,24.52,47.77,15.92,-12.78,-12.11
2018-11-25 13:00:00,46.07,97.49,39.62,0.61,32.48,22.24,17.78,21.85,-8.43,-7.73
2018-11-25 19:00:00,31.7,79.01,26.41,-9.35,32.95,35.07,100.0,55.18,-16.63,-15.99
2018-11-26 01:00:00,31.0,78.99,26.19,-9.84,33.31,34.77,97.91,71.9,-16.27,-15.63
2018-11-26 07:00:00,32.1,81.46,27.2,-9.01,33.19,33.5,87.74,95.22,-14.73,-14.08
2018-11-26 13:00:00,37.05,89.45,32.45,-6.12,34.09,30.44,63.94,83.2,-10.56,-9.88
2018-11-26 19:00:00,39.26,93.77,34.15,-4.83,34.0,28.88,0.0,50.56,-8.07,-7.37
2018-11-27 01:00:00,37.6,92.66,31.43,-5.61,32.81,29.01,2.24,22.06,-8.16,-7.46
2018-11-27 07:00:00,38.41,95.04,31.21,-4.77,31.77,27.99,0.0,0.75,-6.57,-5.85
2018-11-27 13:00:00,35.53,92.09,26.66,-5.69,29.28,29.6,65.64,22.63,-7.53,-6.83
2018-11-27 19:00:00,27.72,81.8,19.14,-10.55,28.47,37.19,100.0,55.21,-12.09,-11.42
2018-11-28 01:00:00,23.02,75.69,14.14,-12.9,26.88,41.38,100.0,88.55,-14.68,-14.03
2018-11-28 07:00:00,19.19,70.63,10.37,-14.8,25.75,44.79,100.0,100.0,-16.79,-16.16
2018-11-28 13:00:00,15.78,66.01,7.6,-16.73,25.49,47.93,100.0,100.0,-18.72,-18.1
2018-11-28 19:00:00,13.61,63.07,5.18,-17.44,24.09,49.8,100.0,100.0,-19.85,-19.24
2018-11-29 01:00:00,15.0,65.28,5.74,-15.36,22.17,47.52,72.92,90.97,-18.44,-17.82
2018-11-29 07:00:00,12.35,61.58,3.36,-16.74,21.54,50.17,100.0,90.97,-19.96,-19.35
2018-11-29 13:00:00,13.59,63.51,4.14,-14.97,20.21,47.98,17.24,63.39,-18.69,-18.07
2018-11-29 19:00:00,12.99,62.79,4.44,-15.11,20.65,48.06,20.39,45.88,-18.73,-18.11
2018-11-30 01:00:00,13.07,63.03,5.49,-14.3,20.69,47.26,0.0,12.55,-18.3,-17.68
2018-11-30 07:00:00,17.65,69.97,10.49,-10.14,20.59,41.08,0.0,6.8,-14.47,-13.81
2018-11-30 13:00:00,15.76,67.49,9.23,-10.24,19.57,42.92,26.3,8.77,-15.37,-14.73
2018-11-30 19:00:00,18.73,72.18,12.53,-7.6,19.65,39.05,0.0,8.77,-12.64,-11.97
2018-12-01 01:00:00,19.98,74.42,14.3,-6.43,19.94,37.15,0.0,8.77,-11.12,-10.45
2018-12-01 07:00:00,12.21,63.21,7.53,-12.05,20.03,47.41,100.0,33.33,-16.51,-15.88
2018-12-01 13:00:00,9.52,59.27,5.71,-13.38,19.85,50.42,100.0,66.67,-18.22,-17.6
2018-12-01 19:00:00,9.99,59.94,6.56,-11.65,18.68,49.24,91.1,97.03,-17.57,-16.94
2018-12-02 01:00:00,9.1,58.6,5.95,-10.9,17.28,49.99,96.7,95.93,-17.95,-17.33
2018-12-02 07:00:00,9.93,59.8,6.43,-8.05,14.6,48.18,25.55,71.12,-17.03,-16.39
2018-12-02 13:00:00,2.87,49.2,-0.13,-12.43,13.12,57.93,100.0,74.08,-22.27,-21.68
2018-12-02 19:00:00,2.32,48.07,0.19,-12.37,13.37,58.51,100.0,75.18,-22.61,-22.02
2018-12-03 01:00:00,4.4,50.83,2.81,-10.11,13.41,54.48,61.01,87.0,-20.9,-20.3
2018-12-03 07:00:00,5.64,52.42,4.48,-8.71,13.47,52.07,37.6,66.2,-19.79,-19.18
2018-12-03 13:00:00,14.19,64.94,13.64,-1.68,14.46,40.97,0.0,32.87,-12.86,-12.19
2018-12-03 19:00:00,16.31,68.28,16.57,-0.57,15.87,38.53,0.0,12.53,-10.73,-10.05
2018-12-04 01:00:00,16.65,69.06,17.86,-1.02,17.42,37.68,0.0,-0.0,-9.95,-9.26
2018-12-04 07:00:00,9.59,58.81,10.69,-6.85,17.21,46.55,61.67,20.56,-15.09,-14.45
2018-12-04 13:00:00,14.72,66.44,16.42,-2.9,18.1,41.07,38.27,33.31,-10.65,-9.97
2018-12-04 19:00:00,16.2,68.85,18.57,-2.27,19.27,39.33,18.62,39.52,-8.99,-8.3
2018-12-05 01:00:00,15.51,68.09,18.4,-3.34,20.22,39.4,19.38,25.42,-9.03,-8.34
2018-12-05 07:00:00,17.75,71.68,21.85,-2.18,21.88,36.96,0.0,12.67,-6.7,-5.99
2018-12-05 13:00:00,21.42,77.53,27.25,-0.55,24.53,33.7,0.0,6.46,-3.09,-2.36
2018-12-05 19:00:00,24.43,82.56,32.52,0.2,27.78,31.25,0.0,-0.0,0.1,0.86
2018-12-06 01:00:00,19.09,75.11,28.05,-4.71,29.34,36.95,69.93,23.31,-3.57,-2.83
2018-12-06 07:00:00,21.09,78.54,31.23,-4.34,31.35,34.95,64.78,44.91,-1.25,-0.49
2018-12-06 13:00:00,24.7,84.49,36.14,-3.15,33.73,32.09,14.84,49.85,2.51,3.3
2018-12-06 19:00:00,37.5,104.65,53.02,2.89,39.18,25.92,0.0,26.54,14.3,15.17
2018-12-07 01:00:00,34.02,100.52,50.71,-2.42,42.79,27.93,18.22,11.02,12.56,13.42
2018-12-07 07:00:00,33.8,101.23,51.75,-4.99,45.98,27.48,17.26,11.83,13.53,14.4
2018-12-07 13:00:00,33.96,102.53,51.02,-6.19,46.73,26.86,15.24,16.91,14.84,15.72
2018-12-07 19:00:00,20.15,82.06,32.68,-14.98,43.79,40.29,100.0,44.17,3.71,4.5
2018-12-08 01:00:00,21.87,85.18,31.95,-12.91,40.96,38.61,87.49,67.58,5.97,6.78
2018-12-08 07:00:00,21.48,85.05,28.65,-12.01,37.54,38.3,85.19,90.9,6.38,7.19
2018-12-08 13:00:00,22.24,86.73,28.61,-11.36,36.8,37.19,76.93,83.21,7.85,8.67
2018-12-08 19:00:00,16.72,78.54,22.02,-14.98,35.74,42.56,100.0,87.37,3.58,4.37
2018-12-09 01:00:00,15.26,76.5,19.7,-15.56,34.54,43.49,100.0,92.31,2.84,3.63
2018-12-09 07:00:00,13.44,73.81,15.1,-15.19,30.3,45.01,100.0,100.0,1.7,2.48
2018-12-09 13:00:00,7.92,65.18,8.25,-18.37,28.04,51.17,100.0,100.0,-2.96,-2.22
2018-12-09 19:00:00,11.37,70.47,10.53,-14.8,25.88,46.86,49.92,83.31,0.56,1.33
2018-12-10 01:00:00,10.99,69.88,8.71,-13.92,23.24,46.78,42.81,64.24,0.63,1.4
2018-12-10 07:00:00,11.93,71.35,8.6,-12.23,21.22,45.24,3.59,32.1,1.92,2.7
2018-12-10 13:00:00,13.6,74.0,9.88,-10.34,20.26,42.93,0.0,15.47,3.94,4.73
2018-12-10 19:00:00,11.58,70.92,8.12,-11.54,20.0,45.03,53.59,19.06,2.53,3.31
2018-12-11 01:00:00,6.67,63.18,3.26,-15.03,19.43,51.19,100.0,51.2,-1.73,-0.98
2018-12-11 07:00:00,9.73,67.78,6.21,-12.17,18.94,46.92,48.26,67.28,1.45,2.22
2018-12-11 13:00:00,14.3,74.92,11.0,-8.19,18.93,41.71,0.0,49.42,6.22,7.03
2018-12-11 19:00:00,15.24,76.55,12.09,-5.93,17.48,40.33,0.0,16.09,7.67,8.5
2018-12-12 01:00:00,14.28,75.2,11.39,-5.45,16.36,40.85,4.77,1.59,7.31,8.13
2018-12-12 07:00:00,9.44,67.7,6.61,-7.77,14.47,46.86,99.14,34.64,3.14,3.92
2018-12-12 13:00:00,7.77,64.98,4.4,-6.88,11.42,48.67,100.0,67.97,1.86,2.64
2018-12-12 19:00:00,7.41,64.24,4.45,-6.87,11.45,48.76,100.0,99.71,1.8,2.58
2018-12-13 01:00:00,10.78,69.36,8.13,-3.49,11.36,43.96,39.31,79.77,5.41,6.22
2018-12-13 07:00:00,8.57,65.86,6.27,-4.8,10.99,46.68,56.68,65.33,3.65,4.44
2018-12-13 13:00:00,6.08,61.82,3.98,-6.08,10.16,49.96,100.0,65.33,1.51,2.28
2018-12-13 19:00:00,7.35,63.56,5.52,-4.65,10.13,47.73,62.88,73.19,3.0,3.79
2018-12-14 01:00:00,7.7,63.94,6.16,-4.12,10.17,46.79,47.21,70.03,3.64,4.43
2018-12-14 07:00:00,10.95,68.87,9.86,-1.42,10.82,42.02,0.0,36.7,7.2,8.02
2018-12-14 13:00:00,12.67,71.56,11.28,0.08,10.59,39.53,0.0,15.74,9.36,10.2
2018-12-14 19:00:00,9.91,67.3,8.65,-2.35,10.66,43.36,46.69,15.56,7.08,7.9
2018-12-15 01:00:00,10.27,67.79,9.09,-2.05,10.76,42.39,39.43,28.71,7.83,8.65
2018-12-15 07:00:00,12.24,70.85,11.56,-0.69,11.61,39.43,0.0,28.71,10.25,11.09
2018-12-15 13:00:00,13.32,72.59,13.48,-0.32,12.95,37.64,0.0,13.14,11.84,12.7
2018-12-15 19:00:00,10.84,68.79,11.27,-2.66,13.36,41.29,63.85,21.28,9.83,10.67
2018-12-16 01:00:00,6.75,62.36,6.18,-5.54,11.68,47.8,100.0,54.62,6.05,6.86
2018-12-16 07:00:00,5.95,60.89,5.1,-5.91,11.05,48.74,100.0,87.95,5.5,6.3
2018-12-16 13:00:00,7.09,62.44,6.5,-4.68,11.08,46.45,79.38,93.13,6.92,7.74
2018-12-16 19:00:00,9.28,65.68,9.12,-2.62,11.37,42.71,19.03,66.14,9.49,10.33
2018-12-17 01:00:00,7.87,63.39,8.03,-3.7,11.49,44.72,33.39,43.93,8.4,9.23
2018-12-17 07:00:00,6.99,61.87,7.09,-4.34,11.28,45.86,52.3,34.91,7.8,8.62
2018-12-17 13:00:00,-1.03,49.17,-0.47,-11.84,12.12,59.24,100.0,61.9,-0.32,0.44
2018-12-17 19:00:00,-1.78,47.46,-0.62,-12.96,13.24,60.4,100.0,84.1,-1.15,-0.39
2018-12-18 01:00:00,-2.1,46.39,0.05,-13.74,14.81,61.01,100.0,100.0,-1.56,-0.81
2018-12-18 07:00:00,0.75,50.19,3.29,-11.28,15.17,54.8,59.01,86.34,1.34,2.11
2018-12-18 13:00:00,-5.91,39.51,-2.13,-18.3,18.0,64.52,100.0,86.34,-5.6,-4.88
2018-12-18 19:00:00,-5.7,39.07,-0.61,-19.04,20.43,64.56,100.0,86.34,-5.63,-4.91
2018-12-19 01:00:00,-7.63,35.42,-1.01,-21.81,23.47,67.43,100.0,100.0,-7.87,-7.16
2018-12-19 07:00:00,-9.36,32.0,-0.99,-24.27,26.64,70.02,100.0,100.0,-9.97,-9.28
2018-12-19 13:00:00,-13.1,25.52,-2.64,-28.7,30.9,74.7,100.0,100.0,-14.22,-13.56
2018-12-19 19:00:00,-8.09,31.95,4.03,-24.74,32.1,63.19,0.0,66.67,-9.6,-8.91
2018-12-20 01:00:00,-9.14,29.61,3.91,-25.66,33.18,64.9,14.82,38.27,-11.0,-10.33
2018-12-20 07:00:00,-13.27,22.72,0.76,-29.33,35.1,70.11,60.1,24.97,-15.58,-14.94
2018-12-20 13:00:00,-12.75,22.49,2.44,-28.55,35.65,70.11,60.1,45.01,-15.58,-14.94
2018-12-20 19:00:00,-14.17,19.5,1.98,-29.58,36.61,72.28,100.0,73.4,-17.51,-16.88
2018-12-21 01:00:00,-10.33,24.01,7.07,-25.9,36.39,63.91,0.0,53.37,-14.23,-13.57
2018-12-21 07:00:00,-12.85,19.6,4.83,-27.67,36.69,67.49,42.8,47.6,-17.14,-16.51
2018-12-21 13:00:00,-9.09,24.01,9.35,-23.35,35.16,60.38,0.0,14.27,-13.92,-13.26
2018-12-21 19:00:00,-7.54,25.45,10.6,-20.03,32.15,58.09,0.0,14.27,-12.74,-12.08
2018-12-22 01:00:00,-3.93,29.84,13.92,-14.58,28.59,52.45,0.0,-0.0,-9.48,-8.79
2018-12-22 07:00:00,-7.39,24.5,8.64,-15.17,24.61,57.33,32.4,10.8,-13.03,-12.37
2018-12-22 13:00:00,-6.64,24.9,9.04,-13.33,22.86,56.5,51.02,27.8,-12.57,-11.91
2018-12-22 19:00:00,-10.33,19.2,4.51,-15.89,21.63,61.74,100.0,61.14,-16.43,-15.79
2018-12-23 01:00:00,-13.54,14.05,1.0,-18.43,21.28,66.11,100.0,83.67,-19.94,-19.33
2018-12-23 07:00:00,-14.06,12.48,0.02,-17.56,19.27,67.34,100.0,100.0,-20.95,-20.35
2018-12-23 13:00:00,-12.19,14.15,2.19,-15.32,18.74,64.22,71.22,90.41,-19.69,-19.07
2018-12-23 19:00:00,-11.48,14.31,2.72,-13.88,17.58,63.69,34.77,68.66,-19.47,-18.86
2018-12-24 01:00:00,-18.06,4.81,-3.36,-21.43,20.63,72.05,100.0,68.66,-26.13,-25.56
2018-12-24 07:00:00,-16.69,5.64,-0.74,-20.83,22.52,70.27,78.79,71.19,-25.5,-24.93
2018-12-24 13:00:00,-15.75,5.96,1.16,-20.82,24.38,69.5,69.5,82.76,-25.23,-24.66
2018-12-24 19:00:00,-12.32,9.54,5.17,-17.13,23.71,62.55,0.0,49.43,-22.64,-22.05
2018-12-25 01:00:00,-3.6,20.05,15.25,-8.37,22.84,49.0,0.0,23.17,-15.08,-14.43
2018-12-25 07:00:00,-4.85,18.07,13.53,-9.66,22.75,50.79,8.39,2.8,-16.35,-15.71
2018-12-25 13:00:00,-2.18,21.06,16.64,-7.41,22.99,47.62,0.0,2.8,-14.08,-13.42
2018-12-25 19:00:00,-5.13,16.98,12.84,-10.45,23.02,51.62,26.8,11.73,-16.86,-16.22
2018-12-26 01:00:00,-9.3,11.26,7.76,-14.3,22.81,57.11,100.0,42.27,-20.84,-20.24
2018-12-26 07:00:00,-6.27,14.51,11.12,-11.59,22.77,53.09,57.71,61.5,-18.42,-17.8
2018-12-26 13:00:00,-10.78,8.38,5.79,-15.78,22.7,58.79,100.0,85.9,-22.73,-22.14
2018-12-26 19:00:00,-16.29,0.87,0.13,-21.52,24.24,65.2,100.0,85.9,-28.08,-27.53
2018-12-27 01:00:00,-11.23,6.35,5.65,-15.6,22.36,57.9,39.71,79.9,-24.13,-23.55
2018-12-27 07:00:00,-8.72,8.84,8.16,-12.43,21.04,55.04,16.09,51.93,-22.29,-21.69
2018-12-27 13:00:00,-12.22,4.04,3.72,-15.06,19.91,59.14,40.35,32.05,-25.69,-25.12
2018-12-27 19:00:00,-2.68,15.06,14.78,-5.7,19.6,48.57,0.0,18.81,-17.7,-17.08
2018-12-28 01:00:00,-3.65,13.6,13.46,-6.95,19.77,49.62,9.95,16.77,-18.65,-18.03
2018-12-28 07:00:00,-8.35,7.58,7.69,-11.74,19.83,54.44,55.49,21.82,-22.91,-22.32
2018-12-28 13:00:00,-12.09,2.59,3.52,-15.76,20.54,58.39,92.9,52.78,-26.46,-25.9
2018-12-28 19:00:00,-10.75,3.6,5.14,-14.69,20.82,57.22,88.09,78.83,-25.72,-25.15
2018-12-29 01:00:00,-10.78,3.03,4.58,-15.13,20.81,57.69,92.0,91.0,-26.1,-25.54
2018-12-29 07:00:00,-9.33,4.22,5.78,-14.1,20.75,56.18,44.24,74.78,-25.22,-24.65
2018-12-29 13:00:00,-9.41,3.65,5.31,-14.56,20.84,56.71,23.75,53.33,-25.6,-25.03
2018-12-29 19:00:00,-6.96,6.06,7.95,-12.49,20.92,53.57,0.0,22.66,-23.83,-23.25
2018-12-30 01:00:00,-7.35,5.23,7.09,-11.97,19.54,54.41,20.43,14.73,-24.39,-23.81
2018-12-30 07:00:00,-8.39,3.62,5.59,-12.3,18.51,56.18,83.18,34.54,-25.52,-24.95
2018-12-30 13:00:00,-7.03,4.78,6.2,-9.43,15.88,54.43,27.32,43.64,-24.65,-24.07
2018-12-30 19:00:00,-8.1,3.17,4.39,-9.51,14.27,56.35,100.0,70.17,-25.78,-25.22
2018-12-31 01:00:00,-5.13,6.21,7.5,-6.4,13.82,51.78,0.0,42.44,-23.55,-22.96
2018-12-31 07:00:00,-4.94,6.14,7.06,-5.36,12.32,51.8,0.41,33.47,-23.56,-22.98
2018-12-31 13:00:00,-5.26,5.49,6.48,-5.76,12.19,52.64,18.73,6.38,-23.99,-23.41
2018-12-31 19:00:00,-2.25,8.65,8.95,-2.94,11.54,47.89,0.0,6.38,-21.65,-21.05
2019-01-01 01:00:00,-3.54,6.98,7.3,-4.48,11.62,50.23,49.22,22.65,-22.8,-22.21
2019-01-01 07:00:00,-3.75,6.52,6.89,-4.74,11.5,50.84,62.06,37.09,-23.09,-22.5
2019-01-01 13:00:00,-2.65,7.53,7.72,-3.95,11.44,49.09,25.23,45.5,-22.3,-21.71
2019-01-01 19:00:00,-7.15,2.22,2.03,-7.25,9.53,57.12,100.0,62.43,-26.12,-25.56
2019-01-02 01:00:00,-5.6,3.64,2.77,-4.44,7.26,54.48,67.16,64.13,-25.07,-24.5
2019-01-02 07:00:00,-6.82,1.98,1.39,-5.76,7.31,56.91,97.39,88.19,-26.26,-25.69
2019-01-02 13:00:00,-7.52,0.87,0.46,-6.87,7.57,58.55,100.0,88.19,-27.05,-26.5
2019-01-02 19:00:00,-7.8,0.21,0.26,-7.67,8.24,59.55,100.0,99.13,-27.52,-26.97
2019-01-03 01:00:00,-6.26,1.59,1.74,-6.42,8.35,56.44,38.68,79.56,-26.52,-25.96
2019-01-03 07:00:00,-2.99,4.95,5.08,-3.36,8.38,49.89,0.0,46.23,-24.05,-23.47
