timestamp,ema50_dist_etc_usd_15m,ema200_dist_etc_usd_15m,upper_bb_dist_etc_usd_15m,lower_bb_dist_etc_usd_15m,width_bb_etc_usd_15m,rsi_etc_usd_15m,stoch_rsi_fastk_etc_usd_15m,stoch_rsi_fastd_etc_usd_15m,kijun_dist_etc_usd_15m,tenkan_dist_etc_usd_15m
2019-01-26 16:45:00,0.491546641098739,-0.013891285021550015,0.9101262430996071,0.06727450032677496,0.8387527549416884,39.091734972244346,18.581228820016246,22.841596017838565,-5.006727326628823,-5.237052746801673
2019-01-26 17:00:00,0.1300086288332336,-0.36466611442032004,0.5160635164119576,-0.2917810159008605,0.806939620133992,47.242769871463366,100.0,56.1749293511719,-5.343468084622904,-5.572977026382153
2019-01-26 17:15:00,0.5354539500828537,0.05992124296796408,0.9684096132801301,0.04254428904741925,0.9212088259454649,40.28347630675762,32.2517531105696,50.277660643528215,-4.93952533089913,-5.170013692377906
2019-01-26 17:30:00,0.6645818376207924,0.2132921996918391,1.1438117836164663,0.08653197209740338,1.05081549013558,38.08636854053677,0.0,44.08391770352281,-4.79178094715672,-5.022627537026891
2019-01-26 17:45:00,0.3432075991091299,-0.09177326874915126,0.7897801525051262,-0.24108580806739832,1.0280455466860774,44.50919266885195,70.14572533667236,34.13249281574692,-5.082486442145573,-5.312628172993672
2019-01-26 18:00:00,0.12150452937593759,-0.30451692932449426,0.5526585258321282,-0.4619375326761488,1.0141360413639267,48.581692021981375,100.0,56.715241778890395,-5.287510515904614,-5.517155135172014
2019-01-26 18:15:00,0.4305292680169659,0.02048486811625505,0.8831646545871541,-0.18285898370814513,1.062303950890282,43.41644223528451,50.78522547848227,73.64365027171782,-4.97855741594051,-5.208951138281847
2019-01-26 18:30:00,0.2554260097592964,-0.14209241720711807,0.6723361977571729,-0.3541854348331652,1.0248912828725354,46.5006816498184,80.17202255993217,76.98574934613775,-5.134365748121161,-5.364381689820085
2019-01-26 18:45:00,0.6861498236316654,0.3116860982352865,1.149678196588444,0.00406236621162126,1.1390450181751985,39.98142235442372,0.0,43.65241601280442,-4.700297414779242,-4.931365820178457
2019-01-26 19:00:00,0.48251182370229184,0.12714869037082632,0.9518659461435597,-0.2249876634307535,1.1725919514543293,43.399662951019835,39.745737386474794,39.97258664880193,-4.8744005480703345,-5.105046814341163
2019-01-26 19:15:00,0.34908349377409387,0.00830667032480914,0.7725181117846258,-0.3512325864894028,1.1213885744009044,45.56964497288148,85.718673935939,41.821470440804205,-4.987226860088501,-5.217599562063768
2019-01-26 19:30:00,0.50502411864084,0.18242752046186972,0.9037641158037957,-0.20823115567599748,1.1081415266982673,42.94413858670014,45.44559585732903,56.97000239324722,-4.820061693133793,-5.050839712098709
2019-01-26 19:45:00,0.3112267232055599,0.0018954749754662714,0.6625652558062578,-0.3870429494475358,1.0481642421066653,46.358868903748565,100.0,77.05475659775563,-4.991560988960875,-5.2219231821914125
2019-01-26 20:00:00,0.3100139584545136,0.013168711945676925,0.6419237231282571,-0.3853029060476798,1.0259102795050385,46.17052630204595,94.48440772138596,79.97666785957128,-4.980724925294833,-5.2111133921850294
2019-01-26 20:15:00,0.4828778758325214,0.20313053967213612,0.7988566819407739,-0.22200832175347518,1.0179290501773355,43.00918820790975,1.9049709690057395,65.46312623013019,-4.798308764712611,-5.029139526911197
2019-01-26 20:45:00,0.7827166070241809,0.5286798193467002,1.073791809831448,0.04771423222198479,1.0203559010690115,38.18260730897296,0.0,32.12979289679685,-4.483960468689108,-4.715553415422724
2019-01-26 21:00:00,0.7031993878970244,0.4732365565093266,0.9478787479525685,-0.03457918111109404,0.9779919310287438,39.30330445100737,13.706718272694483,5.203896413899687,-4.53212018426421,-4.76359636055278
2019-01-26 21:15:00,0.48971492927254445,0.2773944404477646,0.6999398009417401,-0.23787698784858424,0.9356551315794144,43.51405278292085,66.74386005380428,26.816859442165867,-4.715556877187366,-4.946588283734011
2019-01-26 21:30:00,0.5788482931762262,0.38603625841868716,0.8135351916797928,-0.16844038541442563,0.9788184236872188,41.69686776673042,65.91571600853644,48.78876477834468,-4.60863790418613,-4.839928551799932
2019-01-26 21:45:00,0.7068628422623346,0.5372026148150022,0.945467925734933,-0.06955049454238083,1.0105924425957962,39.24736659836572,19.971305991887338,50.8769606847423,-4.459862385321111,-4.691513761467892
2019-01-26 22:00:00,0.6791427308010745,0.5318573151650963,0.9465932573634817,-0.12824463351039928,1.0704578523221786,39.24736659836573,1.6653269188912381e-13,28.629007333474263,-4.459862385321111,-4.691513761467892
2019-01-26 22:15:00,0.6525096825343413,0.5265652025764123,0.8710364112394675,-0.14603641123958067,1.0133992501970888,39.24736659836573,1.6653269188912381e-13,6.657101997295507,-4.459862385321111,-4.691513761467892
2019-01-26 22:30:00,0.6247031057330599,0.5190430868562412,0.8623273817177202,-0.19215926630764546,1.0509650317519192,39.31284772074874,2.6732431577787326,0.8910810525926385,-4.4620536226233405,-4.693699685787022
2019-01-26 22:45:00,0.6002049447239255,0.5138784790268192,0.8647753784709389,-0.22923949626655338,1.0905494581775392,39.31284772074874,100.0,34.22441438592592,-4.4620536226233405,-4.693699685787022
2019-01-26 23:00:00,0.45268541888727754,0.38111632747748203,0.6923349675686863,-0.36661400644001363,1.057227168760996,43.28312377335823,100.0,67.55774771925918,-4.584602698307272,-4.815951622878356
2019-01-26 23:15:00,0.554459726096268,0.5004038252227172,0.7154768833593783,-0.22835443765619745,0.9415380993072806,40.529612772128516,31.77213390607848,77.25737796869244,-4.466435795702129,-4.698071233630707
2019-01-26 23:45:00,0.5637459641561815,0.5273824150766382,0.7133822204014262,-0.2189914337351606,0.9300745526877797,39.822296770580955,12.831577529662578,48.20123714524664,-4.435752139301208,-4.667461974351328
2019-01-27 00:00:00,0.9087696235336562,0.9003121764593169,1.059108558915134,0.08518952509362077,0.968378465707008,32.60103608535424,0.0,14.867903811913303,-4.07263264554164,-4.305222918201901
2019-01-27 00:15:00,0.7950510011843104,0.8109016612058317,0.9915810654714585,-0.06703149000961695,1.05374137477758,35.28193847999299,25.097176440981755,12.642917990214395,-4.149888400561464,-4.382291355070301
2019-01-27 00:30:00,0.7638725305496363,0.8028329879599783,0.9711666104281536,-0.12278077550338384,1.0893265399012317,35.28193847999299,33.81316093102542,19.636779124002008,-4.149888400561464,-4.382291355070301
2019-01-27 00:45:00,0.8164108005938475,0.8798842879617519,1.0095331273993091,-0.08672901888301388,1.0912272015577207,33.64133348015086,14.406035734520275,24.438791035508768,-4.068214269264436,-4.300815254939893
2019-01-27 01:00:00,0.7643222670469685,0.8504323693433458,0.9603934301614769,-0.1561291949379373,1.112050712022245,34.43991011903839,68.59160696642732,38.936934543990624,-4.088093757914857,-4.320646542792006
