timestamp,ema50_dist_xrp_usd_30m,ema200_dist_xrp_usd_30m,lower_bb_dist_xrp_usd_30m,width_bb_xrp_usd_30m,rsi_xrp_usd_30m,stoch_rsi_fastk_xrp_usd_30m,stoch_rsi_fastd_xrp_usd_30m,kijun_dist_xrp_usd_30m,tenkan_dist_xrp_usd_30m
2019-02-01 12:30:00,0.0002639833101025779,-0.0033117810842012707,-0.03456594203596719,0.03185750584460644,0.5961149837717383,0.9472410986245697,0.9174573222239958,-0.04123810132243011,-0.0377084264997124
2019-02-01 13:00:00,-0.0037510758748758866,-0.0035772490142563784,-0.039155836203798255,0.0363553758772913,0.6230371037514186,1.0,0.9824136995415235,-0.045233323790437874,-0.041718357349619706
2019-02-01 13:30:00,0.0007084749027341797,0.003299956982932839,-0.035035642054507266,0.03895371037993361,0.5783507119749031,0.6782543240654074,0.8751651408966593,-0.04093174846625758,-0.03740094580777087
2019-02-01 14:00:00,0.003948254592184952,0.008131431923650068,-0.03119331073096021,0.03978348359318973,0.5466104336303587,0.0,0.5594181080218028,-0.037672330875280435,-0.03412952869509445
2019-02-01 14:30:00,0.00043424113392220853,0.006510459348108899,-0.034428284198742776,0.041518293773687195,0.5725864787189222,0.33988194235621505,0.33937875547387447,-0.04102367487779146,-0.03749321064570732
2019-02-01 15:00:00,0.0016779857136373089,0.008828516292206379,-0.03150751046969691,0.04079866308315934,0.559599127698409,0.16994975768898843,0.16994390001506815,-0.03976581995009276,-0.0362307249344167
2019-02-01 15:30:00,-0.005508530981209625,0.0036922386077919978,-0.03796869854872731,0.04238738185458926,0.6132814443253548,0.9999999999999999,0.5032772333484015,-0.04687053443841094,-0.043361595376456674
2019-02-01 16:00:00,0.0017682258180382604,0.011617343558151472,-0.028911009585022907,0.040881851688000494,0.5426578364735458,0.0,0.38998325256299643,-0.03982725527831077,-0.03629238643634014
2019-02-01 16:30:00,-0.0010948381328663714,0.009644143283074724,-0.03031653012878932,0.040378028524729416,0.5639603174379346,0.30163399481216363,0.4338779982707215,-0.04261427067717127,-0.0390896622117316
2019-02-01 17:00:00,0.006911656400267141,0.01791503401754757,-0.02068414603632962,0.03865269687761841,0.49374177434460476,0.0,0.10054466493738824,-0.03467018299938884,-0.03111632843405243
2019-02-01 17:30:00,0.005739148329737098,0.017055164983129645,-0.020470755240824978,0.03759011644170657,0.5012587225315978,0.06288245724790337,0.1215054840200227,-0.035569693464430174,-0.03201915044020287
2019-02-01 18:00:00,0.0014945396069305783,0.01268497319384121,-0.02231315699007841,0.03516742942097277,0.5346174587071635,0.5821209407354044,0.21500113266110293,-0.03958146678612562,-0.03604569307564309
2019-02-01 18:30:00,0.0003287987614082333,0.01067902291494649,-0.020142715065291528,0.030968275091183012,0.5437189085253135,0.711736985404017,0.45224679446244204,-0.04068652518537452,-0.03715481973919699
2019-02-01 19:00:00,0.002717885372775397,0.01214656728559893,-0.01474829750027351,0.02692989694915793,0.5199902870267732,0.525210440984038,0.606356122374487,-0.03828900993271378,-0.034748478051906284
2019-02-01 19:30:00,-0.0032181622819210665,0.006441190208132053,-0.01940934307437392,0.026019244049655853,0.5692983854143925,1.0,0.7456491421293522,-0.04410828025477698,-0.040589171974522165
2019-02-01 20:00:00,-0.005525739646064731,0.004454992846737449,-0.02050327747189651,0.02516015901517894,0.5884671365874695,1.0000000000000002,0.8417368136613465,-0.04653748411689962,-0.043027318932655545
2019-02-01 20:30:00,-0.0023863564291830563,0.007399027237382727,-0.01576316182825732,0.02325946169972383,0.5564620643296255,0.5326147090123439,0.844204903004115,-0.043620953352026426,-0.04010005098139169
2019-02-01 21:00:00,0.000894026692179084,0.009087983367751518,-0.009177497434247783,0.018266298347321734,0.5232602992356836,0.04775354342217443,0.5267894174781731,-0.0404411764705882,-0.03690856777493601
2019-02-01 21:30:00,-0.001043333075809505,0.005322624554952249,-0.0077793918320880895,0.013118130483895313,0.5408486262464475,0.2697313307173018,0.28336652771727366,-0.042339352944929964,-0.03881373237189689
2019-02-01 22:00:00,0.0013921248031696365,0.0077326563912460955,-0.005420092419904821,0.013137558089396564,0.5151017901761746,0.0,0.10582829137982573,-0.0399501023541452,-0.03641568577277354
2019-02-01 22:30:00,-0.0025244419651142547,0.003939428088308494,-0.009396580047531078,0.013372496007232382,0.5521873721609847,0.8966473927909356,0.3887929078360795,-0.043803759158967726,-0.04028352978655614
2019-02-01 23:00:00,0.0022686335203527808,0.008302187158351293,-0.004630259636502099,0.012908746803523058,0.5019822058840248,0.0,0.2988824642636455,-0.03912027403399798,-0.03558280244581724
2019-02-01 23:30:00,0.0007636798025913993,0.006800615626685769,-0.006116538012646444,0.012912736982179441,0.516223765532566,0.2836672140467932,0.3934382022792432,-0.04053319694402702,-0.03700092702106561
2019-02-02 00:00:00,-0.004675953549506562,0.0017705624434836142,-0.01148448488467857,0.01331974079266052,0.5674770780427646,1.0,0.4278890713489313,-0.045931341385886726,-0.042418944691671734
2019-02-02 00:30:00,0.0018412855520655302,0.008374352549425979,-0.005053071392416619,0.01340516278456104,0.5006715928022986,0.0,0.4278890713489313,-0.03961219722906584,-0.03607653665248112
2019-02-02 01:00:00,-0.0007498104477696721,0.005834193832402468,-0.007509636627998306,0.01335501824495253,0.5245495543278851,0.35742516411096936,0.45247505470365673,-0.04212541886069887,-0.03859901069092064
2019-02-02 01:30:00,0.0002610348011109487,0.006004846228342187,-0.006238050713534893,0.012244324657591297,0.5142153552283223,0.2027342871213794,0.1867198170774499,-0.04114621601763391,-0.037616202919847685
2019-02-02 02:00:00,-8.679482673301653e-05,0.00571297135532034,-0.006476208246167459,0.012193832993078314,0.5177326241630186,0.25538369041567255,0.2718477138826741,-0.0414830427284919,-0.03795426965574478
2019-02-02 02:30:00,0.0008686188846465104,0.006562854173575605,-0.00556231074743363,0.012119102077052402,0.506600423306227,0.24829717970587095,0.23547171908097464,-0.04053319694402702,-0.03700092702106561
2019-02-02 03:00:00,-0.00020944758822871723,0.00502600552615573,-0.005482626530721624,0.010511031835835353,0.5188207906823898,0.6808333707864361,0.3948380803026602,-0.04157486349267159,-0.03804642845738726
2019-02-02 03:30:00,-0.00010920645398682094,0.004651017931692536,-0.0043029308141089295,0.008952390639874928,0.5176026176677452,0.900316170770704,0.6098155737543374,-0.0414830427284919,-0.03795426965574478
2019-02-02 04:00:00,-0.0026445419439393714,0.0022354505404735825,-0.006713585394121591,0.008969118395441705,0.5491433385552432,1.0,0.860383180519047,-0.044016944294040794,-0.0404974997611236
2019-02-02 04:30:00,-0.0015326073150427888,0.003402144181995137,-0.00553835129843383,0.008950055066091324,0.5341884997002031,0.6484763968922905,0.849597522554332,-0.043011095523529996,-0.03948794796582045
