timestamp,ema50_dist_ltc_usd_6h,ema200_dist_ltc_usd_6h,upper_bb_dist_ltc_usd_6h,lower_bb_dist_ltc_usd_6h,width_bb_ltc_usd_6h,rsi_ltc_usd_6h,stoch_rsi_fastk_ltc_usd_6h,stoch_rsi_fastd_ltc_usd_6h,kijun_dist_ltc_usd_6h,tenkan_dist_ltc_usd_6h
2018-10-31 13:00:00,4.1,11.99,7.3,-3.92,11.04,38.13,100.0,94.35,-20.94,-18.44
2018-10-31 19:00:00,4.31,12.28,7.28,-3.69,10.78,36.51,88.64,90.57,-20.65,-18.13
2018-11-01 01:00:00,4.04,12.04,6.68,-3.83,10.37,37.32,94.1,94.25,-20.73,-18.22
2018-11-01 07:00:00,4.01,12.07,6.32,-3.73,9.92,36.69,89.49,90.74,-20.63,-18.11
2018-11-01 13:00:00,3.2,11.23,5.23,-4.33,9.52,41.91,100.0,94.53,-21.14,-18.64
2018-11-01 19:00:00,2.4,10.36,4.06,-4.87,8.96,46.9,100.0,96.5,-21.68,-19.2
2018-11-02 01:00:00,1.28,9.12,2.51,-5.65,8.29,53.51,100.0,100.0,-22.5,-20.04
2018-11-02 07:00:00,1.45,9.27,2.35,-5.27,7.74,52.03,91.19,97.06,-22.33,-19.86
2018-11-02 13:00:00,-0.08,7.54,0.72,-6.66,7.61,60.26,100.0,97.06,-23.5,-21.08
2018-11-02 19:00:00,0.06,7.62,0.74,-6.45,7.4,59.2,92.07,94.42,-23.39,-20.96
2018-11-03 01:00:00,0.7,8.26,1.1,-5.66,6.92,54.52,30.23,74.1,-22.88,-20.43
2018-11-03 07:00:00,1.18,8.74,1.56,-5.13,6.82,51.13,0.0,40.77,-22.47,-20.01
2018-11-03 13:00:00,1.36,8.91,1.95,-4.76,6.81,49.66,0.0,10.08,-22.29,-19.83
2018-11-03 19:00:00,1.18,8.68,1.9,-4.59,6.57,50.51,8.93,2.98,-22.39,-19.93
2018-11-04 01:00:00,1.2,8.66,2.07,-4.35,6.5,50.05,8.15,5.69,-22.34,-19.88
2018-11-04 07:00:00,-2.61,4.41,-0.96,-8.32,7.72,68.89,100.0,39.03,-25.35,-22.98
2018-11-04 13:00:00,-6.52,-0.07,-3.15,-13.18,10.92,78.85,100.0,69.38,-28.55,-26.28
2018-11-04 19:00:00,-4.93,1.41,-0.62,-12.01,12.16,70.54,71.16,90.39,-27.49,-25.19
2018-11-05 01:00:00,-2.8,3.53,1.95,-9.82,12.25,60.88,37.6,69.59,-25.95,-23.6
2018-11-05 07:00:00,-2.79,3.37,2.19,-9.49,12.12,61.19,1.71,36.82,-26.03,-23.68
2018-11-05 13:00:00,-2.69,3.33,2.56,-9.24,12.21,61.22,1.92,13.74,-26.04,-23.69
2018-11-05 19:00:00,-3.23,2.59,2.26,-9.51,12.21,63.25,24.48,9.37,-26.54,-24.22
2018-11-06 01:00:00,-3.43,2.21,2.27,-9.43,12.13,64.28,100.0,42.13,-26.8,-24.48
2018-11-06 07:00:00,-3.64,1.81,2.2,-9.27,11.89,65.4,100.0,74.83,-27.08,-24.76
2018-11-06 13:00:00,-4.08,1.16,1.93,-9.4,11.78,67.26,100.0,100.0,-27.53,-25.23
2018-11-06 19:00:00,-6.74,-1.92,-0.22,-12.13,12.69,74.68,100.0,100.0,-29.75,-27.53
2018-11-07 01:00:00,-5.45,-0.79,1.54,-10.9,13.05,68.5,40.53,80.18,-28.95,-26.7
2018-11-07 07:00:00,-4.68,-0.18,2.54,-9.93,12.95,65.4,0.03,46.86,-28.51,-26.25
2018-11-07 13:00:00,-3.16,1.26,4.22,-8.29,12.77,58.72,0.0,13.52,-27.47,-25.17
2018-11-07 19:00:00,-2.75,1.56,4.65,-7.61,12.44,57.37,0.0,0.01,-27.25,-24.94
2018-11-08 01:00:00,-1.24,3.06,6.12,-5.69,11.79,51.34,0.0,0.0,-26.15,-23.81
2018-11-08 07:00:00,-0.69,3.56,6.45,-4.54,10.88,49.4,0.0,0.0,-25.77,-23.41
2018-11-08 13:00:00,-0.78,3.4,5.97,-3.86,9.73,49.88,5.16,1.72,-25.86,-23.51
2018-11-08 19:00:00,0.57,4.79,7.06,-1.82,8.65,44.78,0.0,1.72,-24.83,-22.44
2018-11-09 01:00:00,0.34,4.52,6.29,-1.16,7.27,45.71,14.28,6.48,-24.99,-22.61
2018-11-09 07:00:00,1.3,5.52,7.51,-0.45,7.69,42.16,0.0,4.76,-24.23,-21.83
2018-11-09 13:00:00,1.43,5.65,7.53,-0.72,7.98,41.55,0.0,4.76,-24.1,-21.69
2018-11-09 19:00:00,1.25,5.46,7.36,-1.26,8.37,42.19,15.36,5.12,-24.19,-21.79
2018-11-10 01:00:00,0.55,4.71,6.67,-2.12,8.6,45.6,97.25,37.54,-24.7,-22.31
2018-11-10 07:00:00,0.52,4.66,6.68,-2.33,8.82,45.64,100.0,70.87,-24.7,-22.32
2018-11-10 13:00:00,-0.0,4.07,6.11,-2.96,8.93,48.42,100.0,99.08,-25.1,-22.72
2018-11-10 19:00:00,0.74,4.83,6.91,-2.45,9.15,44.8,41.91,80.64,-24.52,-22.13
2018-11-11 01:00:00,1.63,5.76,7.89,-1.91,9.52,40.82,0.0,47.3,-23.8,-21.39
2018-11-11 07:00:00,2.39,6.59,8.75,-1.57,9.97,37.63,0.0,13.97,-23.16,-20.72
2018-11-11 13:00:00,3.97,8.32,10.58,-0.65,10.69,32.25,0.0,0.0,-21.85,-19.37
2018-11-11 19:00:00,2.39,6.71,7.93,-1.95,9.59,40.06,62.25,20.75,-22.96,-20.52
2018-11-12 01:00:00,2.41,6.76,7.11,-1.76,8.64,39.69,86.82,49.69,-22.88,-20.43
2018-11-12 07:00:00,2.82,7.24,6.75,-1.18,7.72,37.86,71.84,73.64,-22.48,-20.02
2018-11-12 13:00:00,3.32,7.82,6.82,-0.75,7.34,35.79,45.34,68.0,-22.0,-19.53
2018-11-12 19:00:00,2.3,6.79,5.14,-1.53,6.55,40.93,100.0,72.4,-22.7,-20.25
2018-11-13 01:00:00,1.69,6.16,4.15,-2.03,6.11,43.79,100.0,81.78,-23.11,-20.67
2018-11-13 07:00:00,1.97,6.48,4.15,-1.7,5.78,42.31,81.48,93.83,-22.83,-20.39
2018-11-13 13:00:00,2.15,6.69,3.95,-1.42,5.3,41.2,67.66,83.04,-22.63,-20.18
2018-11-13 19:00:00,3.63,8.31,5.54,-0.23,5.63,35.25,0.0,49.71,-21.4,-18.91
2018-11-14 01:00:00,1.8,6.4,3.46,-1.93,5.35,44.57,100.0,55.89,-22.73,-20.28
2018-11-14 07:00:00,4.74,9.59,6.79,0.43,6.14,35.01,0.0,33.33,-20.35,-17.83
2018-11-14 13:00:00,14.5,20.21,20.0,6.17,12.23,20.9,0.0,33.33,-12.48,-9.71
2018-11-14 19:00:00,14.65,20.79,22.12,3.91,16.11,20.33,0.0,0.0,-11.91,-9.12
2018-11-15 01:00:00,17.41,24.2,27.01,3.81,20.1,17.92,0.0,0.0,-9.24,-6.36
2018-11-15 07:00:00,18.38,25.76,29.64,2.32,23.55,16.9,0.0,0.0,-7.92,-5.0
2018-11-15 13:00:00,15.67,23.33,27.25,-1.41,25.38,22.68,100.0,33.33,-9.52,-6.65
2018-11-15 19:00:00,12.87,20.69,24.24,-4.6,26.26,28.82,100.0,66.67,-11.3,-8.49
2018-11-16 01:00:00,14.08,22.37,25.77,-4.49,27.35,27.0,84.72,94.91,-9.9,-7.05
2018-11-16 07:00:00,14.67,23.42,26.66,-4.91,28.48,25.84,75.05,86.59,-8.96,-6.08
2018-11-16 13:00:00,14.57,23.71,26.87,-5.86,29.62,25.36,43.72,67.83,-8.57,-5.67
2018-11-16 19:00:00,14.91,24.49,27.2,-6.33,30.36,24.43,0.0,39.59,-7.81,-4.89
2018-11-17 01:00:00,16.06,26.18,28.35,-6.16,31.06,22.76,0.0,14.57,-6.36,-3.4
2018-11-17 07:00:00,15.68,26.2,27.66,-7.07,31.49,22.52,0.0,0.0,-6.15,-3.18
2018-11-17 13:00:00,15.24,26.14,26.76,-7.88,31.66,22.34,0.0,0.0,-6.01,-3.03
2018-11-17 19:00:00,13.85,24.99,24.28,-9.03,30.95,25.2,100.0,33.33,-6.68,-3.72
2018-11-18 01:00:00,11.66,22.87,20.38,-10.33,29.24,31.09,100.0,66.67,-8.08,-5.17
2018-11-18 07:00:00,12.81,24.47,19.92,-8.81,27.22,28.7,72.75,90.92,-6.7,-3.75
2018-11-18 13:00:00,11.53,23.33,16.44,-8.83,24.34,31.46,100.0,90.92,-7.38,-4.44
2018-11-18 19:00:00,11.66,23.77,14.49,-7.59,21.35,30.51,84.82,85.85,-6.87,-3.92
2018-11-19 01:00:00,17.12,30.29,16.75,-1.16,16.62,23.26,0.0,61.61,-1.74,1.38
2018-11-19 07:00:00,21.92,36.26,19.33,3.8,13.91,19.14,0.0,28.27,3.04,6.3
2018-11-19 13:00:00,24.0,39.29,22.94,3.73,16.96,17.46,0.0,0.0,5.63,8.97
2018-11-19 19:00:00,24.28,40.31,24.53,2.35,19.55,16.82,0.0,0.0,6.71,10.09
2018-11-20 01:00:00,26.76,43.91,29.0,2.32,23.07,15.18,0.0,0.0,9.78,13.26
2018-11-20 07:00:00,37.73,57.52,44.19,6.84,29.75,11.44,0.0,0.0,20.61,24.43
2018-11-20 13:00:00,30.03,49.62,37.64,-1.11,32.76,21.81,100.0,33.33,14.94,18.59
2018-11-20 19:00:00,31.26,51.98,39.85,-1.98,35.17,20.76,89.85,63.28,17.15,20.87
2018-11-21 01:00:00,32.85,54.83,42.62,-2.72,37.8,19.6,78.69,89.52,19.77,23.57
2018-11-21 07:00:00,27.27,49.12,36.87,-7.76,38.96,26.48,100.0,89.52,15.74,19.41
2018-11-21 13:00:00,26.91,49.49,36.52,-8.8,39.8,26.07,94.0,90.9,16.41,20.1
2018-11-21 19:00:00,22.02,44.35,30.82,-12.49,39.67,32.4,100.0,98.0,12.76,16.33
2018-11-22 01:00:00,21.38,44.17,29.75,-13.08,39.53,32.22,98.63,97.55,12.97,16.55
2018-11-22 07:00:00,22.54,46.18,30.52,-12.38,39.33,30.61,71.67,90.1,14.9,18.54
2018-11-22 13:00:00,22.29,46.5,29.57,-12.54,38.81,30.1,63.62,77.98,15.52,19.18
2018-11-22 19:00:00,29.58,56.11,36.67,-7.81,38.88,24.75,0.0,45.1,23.55,27.46
2018-11-23 01:00:00,26.72,53.46,31.89,-9.4,37.12,27.5,36.8,33.47,21.87,25.73
2018-11-23 07:00:00,25.19,52.31,28.34,-9.75,34.85,28.34,61.24,32.68,21.38,25.23
2018-11-23 13:00:00,26.77,55.02,27.12,-7.24,31.25,26.61,34.8,44.28,23.98,27.91
2018-11-23 19:00:00,22.9,50.92,19.34,-7.56,25.41,31.58,100.0,65.35,21.11,24.94
2018-11-24 01:00:00,21.62,49.93,15.4,-6.59,21.06,32.27,100.0,78.27,20.71,24.54
2018-11-24 07:00:00,22.74,51.93,14.97,-4.55,18.56,30.57,69.92,89.97,22.74,26.63
2018-11-24 13:00:00,21.54,51.02,12.69,-4.41,16.42,31.18,80.73,83.55,22.42,26.3
2018-11-24 19:00:00,31.11,63.84,21.66,2.69,16.91,24.06,0.0,50.22,33.34,37.56
2018-11-25 01:00:00,32.93,67.13,24.37,2.96,18.84,22.59,0.0,26.91,36.56,40.89
2018-11-25 07:00:00,28.52,62.41,21.84,-1.11,20.79,27.54,57.59,19.2,33.22,37.44
2018-11-25 13:00:00,32.04,67.84,26.66,0.34,23.19,24.99,27.94,28.51,38.23,42.61
2018-11-25 19:00:00,19.24,52.04,14.69,-9.07,23.12,40.72,100.0,61.84,25.65,29.64
2018-11-26 01:00:00,16.66,49.13,12.68,-10.65,23.1,43.01,100.0,75.98,23.65,27.57
2018-11-26 07:00:00,16.54,49.33,12.54,-10.3,22.59,42.49,97.12,99.04,24.23,28.17
2018-11-26 13:00:00,20.55,54.99,16.56,-7.03,22.52,38.26,73.66,90.26,29.4,33.51
2018-11-26 19:00:00,21.32,56.54,16.67,-5.91,21.42,36.98,0.0,56.93,31.17,35.33
2018-11-27 01:00:00,18.65,53.54,13.1,-7.08,19.6,39.54,42.39,38.68,29.1,33.2
2018-11-27 07:00:00,22.06,58.53,15.78,-3.92,18.6,36.03,0.0,14.13,33.79,38.03
2018-11-27 13:00:00,19.01,55.03,11.99,-5.44,16.87,39.06,86.54,42.98,31.31,35.47
2018-11-27 19:00:00,13.04,47.46,6.72,-9.75,16.73,46.15,100.0,62.18,25.31,29.28
2018-11-28 01:00:00,9.25,42.57,3.54,-12.5,16.8,50.39,100.0,95.51,21.51,25.37
2018-11-28 07:00:00,6.98,39.59,1.98,-14.23,17.26,52.83,100.0,100.0,19.31,23.09
2018-11-28 13:00:00,0.25,30.52,-2.33,-20.73,20.8,60.55,100.0,100.0,11.82,15.36
2018-11-28 19:00:00,1.21,31.51,-0.04,-20.58,22.9,58.92,88.63,96.21,12.94,16.52
2018-11-29 01:00:00,2.0,32.32,1.8,-20.3,24.36,57.48,69.8,86.14,13.91,17.52
2018-11-29 07:00:00,0.73,30.41,1.86,-21.73,26.19,59.01,80.05,79.49,12.53,16.1
2018-11-29 13:00:00,2.68,32.75,4.74,-20.31,27.17,55.46,0.0,49.95,14.83,18.47
2018-11-29 19:00:00,3.88,34.16,6.74,-18.6,26.93,53.27,0.0,26.68,16.35,20.04
2018-11-30 01:00:00,4.14,34.36,7.42,-17.07,25.73,52.57,0.0,0.0,16.83,20.53
2018-11-30 07:00:00,10.35,42.5,14.1,-10.94,24.66,43.64,0.0,0.0,24.27,28.21
2018-11-30 13:00:00,8.48,40.12,11.91,-10.43,22.17,45.82,18.48,6.16,22.55,26.44
2018-11-30 19:00:00,8.62,40.35,12.43,-9.84,21.99,45.21,16.31,11.6,23.11,27.01
2018-12-01 01:00:00,9.71,41.86,13.97,-8.68,22.07,43.33,0.0,11.6,24.8,28.76
2018-12-01 07:00:00,3.28,33.38,7.74,-13.7,22.1,52.69,100.0,38.77,17.63,21.36
2018-12-01 13:00:00,-0.19,28.6,4.69,-15.97,21.89,57.3,100.0,66.67,13.67,17.28
2018-12-01 19:00:00,0.51,29.24,5.65,-14.3,20.85,56.04,91.0,97.0,14.5,18.13
2018-12-02 01:00:00,2.27,31.3,7.59,-11.75,19.74,52.93,68.71,86.57,16.6,20.3
2018-12-02 07:00:00,2.96,32.02,7.68,-9.08,16.88,51.61,0.0,53.24,17.53,21.25
2018-12-02 13:00:00,1.45,29.86,5.5,-8.51,14.23,53.84,39.23,35.98,15.87,19.55
2018-12-02 19:00:00,2.0,30.37,5.94,-7.03,13.04,52.69,24.33,21.19,16.6,20.29
2018-12-03 01:00:00,5.28,34.48,9.53,-3.73,12.89,46.94,0.0,21.19,20.59,24.41
2018-12-03 07:00:00,7.16,36.88,11.94,-2.21,13.49,43.9,0.0,8.11,23.07,26.97
2018-12-03 13:00:00,11.49,42.59,16.86,0.77,14.79,38.33,0.0,0.0,28.59,32.67
2018-12-03 19:00:00,10.24,41.11,15.71,-1.01,15.58,39.71,9.63,3.21,27.63,31.67
2018-12-04 01:00:00,12.49,44.2,18.61,-0.02,17.05,36.81,0.0,3.21,30.82,34.97
2018-12-04 07:00:00,6.26,36.18,11.38,-5.41,16.31,46.29,100.0,36.54,23.87,27.8
2018-12-04 13:00:00,6.86,36.94,11.71,-4.9,16.07,45.16,88.0,62.67,24.91,28.87
2018-12-04 19:00:00,8.09,38.55,12.95,-4.01,16.23,43.19,67.27,85.09,26.73,30.74
2018-12-05 01:00:00,9.12,39.94,14.06,-3.41,16.58,41.48,49.27,68.18,28.37,32.44
2018-12-05 07:00:00,8.41,39.09,13.76,-4.1,17.04,42.12,13.19,43.24,27.94,32.0
2018-12-05 13:00:00,12.84,44.99,19.4,-1.08,18.76,36.51,0.0,20.82,33.79,38.03
2018-12-05 19:00:00,13.75,46.41,21.43,-1.28,20.63,35.1,0.0,4.4,35.53,39.83
2018-12-06 01:00:00,10.44,42.27,18.5,-4.51,21.51,40.09,71.16,23.72,32.09,36.28
2018-12-06 07:00:00,11.91,44.35,20.22,-3.87,22.27,37.93,40.44,37.2,34.43,38.69
2018-12-06 13:00:00,15.79,49.68,24.09,-1.3,22.79,33.66,0.0,37.2,39.86,44.3
2018-12-06 19:00:00,21.12,57.11,30.24,1.59,24.71,29.2,0.0,13.48,47.34,52.01
2018-12-07 01:00:00,22.73,59.81,32.71,1.09,27.05,27.68,0.0,-0.0,50.44,55.2
2018-12-07 07:00:00,26.04,64.85,37.32,1.55,29.94,25.36,0.0,-0.0,55.8,60.74
2018-12-07 13:00:00,36.82,80.1,51.08,6.3,34.79,20.69,0.0,-0.0,70.97,76.39
2018-12-07 19:00:00,23.73,63.52,35.9,-4.67,35.09,33.77,100.0,33.33,55.84,60.78
2018-12-08 01:00:00,21.6,61.25,33.07,-6.97,35.41,35.11,100.0,66.67,54.26,59.15
2018-12-08 07:00:00,24.07,65.18,35.71,-6.07,36.39,33.15,86.41,95.47,58.64,63.67
2018-12-08 13:00:00,24.95,67.03,37.29,-6.68,38.13,32.12,79.31,88.57,61.07,66.17
2018-12-08 19:00:00,22.39,64.18,34.46,-9.33,38.91,34.04,64.11,76.61,58.95,63.99
2018-12-09 01:00:00,19.2,60.35,30.92,-12.13,39.35,36.95,100.0,81.14,55.82,60.76
2018-12-09 07:00:00,16.2,56.62,26.04,-13.89,37.64,39.87,100.0,88.04,52.76,57.6
2018-12-09 13:00:00,11.87,50.94,19.59,-16.27,35.28,44.67,100.0,100.0,47.71,52.39
2018-12-09 19:00:00,14.68,54.98,20.92,-13.42,33.09,41.48,70.01,90.0,52.21,57.03
2018-12-10 01:00:00,15.05,55.74,19.64,-12.33,30.84,40.61,47.47,72.49,53.51,58.37
2018-12-10 07:00:00,16.28,57.74,18.76,-10.22,27.79,38.94,0.0,39.16,56.04,60.99
2018-12-10 13:00:00,18.38,60.99,19.77,-8.07,26.3,36.6,0.0,15.82,59.86,64.93
2018-12-10 19:00:00,17.74,60.5,18.0,-7.96,24.72,36.53,0.0,-0.0,59.98,65.05
2018-12-11 01:00:00,15.65,57.94,13.37,-7.87,20.67,38.7,53.21,17.74,58.01,63.02
2018-12-11 07:00:00,19.11,63.08,14.25,-3.41,16.75,35.0,0.0,17.74,63.79,68.99
2018-12-11 13:00:00,20.04,64.83,13.66,-1.61,14.39,33.64,0.0,17.74,66.2,71.47
2018-12-11 19:00:00,19.63,64.72,13.18,-1.75,14.13,33.32,0.0,-0.0,66.74,72.03
2018-12-12 01:00:00,17.5,62.14,11.22,-3.25,13.92,35.68,43.71,14.57,64.77,69.99
2018-12-12 07:00:00,12.35,55.18,6.71,-7.11,13.85,43.17,100.0,47.9,58.26,63.28
2018-12-12 13:00:00,10.58,52.81,5.04,-6.97,12.12,45.26,100.0,81.24,56.38,61.33
2018-12-12 19:00:00,12.67,55.84,7.37,-4.91,12.13,42.04,73.0,91.0,60.06,65.13
2018-12-13 01:00:00,14.98,59.29,9.94,-2.86,12.36,38.84,32.96,68.65,64.21,69.42
2018-12-13 07:00:00,14.16,58.37,9.7,-3.39,12.69,39.24,6.31,37.42,63.87,69.06
2018-12-13 13:00:00,11.95,55.41,8.04,-4.87,12.71,42.25,53.11,30.79,61.39,66.5
2018-12-13 19:00:00,16.48,62.02,13.29,-1.3,13.76,36.53,0.0,19.81,68.9,74.25
2018-12-14 01:00:00,14.21,59.07,11.47,-3.24,14.13,39.34,49.13,34.08,66.44,71.71
2018-12-14 07:00:00,14.66,59.93,11.96,-2.8,14.11,38.2,29.13,26.09,67.97,73.3
2018-12-14 13:00:00,16.15,62.31,12.47,-0.98,12.72,35.96,0.0,26.09,71.12,76.54
2018-12-14 19:00:00,12.7,57.62,8.55,-3.36,11.61,41.11,100.0,43.04,66.79,72.08
2018-12-15 01:00:00,9.37,52.97,4.75,-5.51,10.3,46.07,100.0,66.67,62.43,67.58
2018-12-15 07:00:00,11.02,55.36,6.06,-3.59,9.53,43.24,71.98,90.66,65.56,70.81
2018-12-15 13:00:00,11.09,55.53,6.28,-3.27,9.41,42.55,65.21,79.06,66.34,71.61
2018-12-15 19:00:00,9.34,53.08,4.7,-4.47,9.16,45.05,79.34,72.18,64.28,69.49
2018-12-16 01:00:00,0.1,39.74,-2.73,-13.47,11.68,59.28,100.0,81.52,50.4,55.17
2018-12-16 07:00:00,-1.69,36.79,-2.53,-16.09,14.96,61.66,100.0,93.11,47.62,52.3
2018-12-16 13:00:00,-0.12,38.57,0.24,-15.01,16.47,58.55,83.7,94.57,49.96,54.71
2018-12-16 19:00:00,1.05,39.85,2.26,-13.88,17.14,56.23,67.33,83.68,51.78,56.59
2018-12-17 01:00:00,-0.57,37.2,1.62,-15.36,18.24,58.63,44.1,65.05,49.31,54.05
2018-12-17 07:00:00,-6.08,28.97,-2.09,-21.33,21.79,66.18,100.0,70.48,40.67,45.13
2018-12-17 13:00:00,-9.77,23.11,-3.43,-26.28,26.85,70.7,100.0,81.37,34.54,38.8
2018-12-17 19:00:00,-10.6,21.19,-1.94,-28.42,31.22,72.01,100.0,100.0,32.67,36.87
2018-12-18 01:00:00,-7.97,24.07,2.41,-26.7,33.14,66.27,57.08,85.69,36.08,40.4
2018-12-18 07:00:00,-9.08,21.85,2.66,-27.94,35.03,68.01,31.51,62.86,33.89,38.14
2018-12-18 13:00:00,-9.01,21.24,4.04,-28.16,36.61,68.37,36.61,41.73,33.46,37.69
2018-12-18 19:00:00,-12.22,16.13,1.89,-30.78,38.19,72.67,100.0,56.04,28.01,32.07
2018-12-19 01:00:00,-12.56,14.86,2.89,-31.05,39.51,73.6,100.0,78.87,26.77,30.79
2018-12-19 07:00:00,-13.1,13.31,3.43,-31.15,40.15,74.78,100.0,100.0,25.21,29.18
2018-12-19 13:00:00,-10.98,15.34,6.36,-28.23,38.83,69.62,19.6,73.2,27.62,31.67
2018-12-19 19:00:00,-7.36,19.44,10.6,-23.76,36.78,61.13,0.0,39.87,32.38,36.58
2018-12-20 01:00:00,-6.94,19.43,10.99,-22.03,34.94,60.81,0.0,6.53,32.58,36.78
2018-12-20 07:00:00,-13.56,10.12,3.42,-26.42,33.73,70.19,67.15,22.38,22.36,26.24
2018-12-20 13:00:00,-14.44,8.17,2.46,-25.7,31.86,71.82,100.0,55.72,20.28,24.1
2018-12-20 19:00:00,-15.31,6.22,1.42,-24.94,29.87,73.45,100.0,89.05,18.18,21.93
2018-12-21 01:00:00,-11.25,10.62,6.23,-20.45,28.73,64.12,26.19,75.4,23.19,27.1
2018-12-21 07:00:00,-13.37,7.23,3.97,-21.85,28.36,67.37,34.84,53.68,19.5,23.29
2018-12-21 13:00:00,-9.09,11.94,8.48,-16.48,26.0,59.08,0.0,20.34,24.89,28.85
2018-12-21 19:00:00,-7.52,13.37,9.13,-12.8,22.33,56.78,0.0,11.61,26.63,30.64
2018-12-22 01:00:00,-6.62,13.99,8.71,-9.59,18.38,55.66,0.0,0.0,27.49,31.53
2018-12-22 07:00:00,-9.05,10.48,5.23,-10.86,16.55,59.59,33.51,11.17,23.67,27.59
2018-12-22 13:00:00,-7.18,12.27,7.01,-8.62,15.75,56.52,21.84,18.45,25.81,29.8
2018-12-22 19:00:00,-10.47,7.69,3.18,-11.85,15.72,61.64,100.0,51.78,20.77,24.6
2018-12-23 01:00:00,-12.59,4.48,0.79,-13.7,15.49,65.0,100.0,73.95,17.22,20.94
2018-12-23 07:00:00,-13.89,2.22,-0.28,-15.2,16.17,67.29,100.0,100.0,14.71,18.35
2018-12-23 13:00:00,-12.36,3.41,1.49,-13.46,15.91,64.77,76.55,92.18,16.08,19.76
2018-12-23 19:00:00,-11.81,3.45,2.29,-13.2,16.38,64.61,52.48,76.34,16.17,19.85
2018-12-24 01:00:00,-18.46,-5.18,-3.52,-21.66,20.74,73.43,100.0,76.34,6.41,9.79
2018-12-24 07:00:00,-14.69,-1.47,1.55,-18.74,22.2,65.56,10.84,54.44,10.56,14.07
2018-12-24 13:00:00,-13.48,-0.71,3.27,-17.78,22.7,64.11,0.0,36.95,11.42,14.95
2018-12-24 19:00:00,-8.77,4.25,8.28,-12.3,21.01,55.84,0.0,3.61,17.02,20.73
2018-12-25 01:00:00,-2.45,11.24,15.11,-5.21,19.37,47.48,0.0,-0.0,24.99,28.95
2018-12-25 07:00:00,-2.29,11.2,15.25,-5.42,19.71,47.39,0.0,-0.0,25.08,29.05
2018-12-25 13:00:00,-0.39,13.21,17.59,-4.33,20.56,45.22,0.0,-0.0,27.49,31.53
2018-12-25 19:00:00,-2.84,10.19,14.42,-7.16,20.83,48.71,32.79,10.93,24.2,28.14
2018-12-26 01:00:00,-4.42,8.11,12.36,-8.75,20.73,51.1,100.0,44.26,21.96,25.82
2018-12-26 07:00:00,-0.65,12.23,16.74,-5.76,21.33,46.25,17.55,50.11,26.74,30.75
2018-12-26 13:00:00,1.25,14.29,19.2,-4.43,22.0,44.05,0.0,39.18,29.22,33.32
2018-12-26 19:00:00,-1.43,11.08,15.95,-6.92,21.88,47.85,53.93,23.83,25.72,29.71
2018-12-27 01:00:00,2.23,15.16,20.53,-3.78,22.43,43.54,0.0,17.98,30.51,34.64
2018-12-27 07:00:00,1.67,14.46,20.13,-4.92,23.28,44.22,15.96,23.3,29.88,34.0
2018-12-27 13:00:00,2.85,15.76,21.9,-4.4,24.18,42.75,0.0,5.32,31.54,35.71
2018-12-27 19:00:00,7.73,21.39,28.66,-1.62,26.67,37.68,0.0,5.32,38.18,42.56
2018-12-28 01:00:00,6.78,20.42,27.84,-3.94,28.39,38.66,14.97,4.99,37.32,41.67
2018-12-28 07:00:00,1.47,14.36,20.72,-9.2,28.29,46.18,100.0,38.32,30.56,34.7
2018-12-28 13:00:00,-6.91,4.55,10.07,-16.89,27.92,56.96,100.0,71.66,19.42,23.21
2018-12-28 19:00:00,-7.37,3.67,8.92,-17.51,27.62,57.83,100.0,100.0,18.45,22.21
2018-12-29 01:00:00,-6.16,4.69,7.44,-15.3,23.67,56.28,91.96,97.32,19.67,23.47
2018-12-29 07:00:00,-5.19,5.49,6.51,-13.73,21.0,55.05,76.14,89.37,20.64,24.47
2018-12-29 13:00:00,-3.93,6.63,5.76,-11.7,17.99,53.28,0.0,56.03,22.03,25.9
2018-12-29 19:00:00,-2.09,8.5,6.74,-9.75,16.74,50.55,0.0,25.38,24.27,28.21
2018-12-30 01:00:00,-2.98,7.31,5.78,-10.67,16.86,52.05,26.22,8.74,22.99,26.89
2018-12-30 07:00:00,-4.45,5.42,4.34,-12.21,17.23,54.56,89.16,38.46,20.89,24.72
2018-12-30 13:00:00,-3.52,6.23,5.51,-11.36,17.37,53.13,64.25,59.88,21.89,25.75
2018-12-30 19:00:00,-4.36,5.05,4.7,-12.32,17.7,54.79,100.0,84.47,20.59,24.42
2018-12-31 01:00:00,-1.25,8.34,7.87,-9.53,17.54,49.27,0.0,54.75,24.46,28.4
2018-12-31 07:00:00,0.11,9.74,9.38,-8.25,17.52,47.1,0.0,33.33,26.18,30.18
2018-12-31 13:00:00,-0.36,9.11,8.88,-8.45,17.3,47.98,11.46,3.82,25.56,29.54
2018-12-31 19:00:00,1.54,11.15,10.98,-6.79,17.41,44.82,0.0,3.82,28.04,32.1
2019-01-01 01:00:00,1.05,10.56,10.47,-6.93,17.1,45.67,19.15,10.2,27.48,31.52
2019-01-01 07:00:00,-0.56,8.68,8.69,-8.11,16.76,48.9,100.0,39.72,25.42,29.39
2019-01-01 13:00:00,-0.12,9.06,9.08,-7.19,16.12,48.07,79.69,66.28,25.97,29.96
2019-01-01 19:00:00,-4.4,4.16,3.7,-9.54,13.64,56.53,100.0,93.23,20.34,24.16
2019-01-02 01:00:00,-3.76,4.64,3.27,-6.93,10.39,55.43,89.83,89.84,20.96,24.79
