timestamp,ema50_dist_omg_btc_12h,ema200_dist_omg_btc_12h,lower_bb_dist_omg_btc_12h,width_bb_omg_btc_12h,rsi_omg_btc_12h,stoch_rsi_fastk_omg_btc_12h,stoch_rsi_fastd_omg_btc_12h,kijun_dist_omg_btc_12h,tenkan_dist_omg_btc_12h
2018-11-28 01:00:00,0.22924283022852787,0.31401045739839106,-0.07626941056643555,0.3488159351747683,0.2460501007348301,0.0,0.06552755746919167,-0.05785123966942152,-0.13774104683195587
2018-11-28 13:00:00,0.17639476888099148,0.21889112835060165,-0.09528370129489894,0.2958878610451005,0.3336893918489791,1.0,0.33333333333333365,-0.09283819628647227,-0.16976127320954904
2018-11-29 01:00:00,0.14599137079391689,0.1752234536141959,-0.11210657049731254,0.27853974388248964,0.3781703782633443,0.9999999999999999,0.6666666666666669,-0.11168831168831173,-0.18701298701298696
2018-11-29 13:00:00,0.13741375647806753,0.13833432014556402,-0.10076955330618564,0.23469572829593227,0.38370870295555615,1.0,1.0000000000000002,-0.11398963730569955,-0.18911917098445596
2018-11-30 01:00:00,0.20770429580284455,0.21038038094002132,-0.047776502823677514,0.23874634312461954,0.3094948298436529,0.4608845948260724,0.8202948649420243,-0.052631578947368474,-0.13296398891966754
2018-11-30 13:00:00,0.15031368848268145,0.14480477229327593,-0.0872450905956631,0.22555833004803405,0.3907157750068311,1.0,0.8202948649420244,-0.09283819628647227,-0.16976127320954904
2018-12-01 01:00:00,0.12995302162717248,0.1164841063639428,-0.09658881840582734,0.21097422825830003,0.41391617872806263,1.0,0.8202948649420244,-0.10471204188481686,-0.18062827225130884
2018-12-01 13:00:00,0.108068559673409,0.07478827938185195,-0.09849961958803732,0.17536699217610088,0.4414039421453554,0.9999999999999999,1.0000000000000002,-0.11855670103092797,-0.19329896907216493
2018-12-02 01:00:00,0.10109377773631989,0.05073523285559922,-0.08929564416665314,0.14278377761902014,0.44606699509264375,1.0,1.0000000000000002,-0.12082262210796935,-0.19537275064267356
2018-12-02 13:00:00,0.10259656976399634,0.03892388783671463,-0.07509959843102942,0.11612391890951822,0.4381884132840586,0.8576620028181722,0.952554000939391,-0.11627906976744184,-0.19121447028423766
2018-12-03 01:00:00,0.12379597221883287,0.05158642442345718,-0.04814727098430338,0.09956249006769696,0.4036391758396897,0.0,0.6192206676060577,-0.09523809523809534,-0.17195767195767198
2018-12-03 13:00:00,0.12180522169018704,0.05022028533849854,-0.0451804975400899,0.09516098728728102,0.39986662666473577,0.0,0.28588733427272434,-0.09283819628647227,-0.16976127320954904
2018-12-04 01:00:00,0.12858686118292728,0.05859355737206129,-0.035805353618709734,0.09333543750711089,0.38439061497408306,0.0,2.842170943040401e-16,-0.08310991957104574,-0.16085790884718498
2018-12-04 13:00:00,0.11776115356028027,0.04886582214791879,-0.0405991554812517,0.08909671122278284,0.396958034515831,0.23360471871611252,0.0778682395720378,-0.08800000000000008,-0.16533333333333333
2018-12-05 01:00:00,0.11314306910693595,0.04893313432782387,-0.040399800994490365,0.08895340081218224,0.3969580345158311,0.6529017742933466,0.2955021643364867,-0.08800000000000008,-0.16533333333333333
2018-12-05 13:00:00,0.1350050302603638,0.07332389184049681,-0.02004520331590598,0.09094634418428044,0.3587372786745478,0.0,0.2955021643364867,-0.06557377049180335,-0.14480874316939885
2018-12-06 01:00:00,0.11792157989874741,0.06153640101197255,-0.03180667128224235,0.09197586351227567,0.3869877683616948,0.7391400056152956,0.4640139266362144,-0.07567567567567579,-0.15405405405405403
2018-12-06 13:00:00,0.16184326152455353,0.11353541699996184,0.002566277915292847,0.1048807241649254,0.3252618226587603,0.0,0.24638000187176548,-0.03389830508474578,-0.1158192090395479
2018-12-07 01:00:00,0.19466421364550524,0.16180416890968674,0.022113959745284628,0.12792623251901336,0.2881407026037797,0.0,0.24638000187176548,-1.1102230246251565e-16,-0.08479532163742687
2018-12-07 13:00:00,0.061488097031831,0.03735780480798945,-0.08709738814132229,0.12762930723070015,0.502255670876514,1.0,0.33333333333333365,-0.10937500000000011,-0.18489583333333326
2018-12-08 01:00:00,0.09481317233502096,0.07338963163464474,-0.05263491465351233,0.12473017653169609,0.4564877925107397,0.7862462454867877,0.5954154151622629,-0.0781671159029651,-0.15633423180592987
2018-12-08 13:00:00,0.052844851534420645,0.036444922521456924,-0.08709427317080698,0.1267490748608169,0.5084376012706041,1.0,0.9287487484955962,-0.11168831168831173,-0.18701298701298696
2018-12-09 01:00:00,0.07774735289918144,0.061618698120391224,-0.06295203145372386,0.12465383212886755,0.47361533338458206,0.8419302854613173,0.8760588436493686,-0.08800000000000008,-0.16533333333333333
2018-12-09 13:00:00,0.05839162212559601,0.04323857803812858,-0.07735931294626408,0.12269104530054357,0.49592290464115796,0.7591002367824923,0.8670101740812701,-0.10236220472440949,-0.17847769028871385
2018-12-10 01:00:00,0.05610175459125899,0.044006737181139455,-0.07287812825725415,0.11859689409328351,0.4959229046411579,0.7591002367824911,0.7867102530087671,-0.10236220472440949,-0.17847769028871385
2018-12-10 13:00:00,0.061954749271927234,0.052471691549209165,-0.06543465451217156,0.11867553937212601,0.4840280547823055,0.2990247916019032,0.6057417550556291,-0.09523809523809534,-0.17195767195767198
2018-12-11 01:00:00,0.07320222183749348,0.06490058212836747,-0.05364052850906387,0.1178774573920604,0.46405044949376195,0.0,0.35270834279479835,-0.08310991957104574,-0.16085790884718498
2018-12-11 13:00:00,0.06210455822506611,0.05269140550109319,-0.06067012890534784,0.11381558594611971,0.4779724689125412,0.4368041104582634,0.2452763006867225,-0.09042553191489366,-0.16755319148936165
2018-12-12 01:00:00,0.062390294417705494,0.05081168597823815,-0.05721168597823767,0.10837015645713848,0.4735566254471394,0.29825678346445406,0.2450202979742394,-0.08800000000000008,-0.16533333333333333
2018-12-12 13:00:00,0.10543566879268873,0.0938217597061548,-0.019169949121196295,0.10892594916492757,0.40852377495532527,0.0,0.2450202979742394,-0.04735376044568251,-0.128133704735376
2018-12-13 01:00:00,0.08959751794588611,0.08032049719793721,-0.032662094994080126,0.11035296909915868,0.4296127453788188,0.30366259207819635,0.20063979184755037,-0.05785123966942152,-0.13774104683195587
2018-12-13 13:00:00,0.1007049540860705,0.09462682111911414,-0.02367710044872262,0.1142508872977761,0.4099370559206147,0.020350000622906324,0.10800419756703446,-0.04469273743016766,-0.12569832402234626
2018-12-14 01:00:00,0.10569269840253237,0.10426340676911061,-0.020883125078969278,0.12013796323977374,0.3981544774704775,0.0,0.10800419756703446,-0.03661971830985933,-0.11830985915492953
2018-12-14 13:00:00,0.1387140278232466,0.1461478085171637,0.0007909669930408203,0.1354084645376809,0.35428876232036915,0.0,0.006783333540969009,-0.00291545189504383,-0.08746355685131191
2018-12-15 01:00:00,0.1396910278664425,0.1550162919351763,-0.005456174633123312,0.14930726084526644,0.3474187068668243,0.0,2.338869838543663e-16,0.0029325513196480912,-0.08211143695014655
2018-12-15 13:00:00,0.1246635536149332,0.14670987115819867,-0.022291266507035945,0.15910342462189567,0.3672393734163264,0.31703758735613013,0.10567919578537696,-0.005813953488372214,-0.09011627906976738
2018-12-16 01:00:00,0.06321659697149662,0.08555571173151666,-0.07426094589129617,0.15891918015910442,0.47582595832243696,1.0,0.43901252911871036,-0.05785123966942152,-0.13774104683195587
2018-12-16 13:00:00,0.08967581016119586,0.11639115904952568,-0.04840249049428513,0.15937577613415144,0.43364626482574337,0.671516265486968,0.6628512842810329,-0.031161473087818803,-0.11331444759206799
2018-12-17 01:00:00,0.07442865317505376,0.10125999304656452,-0.05224038520342744,0.14982812039712146,0.4544773895376933,0.8337432774026523,0.8350865142965403,-0.04201680672268915,-0.12324929971988796
2018-12-17 13:00:00,0.0715098824623066,0.09442278387628078,-0.052966201243227706,0.14439590474112096,0.4544773895376933,0.8033958909085988,0.7695518112660733,-0.04201680672268915,-0.12324929971988796
2018-12-18 01:00:00,0.08332900924204156,0.10825822171196786,-0.043201403530149785,0.1466880948829973,0.43147062421014065,0.0,0.5457130561037505,-0.02840909090909094,-0.11079545454545447
2018-12-18 13:00:00,0.04852043166459952,0.06641052123047908,-0.06999178844811005,0.13664699437926817,0.4923556134077166,1.0,0.6011319636361998,-0.05785123966942152,-0.13774104683195587
2018-12-19 01:00:00,0.043850081772152105,0.06013233893134884,-0.07222025101926155,0.1331573873466617,0.4976228064739431,1.0,0.6666666666666669,-0.06043956043956056,-0.14010989010989006
2018-12-19 13:00:00,0.042130470722263835,0.05333263961987078,-0.07009088137811303,0.12446644034704556,0.4976228064739431,1.0,1.0000000000000002,-0.06043956043956056,-0.14010989010989006
2018-12-20 01:00:00,-0.045056701359626694,-0.024676433793814345,-0.1572331139448797,0.14581967578807076,0.6434857149806358,1.0,1.0000000000000002,-0.14070351758793986,-0.21356783919597988
2018-12-20 13:00:00,-0.043289771894543305,-0.01300504922698098,-0.16387937288357246,0.1655126262825894,0.6434857149806358,1.0,1.0000000000000002,-0.14070351758793986,-0.21356783919597988
2018-12-21 01:00:00,-0.008079918887223259,0.027301416020176328,-0.13485349935351032,0.17137054493875237,0.5651282374126849,0.46280052708289754,0.8209335090276327,-0.10937500000000011,-0.18489583333333326
2018-12-21 13:00:00,-0.002773419247612874,0.03501450722652644,-0.13108780565584632,0.17448393653531266,0.5547358714895846,0.39155303839989564,0.6181178551609312,-0.10471204188481686,-0.18062827225130884
2018-12-22 01:00:00,-0.015043464633774928,0.026460336033901743,-0.14403139546542687,0.1811401512429381,0.5757409002416938,0.23667679768051858,0.36367678772110407,-0.11627906976744184,-0.19121447028423766
2018-12-22 13:00:00,-0.021732992450994137,0.026987710212350358,-0.15109027431491495,0.18985897748942995,0.5882905706201047,0.37808178370369183,0.33543720659470216,-0.1230769230769232,-0.1974358974358974
2018-12-23 01:00:00,-0.07750141676061895,-0.014072809394023333,-0.21050550385898925,0.22128004398197854,0.6746571716422318,1.0,0.5382528604614037,-0.17590361445783143,-0.2457831325301204
2018-12-23 13:00:00,-0.0765927276502254,0.001631850237849175,-0.2165356963916959,0.2444322633931882,0.6775707993315124,1.0,0.7926939279012308,-0.17788461538461542,-0.24759615384615374
2018-12-24 01:00:00,-0.07571665775248959,0.014964382301962731,-0.2192809290645532,0.2608982233970011,0.6806507474804668,1.0,1.0000000000000002,-0.17985611510791377,-0.24940047961630696
2018-12-24 13:00:00,-0.025654509202645115,0.07201991209723246,-0.1677269828043041,0.2517962349317293,0.5597321114908421,0.0,0.6666666666666669,-0.13636363636363635,-0.20959595959595945
2018-12-25 01:00:00,-0.0028778485366633966,0.09556346123072967,-0.13509834495166073,0.23531334913031526,0.5173158311375052,0.0,0.3333333333333335,-0.11627906976744184,-0.19121447028423766
2018-12-25 13:00:00,0.002211732019315127,0.09873875474670779,-0.11744005344800723,0.21821930035386825,0.5081012668278873,0.0,1.8947806286936004e-16,-0.11168831168831173,-0.18701298701298696
2018-12-26 01:00:00,0.004632573761457204,0.10209699234690883,-0.11016990901357648,0.21312718034364342,0.5032742541674035,0.0,1.8947806286936004e-16,-0.10937500000000011,-0.18489583333333326
2018-12-26 13:00:00,-0.0030315393476423314,0.09204702261936726,-0.10677570478991039,0.20029778864347375,0.5180660736583704,0.2619975357234486,0.08733251190781638,-0.11627906976744184,-0.19121447028423766
2018-12-27 01:00:00,0.019893812602482353,0.1157384788275937,-0.07764324073235651,0.1897671079793905,0.4725983638337263,0.0,0.08733251190781638,-0.09523809523809534,-0.17195767195767198
2018-12-27 13:00:00,0.0652584431602401,0.16722680175672,-0.03204674635505855,0.1866573712204258,0.4010069524399524,0.0,0.08733251190781638,-0.052631578947368474,-0.13296398891966754
2018-12-28 01:00:00,0.05706026041492396,0.1574440576092051,-0.030997776617470163,0.17723639285991225,0.4122867154688241,0.09635953961951445,0.03211984653983834,-0.05785123966942152,-0.13774104683195587
2018-12-28 13:00:00,0.01970853420944163,0.11569755201137433,-0.05931457328797074,0.17021355176552957,0.4807353783349776,0.6810953735613791,0.2591516377269647,-0.09042553191489366,-0.16755319148936165
2018-12-29 01:00:00,0.03752112409133046,0.1358583430304665,-0.03911037555079244,0.16689532675839364,0.4503221750032724,0.618540025213229,0.46533164613137434,-0.07317073170731725,-0.1517615176151762
2018-12-29 13:00:00,-0.002889121492271829,0.08966884980410006,-0.06961676647076731,0.15770446474036118,0.5203482827418233,1.0,0.7665451329248696,-0.10937500000000011,-0.18489583333333326
2018-12-30 01:00:00,0.03347314732386941,0.12866025255154678,-0.03974133363262855,0.16123324333845243,0.46128198811238447,0.45340146251795643,0.6906471625770619,-0.07567567567567579,-0.15405405405405403
