timestamp,ema50_dist_zec_usd_6h,ema200_dist_zec_usd_6h,upper_bb_dist_zec_usd_6h,lower_bb_dist_zec_usd_6h,width_bb_zec_usd_6h,rsi_zec_usd_6h,stoch_rsi_fastk_zec_usd_6h,stoch_rsi_fastd_zec_usd_6h,kijun_dist_zec_usd_6h,tenkan_dist_zec_usd_6h
2018-11-29 13:00:00,2.06,30.15,2.8,-27.82,35.0,59.08,78.68,92.89,-39.9,-39.67
2018-11-29 19:00:00,-4.02,21.97,-0.59,-32.8,38.66,65.89,100.0,92.89,-43.58,-43.35
2018-11-30 01:00:00,-4.75,20.59,0.8,-32.98,40.25,66.84,100.0,92.89,-44.12,-43.9
2018-11-30 07:00:00,6.52,34.85,13.37,-23.61,38.98,50.07,0.0,66.67,-37.35,-37.1
2018-11-30 13:00:00,4.75,32.52,11.79,-22.85,36.67,51.69,9.69,36.56,-38.28,-38.04
2018-11-30 19:00:00,3.99,31.45,11.72,-22.61,36.31,52.33,13.52,7.74,-38.63,-38.39
2018-12-01 01:00:00,5.56,33.39,13.95,-20.45,35.56,50.18,0.69,7.96,-37.57,-37.32
2018-12-01 07:00:00,2.07,28.79,10.88,-22.45,35.38,54.1,100.0,38.07,-39.59,-39.35
2018-12-01 13:00:00,2.67,29.39,11.77,-20.38,33.6,53.14,75.39,58.69,-39.17,-38.93
2018-12-01 19:00:00,4.14,31.14,13.12,-17.01,30.72,50.93,19.19,64.86,-38.2,-37.95
2018-12-02 01:00:00,5.18,32.39,13.4,-13.24,26.62,49.3,0.0,31.53,-37.45,-37.21
2018-12-02 07:00:00,7.35,35.15,14.15,-7.73,21.2,46.23,0.0,6.4,-35.98,-35.73
2018-12-02 13:00:00,5.96,33.37,11.66,-6.31,17.5,47.83,23.18,7.73,-36.67,-36.42
2018-12-02 19:00:00,4.47,31.41,9.7,-6.14,15.56,49.72,74.23,32.47,-37.45,-37.2
2018-12-03 01:00:00,6.59,34.08,12.06,-3.65,15.07,46.44,5.97,34.46,-36.02,-35.76
2018-12-03 07:00:00,8.78,36.91,14.85,-1.57,15.4,43.3,0.0,26.73,-34.49,-34.23
2018-12-03 13:00:00,16.75,47.32,25.5,3.45,19.26,35.37,0.0,1.99,-29.28,-29.0
2018-12-03 19:00:00,15.49,46.07,25.73,0.68,22.13,36.22,5.96,1.99,-29.66,-29.38
2018-12-04 01:00:00,16.24,47.38,27.75,-0.38,24.74,35.1,0.0,1.99,-28.8,-28.52
2018-12-04 07:00:00,5.85,34.17,16.03,-9.39,24.61,48.55,100.0,35.32,-35.01,-34.76
2018-12-04 13:00:00,7.53,36.32,17.69,-8.19,24.7,46.36,83.74,61.25,-33.79,-33.53
2018-12-04 19:00:00,8.16,37.17,16.66,-7.11,22.69,45.32,76.01,86.58,-33.2,-32.93
2018-12-05 01:00:00,9.81,39.37,15.95,-4.62,19.46,43.16,59.97,73.24,-31.93,-31.67
2018-12-05 07:00:00,10.78,40.75,17.26,-4.23,20.18,41.73,0.0,45.33,-31.06,-30.79
2018-12-05 13:00:00,11.87,42.33,18.52,-3.78,20.78,40.16,0.0,19.99,-30.08,-29.8
2018-12-05 19:00:00,19.71,52.8,27.88,1.18,23.32,33.35,0.0,0.0,-24.68,-24.38
2018-12-06 01:00:00,16.65,49.27,25.15,-2.47,24.81,36.4,31.04,10.35,-26.17,-25.88
2018-12-06 07:00:00,18.7,52.33,27.2,-1.67,25.6,34.39,12.45,14.5,-24.4,-24.1
2018-12-06 13:00:00,22.98,58.44,32.11,0.35,27.32,31.16,0.0,14.5,-21.07,-20.76
2018-12-06 19:00:00,31.67,70.59,43.29,4.24,31.55,26.57,0.0,4.15,-14.67,-14.33
2018-12-07 01:00:00,37.59,79.45,52.22,4.91,36.8,24.05,0.0,0.0,-9.84,-9.48
2018-12-07 07:00:00,41.46,85.84,59.36,3.51,42.49,22.47,0.0,0.0,-6.19,-5.82
2018-12-07 13:00:00,42.29,88.32,62.15,0.4,47.04,21.8,0.0,0.0,-4.49,-4.12
2018-12-07 19:00:00,22.39,62.56,38.11,-13.83,46.32,38.7,100.0,33.33,-17.24,-16.91
2018-12-08 01:00:00,26.11,68.24,41.4,-11.78,46.32,36.31,85.89,61.96,-14.0,-13.66
2018-12-08 07:00:00,24.15,66.27,38.34,-13.52,46.14,37.14,90.83,92.24,-14.67,-14.33
2018-12-08 13:00:00,25.44,68.69,40.21,-13.48,47.36,35.94,83.71,86.81,-13.07,-12.72
2018-12-08 19:00:00,24.04,67.46,38.73,-15.06,48.1,36.34,14.27,62.94,-13.35,-13.01
2018-12-09 01:00:00,21.46,64.51,35.79,-17.2,48.48,38.06,100.0,65.99,-14.55,-14.21
2018-12-09 07:00:00,17.61,59.66,29.01,-18.87,45.57,41.35,100.0,71.42,-16.75,-16.42
2018-12-09 13:00:00,13.17,53.82,21.76,-20.75,42.29,45.5,100.0,100.0,-19.51,-19.2
2018-12-09 19:00:00,14.33,55.64,20.41,-18.54,38.59,43.97,83.25,94.42,-18.27,-17.95
2018-12-10 01:00:00,16.17,58.45,19.8,-15.78,34.87,41.86,51.05,78.1,-16.48,-16.15
2018-12-10 07:00:00,18.73,62.37,19.7,-12.3,30.86,39.28,0.0,44.77,-14.09,-13.75
2018-12-10 13:00:00,20.62,65.44,18.66,-9.05,26.44,37.33,0.0,17.02,-12.11,-11.77
2018-12-10 19:00:00,19.69,64.61,16.71,-8.98,24.74,37.49,2.42,0.81,-12.21,-11.86
2018-12-11 01:00:00,18.28,63.07,13.2,-8.45,21.15,38.34,22.33,8.25,-12.69,-12.35
2018-12-11 07:00:00,22.45,69.38,15.5,-4.0,18.44,34.55,0.0,8.25,-8.95,-8.59
2018-12-11 13:00:00,22.72,70.33,15.16,-3.24,17.36,33.74,0.0,7.44,-8.05,-7.69
2018-12-11 19:00:00,21.79,69.57,15.04,-3.97,18.01,33.8,1.3,0.43,-8.08,-7.72
2018-12-12 01:00:00,20.1,67.68,14.27,-4.82,18.22,35.09,29.47,10.26,-8.74,-8.38
2018-12-12 07:00:00,14.83,60.57,9.56,-7.59,16.99,42.01,100.0,43.59,-12.28,-11.93
2018-12-12 13:00:00,13.92,59.49,8.58,-6.37,14.79,42.53,100.0,76.49,-12.54,-12.2
2018-12-12 19:00:00,15.4,61.83,10.01,-4.81,14.44,40.21,73.43,91.14,-10.92,-10.57
2018-12-13 01:00:00,18.59,66.69,13.84,-2.34,15.3,36.4,17.53,63.65,-7.88,-7.51
2018-12-13 07:00:00,18.32,66.68,14.23,-2.72,16.03,35.97,0.0,30.32,-7.51,-7.14
2018-12-13 13:00:00,16.06,63.78,12.64,-4.49,16.46,38.64,40.75,19.43,-8.76,-8.4
2018-12-13 19:00:00,21.18,71.52,18.78,-0.96,18.13,33.24,0.0,13.58,-4.05,-3.67
2018-12-14 01:00:00,19.96,70.23,18.32,-2.44,19.23,33.89,12.19,17.65,-4.38,-4.0
2018-12-14 07:00:00,21.72,73.25,20.45,-1.54,20.09,31.76,0.0,4.06,-2.27,-1.89
2018-12-14 13:00:00,24.13,77.31,22.34,0.2,19.9,29.3,0.0,4.06,0.46,0.85
2018-12-14 19:00:00,23.27,76.67,20.97,-0.57,19.55,29.24,0.0,0.0,0.53,0.93
2018-12-15 01:00:00,20.05,72.49,17.21,-2.92,18.79,33.48,91.0,30.33,-1.43,-1.04
2018-12-15 07:00:00,21.41,74.95,18.65,-2.05,19.11,31.57,54.92,48.64,0.41,0.8
2018-12-15 13:00:00,19.74,72.97,17.26,-3.54,19.46,33.15,92.28,79.4,-0.31,0.08
2018-12-15 19:00:00,18.05,70.88,15.53,-4.78,19.28,34.97,100.0,82.4,-1.1,-0.71
2018-12-16 01:00:00,13.27,64.1,10.29,-8.03,18.12,42.81,100.0,97.43,-4.65,-4.28
2018-12-16 07:00:00,9.8,59.06,7.1,-10.51,17.91,48.05,100.0,100.0,-7.24,-6.87
2018-12-16 13:00:00,12.64,63.3,10.11,-7.9,17.81,43.36,68.55,89.52,-4.4,-4.02
2018-12-16 19:00:00,13.02,63.97,10.69,-7.33,17.73,42.2,55.3,74.62,-3.63,-3.24
2018-12-17 01:00:00,11.49,61.81,9.24,-8.25,17.41,44.09,32.35,52.07,-4.53,-4.15
2018-12-17 07:00:00,7.93,56.55,5.04,-10.45,15.91,49.73,100.0,62.55,-7.3,-6.93
2018-12-17 13:00:00,1.67,47.09,-0.97,-15.6,15.95,59.05,100.0,77.45,-12.62,-12.27
2018-12-17 19:00:00,0.65,45.19,-1.21,-16.87,17.21,60.42,100.0,100.0,-13.48,-13.14
2018-12-18 01:00:00,3.18,48.55,1.99,-14.9,18.06,55.21,68.1,89.37,-11.19,-10.84
2018-12-18 07:00:00,3.27,48.39,2.78,-14.9,18.82,54.79,47.33,71.81,-10.99,-10.64
2018-12-18 13:00:00,0.93,44.62,1.31,-17.16,20.06,58.35,63.31,59.58,-12.98,-12.64
2018-12-18 19:00:00,-3.21,38.12,-0.96,-21.37,22.97,64.34,100.0,70.21,-16.67,-16.34
2018-12-19 01:00:00,-2.95,37.94,0.85,-21.65,25.12,64.0,96.45,86.59,-16.54,-16.21
2018-12-19 07:00:00,-4.8,34.69,0.59,-23.53,27.24,66.79,100.0,98.82,-18.3,-17.98
2018-12-19 13:00:00,-4.64,34.3,2.01,-23.13,28.1,66.83,100.0,98.82,-18.33,-18.0
2018-12-19 19:00:00,0.53,41.19,7.87,-17.83,27.04,54.77,0.0,66.67,-13.89,-13.55
2018-12-20 01:00:00,0.09,40.18,7.76,-17.23,26.23,55.46,5.71,35.24,-14.26,-13.92
2018-12-20 07:00:00,-8.11,27.95,0.18,-23.7,27.07,67.12,100.0,35.24,-21.56,-21.25
2018-12-20 13:00:00,-8.82,26.19,0.53,-23.9,27.67,68.36,100.0,68.57,-22.48,-22.17
2018-12-20 19:00:00,-12.07,20.8,-1.42,-26.71,29.42,72.45,100.0,100.0,-25.66,-25.37
2018-12-21 01:00:00,-5.77,28.85,6.06,-20.67,28.83,59.43,23.39,74.46,-20.53,-20.22
2018-12-21 07:00:00,-8.78,24.0,3.53,-23.03,29.43,63.25,29.35,50.91,-23.37,-23.07
2018-12-21 13:00:00,-4.36,29.47,8.46,-17.95,27.73,56.18,0.0,17.58,-19.81,-19.49
2018-12-21 19:00:00,-4.85,28.26,7.53,-16.65,25.33,56.98,4.95,11.43,-20.38,-20.07
2018-12-22 01:00:00,-3.91,29.02,7.95,-13.9,22.52,55.72,0.0,1.65,-19.73,-19.41
2018-12-22 07:00:00,-5.24,26.68,6.02,-13.62,20.41,57.72,26.49,10.48,-21.02,-20.71
2018-12-22 13:00:00,-4.64,26.95,6.66,-12.51,19.75,56.98,63.01,29.83,-20.68,-20.37
2018-12-22 19:00:00,-7.42,22.63,3.81,-14.8,19.69,61.12,100.0,63.17,-23.24,-22.94
2018-12-23 01:00:00,-10.63,17.62,0.69,-17.42,19.76,65.64,100.0,87.67,-26.27,-25.97
2018-12-23 07:00:00,-10.72,16.75,0.83,-16.89,19.27,66.28,100.0,100.0,-26.7,-26.41
2018-12-23 13:00:00,-7.8,19.96,3.95,-13.3,18.1,60.48,37.61,79.2,-24.56,-24.26
2018-12-23 19:00:00,-7.74,19.42,4.1,-13.03,17.93,60.84,6.24,47.95,-24.78,-24.48
2018-12-24 01:00:00,-14.25,10.15,-1.87,-20.05,20.41,69.58,100.0,47.95,-30.56,-30.28
2018-12-24 07:00:00,-12.45,11.69,0.99,-18.85,21.78,66.49,66.0,57.41,-29.51,-29.23
2018-12-24 13:00:00,-12.47,10.9,1.65,-19.2,22.85,67.13,73.04,79.68,-29.94,-29.66
2018-12-24 19:00:00,-9.6,13.9,4.59,-15.34,21.06,61.43,6.74,48.59,-27.96,-27.67
2018-12-25 01:00:00,2.18,28.57,17.69,-3.1,19.37,44.68,0.0,26.59,-18.5,-18.17
2018-12-25 07:00:00,0.14,25.75,15.4,-5.27,19.68,47.08,10.69,5.81,-20.12,-19.8
2018-12-25 13:00:00,1.77,27.62,17.52,-4.28,20.45,45.29,2.74,4.48,-18.75,-18.43
2018-12-25 19:00:00,-0.3,24.76,14.86,-6.69,20.7,47.9,19.23,10.89,-20.42,-20.1
2018-12-26 01:00:00,-2.08,22.2,12.7,-8.25,20.49,50.28,100.0,40.66,-21.91,-21.6
2018-12-26 07:00:00,2.97,28.37,18.77,-4.26,21.48,44.43,0.0,39.74,-17.78,-17.46
2018-12-26 13:00:00,2.6,27.76,18.58,-4.84,21.92,44.76,5.68,35.23,-17.99,-17.67
2018-12-26 19:00:00,0.74,25.22,16.49,-6.69,22.1,47.21,47.59,17.76,-19.46,-19.14
2018-12-27 01:00:00,2.05,26.69,18.17,-5.65,22.42,45.55,19.21,24.16,-18.35,-18.02
2018-12-27 07:00:00,2.83,27.53,19.35,-5.38,23.11,44.48,2.02,22.94,-17.62,-17.3
2018-12-27 13:00:00,2.94,27.54,19.75,-5.7,23.78,44.2,0.0,7.08,-17.44,-17.11
2018-12-27 19:00:00,9.12,35.3,27.93,-1.69,26.18,37.39,0.0,0.67,-12.18,-11.84
2018-12-28 01:00:00,9.28,35.6,28.42,-3.06,27.93,36.92,0.0,0.0,-11.76,-11.41
2018-12-28 07:00:00,6.17,31.75,24.36,-6.6,28.44,41.26,57.43,19.14,-14.06,-13.72
2018-12-28 13:00:00,-3.11,19.87,13.0,-14.92,28.19,53.98,100.0,52.48,-21.67,-21.36
2018-12-28 19:00:00,-3.81,18.62,11.67,-15.67,27.9,55.04,100.0,85.81,-22.37,-22.06
2018-12-29 01:00:00,-2.95,19.34,10.36,-14.12,24.95,53.89,93.66,97.89,-21.77,-21.46
2018-12-29 07:00:00,-0.54,22.06,10.85,-11.14,22.02,50.35,65.97,86.54,-19.85,-19.53
2018-12-29 13:00:00,0.13,22.66,8.57,-9.02,17.63,49.39,0.0,53.21,-19.3,-18.98
2018-12-29 19:00:00,1.43,24.08,7.31,-6.41,13.66,47.49,0.0,21.99,-18.21,-17.89
2018-12-30 01:00:00,0.54,22.79,6.42,-7.19,13.67,48.85,21.21,7.07,-18.91,-18.59
2018-12-30 07:00:00,-0.04,21.86,5.72,-7.73,13.59,49.79,80.3,33.84,-19.37,-19.06
2018-12-30 13:00:00,0.77,22.66,6.61,-6.96,13.59,48.4,39.49,47.0,-18.7,-18.38
2018-12-30 19:00:00,1.09,22.87,6.78,-6.66,13.44,47.78,12.58,44.12,-18.4,-18.08
2018-12-31 01:00:00,4.26,26.67,9.73,-3.79,13.13,42.59,0.0,17.36,-15.7,-15.37
2018-12-31 07:00:00,4.41,26.79,10.08,-3.78,13.44,42.12,0.0,4.19,-15.44,-15.11
2018-12-31 13:00:00,3.97,26.2,9.76,-4.29,13.67,42.68,8.94,2.98,-15.66,-15.33
2018-12-31 19:00:00,7.05,29.98,13.3,-1.99,14.47,37.92,0.0,2.98,-12.93,-12.59
2019-01-01 01:00:00,7.04,30.01,13.65,-2.49,15.28,37.56,0.0,2.98,-12.71,-12.36
2019-01-01 07:00:00,5.13,27.67,11.81,-4.43,15.66,41.31,73.16,24.39,-14.1,-13.76
2019-01-01 13:00:00,4.14,26.41,10.87,-5.43,15.87,43.13,100.0,57.72,-14.77,-14.43
2019-01-01 19:00:00,-0.44,20.62,5.96,-8.87,15.04,52.52,100.0,91.05,-18.53,-18.21
2019-01-02 01:00:00,2.08,23.54,8.44,-5.66,13.91,47.63,67.3,89.1,-16.4,-16.07
2019-01-02 07:00:00,-1.25,19.26,4.95,-8.28,13.45,53.69,100.0,89.1,-19.16,-18.84
2019-01-02 13:00:00,-2.65,17.27,3.06,-9.55,13.04,56.25,100.0,89.1,-20.39,-20.08
2019-01-02 19:00:00,-2.35,17.34,2.73,-9.1,12.22,55.8,94.74,98.25,-20.23,-19.91
2019-01-03 01:00:00,-0.69,19.1,3.81,-7.32,11.33,52.24,53.45,82.73,-18.9,-18.58
2019-01-03 07:00:00,1.4,21.46,5.72,-5.32,11.02,48.05,0.0,49.4,-17.15,-16.82
2019-01-03 13:00:00,4.02,24.55,8.36,-3.01,11.07,43.41,0.0,17.82,-14.87,-14.53
2019-01-03 19:00:00,1.73,21.68,5.93,-5.13,11.02,47.72,34.8,11.6,-16.68,-16.36
2019-01-04 01:00:00,1.39,21.13,5.4,-5.42,10.82,48.28,55.14,29.98,-16.92,-16.59
2019-01-04 07:00:00,2.7,22.6,6.5,-4.15,10.53,45.68,46.62,45.52,-15.75,-15.42
2019-01-04 13:00:00,3.94,24.02,7.68,-3.08,10.52,43.28,0.0,33.92,-14.61,-14.27
2019-01-04 19:00:00,1.19,20.6,4.68,-5.6,10.32,48.94,100.0,48.87,-16.82,-16.49
2019-01-05 01:00:00,-0.44,18.45,3.18,-7.05,10.43,52.22,100.0,66.67,-18.18,-17.86
2019-01-05 07:00:00,0.49,19.38,4.26,-6.03,10.38,50.22,77.58,92.53,-17.4,-17.08
2019-01-05 13:00:00,-0.3,18.25,3.59,-6.65,10.41,51.89,96.31,91.3,-18.06,-17.73
2019-01-05 19:00:00,3.44,22.62,7.44,-2.61,9.82,44.31,0.0,57.96,-14.87,-14.53
2019-01-06 01:00:00,2.87,21.86,6.69,-2.48,8.97,45.29,12.42,36.24,-15.24,-14.91
2019-01-06 07:00:00,2.45,21.27,6.25,-2.5,8.58,46.01,22.4,11.61,-15.5,-15.17
2019-01-06 13:00:00,-4.82,12.3,-0.6,-9.69,9.58,60.3,100.0,44.94,-21.67,-21.36
2019-01-06 19:00:00,-3.42,13.66,1.12,-8.64,10.14,57.35,81.57,67.99,-20.62,-20.31
2019-01-07 01:00:00,-2.79,14.13,2.05,-8.08,10.44,56.17,72.49,84.69,-20.2,-19.88
2019-01-07 07:00:00,-1.24,15.73,3.59,-6.66,10.41,52.84,47.82,67.29,-18.97,-18.65
2019-01-07 13:00:00,-2.13,14.44,2.44,-7.53,10.23,54.72,25.12,48.48,-19.77,-19.45
2019-01-07 19:00:00,-1.36,15.12,2.98,-6.79,9.96,53.06,4.91,25.95,-19.19,-18.87
2019-01-08 01:00:00,0.09,16.64,4.39,-5.43,9.87,49.83,0.0,10.01,-18.0,-17.68
2019-01-08 07:00:00,-1.61,14.44,2.79,-7.05,10.05,53.55,76.11,27.01,-19.44,-19.12
2019-01-08 13:00:00,-2.96,12.61,1.6,-8.1,10.03,56.53,100.0,58.7,-20.64,-20.33
2019-01-08 19:00:00,-0.32,15.5,4.41,-5.47,9.93,50.39,8.27,61.46,-18.5,-18.18
2019-01-09 01:00:00,-2.53,12.7,2.31,-7.55,10.13,55.0,77.18,61.82,-20.39,-20.07
2019-01-09 07:00:00,-1.03,14.24,3.88,-5.81,9.78,51.71,21.56,35.67,-19.2,-18.88
2019-01-09 13:00:00,-0.1,15.15,4.63,-4.26,8.87,49.72,0.0,32.91,-18.44,-18.12
2019-01-09 19:00:00,-0.08,15.02,4.64,-4.03,8.64,49.68,0.0,7.19,-18.43,-18.11
2019-01-10 01:00:00,-1.08,13.68,3.62,-4.97,8.64,52.09,45.29,15.1,-19.28,-18.96
2019-01-10 07:00:00,7.92,24.15,14.33,2.33,11.08,36.55,0.0,15.1,-11.68,-11.33
2019-01-10 13:00:00,13.25,30.59,22.41,4.68,15.61,31.08,0.0,15.1,-6.87,-6.5
2019-01-10 19:00:00,9.35,26.28,19.22,0.22,17.32,37.05,28.44,9.48,-9.76,-9.41
2019-01-11 01:00:00,3.22,19.16,12.7,-5.36,17.41,46.4,72.93,33.79,-14.71,-14.37
2019-01-11 07:00:00,3.2,19.1,12.84,-5.38,17.57,46.26,99.05,66.81,-14.62,-14.28
2019-01-11 13:00:00,5.4,21.67,14.93,-3.76,17.71,43.16,78.87,83.62,-12.62,-12.27
2019-01-11 19:00:00,6.0,22.42,15.46,-3.7,18.09,42.13,54.33,77.42,-11.91,-11.57
2019-01-12 01:00:00,7.55,24.33,17.19,-2.94,18.79,39.93,0.0,44.4,-10.37,-10.02
2019-01-12 07:00:00,6.99,23.76,16.66,-4.0,19.42,40.42,7.86,20.73,-10.6,-10.25
2019-01-12 13:00:00,4.83,21.28,13.94,-6.13,19.32,44.03,100.0,35.95,-12.25,-11.9
2019-01-12 19:00:00,5.72,22.35,14.66,-5.59,19.37,42.43,61.05,56.31,-11.3,-10.95
2019-01-13 01:00:00,5.08,21.64,13.82,-6.37,19.46,43.27,81.51,80.85,-11.66,-11.31
2019-01-13 07:00:00,4.67,21.17,12.83,-6.76,19.02,43.73,91.8,78.12,-11.85,-11.5
2019-01-13 13:00:00,9.72,27.2,17.7,-2.61,18.88,36.29,0.0,57.77,-7.27,-6.9
2019-01-13 19:00:00,10.05,27.78,17.95,-2.85,19.34,35.45,0.0,30.6,-6.64,-6.27
2019-01-14 01:00:00,8.7,26.36,15.45,-3.91,18.31,37.54,25.26,8.42,-7.48,-7.12
2019-01-14 07:00:00,7.16,24.66,12.78,-5.0,17.12,40.24,57.85,27.7,-8.55,-8.19
2019-01-14 13:00:00,2.17,18.78,6.5,-8.91,15.59,49.92,100.0,61.04,-12.72,-12.38
2019-01-14 19:00:00,2.7,19.32,5.8,-7.75,13.69,48.77,92.05,83.3,-12.18,-11.83
2019-01-15 01:00:00,4.24,21.1,5.32,-5.02,10.32,45.77,66.45,86.17,-10.71,-10.36
2019-01-15 07:00:00,4.45,21.34,5.62,-4.72,10.3,45.1,50.19,69.56,-10.38,-10.03
2019-01-15 13:00:00,5.46,22.55,6.69,-3.15,9.67,42.99,0.0,38.88,-9.32,-8.96
2019-01-15 19:00:00,6.97,24.39,8.6,-1.82,10.07,40.13,0.0,16.73,-7.78,-7.41
2019-01-16 01:00:00,6.17,23.51,7.33,-2.36,9.46,41.4,22.59,7.53,-8.25,-7.89
2019-01-16 07:00:00,4.73,21.84,5.21,-3.28,8.41,44.36,85.18,35.93,-9.33,-8.97
2019-01-16 13:00:00,5.18,22.39,5.51,-2.74,8.13,43.11,70.35,59.38,-8.76,-8.4
2019-01-16 19:00:00,7.37,25.04,7.88,-0.91,8.49,38.79,0.0,51.84,-6.59,-6.22
2019-01-17 01:00:00,6.83,24.49,7.62,-1.55,8.91,39.47,12.17,27.51,-6.82,-6.45
2019-01-17 07:00:00,6.11,23.69,7.06,-2.28,9.11,40.76,35.25,15.81,-7.24,-6.87
2019-01-17 13:00:00,3.92,21.12,4.58,-4.07,8.63,46.13,100.0,49.14,-9.0,-8.64
2019-01-17 19:00:00,3.7,20.83,4.25,-4.13,8.37,46.33,100.0,78.42,-9.07,-8.71
2019-01-18 01:00:00,4.44,21.69,4.78,-3.27,7.99,44.18,68.7,89.57,-8.26,-7.9
2019-01-18 07:00:00,5.37,22.8,5.44,-2.24,7.56,41.64,15.89,61.53,-7.25,-6.88
2019-01-18 13:00:00,5.96,23.53,6.32,-1.59,7.72,39.88,0.0,28.2,-6.52,-6.15
2019-01-18 19:00:00,5.35,22.84,5.91,-1.91,7.67,41.15,19.66,11.85,-6.86,-6.5
2019-01-19 01:00:00,3.88,21.1,4.59,-3.07,7.6,45.33,100.0,39.89,-8.02,-7.66
2019-01-19 07:00:00,1.82,18.6,2.69,-4.89,7.67,51.21,100.0,73.22,-9.78,-9.43
2019-01-19 13:00:00,1.66,18.31,1.89,-4.6,6.58,51.47,100.0,100.0,-9.86,-9.51
2019-01-19 19:00:00,2.86,19.64,2.43,-2.99,5.44,47.54,61.94,87.31,-8.7,-8.34
2019-01-20 01:00:00,2.92,19.65,2.23,-2.68,4.93,47.02,27.42,63.12,-8.54,-8.18
2019-01-20 07:00:00,5.76,23.0,5.06,-0.06,5.0,39.3,0.0,29.79,-5.8,-5.43
2019-01-20 13:00:00,7.34,24.94,7.17,0.91,6.02,35.61,0.0,9.14,-4.13,-3.75
2019-01-20 19:00:00,5.8,23.18,5.96,-0.69,6.47,39.82,35.28,11.76,-5.29,-4.92
2019-01-21 01:00:00,7.19,24.9,7.87,0.19,7.38,36.5,7.82,14.37,-3.78,-3.4
2019-01-21 07:00:00,5.69,23.18,6.41,-1.3,7.52,40.52,100.0,47.7,-4.92,-4.55
2019-01-21 13:00:00,5.8,23.35,6.65,-1.32,7.77,39.77,84.79,64.2,-4.61,-4.23
2019-01-21 19:00:00,5.49,23.02,6.61,-1.66,8.07,40.07,88.98,91.26,-4.69,-4.31
2019-01-22 01:00:00,5.36,22.9,6.74,-1.84,8.37,39.85,83.34,85.7,-4.61,-4.23
2019-01-22 07:00:00,5.61,23.22,7.23,-1.74,8.73,38.65,0.0,57.44,-4.18,-3.8
2019-01-22 13:00:00,3.1,20.24,4.52,-3.95,8.44,47.38,100.0,61.11,-6.33,-5.96
2019-01-22 19:00:00,3.34,20.47,4.55,-3.58,8.09,46.23,86.89,62.3,-5.99,-5.62
2019-01-23 01:00:00,3.2,20.25,4.31,-3.62,7.9,46.3,87.63,91.51,-6.01,-5.64
2019-01-23 07:00:00,2.85,19.79,4.0,-3.86,7.85,47.18,97.76,90.76,-6.21,-5.84
2019-01-23 13:00:00,3.32,20.29,4.57,-3.35,7.87,45.03,0.0,61.8,-5.66,-5.29
2019-01-23 19:00:00,3.3,20.21,4.61,-3.31,7.88,44.64,0.0,32.59,-5.56,-5.19
2019-01-24 01:00:00,3.85,20.83,5.09,-2.75,7.74,42.1,0.0,0.0,-4.91,-4.54
2019-01-24 07:00:00,1.23,17.66,1.91,-4.86,6.87,52.82,100.0,33.33,-7.27,-6.9
2019-01-24 13:00:00,1.72,18.13,1.7,-3.89,5.65,50.56,78.92,59.64,-6.75,-6.38
2019-01-24 19:00:00,0.29,16.32,0.09,-5.12,5.35,55.75,100.0,92.97,-8.05,-7.69
2019-01-25 01:00:00,0.92,16.92,0.46,-4.31,4.87,52.92,79.27,86.06,-7.44,-7.08
2019-01-25 07:00:00,2.51,18.7,2.15,-2.7,4.87,46.61,0.0,59.76,-5.89,-5.52
2019-01-25 13:00:00,2.71,18.86,2.43,-2.23,4.65,45.56,0.0,26.42,-5.61,-5.23
2019-01-25 19:00:00,2.27,18.28,2.11,-2.52,4.63,47.01,14.2,4.73,-5.92,-5.55
2019-01-26 01:00:00,1.96,17.83,1.81,-2.42,4.25,48.0,33.14,15.78,-6.14,-5.77
2019-01-26 07:00:00,1.46,17.15,1.43,-2.73,4.19,49.94,100.0,49.11,-6.54,-6.17
2019-01-26 13:00:00,2.31,18.06,2.34,-1.68,4.01,45.99,9.69,47.61,-5.67,-5.3
2019-01-26 19:00:00,2.56,18.29,2.66,-1.23,3.86,44.58,0.0,36.56,-5.34,-4.97
2019-01-27 01:00:00,2.9,18.63,3.09,-0.73,3.77,42.77,0.0,3.23,-4.92,-4.55
2019-01-27 07:00:00,3.69,19.51,4.05,0.14,3.83,39.29,0.0,0.0,-4.05,-3.68
2019-01-27 13:00:00,3.68,19.48,4.28,-0.07,4.26,38.78,0.0,0.0,-3.92,-3.54
2019-01-27 19:00:00,4.33,20.23,5.3,0.23,4.93,35.89,0.0,0.0,-3.16,-2.78
2019-01-28 01:00:00,6.13,22.37,7.85,1.22,6.34,30.06,0.0,0.0,-1.26,-0.87
2019-01-28 07:00:00,10.05,27.09,13.46,3.19,9.48,22.27,0.0,0.0,2.78,3.18
2019-01-28 13:00:00,7.5,24.26,11.46,0.1,10.74,31.94,58.57,19.52,0.68,1.08
2019-01-28 19:00:00,6.97,23.73,11.36,-0.92,11.67,32.96,78.48,45.68,0.45,0.85
2019-01-29 01:00:00,8.8,26.01,14.02,-0.05,13.15,28.9,62.04,66.36,2.51,2.91
2019-01-29 07:00:00,9.42,26.9,15.08,-0.3,14.33,27.29,46.97,62.5,3.45,3.86
2019-01-29 13:00:00,6.73,23.86,12.24,-3.05,14.63,36.62,100.0,69.67,1.17,1.57
2019-01-29 19:00:00,6.82,24.04,11.97,-3.1,14.43,35.85,91.77,79.58,1.52,1.92
