timestamp,ema50_dist_ltc_btc_12h,ema200_dist_ltc_btc_12h,lower_bb_dist_ltc_btc_12h,width_bb_ltc_btc_12h,rsi_ltc_btc_12h,stoch_rsi_fastk_ltc_btc_12h,stoch_rsi_fastd_ltc_btc_12h,kijun_dist_ltc_btc_12h,tenkan_dist_ltc_btc_12h
2018-09-09 14:00:00,0.02496590533949372,0.06330836720251298,-0.03820562747648526,0.10025564894819299,0.4862515602895829,1.0,0.4274754834329028,0.16940639269406388,0.20245433789954337
2018-09-10 02:00:00,0.041725319770594904,0.082981661528714,-0.022574921261427128,0.10246188844873202,0.45011403055885163,0.2414077718016789,0.5079447407001292,0.19047065659500295,0.22411388727484027
2018-09-10 14:00:00,0.03834737376523467,0.08120775065114705,-0.027043017472491937,0.10539638459874592,0.4543403617702475,0.3301261218008627,0.5238446312008472,0.18839907192575422,0.2219837587006961
2018-09-11 02:00:00,0.04878979170052755,0.09246459205133983,-0.019982788811142238,0.10851470993538047,0.430130900259641,0.0,0.19051129786751392,0.20262972528762613,0.23661657666118807
2018-09-11 14:00:00,0.07809907120136517,0.12293341924272005,0.0019515964919691875,0.11387140655130541,0.37598137877521864,0.0,0.11004204060028763,0.2398934882595012,0.2749334301621882
2018-09-12 02:00:00,0.15834088925560508,0.23083369849364033,0.04845229601400969,0.16003380261986566,0.2836103324808942,0.0,7.105427357601002e-17,0.3396103046946515,0.3774682882176015
2018-09-12 14:00:00,0.08203725088174729,0.15011758682162601,-0.025549519182855862,0.1653673597755961,0.41333740367682226,0.7598374564562779,0.2532791521520927,0.25523832863619655,0.29071192255850997
2018-09-13 02:00:00,0.06140986113359559,0.12804512495574794,-0.04651500447382029,0.16772289549108516,0.4427264886732159,1.0,0.586612485485426,0.23421686746987946,0.26909638554216864
2018-09-13 14:00:00,0.047581583771399316,0.11031931826649188,-0.059318603470208786,0.1654196612540431,0.46234208193897147,1.0,0.9199458188187593,0.22039552060995948,0.2548844412675719
2018-09-14 02:00:00,0.055522748198968186,0.10470838663367199,-0.04651038350604031,0.14694287907181008,0.4477176465473137,0.9181766225866435,0.9727255408622143,0.23228677974257206,0.26711175267653076
2018-09-14 14:00:00,0.011138696404225934,0.04811917038511515,-0.08147171822924693,0.13178863194041482,0.5205123783456646,1.0,0.9727255408622143,0.18100069172238875,0.2143762969794789
2018-09-15 02:00:00,-0.007109428501268056,0.02742457941598908,-0.0976826147260843,0.1296620962089894,0.5492261345347352,1.0,0.9727255408622143,0.15934812132186504,0.19211181530104104
2018-09-15 14:00:00,0.01311918396569367,0.04940597741083108,-0.07874162154716868,0.13005522587009796,0.5123117867212926,0.6363422552603002,0.8787807517534333,0.18359329867128826,0.2170421721548239
2018-09-16 02:00:00,0.010248646986347199,0.047783944007078194,-0.08081760006978012,0.1307613060825791,0.5163732239564262,0.6763530692883526,0.7708984415162174,0.1807284462886123,0.21409635776855684
2018-09-16 14:00:00,0.002959679833012263,0.03872926729069115,-0.08685240759739798,0.12867786639759876,0.5288486393283117,0.44797899967223886,0.5868914414069638,0.17235065232318614,0.20548180361638813
2018-09-17 02:00:00,0.013322677492859425,0.04926264904234401,-0.07688874807057222,0.12791833946977554,0.5074749197159932,0.0,0.3747773563201971,0.18509949097639966,0.21859093012494202
2018-09-17 14:00:00,0.04998492788516384,0.08735564788399719,-0.043949450430238235,0.12851590494131973,0.4423432684430823,0.0,0.1493263332240795,0.23036271919288964,0.26513331731924095
