timestamp,ema50_dist_iot_usd_30m,ema200_dist_iot_usd_30m,lower_bb_dist_iot_usd_30m,width_bb_iot_usd_30m,rsi_iot_usd_30m,stoch_rsi_fastk_iot_usd_30m,stoch_rsi_fastd_iot_usd_30m,kijun_dist_iot_usd_30m,tenkan_dist_iot_usd_30m
2019-02-04 20:00:00,-0.011522778933832578,0.006072834124053239,-0.03011580554822757,0.036628974364249056,0.6197512432593135,0.08197491363578183,0.3836243883774894,-0.0013076420137689837,0.015903234490980855
2019-02-04 20:30:00,-0.014020325773368203,0.0049172197714439925,-0.03298030159032106,0.03843684958920603,0.6454041554529302,0.31459892668698547,0.2765150212411179,-0.0044091710758379365,0.012748255501878525
2019-02-04 21:00:00,-0.01484868383045701,0.005391710485891377,-0.033972924115292624,0.039935334768372306,0.6570918782954855,1.0,0.46552461344092255,-0.005857580398162421,0.01127488514548225
2019-02-04 21:30:00,-0.012414665349592902,0.008602634672103981,-0.0310676812791838,0.040120975746319044,0.6272117990444183,0.3557623623591912,0.5567870963487257,-0.003912693237178355,0.013253289347500807
2019-02-04 22:00:00,-0.011709378134977855,0.009718536715429327,-0.0294088716730303,0.039516454501192275,0.6236189357156635,0.1035786470316666,0.486447003130286,-0.0036833825729962744,0.013486551816751735
2019-02-04 22:30:00,-0.0058274181386844814,0.015380740054495412,-0.02194572944287876,0.03744939694414408,0.541257229317182,0.0,0.15311366979695265,0.0020065599073895157,0.01927455141809742
2019-02-04 23:00:00,-0.0010808978512458767,0.019344260564561067,-0.01495670192461862,0.03422587846479571,0.48445770386611736,0.0,0.034526215677222256,0.006746016361028007,0.02409568487574143
2019-02-04 23:30:00,-0.0020421168539224155,0.0176761695747516,-0.01408715718125686,0.03170642937202364,0.4970372631059911,0.08812047895481935,0.02937349298493984,0.0056932610379549775,0.023024786986831858
2019-02-05 00:00:00,-0.0011071703893563711,0.017912530479921696,-0.011435033096503844,0.029252821040551602,0.4861548673265429,0.012195662814054717,0.03343871392295808,0.006589913555839821,0.023936891886653378
2019-02-05 00:30:00,0.0017345935255108635,0.020086135474753464,-0.006945633180996058,0.026855322442670693,0.4514445864762237,0.0,0.03343871392295808,0.009524920301687168,0.026922478811911787
2019-02-05 01:00:00,0.00174141090971891,0.020164127414928235,-0.00748527827029255,0.02747522854624465,0.450520842132043,0.0,0.004065220938018293,0.009603421461897188,0.02700233281493003
2019-02-05 01:30:00,0.0016357011561471957,0.020177880780283042,-0.007880536198034083,0.027886949266080825,0.45112559092899646,0.013000759394023693,0.004333586464674618,0.009564169355779084,0.026962404261109407
2019-02-05 02:00:00,0.00149673146899576,0.01982418087944149,-0.007282875432953251,0.02693813661268525,0.45242361628870986,0.053397676694704285,0.022132812029576048,0.009485674299265057,0.026882556466974794
2019-02-05 02:30:00,0.001438036117270336,0.01963709288526605,-0.006811994724086667,0.026280562214288167,0.45242361628870986,1.0,0.3554661453629094,0.009485674299265057,0.026882556466974794
2019-02-05 03:00:00,0.0002981223230196228,0.018230315609779835,-0.0072680602509717085,0.025359377872760578,0.47336740738622096,1.0,0.6844658922315681,0.008348866107486419,0.02572615719167426
2019-02-05 03:30:00,-0.0013156638069713456,0.01614914607464324,-0.007930499050025186,0.023981099030571124,0.5036802909088808,1.0,1.0,0.006667958906764637,0.024016282225237218
2019-02-05 04:00:00,-0.002675510687531135,0.01422549685923924,-0.00962672784286378,0.0237975050875712,0.5294565041724508,1.0,1.0,0.005187163705338005,0.022509967870552927
2019-02-05 04:30:00,-0.0017166981273093462,0.013363156244044827,-0.00839608921575985,0.021705339521666814,0.512120126419897,0.7749483599950439,0.9249827866650147,0.006082913599379847,0.023421154591243498
2019-02-05 05:00:00,-0.0032446577327672754,0.010840289183098761,-0.009969983996078402,0.020801221473704654,0.5422945811424689,1.0,0.9249827866650147,0.0044095462808957375,0.021718949444938573
2019-02-05 05:30:00,-0.003154457596652338,0.010390772596474696,-0.010058135480360275,0.0204455076094907,0.5430024562194097,1.0,0.9249827866650147,0.004370696990794398,0.021679430649029108
2019-02-05 06:00:00,-0.0021779667298135186,0.010648102157270634,-0.009192486811367306,0.019826159337746636,0.5229688599753306,0.35129258789292467,0.7837641959643082,0.0052649916766673854,0.02258913708334931
2019-02-05 06:30:00,9.297364636351446e-05,0.01151827549181239,-0.006701827007517536,0.018176329821221276,0.47478102938255573,0.0,0.45043086263097487,0.0075566946102914034,0.024920333876980116
2019-02-05 07:00:00,-5.0576117964995504e-05,0.009187262675521612,-0.005997291384396863,0.015160373481833725,0.47808922369016843,0.04849201286164753,0.1332615335848574,0.007409993792675262,0.024771104903786423
2019-02-05 07:30:00,0.0004361941385642165,0.007675312882575724,-0.004662282567782228,0.01231903663494282,0.46711376344478867,0.0,0.016164004287215858,0.007918332492333757,0.025288204013507398
2019-02-05 08:00:00,0.00023257742541260562,0.004804841933483628,-0.0033253052988972964,0.008124137253035827,0.4721331370391642,0.08986420051446734,0.0461187377920383,0.00772275690779245,0.02508925799441153
2019-02-05 08:30:00,0.00014887329072688082,0.0037518038380341956,-0.002990271047967452,0.006739508707566886,0.4742663072171829,0.6516850876850647,0.24718309606651073,0.007644547923942424,0.025009701202949097
2019-02-05 09:00:00,0.00040412627807118184,0.003969154513117967,-0.002780445899989936,0.006745591141962257,0.46715071826164667,0.003367040290960423,0.2483054428301642,0.007918332492333757,0.025288204013507398
2019-02-05 09:30:00,0.0005002159905886927,0.003898203769235664,-0.0027093567195451973,0.006603635132708359,0.46393811914744876,0.0,0.21835070932534176,0.008035714285714146,0.025407608695652062
2019-02-05 10:00:00,0.006790872631736056,0.01129389717239948,0.002230825397154579,0.009002195675729265,0.32793253702114744,0.0,0.0011223467636535152,0.014653016567677257,0.03213894967177233
2019-02-05 10:30:00,0.0024221294564550355,0.0070381916928001775,-0.00213469766532981,0.009150454758002738,0.44219006438950126,0.7808008173047764,0.26026693910159215,0.01034979183689333,0.027761565697832502
2019-02-05 11:00:00,-0.00547855267097741,-0.0002040659105934095,-0.010404374520111226,0.010254701806140408,0.5876430771816143,1.0,0.5936002724349254,0.002161244259194728,0.019431901509011418
