timestamp,ema50_dist_ltc_btc_15m,ema200_dist_ltc_btc_15m,upper_bb_dist_ltc_btc_15m,lower_bb_dist_ltc_btc_15m,width_bb_ltc_btc_15m,rsi_ltc_btc_15m,stoch_rsi_fastk_ltc_btc_15m,stoch_rsi_fastd_ltc_btc_15m,kijun_dist_ltc_btc_15m,tenkan_dist_ltc_btc_15m
2019-02-08 22:45:00,-2.2837421489465104,-10.71247842543258,3.5632526503071027,-1.2892179601649567,4.797917456786198,52.016318892746604,99.99999999999999,44.770846603520575,6.541445132049151,5.9966878758825
2019-02-08 23:00:00,-2.4227514914616166,-10.821100449419118,3.234812305135426,-1.6158226520616825,4.811684619135938,53.61296711283091,100.0,78.10417993685391,6.282062429353963,5.73863142335449
2019-02-08 23:15:00,-1.4805472928888563,-9.915565957493232,4.183482126965266,-0.9311571576723354,5.032797814647699,47.36883276148045,34.36629440916351,78.12209813638782,7.242498683979637,6.694156869626244
2019-02-08 23:30:00,-1.356003071447287,-9.754260539234505,4.22916119271326,-1.063226161984454,5.20991607564254,46.91182646511019,0.0,44.788764803054484,7.317822651448624,6.769095697980676
2019-02-08 23:45:00,-1.9392371873687697,-10.25716645725515,3.2834161406922746,-1.7529373755399869,4.9981060404279924,51.738174809798444,72.02278833424958,35.46302758113768,6.597191942094716,6.052149646812599
2019-02-09 00:00:00,-2.2722155118526044,-10.540838667349028,2.5779801605877672,-2.1412344802889782,4.708931613172362,54.62300700234165,100.00000000000001,57.34092944474984,6.13441000260484,5.591733958496148
2019-02-09 00:15:00,-3.1832825433606438,-11.379392423433854,1.3283504274292701,-3.120292700429783,4.488862036059463,60.86990084961072,100.0,90.67426277808318,5.003865647281169,4.466970191564301
2019-02-09 00:30:00,-3.3213963194157037,-11.51418423261349,1.0765061564437461,-3.404756970217848,4.534045097602495,62.355188196895625,100.0,99.99999999999999,4.707041288333036,4.1716635257837975
2019-02-09 00:45:00,-3.81550484567158,-11.988471138553136,0.5417882186933065,-4.114493060010349,4.740971742182879,65.7106804098303,100.0,99.99999999999999,4.003233217050961,3.471454096826343
2019-02-09 01:00:00,-3.3898540440678193,-11.60892064553134,0.76647086324102,-3.7908777586155407,4.627323162251752,63.030124284569176,75.82399817575191,91.94133272525062,4.313876088069635,3.7805086192183035
2019-02-09 01:15:00,-2.9469572078104855,-11.201179261983995,1.072316940529383,-3.457795149280052,4.584796753545108,60.08866564063747,0.0,58.60799939191728,4.662214230670436,4.127065673430952
2019-02-09 01:30:00,-2.1315548049887667,-10.429905316216315,1.7168490258749225,-2.7063245262199165,4.445165463701399,54.03110511011371,0.0,25.27466605858395,5.447722567287783,4.908557625948928
2019-02-09 01:45:00,-2.274543858918121,-10.539809139624746,1.374184884048102,-2.908608291965431,4.315905306657992,55.58305380768107,13.287715158658376,4.429238386219439,5.193631669535281,4.655765920826149
2019-02-09 02:00:00,-1.9910174948609694,-10.251623847940994,1.5908234657334042,-2.7075878672511156,4.3225476697919545,53.903221563903,0.0,4.429238386219439,5.411348740945154,4.872369782683683
2019-02-09 02:15:00,-2.0993405065907744,-10.325508269823969,1.4133279865196524,-2.902268514964368,4.347965814068313,55.29752206819736,22.541639484524463,11.94311821439426,5.202685256906792,4.664773216283669
2019-02-09 02:30:00,-1.72467024858578,-9.946831514889432,1.7580171597934013,-2.5876813227907913,4.363800928809633,52.614932830280914,0.0,7.513879828174802,5.529655529655542,4.990071656738326
2019-02-09 02:45:00,-1.7791538077543634,-9.96316732339163,1.632648082909549,-2.521594452973275,4.172789466127594,53.62444388597949,34.01178939083637,18.851142958453593,5.393171236420069,4.854285221589927
2019-02-09 03:00:00,-3.426926910456607,-11.486422163592657,0.06895186106983253,-4.202533508407457,4.361631162097806,65.10105690379103,100.0,44.67059646361211,3.4749851858122405,2.945907051553376
2019-02-09 03:15:00,-3.331793794225446,-11.409205410873147,0.22934873792594956,-4.045561295042144,4.358066574907641,65.31602287944645,100.0,78.00392979694544,3.431206633948203,2.9023523438822085
2019-02-09 03:30:00,-4.3881894544948725,-12.416683568871079,-0.5342983614587182,-5.312330992814052,4.921915715873756,71.16840001824075,100.0,99.99999999999999,2.109264054799098,1.5871689917300147
2019-02-09 03:45:00,-4.666633713148737,-12.718404520038284,-0.4392740860322486,-5.896553012887051,5.635816728623582,73.0564094046383,100.0,99.99999999999999,1.608478802992508,1.0889443059018955
2019-02-09 04:00:00,-4.062942527143621,-12.194966241376015,0.3962796161601334,-5.446801536828094,5.99445683112879,68.54992618769332,43.35281539736885,81.11760513245626,2.075156576200432,1.5532359081419589
2019-02-09 04:15:00,-3.5636825165694663,-11.753031601424235,0.9346597670304657,-4.8194975844807475,5.868141236479289,65.09074472263099,0.0,47.78427179912293,2.451596680915258,1.9277512362752436
2019-02-09 04:30:00,-3.4006268150641006,-11.614111946672523,1.040804000782547,-4.4252775084953955,5.560172796925435,64.85045640745699,0.0,14.4509384657896,2.4773641851106643,1.9533869885982602
2019-02-09 04:45:00,-3.2906058789907267,-11.520551768307108,1.1157749456181643,-4.160783746221586,5.358136556689519,64.98964211626443,1.6961553259597668,0.565385108653239,2.451596680915258,1.9277512362752436
2019-02-09 05:00:00,-3.580211732590055,-11.800608524497559,0.830374202524542,-4.372301611786067,5.296474454525289,67.4854432712919,71.226068068235,24.307407798064904,1.9899874843554377,1.4685022945348347
2019-02-09 05:15:00,-2.981511877393439,-11.25119344584079,1.4542377384400673,-3.785279160543009,5.301304703255458,62.2628593473638,0.0,24.307407798064904,2.4945497232936376,1.9704846553747934
2019-02-09 05:30:00,-2.864589842985843,-11.139241272250322,1.5689362695546771,-3.688674656272728,5.3139316503455705,62.2628593473638,0.0,23.74202268941165,2.4945497232936376,1.9704846553747934
2019-02-09 05:45:00,-2.55620606095881,-10.843593849573496,1.863213453711099,-3.4429126386534947,5.3483701723749615,59.9817210831339,0.0,-1.4210854715202004e-14,2.7098563145954158,2.184690362154429
2019-02-09 06:00:00,-2.0133406305996027,-10.318383796656672,2.378858292400454,-2.913260993962219,5.306297785722565,55.110997108992535,0.0,-1.4210854715202004e-14,3.1954411143942707,2.667792317433526
2019-02-09 06:15:00,-1.1974464070135915,-9.520689735280142,3.1715816626769033,-2.081647177864432,5.224755633841129,48.18794660569627,0.0,-1.4210854715202004e-14,4.003233217050961,3.471454096826343
2019-02-09 06:30:00,-1.5285905507808395,-9.782754290113315,2.7003938988166665,-2.2351396615284402,4.924078817671799,51.53730417292719,23.796648893711776,7.932216297903911,3.5889830508474496,3.059322033898315
2019-02-09 06:45:00,-1.2597232460714092,-9.488173040033432,2.8688383154664487,-1.8301089116953273,4.674668648272551,49.62612566082689,12.194391692684661,11.997013528798798,3.817733990147776,3.2869033463563735
2019-02-09 07:00:00,-2.3801580888940244,-10.498775364556856,1.5630661543629465,-2.7307534289203517,4.319036000162019,58.905033429560184,100.0,45.33034686213213,2.537538797080785,2.0132539216508816
2019-02-09 07:15:00,-2.506599722525926,-10.601950629751734,1.2931479669033408,-2.6505837355868422,3.9706814274686626,60.401262947449275,100.0,70.73146389756154,2.297263369319613,1.774207046614773
2019-02-09 07:30:00,-2.1961650139940003,-10.296011515524949,1.3388709605175464,-1.9620885414602829,3.3112777344753916,58.20072726805229,79.57765529234595,93.19255176411531,2.5289380976346143,2.0046971984566397
2019-02-09 07:45:00,-2.541556423578162,-10.601397624189978,0.6418923405447252,-1.8642351642901844,2.5215384268391245,61.294172032489534,100.0,93.19255176411531,2.058111380145289,1.5362778659096632
2019-02-09 08:00:00,-2.3793015010584395,-10.436752210889633,0.7449792957091139,-1.7041237522216979,2.460904864223436,60.59174841450056,77.29315790396015,85.62360439876869,2.1263263430528756,1.6041440387668082
2019-02-09 08:15:00,-2.668407721167021,-10.694439251245624,0.4206037121081918,-2.0248639883603814,2.4652421507374167,63.36130768544697,100.0,92.43105263465338,1.7099350973539762,1.1898818439008307
2019-02-09 08:30:00,-5.495754729945745,-13.360187221133202,-1.6608286690695806,-5.812371943487793,4.312691311159871,77.11288971508615,100.0,92.43105263465338,-1.4790037881840856,-1.9827516724429728
2019-02-09 08:45:00,-4.9644534381718675,-12.92892892689067,-0.72072124511392,-5.812763064171023,5.2640032316470595,73.81482021687015,80.03727806565574,93.34575935521859,-1.1363636363636354,-1.6418634746036886
2019-02-09 09:00:00,-5.85703748598444,-13.826775247538848,-1.034103957067234,-7.373152496221302,6.6172115100054105,77.4187999449983,100.0,93.34575935521859,-2.313593862383123,-2.813074402621274
2019-02-09 09:15:00,-4.663005764753459,-12.77960142579978,0.47989662462648575,-6.481027389508098,7.17625215196304,68.43285442974404,36.07717970359345,72.03815258974974,-1.2721104918827164,-1.7769162426298335
2019-02-09 09:30:00,-3.1897090450747734,-11.435909487419405,2.0656243737100954,-5.10354721751376,7.279748157345531,58.84794816679313,0.0,45.35905990119782,0.11876484560571221,-0.3931525923498991
2019-02-09 09:45:00,-3.2774512669460854,-11.522750213730237,2.0169518005505704,-5.255490658113626,7.392141140281148,59.83421347719061,5.310824307773342,13.796001337122268,-0.1103211571463536,-0.6210672550461704
2019-02-09 10:00:00,-2.4603870342024936,-10.75906995798892,2.8533238404379713,-4.500644166444312,7.415042760167428,55.25059574532683,0.0,1.770274769257784,0.6297851321313885,0.11525479542273676
2019-02-09 10:15:00,-2.5871044032594215,-10.862447835215594,2.7089922584619286,-4.623414071865284,7.403271250186698,56.40935254531749,8.790275079038103,4.700366462270485,0.3901116951379846,-0.12319316688567117
2019-02-09 10:30:00,-2.2544799344741073,-10.536389271932546,3.0296739985736565,-4.273704955267165,7.349091440116186,54.82769319941727,0.0,2.9300916930127046,0.6380701465503069,0.12349744771940063
2019-02-09 10:45:00,-1.3471338139168343,-9.659171064072392,3.931872070798903,-3.3264406282276227,7.236406957509938,49.58706915962654,0.0,2.9300916930127046,1.5156548459430264,0.9965949671954188
2019-02-09 11:00:00,-1.9121223620255923,-10.146055891219097,3.2605376996391655,-3.735785224391608,7.012987448661262,53.21076278128892,53.11555408652056,17.70518469550686,0.8539603960395992,0.3382838283828349
2019-02-09 11:15:00,-2.3859955003124322,-10.563199621168007,2.6107346276112775,-3.8887265888941203,6.541259602448374,56.25418349866157,97.72555553788088,50.28036987480048,0.2665901074563104,-0.2460831761135318
2019-02-09 11:30:00,-2.6144259197175335,-10.762104359974922,2.2374076697998513,-3.8437184684591785,6.130362475479315,57.994767723391995,100.0,83.61370320813381,-0.07765879179270074,-0.5885718956919916
2019-02-09 11:45:00,-2.7331870844716,-10.863969057209088,1.904814513314701,-3.5823548819331252,5.533583443294043,59.20183786332224,100.0,99.2418518459603,-0.31397814385908385,-0.8236829228510878
2019-02-09 12:00:00,-2.2433778756025036,-10.394548599664667,2.295798345726041,-2.9230502291193505,5.235267732572005,56.203050356218945,49.94575320719346,83.31525106906449,0.09416966917785707,-0.417622011136598
2019-02-09 12:15:00,-1.6450350800974345,-9.809059130627872,2.7956985506092824,-2.1773879956940134,4.957759371562463,52.42792167158188,0.0,49.98191773573115,0.6380701465503069,0.12349744771940063
