timestamp,ema50_dist_omg_usd_6h,ema200_dist_omg_usd_6h,upper_bb_dist_omg_usd_6h,lower_bb_dist_omg_usd_6h,width_bb_omg_usd_6h,rsi_omg_usd_6h,stoch_rsi_fastk_omg_usd_6h,stoch_rsi_fastd_omg_usd_6h,kijun_dist_omg_usd_6h,tenkan_dist_omg_usd_6h
2019-01-08 07:00:00,-2.31,11.6,4.47,-5.29,9.81,52.22,100.0,33.33,-27.25,-27.25
2019-01-08 13:00:00,-1.22,12.66,5.49,-3.91,9.32,50.21,65.39,55.13,-26.47,-26.47
2019-01-08 19:00:00,-0.69,13.11,5.95,-3.15,8.97,49.24,48.67,71.35,-26.1,-26.1
2019-01-09 01:00:00,-1.62,11.85,4.89,-4.1,8.96,51.26,83.4,65.82,-26.84,-26.84
2019-01-09 07:00:00,-2.19,10.99,4.22,-4.61,8.86,52.62,100.0,77.36,-27.33,-27.33
2019-01-09 13:00:00,-1.23,11.9,4.98,-3.19,8.1,50.53,38.17,73.86,-26.66,-26.66
2019-01-09 19:00:00,-2.17,10.63,3.86,-3.91,7.77,52.82,100.0,79.39,-27.42,-27.42
2019-01-10 01:00:00,-5.01,7.12,0.65,-6.91,7.8,59.09,100.0,79.39,-29.68,-29.68
2019-01-10 07:00:00,11.5,26.0,20.99,5.84,13.36,34.8,0.0,66.67,-17.11,-17.11
2019-01-10 13:00:00,16.25,31.8,29.17,6.5,19.23,31.22,0.0,33.33,-13.09,-13.09
2019-01-10 19:00:00,15.42,31.25,30.38,3.05,23.42,31.5,0.99,0.33,-13.24,-13.24
2019-01-11 01:00:00,14.95,31.1,31.56,0.49,26.77,31.4,0.65,0.55,-13.13,-13.13
2019-01-11 07:00:00,14.05,30.42,31.56,-2.09,29.33,31.91,19.34,7.0,-13.38,-13.38
2019-01-11 13:00:00,11.27,27.5,28.19,-5.48,30.23,35.67,100.0,40.0,-15.14,-15.14
2019-01-11 19:00:00,11.84,28.42,28.37,-5.83,30.74,34.72,77.62,65.65,-14.33,-14.33
2019-01-12 01:00:00,11.56,28.35,27.74,-6.87,31.34,34.54,73.51,83.71,-14.19,-14.19
2019-01-12 07:00:00,11.8,28.89,28.04,-7.53,32.26,33.84,51.21,67.45,-13.64,-13.64
2019-01-12 13:00:00,9.27,26.15,24.71,-10.05,32.39,37.98,100.0,74.91,-15.3,-15.3
2019-01-12 19:00:00,10.34,27.6,25.68,-9.69,32.75,36.26,58.5,69.9,-14.14,-14.14
2019-01-13 01:00:00,9.15,26.39,24.09,-11.05,32.98,37.91,98.28,85.59,-14.77,-14.77
2019-01-13 07:00:00,8.61,25.91,22.52,-11.55,32.29,38.31,100.0,85.59,-14.92,-14.92
2019-01-13 13:00:00,17.28,36.41,32.11,-5.5,33.2,29.02,0.0,66.09,-7.58,-7.58
2019-01-13 19:00:00,16.97,36.49,31.36,-6.55,33.72,28.74,0.0,33.33,-7.28,-7.28
2019-01-14 01:00:00,14.19,33.59,27.0,-8.85,32.87,32.87,43.2,14.4,-9.02,-9.02
2019-01-14 07:00:00,15.51,35.51,26.75,-7.61,31.36,31.14,25.05,22.75,-7.47,-7.47
2019-01-14 13:00:00,7.22,25.87,15.46,-13.23,28.37,44.82,100.0,56.08,-13.87,-13.87
2019-01-14 19:00:00,6.82,25.47,11.93,-11.78,23.69,45.01,100.0,75.02,-13.97,-13.97
2019-01-15 01:00:00,8.28,27.31,6.65,-5.57,12.16,42.67,83.09,94.36,-12.52,-12.52
2019-01-15 07:00:00,7.29,26.23,5.28,-5.98,11.3,43.87,91.78,91.62,-13.08,-13.08
2019-01-15 13:00:00,8.4,27.66,6.65,-4.79,11.33,41.89,0.0,58.29,-11.9,-11.9
2019-01-15 19:00:00,10.23,30.0,8.81,-3.14,11.62,39.05,0.0,30.59,-10.08,-10.08
2019-01-16 01:00:00,9.58,29.41,8.5,-3.62,11.83,39.54,10.23,3.41,-10.29,-10.29
2019-01-16 07:00:00,7.31,26.8,6.44,-5.43,11.8,43.47,91.64,33.96,-11.9,-11.9
2019-01-16 13:00:00,5.96,25.25,5.02,-6.35,11.44,45.66,100.0,67.29,-12.81,-12.81
2019-01-16 19:00:00,6.2,25.57,5.28,-5.91,11.23,44.81,87.25,92.96,-12.4,-12.4
2019-01-17 01:00:00,7.28,26.93,6.38,-4.76,11.06,42.49,48.23,78.49,-11.27,-11.27
2019-01-17 07:00:00,6.06,25.52,5.25,-5.65,10.93,44.68,69.17,68.22,-12.08,-12.08
2019-01-17 13:00:00,4.09,23.16,3.13,-7.12,10.47,48.66,100.0,72.47,-13.57,-13.57
2019-01-17 19:00:00,2.66,21.38,1.92,-8.34,10.61,51.51,100.0,89.72,-14.66,-14.66
2019-01-18 01:00:00,3.62,22.46,2.83,-7.28,10.34,49.05,72.68,90.89,-13.74,-13.74
2019-01-18 07:00:00,5.0,24.09,3.99,-5.74,9.82,45.75,15.72,62.8,-12.42,-12.42
2019-01-18 13:00:00,7.03,26.57,6.05,-3.12,9.04,41.52,0.0,29.47,-10.49,-10.49
2019-01-18 19:00:00,4.31,23.32,3.24,-4.56,7.86,47.32,58.05,24.59,-12.62,-12.62
2019-01-19 01:00:00,2.81,21.46,1.92,-5.35,7.4,50.33,100.0,52.68,-13.78,-13.78
2019-01-19 07:00:00,-0.65,17.17,-1.15,-7.95,7.12,57.26,100.0,86.02,-16.71,-16.71
2019-01-19 13:00:00,-0.13,17.61,-0.1,-7.73,7.95,55.97,91.85,97.28,-16.27,-16.27
2019-01-19 19:00:00,1.52,19.43,1.76,-6.19,8.12,51.91,46.23,79.36,-14.84,-14.84
2019-01-20 01:00:00,-1.0,16.25,-0.06,-8.8,9.14,56.99,96.16,78.08,-16.99,-16.99
2019-01-20 07:00:00,4.3,22.45,5.44,-3.81,9.18,46.11,0.0,47.46,-12.4,-12.4
2019-01-20 13:00:00,6.54,25.14,8.06,-1.76,9.52,42.41,0.0,32.05,-10.29,-10.29
2019-01-20 19:00:00,5.63,24.11,7.31,-2.23,9.31,43.7,8.84,2.95,-10.86,-10.86
2019-01-21 01:00:00,6.38,25.04,8.36,-1.36,9.39,42.17,0.0,2.95,-10.01,-10.01
2019-01-21 07:00:00,4.25,22.52,6.37,-3.2,9.43,46.13,100.0,36.28,-11.66,-11.66
2019-01-21 13:00:00,4.38,22.64,6.67,-3.07,9.57,45.6,86.63,62.21,-11.41,-11.41
2019-01-21 19:00:00,3.51,21.58,5.92,-3.78,9.6,47.18,100.0,95.54,-12.02,-12.02
2019-01-22 01:00:00,1.59,19.2,4.09,-5.3,9.45,51.17,100.0,95.54,-13.6,-13.6
2019-01-22 07:00:00,2.89,20.66,5.54,-3.95,9.42,48.15,45.81,81.94,-12.39,-12.39
2019-01-22 13:00:00,0.11,17.23,2.84,-6.54,9.55,53.95,100.0,81.94,-14.75,-14.75
2019-01-22 19:00:00,0.85,17.96,3.56,-5.81,9.47,52.16,73.51,73.11,-14.09,-14.09
2019-01-23 01:00:00,1.47,18.56,4.23,-5.19,9.46,50.61,42.37,71.96,-13.52,-13.52
2019-01-23 07:00:00,0.87,17.73,3.75,-5.63,9.47,51.9,64.6,60.16,-14.0,-14.0
2019-01-23 13:00:00,0.82,17.54,3.75,-5.25,9.06,51.92,39.12,48.7,-14.01,-14.01
2019-01-23 19:00:00,2.71,19.67,5.8,-3.41,9.1,46.96,0.0,34.57,-12.3,-12.3
2019-01-24 01:00:00,3.57,20.63,6.78,-2.69,9.28,44.72,0.0,13.04,-11.45,-11.45
2019-01-24 07:00:00,2.91,19.8,5.55,-3.1,8.55,46.21,20.72,6.91,-11.91,-11.91
2019-01-24 13:00:00,3.32,20.24,5.48,-2.52,7.88,44.89,2.33,7.68,-11.44,-11.44
2019-01-24 19:00:00,2.46,19.16,4.38,-3.24,7.58,47.14,100.0,41.02,-12.09,-12.09
2019-01-25 01:00:00,2.59,19.24,3.43,-2.45,5.85,46.51,73.91,58.75,-11.89,-11.89
2019-01-25 07:00:00,5.11,22.19,6.33,-0.31,6.44,39.91,0.0,57.97,-9.54,-9.54
2019-01-25 13:00:00,4.15,21.06,5.53,-1.08,6.46,42.43,34.81,36.24,-10.23,-10.23
2019-01-25 19:00:00,3.9,20.74,5.47,-1.26,6.6,42.73,38.95,24.59,-10.31,-10.31
2019-01-26 01:00:00,1.43,17.76,2.97,-3.24,6.21,50.29,100.0,57.92,-12.39,-12.39
2019-01-26 07:00:00,0.64,16.71,2.28,-3.89,6.22,52.48,100.0,79.65,-13.05,-13.05
2019-01-26 13:00:00,2.27,18.52,4.03,-2.23,6.2,47.42,49.66,83.22,-11.56,-11.56
2019-01-26 19:00:00,3.62,20.05,5.61,-1.06,6.53,43.6,8.94,52.87,-10.26,-10.26
2019-01-27 01:00:00,3.75,20.18,5.79,-1.09,6.72,42.91,0.0,19.53,-10.02,-10.02
2019-01-27 07:00:00,6.14,23.0,8.81,0.56,7.88,37.14,0.0,2.98,-7.73,-7.73
2019-01-27 13:00:00,8.94,26.41,12.36,2.11,9.56,31.88,0.0,-0.0,-4.98,-4.98
2019-01-27 19:00:00,9.36,27.07,13.45,1.46,11.16,30.73,0.0,-0.0,-4.28,-4.28
2019-01-28 01:00:00,14.6,33.51,20.7,4.02,14.85,24.25,0.0,-0.0,0.83,0.83
2019-01-28 07:00:00,15.6,35.06,23.12,2.91,17.88,22.89,0.0,-0.0,2.27,2.27
2019-01-28 13:00:00,13.57,33.01,21.5,-0.08,19.5,26.9,44.59,14.86,0.97,0.97
2019-01-28 19:00:00,11.59,30.94,19.73,-2.61,20.58,30.98,100.0,48.2,-0.37,-0.37
2019-01-29 01:00:00,13.46,33.44,22.36,-2.03,22.13,28.26,66.39,70.33,1.79,1.79
2019-01-29 07:00:00,12.8,32.94,21.91,-3.4,23.17,28.65,71.26,79.22,1.66,1.66
2019-01-29 13:00:00,11.64,31.82,20.74,-4.95,23.81,30.61,91.06,76.24,1.05,1.05
2019-01-29 19:00:00,10.82,31.06,19.58,-5.98,23.93,31.76,100.0,87.44,0.71,0.71
2019-01-30 01:00:00,8.31,28.21,16.31,-8.11,23.46,38.23,100.0,97.02,-1.27,-1.27
2019-01-30 07:00:00,9.11,29.3,17.02,-7.6,23.51,36.22,78.96,92.99,-0.2,-0.2
2019-01-30 13:00:00,6.72,26.53,14.0,-9.53,23.01,42.22,100.0,92.99,-2.13,-2.13
2019-01-30 19:00:00,6.2,25.95,12.86,-9.79,22.31,42.97,100.0,92.99,-2.38,-2.38
2019-01-31 01:00:00,5.28,24.87,10.64,-9.98,20.55,45.01,100.0,100.0,-3.03,-3.03
2019-01-31 07:00:00,8.78,29.15,12.61,-6.16,18.18,37.32,12.56,70.85,0.53,0.53
2019-01-31 13:00:00,9.97,30.73,12.36,-4.42,16.13,34.8,0.0,37.52,2.0,2.0
2019-01-31 19:00:00,9.43,30.25,10.4,-4.09,14.05,35.24,4.28,5.61,1.86,1.86
2019-02-01 01:00:00,12.94,34.71,12.52,-0.34,12.13,29.63,0.0,1.43,5.62,5.62
2019-02-01 07:00:00,9.46,30.71,7.77,-2.54,10.05,37.78,100.0,34.76,2.72,2.72
2019-02-01 13:00:00,9.03,30.33,6.76,-2.45,9.02,37.93,100.0,66.67,2.67,2.67
2019-02-01 19:00:00,8.1,29.32,5.25,-2.73,7.88,39.57,100.0,100.0,2.1,2.1
2019-02-02 01:00:00,8.82,30.3,6.3,-1.99,8.12,37.66,80.74,93.58,3.12,3.12
2019-02-02 07:00:00,7.46,28.75,5.27,-2.93,8.1,40.69,100.0,93.58,2.12,2.12
2019-02-02 13:00:00,8.69,30.35,6.86,-1.78,8.43,37.72,1.97,60.9,3.63,3.63
2019-02-02 19:00:00,5.13,26.06,3.48,-4.82,8.35,46.75,100.0,67.32,0.43,0.43
2019-02-03 01:00:00,5.72,26.79,4.31,-4.03,8.32,44.97,80.41,60.79,1.22,1.22
2019-02-03 07:00:00,5.15,26.09,3.99,-4.31,8.31,45.93,90.89,90.43,0.88,0.88
2019-02-03 13:00:00,3.89,24.52,2.99,-5.29,8.37,48.93,100.0,90.43,-0.19,-0.19
2019-02-03 19:00:00,5.34,26.26,4.61,-3.8,8.38,44.9,0.0,63.63,1.42,1.42
2019-02-04 01:00:00,4.13,24.76,3.37,-4.71,8.13,47.77,71.28,57.09,0.42,0.42
2019-02-04 07:00:00,3.88,24.41,3.22,-4.8,8.08,48.03,77.81,49.7,0.33,0.33
2019-02-04 13:00:00,3.86,24.33,2.95,-4.52,7.53,47.65,68.19,72.43,0.46,0.46
2019-02-04 19:00:00,4.34,24.86,3.01,-3.69,6.72,45.79,28.47,58.16,1.09,1.09
2019-02-05 01:00:00,5.56,26.33,3.42,-1.91,5.29,41.94,0.0,32.22,2.5,2.5
2019-02-05 07:00:00,4.83,25.43,2.77,-2.42,5.18,43.8,30.55,19.67,1.98,1.98
2019-02-05 13:00:00,5.03,25.67,3.16,-2.07,5.2,42.67,12.8,14.45,2.38,2.38
2019-02-05 19:00:00,5.47,26.19,3.8,-1.56,5.3,40.85,0.0,14.45,3.02,3.02
2019-02-06 01:00:00,10.51,32.42,9.87,2.61,6.83,30.03,0.0,4.27,8.37,8.37
2019-02-06 07:00:00,10.82,32.98,11.4,1.9,8.9,28.96,0.0,-0.0,9.1,9.1
2019-02-06 13:00:00,10.64,32.96,12.2,0.94,10.57,28.58,0.0,-0.0,9.36,9.36
2019-02-06 19:00:00,9.88,32.2,12.11,-0.34,11.75,29.97,11.32,3.77,9.0,9.0
2019-02-07 01:00:00,9.49,31.88,12.33,-1.13,12.75,29.97,95.94,35.75,9.0,9.0
2019-02-07 07:00:00,6.9,28.81,9.87,-3.58,13.04,38.99,100.0,69.09,6.7,6.7
2019-02-07 13:00:00,7.43,29.52,10.76,-3.23,13.48,37.1,81.82,92.59,7.53,7.53
2019-02-07 19:00:00,7.48,29.64,10.79,-3.33,13.62,36.31,70.3,84.04,7.88,7.88
2019-02-08 01:00:00,4.7,26.27,7.83,-5.75,13.44,45.69,100.0,84.04,5.29,5.29
2019-02-08 07:00:00,2.5,23.5,5.41,-7.6,13.15,52.15,100.0,90.1,3.18,3.18
2019-02-08 13:00:00,-2.7,16.92,0.36,-12.62,13.83,64.56,100.0,100.0,-2.17,-2.17
2019-02-08 19:00:00,-3.67,15.43,0.1,-14.05,15.21,66.65,100.0,100.0,-3.29,-3.29
2019-02-09 01:00:00,-3.16,15.72,1.1,-13.98,16.12,65.23,93.22,97.74,-2.91,-2.91
2019-02-09 07:00:00,-3.64,14.82,1.14,-14.85,17.16,66.5,98.97,97.4,-3.54,-3.54
2019-02-09 13:00:00,-1.17,17.54,3.9,-12.77,17.44,57.9,0.0,64.06,-1.11,-1.11
2019-02-09 19:00:00,-3.55,14.39,1.98,-15.26,18.46,63.23,60.97,53.31,-3.64,-3.64
2019-02-10 01:00:00,-5.13,12.15,1.23,-17.19,20.02,66.6,100.0,53.66,-5.43,-5.43
2019-02-10 07:00:00,-4.78,12.2,2.36,-17.32,21.27,66.04,93.56,84.85,-5.27,-5.27
2019-02-10 13:00:00,-4.14,12.64,3.68,-17.02,22.18,64.23,72.8,88.79,-4.8,-4.8
2019-02-10 19:00:00,-6.41,9.56,2.18,-19.46,23.68,69.19,100.0,88.79,-7.32,-7.32
2019-02-11 01:00:00,-3.18,13.06,6.05,-16.09,23.32,58.58,0.0,57.6,-4.25,-4.25
2019-02-11 07:00:00,-1.91,14.31,7.51,-14.1,22.34,55.24,0.0,33.33,-3.07,-3.07
2019-02-11 13:00:00,-3.66,11.97,5.65,-14.68,21.29,59.26,28.82,9.61,-4.95,-4.95
