timestamp,ema50_dist_neo_btc_12h,ema200_dist_neo_btc_12h,lower_bb_dist_neo_btc_12h,width_bb_neo_btc_12h,rsi_neo_btc_12h,stoch_rsi_fastk_neo_btc_12h,stoch_rsi_fastd_neo_btc_12h,kijun_dist_neo_btc_12h,tenkan_dist_neo_btc_12h
2018-10-19 02:00:00,0.047915800787487584,0.07764373185734663,-0.06927109034791412,0.14630235362581323,0.44672231430784315,0.3921160302638869,0.6325711810329843,-0.14976415094339612,-0.1935927672955975
2018-10-19 14:00:00,0.03818323134016266,0.05629477280627615,-0.07099836094980327,0.12823589766834492,0.468071974006876,0.24074891410476404,0.3794874857345723,-0.15639625585023398,-0.1998829953198128
2018-10-20 02:00:00,0.02667263572301226,0.03180478294202049,-0.07265420379144294,0.10663701692470559,0.4953352957820225,0.5152695619404654,0.38271150210303917,-0.16486486486486485,-0.20791505791505793
2018-10-20 14:00:00,0.034077211224172954,0.020108081583355197,-0.05153331522821636,0.0727850402595754,0.4732331192235787,0.5453441470117744,0.43378754101900163,-0.15771028037383172,-0.20112928348909653
2018-10-21 02:00:00,0.0323541138518848,0.020882011156843516,-0.05198360710857741,0.07401663601900581,0.4743811900195546,0.5689606947148955,0.5431914678890454,-0.15803814713896458,-0.2014402491241729
2018-10-21 14:00:00,0.04004565566739915,0.030597783386142607,-0.0416739813437248,0.07267424187457752,0.4500839866467903,0.0,0.37143494724222365,-0.1504320502749411,-0.1942262372348783
2018-10-22 02:00:00,0.03495534113910215,0.027593562896916835,-0.044853836869520824,0.0730780735518854,0.46170249965401294,0.2567552901619068,0.2752386616256011,-0.1534246575342466,-0.19706457925636012
2018-10-22 14:00:00,0.020905187849727946,0.016797245829253127,-0.055823520945174177,0.07406602735456855,0.5031532810716797,1.0,0.4189184300539693,-0.1642194744976816,-0.20730293663060284
2018-10-23 02:00:00,0.031588930395987314,0.029239110185311334,-0.0445635824292534,0.07437255267414768,0.467880681277521,0.33534824277565983,0.5307011776458558,-0.1544175136825645,-0.19800625488663015
2018-10-23 14:00:00,0.025338578211681062,0.025264384186580946,-0.04871829317141341,0.07486056378275119,0.4847373820829912,0.6529839111625462,0.662777384646069,-0.15869311551925314,-0.2020614546868923
2018-10-24 02:00:00,0.02780554977368599,0.02953314819926134,-0.045028854678576535,0.07514420918239316,0.47355289962271485,0.28589087016948583,0.42474100803589754,-0.15573770491803285,-0.19925839188134276
2018-10-24 14:00:00,0.01906603110135774,0.02273110060480188,-0.05007424545375805,0.07381450642918368,0.5011011518461059,0.9418208683921969,0.6268985499080767,-0.16227730441518207,-0.20546088303640597
2018-10-25 02:00:00,0.028665025308941328,0.030585800481701675,-0.032660164473875763,0.06331163063901916,0.4656737334366492,0.0,0.40923724618722795,-0.1534246575342466,-0.19706457925636012
2018-10-25 14:00:00,0.027154237960300254,0.02779995375266764,-0.02709572840055663,0.054876359491431485,0.4671762476927352,0.04241105684643807,0.3280773084128787,-0.153755868544601,-0.19737871674491403
2018-10-26 02:00:00,0.04577958295463325,0.04581340244608789,-0.003674535726217343,0.04846677077528414,0.4057412399612921,0.0,0.01413701894881304,-0.13687150837988826,-0.1813647246608141
2018-10-26 14:00:00,0.04478683603748679,0.046316532144019096,-0.0023069474794843448,0.04757656714362582,0.40345576868590777,0.0,0.01413701894881304,-0.13618210862619817,-0.1807108626198084
2018-10-27 02:00:00,0.03943545043776675,0.042485474357871755,-0.005716672129461142,0.047331976446806805,0.4193072629017978,0.24876608686811108,0.08292202895603738,-0.1392757660167131,-0.18364504576203744
2018-10-27 14:00:00,0.05158597363385997,0.0590369323720219,0.002600824788121736,0.05474881063649091,0.3784000549962706,0.0,0.08292202895603738,-0.12747075433642596,-0.17244856797095598
2018-10-28 02:00:00,0.04308381314219489,0.04603005680168315,-0.003585167022125857,0.04858414939084515,0.40768509768484296,0.7158895507169393,0.32155187919501715,-0.133066132264529,-0.177755511022044
2018-10-28 13:00:00,0.03979012448664987,0.04464403132889383,-0.007669241412928907,0.05136369188347281,0.41510397612516664,0.8972482603472117,0.5377126036880506,-0.134453781512605,-0.17907162865146053
2018-10-29 01:00:00,0.050368415676067535,0.05904442662879528,-0.0003566988037663199,0.05770775686832116,0.3769679074219734,0.0,0.5377126036880506,-0.12393681652490884,-0.16909680032401775
2018-10-29 13:00:00,0.06122521913579382,0.07479074930805663,0.004905723210399504,0.0672069477648613,0.342002877039257,0.0,0.2990827534490709,-0.112797374897457,-0.1585315832649713
2018-10-30 01:00:00,0.06810874503636044,0.08539979693008037,0.0060323222752158845,0.07589772952805425,0.3193636943044129,0.0,3.315866100213801e-16,-0.10471854304635764,-0.1508692052980133
2018-10-30 13:00:00,0.06713967476656357,0.08813852595311888,0.0002943098677750111,0.08412453068026497,0.31527724973124505,0.0,3.315866100213801e-16,-0.1032338308457712,-0.1494610281923715
2018-10-31 01:00:00,0.06408184329417144,0.08726391775767794,-0.006161555552955722,0.08978460166818379,0.3176279971133602,0.0381054031535874,0.012701801051196131,-0.1036054703688356,-0.14981351015333622
2018-10-31 13:00:00,0.055252809587273743,0.07988547053938522,-0.016499968068217297,0.09342455735214644,0.35348279138641026,1.0000000000000002,0.3460351343845295,-0.1091433278418451,-0.1550658978583196
2018-11-01 01:00:00,0.053921869794684385,0.07912666562318194,-0.019357498269515383,0.09562640848656544,0.3508357949771969,0.9307169511401105,0.6562741180978996,-0.10840890354493005,-0.1543693322341304
2018-11-01 13:00:00,0.034172034005776286,0.05518446482586392,-0.03610791561565929,0.09042983583483628,0.44675879220353887,0.9999999999999999,0.9769056503800373,-0.12393681652490884,-0.16909680032401775
2018-11-02 01:00:00,0.018552439012585298,0.03742375146404764,-0.04947963968760227,0.08743041681789764,0.5117994821905267,1.0,0.9769056503800373,-0.13652694610778437,-0.18103792415169662
2018-11-02 13:00:00,0.007007261997319825,0.023431239499211776,-0.05896223041907134,0.08388370550764128,0.5555638087625707,1.0,1.0000000000000004,-0.1460718515594157,-0.19009080142123969
