timestamp,ema50_dist_xmr_btc_1h,ema200_dist_xmr_btc_1h,upper_bb_dist_xmr_btc_1h,lower_bb_dist_xmr_btc_1h,width_bb_xmr_btc_1h,rsi_xmr_btc_1h,stoch_rsi_fastk_xmr_btc_1h,stoch_rsi_fastd_xmr_btc_1h,kijun_dist_xmr_btc_1h,tenkan_dist_xmr_btc_1h
2018-07-14 14:00:00,0.05553519068823842,1.5657374857252382,0.765558639296704,-0.9998498954861268,1.7674790592282033,50.48733265229465,48.83910306276664,23.443982287482495,-32.89775917513145,-32.89775917513145
2018-07-14 15:00:00,-0.10829925529574069,1.3810630534358825,0.5080194568294338,-1.1276688657168576,1.640771839047216,51.944844763508726,100.0,54.08299093625664,-33.01059926620464,-33.01059926620464
2018-07-14 16:00:00,-0.5034178549285118,0.9496550260885916,0.07283295836753023,-1.5292421738353101,1.6138270954729337,55.45389946013972,100.0,82.94636768758893,-33.28935349639705,-33.28935349639705
2018-07-14 17:00:00,0.18065139698435484,1.6347659980313622,0.7671065070129934,-0.7967437068089778,1.56408198887397,49.05580953825977,19.235820650485014,73.07860688349506,-32.825753704649976,-32.825753704649976
2018-07-14 18:00:00,1.0420434254939437,2.526419653655765,1.5971505309527734,0.010480301735671382,1.5740180296388278,42.293759717612375,0.0,39.74527355016172,-32.219644238205724,-32.219644238205724
2018-07-14 19:00:00,0.6968072550181503,2.183030654536733,1.2836356694681639,-0.354359353679079,1.630419472145915,45.132835005546355,21.573291344007778,13.603037331497644,-32.432154605263165,-32.432154605263165
2018-07-14 20:00:00,0.5354059453822613,2.0211103387028917,1.1449444361049554,-0.5054125365005158,1.6450965141119596,46.390074303778405,31.126680007269822,17.56665711709258,-32.525791715854844,-32.525791715854844
2018-07-14 21:00:00,0.35107884095126884,1.830206737643203,0.8833530557338154,-0.6614838202350759,1.5431250161308414,47.95964378837962,83.78944581962274,45.49647239030016,-32.639885222381636,-32.639885222381636
2018-07-14 22:00:00,-0.61652538162702,0.8146181536327068,0.023074728010397116,-1.674944242495069,1.712160297502242,56.13265423426883,100.0,71.63870860896424,-33.30627568362843,-33.30627568362843
2018-07-14 23:00:00,-0.5778127903322328,0.8217060493212136,0.15195739004281172,-1.6848374387543719,1.8509814917937,55.98697417257485,98.67561403815088,94.15501995259126,-33.2961234016643,-33.2961234016643
2018-07-15 00:00:00,-0.40952391256237064,0.9657076901255612,0.3684423692096539,-1.5469157913057918,1.9267110493339383,54.46472912503827,82.88004695747362,93.85188699854154,-33.19443032828539,-33.19443032828539
2018-07-15 01:00:00,-0.11549446922984874,1.2464906468452552,0.6831419575565656,-1.209618691668335,1.8977562718456007,51.59435788857465,44.47215777172028,75.34260625578163,-33.00035676061363,-33.00035676061363
