timestamp,ema50_dist_trx_btc_6h,ema200_dist_trx_btc_6h,upper_bb_dist_trx_btc_6h,lower_bb_dist_trx_btc_6h,width_bb_trx_btc_6h,rsi_trx_btc_6h,stoch_rsi_fastk_trx_btc_6h,stoch_rsi_fastd_trx_btc_6h,kijun_dist_trx_btc_6h,tenkan_dist_trx_btc_6h
2018-12-30 19:00:00,-3.84,-19.17,4.03,-1.52,5.48,50.38,0.0,13.97,46.41,39.81
2018-12-31 01:00:00,-4.04,-19.29,3.14,-1.79,4.89,51.58,32.97,12.52,45.84,39.26
2018-12-31 07:00:00,-2.07,-17.52,5.21,-0.24,5.32,45.65,0.0,10.99,48.72,42.01
2018-12-31 13:00:00,-2.17,-17.51,4.99,-0.74,5.61,46.31,9.29,14.08,48.43,41.73
2018-12-31 19:00:00,-1.34,-16.68,5.65,-0.29,5.78,44.0,0.0,3.1,49.6,42.86
2019-01-01 01:00:00,-2.59,-17.65,4.11,-1.78,5.83,48.82,63.65,24.31,47.55,40.9
2019-01-01 07:00:00,-2.67,-17.63,3.78,-2.06,5.79,49.49,100.0,54.55,47.27,40.62
2019-01-01 13:00:00,-1.64,-16.65,4.62,-1.27,5.79,46.24,40.73,68.13,48.72,42.01
2019-01-01 19:00:00,-1.76,-16.65,4.35,-1.32,5.59,46.99,54.4,65.04,48.43,41.73
2019-01-02 01:00:00,-0.94,-15.83,5.25,-0.71,5.83,44.32,0.0,31.71,49.6,42.86
2019-01-02 07:00:00,-2.76,-17.29,3.21,-2.63,5.82,51.7,100.0,51.47,46.69,40.08
2019-01-02 13:00:00,-1.92,-16.48,3.65,-1.85,5.45,48.91,62.16,54.05,47.84,41.18
2019-01-02 19:00:00,-2.58,-16.96,2.43,-2.47,4.9,51.72,100.0,87.39,46.69,40.08
2019-01-03 01:00:00,-1.18,-15.65,3.61,-1.21,4.76,46.86,34.37,65.51,48.72,42.01
2019-01-03 07:00:00,-2.06,-16.31,2.37,-2.13,4.49,50.44,73.71,69.36,47.27,40.62
2019-01-03 13:00:00,-4.49,-18.35,-0.03,-4.9,4.99,58.81,100.0,69.36,43.35,36.88
2019-01-03 19:00:00,-3.78,-17.71,0.46,-4.3,4.85,56.6,81.54,85.08,44.17,37.67
2019-01-04 01:00:00,-4.16,-18.0,0.12,-4.97,5.21,58.29,95.64,92.39,43.35,36.88
2019-01-04 07:00:00,-4.35,-18.13,0.02,-5.47,5.64,59.42,100.0,92.39,42.8,36.36
2019-01-04 13:00:00,-7.85,-21.19,-2.44,-10.23,8.32,69.29,100.0,98.55,37.09,30.91
2019-01-04 19:00:00,-8.34,-21.68,-1.85,-11.79,10.67,71.01,100.0,100.0,35.86,29.73
2019-01-05 01:00:00,-10.18,-23.37,-2.39,-14.92,13.72,75.21,100.0,100.0,32.51,26.54
2019-01-05 07:00:00,-11.42,-24.58,-2.22,-17.3,16.71,77.92,100.0,100.0,30.0,24.14
2019-01-05 13:00:00,-12.56,-25.72,-1.93,-19.54,19.73,80.24,100.0,100.0,27.58,21.83
2019-01-05 19:00:00,-10.62,-24.2,1.06,-18.14,20.99,72.75,18.8,72.93,29.78,23.92
2019-01-06 01:00:00,-10.64,-24.35,1.79,-18.55,22.2,73.55,10.65,43.15,29.11,23.29
2019-01-06 07:00:00,-12.38,-25.98,0.82,-20.72,23.92,77.15,58.74,29.4,25.88,20.2
2019-01-06 13:00:00,-7.76,-22.13,6.26,-16.2,23.64,60.57,0.0,23.13,32.05,26.09
2019-01-06 19:00:00,-6.36,-20.95,7.82,-14.42,23.0,57.25,0.0,19.58,33.69,27.66
2019-01-07 01:00:00,-6.27,-20.88,7.73,-13.59,21.97,57.61,1.79,0.6,33.45,27.43
2019-01-07 07:00:00,-7.28,-21.77,6.52,-14.06,21.39,60.45,16.09,5.96,31.59,25.65
2019-01-07 13:00:00,-9.85,-24.04,3.68,-16.01,20.99,66.24,100.0,39.29,27.36,21.62
2019-01-07 19:00:00,-8.88,-23.29,4.74,-14.53,20.26,64.12,76.33,64.14,28.23,22.45
2019-01-08 01:00:00,-10.28,-24.57,2.97,-15.02,19.14,67.49,100.0,92.11,25.67,20.0
2019-01-08 07:00:00,-15.89,-29.54,-2.36,-20.74,20.78,76.44,100.0,92.11,16.9,11.63
2019-01-08 13:00:00,-13.47,-27.7,0.94,-18.45,21.24,69.99,47.63,82.54,19.49,14.1
2019-01-08 19:00:00,-15.87,-29.94,-1.01,-20.92,22.35,73.89,79.28,75.64,15.29,10.09
2019-01-09 01:00:00,-13.86,-28.45,1.55,-18.61,22.04,69.25,19.66,48.86,17.26,11.98
2019-01-09 07:00:00,-17.71,-31.93,-1.96,-22.58,23.5,74.82,77.46,58.8,11.05,6.04
2019-01-09 13:00:00,-21.52,-35.45,-4.23,-27.94,28.25,79.4,100.0,65.71,4.72,0.0
2019-01-09 19:00:00,-18.85,-33.55,0.14,-26.14,30.21,73.44,41.26,72.9,7.25,2.42
2019-01-10 01:00:00,-27.22,-40.9,-6.64,-36.84,38.6,81.58,100.0,80.42,-5.28,-9.55
2019-01-10 07:00:00,-19.3,-34.76,4.35,-30.5,40.09,65.16,0.0,47.09,4.0,-0.69
2019-01-10 13:00:00,-13.66,-30.35,11.68,-25.54,39.99,57.59,0.0,33.33,10.56,5.57
2019-01-10 19:00:00,-16.06,-32.48,8.79,-27.45,39.97,60.47,11.98,3.99,6.65,1.84
2019-01-11 01:00:00,-17.43,-33.82,7.36,-28.58,40.2,62.44,20.2,10.73,4.0,-0.69
2019-01-11 07:00:00,-12.96,-30.36,13.05,-24.4,39.7,56.84,0.0,10.73,8.96,4.05
2019-01-11 13:00:00,-14.34,-31.61,10.96,-24.63,38.21,58.77,34.48,18.23,6.5,1.69
2019-01-11 19:00:00,-10.52,-28.61,15.09,-19.66,35.57,54.35,0.0,11.49,10.72,5.73
2019-01-12 01:00:00,-5.45,-24.5,20.59,-13.32,32.72,49.19,0.0,11.49,16.72,11.46
2019-01-12 07:00:00,-5.09,-24.14,20.02,-11.3,30.01,49.04,0.0,0.0,16.9,11.63
2019-01-12 13:00:00,-4.75,-23.78,19.68,-9.83,28.12,48.89,0.0,0.0,17.08,11.8
2019-01-12 19:00:00,-4.14,-23.19,19.52,-7.86,25.88,48.4,0.0,0.0,17.63,12.32
2019-01-13 01:00:00,-0.39,-20.01,23.86,-3.69,25.03,44.56,0.0,0.0,22.2,16.69
2019-01-13 07:00:00,-1.9,-21.07,22.02,-5.66,25.59,46.47,42.52,14.17,20.26,14.83
2019-01-13 13:00:00,2.41,-17.34,27.98,-2.39,26.93,42.24,0.0,14.17,25.67,20.0
2019-01-13 19:00:00,2.48,-17.03,28.69,-3.65,28.73,42.09,0.0,14.17,25.88,20.2
2019-01-14 01:00:00,-8.18,-25.68,14.93,-13.62,28.37,54.76,100.0,33.33,12.37,7.3
2019-01-14 07:00:00,-5.71,-23.63,17.62,-11.75,28.54,52.04,78.5,59.5,15.11,9.92
2019-01-14 13:00:00,-8.43,-25.85,13.14,-14.6,27.94,55.33,100.0,92.83,11.37,6.35
2019-01-14 19:00:00,-10.37,-27.49,10.08,-16.8,27.82,57.88,100.0,92.83,8.49,3.6
2019-01-15 01:00:00,-7.68,-25.31,9.29,-12.63,22.28,54.53,42.65,80.88,11.37,6.35
2019-01-15 07:00:00,-8.41,-25.92,7.06,-13.28,21.0,55.75,63.64,68.76,10.07,5.11
2019-01-15 13:00:00,-6.51,-24.36,8.85,-11.75,20.91,53.43,0.0,35.43,12.04,6.98
2019-01-15 19:00:00,-6.66,-24.45,7.75,-11.98,20.15,53.94,11.63,25.09,11.54,6.51
2019-01-16 01:00:00,-5.46,-23.42,7.49,-10.51,18.27,52.48,0.0,3.88,12.71,7.62
2019-01-16 07:00:00,-6.18,-23.97,6.05,-11.35,17.88,53.83,41.24,17.62,11.54,6.51
2019-01-16 13:00:00,-7.0,-24.61,4.17,-12.09,16.93,55.39,100.0,47.08,10.23,5.26
2019-01-16 19:00:00,-7.75,-25.23,3.21,-13.19,17.26,56.96,100.0,80.41,8.96,4.05
2019-01-17 01:00:00,-4.68,-22.66,6.63,-10.3,17.24,51.81,0.0,66.67,12.37,7.3
2019-01-17 07:00:00,-5.3,-23.12,5.95,-10.88,17.25,53.12,25.33,41.78,11.37,6.35
2019-01-17 13:00:00,-6.81,-24.32,4.41,-12.35,17.46,55.9,79.42,34.92,9.28,4.35
2019-01-17 19:00:00,-6.54,-24.08,4.81,-12.04,17.48,55.9,79.42,61.39,9.28,4.35
2019-01-18 01:00:00,-5.89,-23.51,5.24,-10.61,16.29,55.02,78.61,79.15,9.75,4.8
2019-01-18 07:00:00,-5.66,-23.28,5.25,-9.74,15.34,55.02,68.59,75.54,9.75,4.8
2019-01-18 13:00:00,-5.31,-22.94,4.34,-7.3,11.82,54.69,0.0,49.07,9.91,4.96
2019-01-18 19:00:00,-4.16,-21.92,2.89,-2.64,5.52,52.32,0.0,22.86,11.05,6.04
2019-01-19 01:00:00,-2.2,-20.19,4.95,-0.86,5.7,48.15,0.0,0.0,13.21,8.11
2019-01-19 07:00:00,-2.54,-20.35,4.16,-0.79,4.87,49.16,14.66,4.89,12.71,7.62
2019-01-19 13:00:00,-1.59,-19.43,5.24,-0.24,5.34,47.19,0.0,4.89,13.73,8.6
2019-01-19 19:00:00,-0.95,-18.75,5.71,-0.0,5.55,45.86,0.0,4.89,14.42,9.26
2019-01-20 01:00:00,-1.06,-18.69,5.65,-0.52,6.02,46.27,12.3,4.1,14.24,9.09
2019-01-20 07:00:00,-1.02,-18.5,5.6,-0.85,6.3,46.27,12.3,8.2,14.24,9.09
2019-01-20 13:00:00,-1.69,-18.93,4.82,-1.72,6.45,48.51,100.0,41.53,13.38,8.27
2019-01-20 19:00:00,-1.77,-18.86,4.64,-2.0,6.56,48.96,100.0,70.77,13.21,8.11
2019-01-21 01:00:00,-1.56,-18.55,4.81,-1.93,6.64,48.5,82.77,94.26,13.38,8.27
2019-01-21 07:00:00,-7.49,-23.48,-0.91,-8.58,8.05,64.71,100.0,94.26,6.2,1.41
2019-01-21 13:00:00,-6.57,-22.7,0.31,-8.15,8.81,62.36,85.51,89.43,6.95,2.13
2019-01-21 19:00:00,-7.94,-23.86,-0.72,-10.24,10.08,65.83,100.0,95.17,5.01,0.28
2019-01-22 01:00:00,-9.43,-25.17,-1.35,-12.63,12.13,69.35,100.0,95.17,2.86,-1.77
2019-01-22 07:00:00,-8.1,-24.1,0.62,-11.89,13.26,65.48,44.64,81.55,4.0,-0.69
2019-01-22 13:00:00,-8.99,-24.88,0.25,-13.48,14.71,67.89,79.15,74.6,2.59,-2.04
2019-01-22 19:00:00,-8.4,-24.43,1.36,-13.49,15.8,66.88,36.32,53.37,2.86,-1.77
2019-01-23 01:00:00,-6.85,-23.16,3.29,-12.32,16.35,61.94,0.0,38.49,4.29,-0.41
2019-01-23 07:00:00,-9.46,-25.37,1.06,-15.42,17.75,68.04,100.0,45.44,0.94,-3.61
2019-01-23 13:00:00,-9.43,-25.41,1.7,-15.95,19.0,68.72,100.0,66.67,0.53,-4.0
2019-01-23 19:00:00,-8.01,-24.26,3.65,-14.81,19.54,64.33,35.21,78.4,1.75,-2.83
2019-01-24 01:00:00,-7.93,-24.22,3.97,-14.61,19.62,64.86,43.14,59.45,1.48,-3.1
2019-01-24 07:00:00,-9.37,-25.47,2.76,-15.97,20.06,68.68,99.02,59.12,-0.53,-5.01
2019-01-24 13:00:00,-8.19,-24.53,4.2,-14.5,19.71,65.13,18.18,53.45,0.4,-4.13
2019-01-24 19:00:00,-7.63,-24.08,4.71,-13.3,18.81,64.11,0.0,39.06,0.67,-3.87
2019-01-25 01:00:00,-7.57,-24.04,4.53,-12.42,17.65,64.7,13.02,10.4,0.4,-4.13
2019-01-25 07:00:00,-7.04,-23.6,4.66,-10.84,16.0,63.57,0.0,4.34,0.67,-3.87
2019-01-25 13:00:00,-6.4,-23.06,4.74,-9.05,14.09,61.81,0.0,4.34,1.07,-3.49
2019-01-25 19:00:00,-5.91,-22.63,4.34,-7.09,11.59,60.61,0.0,0.0,1.34,-3.23
2019-01-26 01:00:00,-5.56,-22.3,3.14,-4.56,7.75,59.99,0.0,0.0,1.48,-3.1
2019-01-26 07:00:00,-6.54,-23.1,1.75,-5.24,7.11,64.0,100.0,33.33,0.13,-4.38
2019-01-26 13:00:00,-11.14,-26.98,-2.51,-10.45,8.48,75.41,100.0,66.67,-5.28,-9.55
2019-01-26 19:00:00,-11.02,-26.99,-1.66,-10.99,9.96,75.98,100.0,100.0,-5.63,-9.89
2019-01-27 01:00:00,-13.88,-29.5,-3.2,-15.49,13.56,81.04,100.0,100.0,-9.27,-13.36
2019-01-27 07:00:00,-13.73,-29.54,-1.88,-16.36,15.94,81.57,100.0,100.0,-9.7,-13.77
2019-01-27 13:00:00,-10.11,-26.65,2.48,-13.08,16.43,66.7,0.0,66.67,-6.34,-10.56
2019-01-27 19:00:00,-10.98,-27.45,1.83,-14.18,17.06,69.12,16.31,38.77,-7.71,-11.87
2019-01-28 01:00:00,-6.14,-23.48,7.03,-9.02,16.22,54.8,0.0,5.44,-2.96,-7.34
2019-01-28 07:00:00,-8.5,-25.42,4.35,-11.37,16.29,59.94,19.2,11.84,-5.75,-10.0
2019-01-28 13:00:00,-4.26,-21.89,8.99,-7.24,16.08,50.75,0.0,6.4,-1.57,-6.01
2019-01-28 19:00:00,-5.51,-22.87,7.32,-8.21,15.6,53.46,14.76,11.32,-3.08,-7.46
2019-01-29 01:00:00,-4.83,-22.25,7.85,-7.31,15.12,52.43,18.23,11.0,-2.58,-6.98
2019-01-29 07:00:00,-6.03,-23.2,6.33,-8.49,14.98,55.23,48.74,27.24,-4.07,-8.4
2019-01-29 13:00:00,-7.04,-24.02,5.05,-9.37,14.74,57.69,100.0,55.66,-5.4,-9.66
2019-01-29 19:00:00,-6.54,-23.59,5.42,-8.67,14.33,57.08,88.33,79.02,-5.16,-9.43
2019-01-30 01:00:00,-7.07,-24.02,4.66,-8.99,13.96,58.73,100.0,96.11,-5.99,-10.22
2019-01-30 07:00:00,-7.67,-24.52,3.82,-9.33,13.52,60.6,100.0,96.11,-6.91,-11.11
2019-01-30 13:00:00,-4.43,-21.8,7.06,-5.63,12.61,52.3,0.0,66.67,-3.83,-8.16
2019-01-30 19:00:00,-4.37,-21.68,6.61,-4.92,11.43,52.57,3.24,34.41,-3.95,-8.28
2019-01-31 01:00:00,-3.97,-21.27,6.43,-3.71,10.0,51.94,0.0,1.08,-3.7,-8.05
2019-01-31 07:00:00,-0.26,-18.06,10.5,0.03,9.95,43.74,0.0,1.08,0.0,-4.51
2019-01-31 13:00:00,-0.13,-17.77,10.86,-0.62,10.92,43.49,0.0,0.0,0.13,-4.38
2019-01-31 19:00:00,2.77,-15.14,14.72,0.92,12.8,38.21,0.0,0.0,3.15,-1.5
2019-02-01 01:00:00,0.8,-16.57,11.89,-1.47,12.7,42.96,34.54,11.51,1.21,-3.36
2019-02-01 07:00:00,0.13,-16.96,10.07,-2.18,11.78,44.59,100.0,44.85,0.53,-4.0
2019-02-01 13:00:00,-0.14,-17.01,9.42,-2.78,11.81,45.27,100.0,78.18,0.27,-4.26
2019-02-01 19:00:00,-0.64,-17.27,8.03,-3.3,11.07,46.67,100.0,100.0,-0.26,-4.76
2019-02-02 01:00:00,0.67,-16.0,9.5,-2.43,11.52,43.66,18.94,72.98,1.07,-3.49
2019-02-02 07:00:00,0.25,-16.18,8.61,-3.06,11.35,44.81,38.21,52.38,0.67,-3.87
2019-02-02 13:00:00,0.37,-15.9,8.77,-3.18,11.63,44.48,27.38,28.18,0.8,-3.74
2019-02-02 19:00:00,0.75,-15.41,9.12,-3.14,11.9,43.46,0.0,21.86,1.21,-3.36
2019-02-03 01:00:00,1.11,-14.92,9.5,-3.12,12.23,42.41,0.0,9.13,1.62,-2.96
2019-02-03 07:00:00,0.29,-15.45,8.32,-4.11,12.17,45.26,100.0,33.33,0.8,-3.74
2019-02-03 13:00:00,1.32,-14.39,8.89,-3.25,11.81,42.26,0.0,33.33,1.89,-2.7
2019-02-03 19:00:00,1.79,-13.78,8.86,-2.9,11.42,40.8,0.0,33.33,2.45,-2.17
2019-02-04 01:00:00,2.66,-12.83,8.96,-2.02,10.61,38.32,0.0,0.0,3.43,-1.23
2019-02-04 07:00:00,-4.83,-19.16,-0.02,-8.82,9.21,60.29,100.0,33.33,-4.31,-8.63
2019-02-04 13:00:00,-4.41,-18.77,0.3,-8.62,9.3,59.51,96.48,65.49,-4.07,-8.4
2019-02-04 19:00:00,-3.41,-17.86,1.03,-7.71,9.04,56.77,83.98,93.48,-3.21,-7.57
2019-02-05 01:00:00,-3.27,-17.68,0.92,-7.65,8.87,56.77,83.98,88.14,-3.21,-7.57
2019-02-05 07:00:00,-2.55,-16.98,1.86,-7.08,9.19,54.68,0.0,55.98,-2.58,-6.98
2019-02-05 13:00:00,-1.47,-15.95,3.07,-6.08,9.29,51.42,0.0,27.99,-1.57,-6.01
2019-02-05 19:00:00,-0.03,-14.58,4.5,-4.33,8.82,47.24,0.0,0.0,-0.13,-4.64
2019-02-06 01:00:00,-0.03,-14.43,4.52,-4.22,8.72,47.24,0.0,0.0,-0.13,-4.64
2019-02-06 07:00:00,-0.28,-14.51,4.27,-4.41,8.69,48.13,11.94,3.98,-0.4,-4.89
2019-02-06 13:00:00,0.11,-14.03,4.7,-4.01,8.67,46.86,0.0,3.98,0.0,-4.51
2019-02-06 19:00:00,0.75,-13.32,5.37,-3.44,8.72,44.73,0.0,3.98,0.67,-3.87
2019-02-07 01:00:00,-0.56,-14.32,4.03,-4.58,8.63,49.65,100.0,33.33,-0.66,-5.14
2019-02-07 07:00:00,-0.41,-14.07,4.2,-4.37,8.57,49.18,90.42,63.47,-0.53,-5.01
2019-02-07 13:00:00,-0.01,-13.59,4.62,-3.91,8.5,47.71,60.67,83.69,-0.13,-4.64
2019-02-07 19:00:00,-0.14,-13.57,4.49,-3.89,8.36,48.27,71.9,74.33,-0.26,-4.76
2019-02-08 01:00:00,-0.01,-13.32,4.6,-3.57,8.13,47.72,0.49,44.35,-0.13,-4.64
2019-02-08 07:00:00,-0.39,-13.53,4.2,-3.83,8.02,49.56,100.0,57.46,-0.53,-5.01
2019-02-08 13:00:00,2.36,-10.95,7.21,-1.17,8.13,39.19,0.0,33.5,2.31,-2.31
2019-02-08 19:00:00,2.8,-10.36,7.83,-0.71,8.25,37.58,0.0,33.33,2.86,-1.77
2019-02-09 01:00:00,1.76,-11.1,6.65,-1.34,7.78,42.07,37.5,12.5,1.89,-2.7
2019-02-09 07:00:00,1.29,-11.34,5.62,-1.74,7.22,43.93,53.04,30.18,1.48,-3.1
2019-02-09 13:00:00,3.93,-8.8,8.19,0.46,7.41,35.7,0.0,30.18,4.29,-0.41
2019-02-09 19:00:00,4.76,-7.83,9.12,0.69,8.03,33.34,0.0,17.68,5.31,0.56
2019-02-10 01:00:00,6.43,-6.07,11.15,1.46,9.11,29.45,0.0,0.0,7.25,2.42
2019-02-10 07:00:00,6.18,-6.01,11.04,0.55,9.91,29.45,0.0,0.0,7.25,2.42
2019-02-10 13:00:00,5.79,-6.08,10.78,-0.36,10.59,30.18,11.63,3.88,7.1,2.27
2019-02-10 19:00:00,6.0,-5.62,11.29,-0.75,11.44,29.21,0.0,3.88,7.56,2.71
2019-02-11 01:00:00,5.62,-5.7,11.04,-1.55,12.02,30.02,83.24,31.63,7.41,2.56
2019-02-11 07:00:00,5.83,-5.24,11.32,-1.76,12.48,28.95,0.0,27.75,7.87,3.0
2019-02-11 13:00:00,7.38,-3.55,13.2,-0.96,13.34,25.1,0.0,27.75,9.75,4.8
