timestamp,ema50_dist_xmr_usd_6h,ema200_dist_xmr_usd_6h,upper_bb_dist_xmr_usd_6h,lower_bb_dist_xmr_usd_6h,width_bb_xmr_usd_6h,rsi_xmr_usd_6h,stoch_rsi_fastk_xmr_usd_6h,stoch_rsi_fastd_xmr_usd_6h,kijun_dist_xmr_usd_6h,tenkan_dist_xmr_usd_6h
2018-10-20 02:00:00,2.8,5.63,6.43,-0.97,7.21,43.32,19.88,29.06,-56.08,-55.74
2018-10-20 08:00:00,2.15,5.01,5.72,-1.75,7.32,45.53,73.36,32.67,-56.32,-55.98
2018-10-20 14:00:00,1.62,4.48,5.11,-2.35,7.36,47.39,100.0,64.41,-56.52,-56.18
2018-10-20 20:00:00,2.16,5.08,5.6,-1.94,7.4,45.15,54.19,75.85,-56.25,-55.91
2018-10-21 02:00:00,1.13,4.03,4.24,-2.88,7.07,49.19,100.0,84.73,-56.67,-56.34
2018-10-21 08:00:00,0.36,3.21,3.21,-3.57,6.79,52.17,100.0,84.73,-57.0,-56.66
2018-10-21 14:00:00,0.74,3.6,3.47,-3.19,6.65,50.44,75.33,91.78,-56.82,-56.49
2018-10-21 20:00:00,1.25,4.14,3.35,-2.39,5.71,48.09,41.94,72.42,-56.58,-56.24
2018-10-22 02:00:00,0.77,3.64,2.51,-2.71,5.22,50.09,49.03,55.43,-56.77,-56.44
2018-10-22 08:00:00,1.09,3.98,2.69,-2.35,5.03,48.46,8.98,33.32,-56.62,-56.28
2018-10-22 14:00:00,1.28,4.18,2.64,-2.07,4.69,47.39,0.0,19.34,-56.51,-56.18
2018-10-22 20:00:00,0.21,3.06,1.23,-2.93,4.19,52.48,100.0,36.33,-56.97,-56.63
2018-10-23 02:00:00,-0.32,2.48,0.55,-3.37,3.98,54.89,100.0,66.67,-57.2,-56.87
2018-10-23 08:00:00,-1.4,1.3,-0.69,-4.4,3.81,59.65,100.0,100.0,-57.69,-57.36
2018-10-23 14:00:00,-1.08,1.56,-0.06,-4.19,4.21,58.07,87.09,95.7,-57.57,-57.24
2018-10-23 20:00:00,-1.78,0.76,-0.37,-4.98,4.74,61.24,100.0,95.7,-57.9,-57.58
2018-10-24 02:00:00,-1.85,0.61,-0.06,-5.2,5.27,61.82,100.0,95.7,-57.97,-57.64
2018-10-24 08:00:00,-1.45,0.95,0.59,-4.91,5.62,59.54,39.38,79.79,-57.82,-57.49
2018-10-24 14:00:00,-0.74,1.62,1.43,-4.14,5.65,55.23,0.0,46.46,-57.53,-57.2
2018-10-24 20:00:00,0.11,2.47,2.26,-3.0,5.29,50.35,0.0,13.13,-57.17,-56.83
2018-10-25 02:00:00,0.83,3.21,2.95,-2.01,4.93,46.5,0.0,-0.0,-56.84,-56.51
2018-10-25 08:00:00,0.97,3.37,3.09,-1.68,4.74,45.57,0.0,-0.0,-56.76,-56.42
2018-10-25 14:00:00,0.85,3.24,2.98,-1.69,4.63,46.15,5.99,2.0,-56.8,-56.47
2018-10-25 20:00:00,0.41,2.78,2.46,-1.85,4.3,48.78,67.26,24.42,-56.98,-56.65
2018-10-26 02:00:00,1.61,4.03,3.79,-0.7,4.43,42.17,0.0,24.42,-56.44,-56.1
2018-10-26 08:00:00,0.75,3.16,2.94,-1.55,4.47,47.18,75.71,47.66,-56.79,-56.46
2018-10-26 14:00:00,0.82,3.23,3.05,-1.47,4.49,46.63,67.4,47.7,-56.75,-56.41
2018-10-26 20:00:00,1.7,4.16,4.06,-0.64,4.62,41.85,0.0,47.7,-56.34,-56.0
2018-10-27 02:00:00,2.46,4.99,5.09,-0.13,5.09,38.11,0.0,22.47,-55.97,-55.63
2018-10-27 08:00:00,2.34,4.91,5.17,-0.41,5.45,38.31,2.21,0.74,-55.99,-55.64
2018-10-27 14:00:00,1.93,4.53,4.88,-0.88,5.65,40.65,29.86,10.69,-56.13,-55.79
2018-10-27 20:00:00,2.81,5.49,6.04,-0.34,6.2,36.21,0.0,10.69,-55.7,-55.36
2018-10-28 02:00:00,3.57,6.36,7.13,-0.05,6.94,32.73,0.0,9.95,-55.31,-54.96
2018-10-28 07:00:00,4.08,6.99,7.81,-0.02,7.54,30.44,0.0,-0.0,-55.02,-54.67
2018-10-28 13:00:00,3.63,6.61,7.38,-0.76,7.89,32.71,22.25,7.42,-55.15,-54.8
2018-10-28 19:00:00,1.6,4.54,4.88,-2.63,7.43,45.49,100.0,40.75,-56.0,-55.66
2018-10-29 01:00:00,2.32,5.33,5.16,-1.84,6.88,41.89,76.09,66.11,-55.65,-55.3
2018-10-29 07:00:00,3.24,6.35,5.73,-0.93,6.5,37.79,48.84,74.98,-55.19,-54.84
2018-10-29 13:00:00,5.12,8.42,7.68,0.49,6.9,31.44,0.0,41.64,-54.28,-53.93
2018-10-29 19:00:00,4.47,7.86,7.01,-0.38,7.15,34.06,18.64,22.49,-54.48,-54.13
2018-10-30 01:00:00,3.94,7.39,6.44,-1.07,7.31,36.22,45.71,21.45,-54.65,-54.29
2018-10-30 07:00:00,2.59,6.05,4.89,-2.35,7.15,42.96,100.0,54.78,-55.19,-54.84
2018-10-30 13:00:00,3.49,7.06,5.67,-1.53,7.06,39.18,67.22,70.98,-54.73,-54.38
2018-10-30 19:00:00,2.4,5.97,4.16,-2.42,6.52,44.21,100.0,89.07,-55.17,-54.82
2018-10-31 01:00:00,1.95,5.53,3.54,-2.76,6.27,45.99,100.0,89.07,-55.33,-54.98
2018-10-31 07:00:00,1.17,4.73,2.35,-3.28,5.66,49.5,100.0,100.0,-55.65,-55.3
2018-10-31 13:00:00,-0.17,3.3,0.72,-4.42,5.23,55.38,100.0,100.0,-56.24,-55.9
2018-10-31 19:00:00,0.41,3.88,1.17,-3.77,5.01,52.44,73.71,91.24,-55.98,-55.63
2018-11-01 01:00:00,1.64,5.17,2.33,-2.53,4.87,46.76,8.24,60.65,-55.41,-55.06
2018-11-01 07:00:00,1.59,5.14,2.2,-2.49,4.7,46.68,0.0,27.31,-55.4,-55.05
2018-11-01 13:00:00,1.98,5.57,2.42,-1.99,4.41,44.67,0.0,2.75,-55.2,-54.85
2018-11-01 19:00:00,0.59,4.11,1.08,-3.32,4.45,51.3,85.25,28.42,-55.8,-55.45
2018-11-02 01:00:00,0.5,4.0,1.13,-3.39,4.57,51.61,100.0,61.75,-55.83,-55.48
2018-11-02 07:00:00,0.43,3.9,1.2,-3.38,4.63,51.89,100.0,95.08,-55.85,-55.51
2018-11-02 13:00:00,-0.95,2.41,0.15,-4.83,5.1,58.43,100.0,100.0,-56.47,-56.13
2018-11-02 19:00:00,-1.12,2.17,0.19,-5.16,5.48,59.34,100.0,100.0,-56.57,-56.23
2018-11-03 01:00:00,-0.04,3.25,1.4,-4.14,5.61,53.07,18.9,72.97,-56.1,-55.75
2018-11-03 07:00:00,0.08,3.34,1.65,-3.96,5.68,52.4,6.77,41.89,-56.04,-55.7
2018-11-03 13:00:00,0.12,3.36,1.64,-3.47,5.16,52.12,0.0,8.55,-56.02,-55.68
2018-11-03 19:00:00,-1.53,1.57,0.14,-4.86,5.12,60.34,100.0,35.59,-56.77,-56.44
2018-11-04 01:00:00,-0.29,2.81,1.36,-3.31,4.71,53.28,14.04,38.01,-56.24,-55.89
2018-11-04 07:00:00,-2.25,0.69,-0.24,-5.34,5.24,61.45,100.0,71.35,-57.13,-56.8
2018-11-04 13:00:00,-4.44,-1.74,-1.66,-7.89,6.54,68.64,100.0,71.35,-58.18,-57.85
2018-11-04 19:00:00,-6.0,-3.56,-2.08,-10.21,8.67,72.93,100.0,100.0,-58.97,-58.65
2018-11-05 01:00:00,-4.2,-1.86,0.28,-8.65,9.32,64.34,56.31,85.44,-58.25,-57.93
2018-11-05 07:00:00,-5.21,-3.09,-0.14,-9.98,10.37,67.43,52.03,69.45,-58.79,-58.47
2018-11-05 13:00:00,-3.62,-1.59,1.83,-8.62,10.82,60.78,0.0,36.12,-58.16,-57.83
2018-11-05 19:00:00,-4.92,-3.1,0.93,-10.09,11.55,64.69,32.12,28.05,-58.81,-58.49
2018-11-06 01:00:00,-6.21,-4.63,0.18,-11.53,12.42,68.28,100.0,44.04,-59.48,-59.17
2018-11-06 07:00:00,-3.99,-2.51,2.7,-9.19,12.3,59.64,0.0,44.04,-58.59,-58.27
2018-11-06 13:00:00,-3.79,-2.44,2.93,-8.58,11.85,59.47,0.0,33.33,-58.57,-58.25
2018-11-06 19:00:00,-5.22,-4.06,1.67,-9.84,12.0,63.67,47.63,15.88,-59.28,-58.96
2018-11-07 01:00:00,-4.43,-3.42,2.6,-8.83,11.79,61.14,18.91,22.18,-59.02,-58.7
2018-11-07 07:00:00,-2.88,-1.94,4.15,-6.88,11.19,55.59,0.0,22.18,-58.4,-58.08
2018-11-07 13:00:00,-2.67,-1.83,4.31,-6.42,10.84,55.24,0.0,6.3,-58.36,-58.04
2018-11-07 19:00:00,-3.4,-2.67,3.5,-6.87,10.55,57.86,31.11,10.37,-58.73,-58.41
2018-11-08 01:00:00,-2.86,-2.23,3.86,-5.81,9.76,56.13,15.04,15.38,-58.55,-58.23
2018-11-08 07:00:00,-2.23,-1.66,4.18,-4.51,8.7,53.92,0.0,15.38,-58.32,-57.99
2018-11-08 13:00:00,-0.53,0.03,5.55,-2.08,7.5,47.79,0.0,5.01,-57.6,-57.27
2018-11-08 19:00:00,-0.35,0.19,5.54,-1.56,6.96,47.24,0.0,-0.0,-57.53,-57.2
2018-11-09 01:00:00,0.65,1.2,6.24,0.02,6.03,43.87,0.0,-0.0,-57.1,-56.76
2018-11-09 07:00:00,0.16,0.71,5.68,-0.36,5.88,45.82,19.42,6.47,-57.3,-56.97
2018-11-09 13:00:00,1.42,2.02,7.36,0.32,6.78,41.6,0.0,6.47,-56.74,-56.4
2018-11-09 19:00:00,0.85,1.46,6.75,-0.66,7.18,43.85,39.92,19.78,-56.97,-56.63
2018-11-10 01:00:00,1.14,1.79,7.22,-0.78,7.74,42.73,26.8,22.24,-56.83,-56.49
2018-11-10 07:00:00,1.62,2.31,7.78,-0.76,8.25,40.91,0.0,22.24,-56.59,-56.25
2018-11-10 13:00:00,1.76,2.5,8.1,-1.04,8.84,40.21,0.0,8.93,-56.5,-56.16
2018-11-10 19:00:00,2.72,3.54,9.21,-0.65,9.45,36.8,0.0,-0.0,-56.05,-55.7
2018-11-11 01:00:00,4.05,5.0,10.5,0.09,9.89,32.73,0.0,-0.0,-55.41,-55.06
2018-11-11 07:00:00,4.15,5.22,10.79,-0.46,10.7,32.05,0.0,-0.0,-55.29,-54.94
2018-11-11 13:00:00,3.5,4.66,10.08,-1.51,11.12,34.82,33.86,11.29,-55.51,-55.16
2018-11-11 19:00:00,0.42,1.55,6.09,-4.28,10.28,48.77,100.0,44.62,-56.82,-56.49
2018-11-12 01:00:00,0.62,1.76,5.65,-3.94,9.51,47.93,95.0,76.29,-56.73,-56.39
2018-11-12 07:00:00,1.26,2.43,5.95,-3.33,9.16,45.38,79.74,91.58,-56.43,-56.09
2018-11-12 13:00:00,0.79,1.97,5.03,-3.71,8.68,47.28,89.37,88.04,-56.62,-56.28
2018-11-12 19:00:00,1.0,2.2,4.52,-3.24,7.71,46.3,27.2,65.44,-56.51,-56.17
2018-11-13 01:00:00,1.05,2.27,3.84,-2.88,6.68,45.91,20.64,45.74,-56.47,-56.13
2018-11-13 07:00:00,1.38,2.63,3.47,-2.23,5.66,44.28,0.0,15.95,-56.31,-55.97
2018-11-13 13:00:00,1.13,2.41,2.89,-2.34,5.22,45.37,36.44,19.03,-56.39,-56.05
2018-11-13 19:00:00,0.79,2.08,2.22,-2.51,4.74,47.08,100.0,45.48,-56.52,-56.18
2018-11-14 01:00:00,0.91,2.21,2.2,-2.34,4.54,46.3,72.2,69.55,-56.46,-56.12
2018-11-14 07:00:00,3.35,4.77,4.61,-0.1,4.61,35.76,0.0,57.4,-55.35,-55.0
2018-11-14 13:00:00,12.82,14.75,17.33,5.63,10.49,19.35,0.0,24.07,-51.03,-50.65
2018-11-14 19:00:00,13.97,16.34,20.56,4.25,14.51,17.97,0.0,-0.0,-50.28,-49.89
2018-11-15 01:00:00,17.02,19.96,25.99,4.31,18.83,15.49,0.0,-0.0,-48.65,-48.25
2018-11-15 07:00:00,19.19,22.76,30.49,3.5,23.07,13.94,0.0,-0.0,-47.35,-46.94
2018-11-15 13:00:00,18.94,23.07,31.83,1.03,26.45,13.68,0.0,-0.0,-47.12,-46.71
2018-11-15 19:00:00,15.02,19.45,28.26,-3.57,28.33,23.52,100.0,33.33,-48.59,-48.19
2018-11-16 01:00:00,14.8,19.65,28.76,-4.89,30.06,23.18,96.55,65.52,-48.42,-48.02
2018-11-16 07:00:00,15.35,20.68,30.09,-5.57,31.77,22.13,85.88,94.14,-47.89,-47.48
2018-11-16 13:00:00,14.95,20.69,30.1,-6.91,33.16,21.94,83.95,88.79,-47.79,-47.39
2018-11-16 19:00:00,15.33,21.52,30.38,-7.44,33.92,21.02,0.0,56.61,-47.34,-46.93
2018-11-17 01:00:00,15.88,22.56,30.73,-7.76,34.52,19.95,0.0,27.98,-46.79,-46.37
2018-11-17 07:00:00,16.36,23.54,30.93,-8.09,35.03,18.98,0.0,-0.0,-46.26,-45.84
2018-11-17 13:00:00,14.65,22.14,28.18,-9.74,34.72,22.93,100.0,33.33,-46.78,-46.36
2018-11-17 19:00:00,11.5,19.09,23.43,-12.06,33.58,31.91,100.0,66.67,-48.02,-47.62
2018-11-18 01:00:00,8.41,15.99,18.48,-13.95,31.71,40.02,100.0,100.0,-49.3,-48.9
2018-11-18 07:00:00,9.92,17.86,18.43,-12.1,29.59,36.7,84.25,94.75,-48.41,-48.0
2018-11-18 13:00:00,9.32,17.45,15.65,-11.54,26.65,37.34,84.34,89.53,-48.51,-48.11
2018-11-18 19:00:00,9.05,17.39,12.58,-10.13,22.44,37.15,64.6,77.73,-48.46,-48.06
2018-11-19 01:00:00,14.28,23.4,14.35,-3.59,17.03,28.74,0.0,49.65,-45.72,-45.29
2018-11-19 07:00:00,20.92,31.18,18.12,3.51,13.19,22.43,0.0,21.53,-42.15,-41.7
2018-11-19 13:00:00,26.18,37.67,25.23,5.57,17.04,19.02,0.0,-0.0,-39.13,-38.65
2018-11-19 19:00:00,29.48,42.16,30.9,5.45,21.54,17.16,0.0,-0.0,-36.96,-36.47
2018-11-20 01:00:00,33.57,47.68,38.22,5.31,27.03,15.34,0.0,-0.0,-34.3,-33.78
2018-11-20 07:00:00,38.14,53.91,46.67,4.98,33.14,13.71,0.0,-0.0,-31.28,-30.75
2018-11-20 13:00:00,34.29,50.67,45.01,-0.59,37.31,17.44,70.25,23.42,-32.5,-31.98
2018-11-20 19:00:00,34.13,51.53,46.42,-3.01,40.61,17.03,89.15,53.14,-31.89,-31.35
2018-11-21 01:00:00,33.81,52.21,47.3,-5.26,43.43,16.67,79.51,79.64,-31.34,-30.81
2018-11-21 07:00:00,30.25,49.07,44.03,-9.16,45.29,20.69,100.0,89.55,-32.54,-32.01
2018-11-21 13:00:00,26.97,46.11,40.54,-12.29,46.29,24.51,100.0,93.17,-33.66,-33.15
2018-11-21 19:00:00,25.98,45.73,39.41,-13.65,47.0,24.47,99.49,99.83,-33.63,-33.11
2018-11-22 01:00:00,23.27,43.27,36.18,-15.87,47.25,27.87,100.0,99.83,-34.55,-34.04
2018-11-22 07:00:00,24.85,45.81,37.77,-15.26,47.67,26.01,74.08,91.19,-33.18,-32.66
2018-11-22 13:00:00,23.9,45.39,36.11,-16.1,47.46,25.99,44.68,72.92,-33.16,-32.64
2018-11-22 19:00:00,29.38,52.7,40.96,-12.65,46.96,21.86,0.0,39.59,-29.56,-29.01
2018-11-23 01:00:00,28.56,52.58,37.5,-12.51,44.45,21.68,0.0,14.89,-29.37,-28.82
2018-11-23 07:00:00,26.66,51.11,32.67,-12.7,41.25,23.32,37.97,12.66,-29.82,-29.27
2018-11-23 13:00:00,28.3,53.9,30.65,-9.76,36.59,21.65,0.0,12.66,-28.27,-27.71
2018-11-23 19:00:00,21.02,45.73,17.93,-11.32,28.32,33.86,100.0,45.99,-31.86,-31.33
2018-11-24 01:00:00,21.18,46.5,13.51,-7.81,20.73,32.93,92.4,64.13,-31.28,-30.75
2018-11-24 07:00:00,22.15,48.27,11.44,-4.62,15.53,31.28,78.87,90.43,-30.23,-29.68
2018-11-24 13:00:00,22.66,49.52,10.3,-2.65,12.48,30.05,68.85,80.04,-29.41,-28.85
2018-11-24 19:00:00,34.39,64.88,22.35,5.14,15.13,22.31,0.0,49.24,-21.84,-21.23
2018-11-25 01:00:00,39.32,72.17,30.03,6.06,20.31,19.92,0.0,22.95,-18.04,-17.4
2018-11-25 07:00:00,35.29,68.29,28.61,1.38,23.68,23.37,30.34,10.11,-19.57,-18.94
2018-11-25 13:00:00,42.15,78.17,38.21,3.69,28.54,20.34,4.16,11.5,-14.47,-13.8
2018-11-25 19:00:00,29.5,63.19,26.9,-6.03,29.81,33.21,100.0,44.84,-21.36,-20.74
2018-11-26 01:00:00,26.11,59.66,24.28,-8.63,30.52,35.74,100.0,68.05,-22.77,-22.16
2018-11-26 07:00:00,30.34,65.92,29.22,-6.15,31.71,32.65,79.92,93.31,-19.42,-18.79
2018-11-26 13:00:00,33.44,70.89,32.88,-4.74,32.98,30.48,65.84,81.92,-16.66,-16.0
2018-11-26 19:00:00,34.99,73.96,34.93,-4.53,34.26,29.15,0.0,48.59,-14.8,-14.13
2018-11-27 01:00:00,31.45,70.35,30.86,-7.11,33.94,31.6,37.14,34.33,-16.22,-15.57
2018-11-27 07:00:00,34.26,75.05,33.59,-5.61,34.39,29.56,11.61,16.25,-13.54,-12.86
2018-11-27 13:00:00,29.2,69.31,27.69,-8.86,33.4,33.82,100.0,49.58,-16.03,-15.37
2018-11-27 19:00:00,21.32,59.53,19.65,-13.96,32.68,41.42,100.0,70.54,-20.58,-19.96
2018-11-28 01:00:00,15.47,52.14,13.59,-17.5,31.71,46.86,100.0,100.0,-24.0,-23.4
2018-11-28 07:00:00,15.07,51.91,12.68,-17.08,30.42,46.66,98.83,99.61,-23.86,-23.26
2018-11-28 13:00:00,9.26,44.29,7.18,-20.93,30.19,52.52,100.0,99.61,-27.45,-26.89
2018-11-28 19:00:00,8.49,43.29,5.53,-20.61,28.27,52.98,100.0,99.61,-27.73,-27.17
2018-11-29 01:00:00,9.53,44.73,5.59,-18.88,26.22,51.19,71.64,90.55,-26.78,-26.21
2018-11-29 07:00:00,7.2,41.61,2.97,-20.04,25.16,53.62,100.0,90.55,-28.15,-27.59
2018-11-29 13:00:00,11.33,47.21,6.24,-16.09,23.48,47.95,0.0,57.21,-25.06,-24.48
2018-11-29 19:00:00,11.16,47.11,6.89,-15.86,23.82,47.63,0.0,33.33,-24.87,-24.29
2018-11-30 01:00:00,10.55,46.42,7.17,-15.6,23.77,47.87,3.87,1.29,-24.99,-24.41
2018-11-30 07:00:00,17.24,55.65,14.35,-9.9,23.72,40.2,0.0,1.29,-19.97,-19.35
2018-11-30 13:00:00,14.92,52.84,12.42,-10.18,22.35,42.41,28.45,10.77,-21.15,-20.53
2018-11-30 19:00:00,14.7,52.81,12.77,-9.93,22.38,42.04,23.92,17.45,-20.89,-20.27
2018-12-01 01:00:00,15.18,53.74,13.72,-9.27,22.49,40.91,9.22,20.53,-20.13,-19.5
2018-12-01 07:00:00,8.37,44.66,7.67,-14.06,22.44,49.85,100.0,44.38,-24.61,-24.02
2018-12-01 13:00:00,8.61,45.0,8.36,-12.78,21.62,49.08,91.3,66.84,-24.2,-23.61
2018-12-01 19:00:00,9.76,46.6,9.58,-10.24,19.88,47.05,68.68,86.66,-23.12,-22.52
2018-12-02 01:00:00,9.23,45.93,9.15,-9.26,18.42,47.29,71.33,77.1,-23.23,-22.63
2018-12-02 07:00:00,11.38,48.93,10.73,-5.15,15.45,43.86,0.0,46.67,-21.39,-20.78
2018-12-02 13:00:00,7.84,44.18,6.81,-6.26,13.04,48.83,95.29,55.54,-23.66,-23.07
2018-12-02 19:00:00,9.93,47.05,9.2,-3.84,12.69,45.44,31.73,42.34,-21.89,-21.28
2018-12-03 01:00:00,12.0,49.96,11.83,-2.22,13.4,42.34,0.0,42.34,-20.08,-19.46
2018-12-03 07:00:00,11.34,49.21,11.68,-2.9,13.97,42.64,4.77,12.17,-20.22,-19.59
2018-12-03 13:00:00,17.28,57.54,18.31,1.27,15.52,35.8,0.0,1.59,-15.46,-14.8
2018-12-03 19:00:00,16.35,56.62,17.51,-0.08,16.18,36.21,4.27,3.01,-15.64,-14.98
2018-12-04 01:00:00,18.23,59.54,19.95,0.58,17.56,33.89,0.0,1.42,-13.74,-13.07
2018-12-04 07:00:00,10.48,49.17,10.96,-5.35,15.86,45.01,100.0,34.76,-19.09,-18.46
2018-12-04 13:00:00,10.58,49.39,10.83,-5.07,15.45,44.39,94.4,64.8,-18.7,-18.06
2018-12-04 19:00:00,9.37,47.79,9.28,-5.81,14.84,45.66,100.0,98.13,-19.31,-18.68
2018-12-05 01:00:00,13.23,53.2,12.96,-2.49,14.67,40.52,56.34,83.58,-16.06,-15.4
2018-12-05 07:00:00,11.4,50.85,11.61,-4.03,15.07,42.62,40.91,65.75,-17.07,-16.42
2018-12-05 13:00:00,17.71,59.78,19.17,0.33,17.17,35.87,0.0,32.42,-11.83,-11.14
2018-12-05 19:00:00,18.26,60.91,20.93,-0.29,19.23,34.85,0.0,13.64,-10.87,-10.17
2018-12-06 01:00:00,14.5,56.05,17.73,-3.85,20.18,39.5,59.77,19.92,-13.25,-12.57
2018-12-06 07:00:00,16.83,59.56,20.01,-2.3,20.5,36.79,24.88,28.22,-10.96,-10.27
2018-12-06 13:00:00,23.18,68.83,27.32,1.5,22.56,31.58,0.0,28.22,-5.4,-4.67
2018-12-06 19:00:00,27.91,76.1,33.81,3.02,26.0,28.42,0.0,8.29,-0.9,-0.13
2018-12-07 01:00:00,29.16,78.68,36.36,1.84,28.99,27.27,0.0,-0.0,0.99,1.78
2018-12-07 07:00:00,30.36,81.24,39.11,0.5,32.23,26.16,0.0,-0.0,2.9,3.71
2018-12-07 13:00:00,33.1,86.06,42.7,0.53,34.67,24.43,0.0,-0.0,6.13,6.96
2018-12-07 19:00:00,22.09,71.21,30.3,-8.11,34.57,36.3,100.0,33.33,-1.93,-1.17
2018-12-08 01:00:00,18.48,66.53,25.85,-10.84,34.13,39.52,100.0,66.67,-4.23,-3.48
2018-12-08 07:00:00,20.83,70.33,27.63,-9.14,33.66,37.24,84.86,94.95,-1.64,-0.87
2018-12-08 13:00:00,24.3,75.85,31.83,-7.34,34.9,34.42,66.19,83.68,1.99,2.79
2018-12-08 19:00:00,22.43,73.77,30.01,-9.23,35.55,35.51,21.43,57.49,1.21,2.0
2018-12-09 01:00:00,20.65,71.71,28.34,-10.9,36.1,36.67,44.1,43.91,0.44,1.22
2018-12-09 07:00:00,18.57,69.14,24.73,-11.95,34.47,38.38,100.0,55.18,-0.66,0.11
2018-12-09 13:00:00,13.77,62.47,17.96,-14.57,31.98,43.91,100.0,81.37,-4.21,-3.46
2018-12-09 19:00:00,13.76,62.62,15.57,-13.13,28.35,43.35,93.34,97.78,-3.75,-3.0
2018-12-10 01:00:00,14.86,64.42,15.1,-11.26,25.86,41.59,67.92,87.09,-2.31,-1.54
2018-12-10 07:00:00,13.14,62.09,10.91,-10.83,21.73,43.32,89.19,83.48,-3.32,-2.56
2018-12-10 13:00:00,19.35,71.41,16.25,-5.42,20.56,36.72,0.0,52.37,2.67,3.47
2018-12-10 19:00:00,19.18,71.57,15.36,-5.03,19.39,36.24,0.0,29.73,3.2,4.0
2018-12-11 01:00:00,18.49,70.95,12.51,-3.96,15.8,36.18,0.0,-0.0,3.26,4.06
2018-12-11 07:00:00,21.21,75.36,13.54,-0.63,13.31,33.25,0.0,-0.0,6.38,7.21
2018-12-11 13:00:00,22.18,77.3,14.84,-0.06,13.87,31.84,0.0,-0.0,8.02,8.87
2018-12-11 19:00:00,21.55,76.89,15.27,-0.97,15.15,31.65,0.0,-0.0,8.25,9.09
2018-12-12 01:00:00,19.33,74.06,14.01,-2.83,15.95,34.13,54.61,18.2,6.97,7.8
2018-12-12 07:00:00,14.75,67.58,10.21,-6.11,16.0,40.83,100.0,51.54,3.41,4.21
2018-12-12 13:00:00,14.12,66.84,10.07,-5.81,15.55,40.92,100.0,84.87,3.36,4.17
2018-12-12 19:00:00,14.12,67.01,10.26,-5.56,15.46,40.2,92.29,97.43,3.88,4.69
2018-12-13 01:00:00,17.54,72.33,13.5,-2.62,15.29,35.56,21.16,71.15,7.65,8.49
2018-12-13 07:00:00,16.71,71.39,12.98,-3.31,15.54,35.85,5.43,39.63,7.5,8.34
2018-12-13 13:00:00,14.82,68.81,11.68,-4.74,15.87,38.38,52.66,26.42,6.32,7.15
2018-12-13 19:00:00,19.8,76.56,17.55,-1.2,17.33,32.39,0.0,19.36,11.69,12.56
2018-12-14 01:00:00,16.34,71.72,14.59,-4.14,17.8,37.37,83.13,45.26,9.08,9.93
2018-12-14 07:00:00,15.39,70.53,13.78,-4.87,17.86,37.97,93.06,58.73,8.77,9.62
2018-12-14 13:00:00,17.68,74.24,15.4,-2.68,17.0,34.74,39.29,71.83,11.62,12.49
2018-12-14 19:00:00,23.26,83.07,20.91,1.37,17.58,29.35,0.0,44.12,17.81,18.73
2018-12-15 01:00:00,21.7,81.25,19.27,-0.21,17.79,30.51,13.4,17.56,17.16,18.08
2018-12-15 07:00:00,22.37,82.77,19.21,0.41,17.12,29.3,0.0,4.47,18.68,19.61
2018-12-15 13:00:00,21.87,82.54,19.39,-0.64,18.32,28.99,0.0,4.47,19.07,20.0
2018-12-15 19:00:00,19.33,79.12,17.16,-2.92,18.74,32.42,100.0,33.33,17.36,18.28
2018-12-16 01:00:00,13.93,71.14,11.57,-6.93,18.08,41.39,100.0,66.67,12.6,13.48
2018-12-16 07:00:00,14.24,71.76,12.06,-6.48,18.03,40.28,91.1,97.03,13.48,14.37
2018-12-16 13:00:00,15.79,74.33,14.02,-5.19,18.4,37.67,70.04,87.05,15.67,16.57
2018-12-16 19:00:00,15.97,74.83,14.64,-5.07,18.81,36.72,48.02,69.72,16.5,17.41
2018-12-17 01:00:00,14.32,72.49,13.13,-6.28,18.77,38.86,45.87,54.64,15.43,16.33
2018-12-17 07:00:00,10.98,67.44,9.09,-8.36,17.38,44.58,100.0,64.63,12.51,13.38
2018-12-17 13:00:00,4.26,56.99,2.12,-13.47,16.53,55.62,100.0,81.96,5.87,6.7
2018-12-17 19:00:00,2.02,53.21,0.05,-15.29,16.61,58.79,100.0,100.0,3.68,4.49
2018-12-18 01:00:00,2.9,54.16,1.53,-14.69,17.37,56.75,89.74,96.58,4.69,5.51
2018-12-18 07:00:00,2.01,52.43,1.36,-15.64,18.31,58.01,94.51,94.75,3.88,4.69
2018-12-18 13:00:00,0.95,50.4,0.99,-16.8,19.32,59.66,100.0,94.75,2.83,3.64
2018-12-18 19:00:00,-4.59,41.45,-2.31,-22.63,23.21,67.81,100.0,98.17,-3.0,-2.24
2018-12-19 01:00:00,-7.84,35.79,-3.08,-26.98,28.12,71.99,100.0,100.0,-6.63,-5.9
2018-12-19 07:00:00,-8.84,33.45,-1.77,-29.27,32.55,73.48,100.0,100.0,-8.01,-7.29
2018-12-19 13:00:00,-6.49,36.14,2.41,-28.01,34.89,67.63,57.69,85.9,-5.91,-5.17
2018-12-19 19:00:00,-1.55,42.81,8.53,-23.43,34.53,57.03,0.0,52.56,-1.0,-0.22
2018-12-20 01:00:00,-3.28,39.71,7.38,-24.07,34.31,59.56,15.36,24.35,-2.87,-2.11
2018-12-20 07:00:00,-11.11,27.47,0.45,-30.32,36.18,69.19,73.93,29.76,-11.19,-10.49
