timestamp,ema50_dist_eth_usd_6h,ema200_dist_eth_usd_6h,upper_bb_dist_eth_usd_6h,lower_bb_dist_eth_usd_6h,width_bb_eth_usd_6h,rsi_eth_usd_6h,stoch_rsi_fastk_eth_usd_6h,stoch_rsi_fastd_eth_usd_6h,kijun_dist_eth_usd_6h,tenkan_dist_eth_usd_6h
2019-01-30 19:00:00,4.89,15.8,9.5,-8.71,18.14,46.16,98.07,95.58,4.25,5.21
2019-01-31 01:00:00,3.98,14.82,7.91,-9.17,17.19,48.48,100.0,99.36,3.5,4.46
2019-01-31 07:00:00,6.12,17.3,9.24,-6.84,15.89,42.33,55.2,84.42,5.89,6.86
2019-01-31 13:00:00,6.57,17.91,8.77,-5.95,14.52,40.71,0.0,51.73,6.6,7.58
2019-01-31 19:00:00,6.02,17.4,7.33,-5.9,13.14,41.72,13.02,22.74,6.3,7.28
2019-02-01 01:00:00,7.47,19.15,7.83,-4.01,11.61,37.74,0.0,4.34,8.06,9.06
2019-02-01 07:00:00,5.16,16.65,4.63,-5.42,10.09,44.6,100.0,37.67,5.95,6.92
2019-02-01 13:00:00,5.35,16.93,3.62,-4.32,7.97,43.58,85.14,61.71,6.36,7.34
2019-02-01 19:00:00,4.67,16.23,2.25,-4.3,6.62,45.21,100.0,95.05,5.86,6.84
2019-02-02 01:00:00,4.41,15.98,2.22,-4.37,6.67,45.49,100.0,95.05,5.78,6.76
2019-02-02 07:00:00,3.47,14.94,1.6,-4.88,6.58,48.34,100.0,100.0,4.97,5.94
2019-02-02 13:00:00,3.92,15.46,2.16,-3.91,6.13,46.35,58.19,86.06,5.59,6.56
2019-02-02 19:00:00,0.67,11.77,-0.33,-7.1,7.03,56.79,100.0,86.06,2.32,3.26
2019-02-03 01:00:00,1.66,12.81,0.88,-5.69,6.73,53.06,67.02,75.07,3.39,4.34
2019-02-03 07:00:00,3.45,14.8,2.71,-3.48,6.22,47.14,7.56,58.19,5.36,6.33
2019-02-03 13:00:00,3.91,15.34,3.27,-2.67,5.93,45.43,0.0,24.86,5.99,6.96
2019-02-03 19:00:00,3.92,15.37,3.31,-2.16,5.44,44.94,0.0,2.52,6.16,7.14
2019-02-04 01:00:00,4.14,15.65,3.67,-1.69,5.31,43.8,0.0,-0.0,6.56,7.54
2019-02-04 07:00:00,4.31,15.87,3.95,-1.24,5.11,42.79,0.0,-0.0,6.91,7.89
2019-02-04 13:00:00,3.37,14.83,3.0,-2.02,5.0,45.96,100.0,33.33,6.09,7.07
2019-02-04 19:00:00,3.46,14.94,3.07,-1.85,4.9,45.18,75.41,58.47,6.33,7.31
2019-02-05 01:00:00,3.63,15.14,3.06,-1.53,4.56,44.07,40.49,71.97,6.65,7.63
2019-02-05 07:00:00,3.0,14.43,2.55,-2.03,4.57,46.34,100.0,71.97,6.13,7.11
2019-02-05 13:00:00,3.53,15.03,3.23,-1.41,4.6,43.78,0.0,46.83,6.83,7.81
2019-02-05 19:00:00,2.72,14.11,2.53,-2.07,4.59,47.07,100.0,66.67,6.1,7.08
2019-02-06 01:00:00,6.98,18.97,7.57,1.52,5.79,33.8,0.0,33.33,10.8,11.82
2019-02-06 07:00:00,7.19,19.34,8.54,1.04,7.16,32.75,0.0,33.33,11.33,12.35
2019-02-06 13:00:00,5.24,17.23,6.86,-0.99,7.63,39.82,49.36,16.45,9.52,10.53
2019-02-06 19:00:00,4.32,16.23,6.08,-1.93,7.85,42.66,69.24,39.53,8.75,9.75
2019-02-07 01:00:00,3.79,15.66,5.63,-2.46,7.96,44.1,100.0,72.86,8.36,9.35
2019-02-07 07:00:00,3.58,15.44,5.39,-2.65,7.93,44.35,100.0,89.75,8.29,9.29
2019-02-07 13:00:00,4.1,16.03,5.97,-2.23,8.05,42.12,50.85,83.62,9.0,10.0
2019-02-07 19:00:00,3.93,15.86,5.1,-2.03,7.03,42.17,2.03,50.96,8.99,9.99
2019-02-08 01:00:00,2.86,14.66,3.46,-2.68,6.12,46.53,100.0,50.96,8.0,9.0
2019-02-08 07:00:00,-0.46,10.82,0.27,-5.94,6.39,58.89,100.0,67.34,4.49,5.45
2019-02-08 13:00:00,-9.57,0.25,-5.59,-17.54,13.51,77.25,100.0,100.0,-5.48,-4.61
2019-02-08 19:00:00,-8.62,0.9,-2.77,-18.15,17.17,74.78,92.96,97.65,-4.86,-3.98
2019-02-09 01:00:00,-7.82,1.42,-0.61,-18.34,19.59,72.78,85.42,92.79,-4.35,-3.47
2019-02-09 07:00:00,-8.42,0.37,0.02,-19.69,21.86,74.24,83.59,87.32,-5.34,-4.47
2019-02-09 13:00:00,-6.68,1.97,2.73,-18.56,23.12,68.19,0.0,56.34,-3.82,-2.93
2019-02-09 19:00:00,-7.24,1.02,2.94,-19.43,24.37,69.72,23.19,35.59,-4.7,-3.82
2019-02-10 01:00:00,-7.21,0.72,3.72,-19.64,25.38,70.2,33.3,18.83,-4.97,-4.1
2019-02-10 07:00:00,-5.02,2.85,6.58,-17.71,25.72,62.37,0.0,18.83,-2.94,-2.05
2019-02-10 13:00:00,-5.6,1.96,6.36,-18.1,25.99,64.09,21.91,18.4,-3.76,-2.87
2019-02-10 19:00:00,-10.75,-4.03,1.72,-23.13,27.83,73.72,100.0,40.64,-9.46,-8.62
2019-02-11 01:00:00,-6.34,0.42,6.94,-18.6,27.11,60.58,0.0,40.64,-5.25,-4.38
2019-02-11 07:00:00,-6.43,0.04,6.85,-17.71,25.97,61.2,4.71,34.9,-5.61,-4.74
2019-02-11 13:00:00,-7.69,-1.63,5.56,-18.08,25.22,63.91,25.34,10.02,-7.2,-6.35
