timestamp,ema50_dist_etc_usd_4h,ema200_dist_etc_usd_4h,lower_bb_dist_etc_usd_4h,width_bb_etc_usd_4h,rsi_etc_usd_4h,stoch_rsi_fastk_etc_usd_4h,stoch_rsi_fastd_etc_usd_4h,kijun_dist_etc_usd_4h,tenkan_dist_etc_usd_4h
2019-01-29 16:00:00,0.05939492090533327,0.1309629209420362,-0.05499952618210113,0.17915773235071147,0.3735513926747438,1.0,0.8614296904267417,0.012786761940579261,0.012786761940579261
2019-01-29 20:00:00,0.05742310844392362,0.1215738035259526,-0.055691332557077255,0.17161202398885222,0.3726777898620062,0.9926918609130859,0.9975639536376952,0.013142384189009704,0.013142384189009704
2019-01-30 00:00:00,0.0651550312701552,0.12327865225659229,-0.04815771413132253,0.16523024103144165,0.34836229147060044,0.7892801483807265,0.9273240030979373,0.02309854874249684,0.02309854874249684
2019-01-30 04:00:00,0.0619264654428886,0.11296229554665382,-0.049589393169979235,0.15755919691433343,0.3514161023111356,0.33390031124452024,0.7052907735127775,0.02242527019160212,0.02242527019160212
2019-01-30 08:00:00,0.061231126884733644,0.10481105565250148,-0.048023874475075945,0.14861521068026676,0.3469044878401368,0.0,0.37439348654174887,0.02416206074742666,0.02416206074742666
2019-01-30 12:00:00,0.05576289345309671,0.08943640386962448,-0.04867150915007712,0.13534916577314127,0.36255786088658454,0.6073483728691565,0.3137495613712255,0.021081368013953217,0.021081368013953217
2019-01-30 16:00:00,0.02188123110529805,0.045879397957236945,-0.07429480555328916,0.12190621084535655,0.5007386276919066,0.9999999999999999,0.5357827909563855,-0.010823517888189582,-0.010823517888189582
2019-01-30 20:00:00,0.0277282882283838,0.04549115073384158,-0.06512625921510329,0.11171416987110143,0.47658613231052466,0.8429965194679505,0.8167816307790357,-0.004068047337278058,-0.004068047337278058
2019-01-31 00:00:00,0.02749370838945664,0.0380707464633363,-0.06067161012774036,0.09987094135588671,0.47347853905296733,0.8227955857834529,0.8885973684171343,-0.0032078963602714117,-0.0032078963602714117
2019-01-31 04:00:00,0.02033873447840029,0.023315232223392934,-0.06198013314550366,0.08697684083561015,0.49872215921391055,0.9854070249817259,0.883733043411043,-0.009343731606827554,-0.009343731606827554
2019-01-31 08:00:00,0.025466965066909042,0.01675093532733607,-0.04849700623602282,0.06630032903679461,0.4747935521670745,0.048239502502158055,0.6188140377557789,-0.0033554563173865404,-0.0033554563173865404
2019-01-31 12:00:00,0.04362415974252931,0.03136781511143738,-0.028364645937937194,0.059642902186741814,0.4082398470482936,0.0,0.34454884249462786,0.016021932692791507,0.016021932692791507
2019-01-31 16:00:00,0.0378943784803607,0.02603532060867564,-0.03218041805844751,0.05839516064349797,0.4261696738406996,0.19815836226187095,0.08213262158800956,0.011949496467758891,0.011949496467758891
2019-01-31 20:00:00,0.03476229815885801,0.024690715711379374,-0.03241630594747358,0.05732846979209089,0.4337907443007205,0.2823855474168157,0.16018130322622878,0.01027911164465789,0.01027911164465789
2019-02-01 00:00:00,0.031364352127619455,0.022226812851403377,-0.03124443377687558,0.053713430304826754,0.44367660316137486,0.5324535433427185,0.33766581767380166,0.008211451105675893,0.008211451105675893
2019-02-01 04:00:00,0.04166861605655581,0.03310267621963536,-0.017400113411908502,0.050109366891112235,0.4012600723859176,0.0,0.27161303025317796,0.01994697639186982,0.01994697639186982
2019-02-01 08:00:00,0.049472630433048836,0.04322918609391224,-0.009891604852673264,0.05224984915112637,0.370633475529776,0.0,0.17748451444757277,0.02956543902128206,0.02956543902128206
2019-02-01 12:00:00,0.026151229664900022,0.02145784312332144,-0.030708186144401295,0.05240842723226975,0.4706007790157556,1.0,0.3333333333333332,0.00773356617188492,0.00773356617188492
2019-02-01 16:00:00,0.03365977548487131,0.028339702730688865,-0.017990189633383502,0.04609138069001019,0.4401315779120618,0.6952083327128348,0.5650694442376115,0.01645655620140407,0.01645655620140407
2019-02-01 20:00:00,0.026995863950183274,0.022871284685716864,-0.02235071205582395,0.04521022913760083,0.4635110090928859,0.9290791121132517,0.8747624816086954,0.010987085794373908,0.010987085794373908
2019-02-02 00:00:00,0.027148753331732722,0.024146125762774417,-0.021114076247651825,0.04519169028911182,0.45880858486151127,0.8820394894826968,0.835442311436261,0.012228431102313086,0.012228431102313086
2019-02-02 04:00:00,0.02836444027217233,0.02648059289725202,-0.018960813919479902,0.045271192137265784,0.4495860353244119,0.31029554664640974,0.7071380494141194,0.014567374105236786,0.014567374105236786
2019-02-02 08:00:00,0.03016410135858605,0.029317564187879785,-0.01533953002998778,0.04434715122058435,0.4375406529906782,0.0,0.3974450120430354,0.01755755957478966,0.01755755957478966
2019-02-02 12:00:00,0.02342767921511868,0.02341927874051053,-0.019707039874722443,0.043046419319816974,0.46698449372845857,1.0,0.43676518221546984,0.011848103802414744,0.011848103802414744
2019-02-02 16:00:00,0.029604059031140384,0.030516836920384982,-0.011857032701997783,0.041982179992720164,0.43562838310192653,0.0,0.3333333333333332,0.01914925825007585,0.01914925825007585
2019-02-02 20:00:00,0.02229206743878609,0.023944277574210693,-0.017026716647523643,0.040829773000557255,0.468928304942672,1.0,0.6666666666666665,0.012812155250225832,0.012812155250225832
2019-02-03 00:00:00,0.005190728057916871,0.005480315704409877,-0.032417239312438784,0.038414945239510306,0.5467382221191213,1.0,0.6666666666666665,-0.003920698328154892,-0.003920698328154892
2019-02-03 04:00:00,0.013588677488823198,0.013066806418470023,-0.023336484993452866,0.03659118124696548,0.5042272516668783,0.6173968855659653,0.8724656285219884,0.0049507413673004486,0.0049507413673004486
2019-02-03 08:00:00,0.016752314383930322,0.015274393464817182,-0.019192583455827417,0.03453463354840086,0.48691629241084305,0.4615964685267839,0.692997784697583,0.008765358106083365,0.008765358106083365
2019-02-03 12:00:00,0.0221089672576833,0.017627129731776714,-0.011712408256362883,0.02925302623688747,0.459531033821156,0.0,0.35966445136424957,0.014975250634438053,0.014975250634438053
2019-02-03 16:00:00,0.024982010618214145,0.01881876148122852,-0.007491582304472999,0.02616217198086128,0.44299406183364304,0.0,0.15386548950892778,0.018840799031477173,0.018840799031477173
2019-02-03 20:00:00,0.035333261845547526,0.031774106779365985,0.0012641359432912225,0.030014163231101416,0.39703660659879775,0.0,-1.6579330501069005e-16,0.030563563538025917,0.030563563538025917
2019-02-04 00:00:00,0.028044489412598406,0.025672128110951986,-0.00593385112076672,0.03129710378001852,0.4300736233806972,0.367569339872703,0.12252311329090083,0.024447769521442675,0.024447769521442675
2019-02-04 04:00:00,0.02742087651187175,0.02593557542750813,-0.006674944147694983,0.03229946552717601,0.42802293652994877,0.49582548890159656,0.2877982762580997,0.024941642139449938,0.024941642139449938
2019-02-04 08:00:00,0.029814100267506305,0.029158782810514206,-0.004819525286452797,0.033569776380788396,0.41263321056756025,0.33937048709644535,0.40092177195691475,0.028543056475021755,0.028543056475021755
2019-02-04 12:00:00,0.027211000912514605,0.027888050870363834,-0.0071791952602858755,0.03470786603749758,0.4218793990550809,0.751968394128558,0.5290547900421998,0.027052452264117344,0.027052452264117344
2019-02-04 16:00:00,0.02439052157410937,0.025746075761644782,-0.008205911806415611,0.033656814545391836,0.4336698630374809,1.0,0.6971129604083341,0.025227786096799543,0.025227786096799543
2019-02-04 20:00:00,0.02468459385217958,0.02617356699546547,-0.007935148657939095,0.03380048198814965,0.42697151057406946,0.6815865797569691,0.8111849912951754,0.026530456659297208,0.026530456659297208
