timestamp,ema50_dist_ltc_btc_30m,ema200_dist_ltc_btc_30m,lower_bb_dist_ltc_btc_30m,width_bb_ltc_btc_30m,rsi_ltc_btc_30m,stoch_rsi_fastk_ltc_btc_30m,stoch_rsi_fastd_ltc_btc_30m,kijun_dist_ltc_btc_30m,tenkan_dist_ltc_btc_30m
2019-02-03 16:30:00,0.0029604819129878113,0.019367847635142654,-0.0023522758088048157,0.021536892176078456,0.39359695503404935,0.0,0.09786403688498732,0.08714035268639764,0.0928637723007113
2019-02-03 17:00:00,0.0028443845830665726,0.0164217269811886,-0.00174708533944401,0.01803647293225171,0.3935969550340493,0.0,3.315866100213801e-16,0.08714035268639764,0.0928637723007113
2019-02-03 17:30:00,-0.002111438643912389,0.009006347262962233,-0.005825555143117889,0.014808351262578234,0.47859447291998947,0.8023523744216305,0.2674507914738772,0.08167453314180184,0.08736917709829672
2019-02-03 18:00:00,0.005007192642944691,0.015232490872394644,0.0008398605487942579,0.014277890685276856,0.3927020277996731,0.0,0.2674507914738772,0.08961240310077523,0.09534883720930232
2019-02-03 18:30:00,0.007312373975828512,0.01859509921040181,0.0015085277326032376,0.016916529676901305,0.36767993875575494,0.0,0.2674507914738772,0.09243523316062152,0.09818652849740928
2019-02-03 19:00:00,0.003130001951820116,0.014644868536995093,-0.002940874316745279,0.017483429872650433,0.42882213973688094,0.5512550852045315,0.1837516950681775,0.08803798121581163,0.09376612653524607
2019-02-03 19:30:00,0.005400531240980833,0.017410169835180955,-0.001631587320954364,0.018892707087288373,0.40299730407318074,0.3184196334912276,0.2898915728985867,0.09073978272115868,0.09648215209518884
2019-02-03 20:00:00,0.001306537404748953,0.01332065028188989,-0.005921639564660297,0.019171365277972443,0.4599165674384289,1.0000000000000002,0.6232249062319201,0.08635614179719697,0.09207543281121167
2019-02-03 20:30:00,0.002645244359069432,0.014739066161040926,-0.005028023849379393,0.019671574265406076,0.44356757902371763,0.8227495014918914,0.7137230449943733,0.08792569659442706,0.09365325077399356
2019-02-03 21:00:00,0.006434339780150289,0.018875559418267462,-0.002224435182436979,0.020925775754792427,0.4008225840785298,0.0,0.6075831671639641,0.09232203916692572,0.09807273857631338
2019-02-03 21:30:00,0.005481167390831709,0.017975771332293666,-0.003873472719744586,0.0216962604800059,0.41177938651107016,0.18541316407476438,0.3360542218555522,0.09153033754400486,0.09727686891695986
2019-02-03 22:00:00,0.0024735895721175183,0.014196953875761587,-0.006990676774790927,0.021111562764893413,0.45473140288217906,0.9122556263525051,0.36588959680909006,0.08837497418955187,0.09410489366095387
2019-02-03 22:30:00,0.0014824707321965391,0.012007151334233468,-0.007778167321855989,0.01974357103296664,0.46817396560752156,1.0,0.6992229301424234,0.08736462093862807,0.09308922124806585
2019-02-03 23:00:00,0.0016228714347805706,0.011056228488757425,-0.007435058572322517,0.018457867523780543,0.46542799265960755,0.9592291518662904,0.9571615927395988,0.08758898173939955,0.0933147632311977
2019-02-03 23:30:00,0.001063073744837384,0.008676746281477188,-0.007243461068030754,0.015908806421004503,0.47373826921111634,1.0,0.9864097172887637,0.08702825324809238,0.09275108269746335
2019-02-04 00:00:00,-0.0006616516409954087,0.006286244997738555,-0.00880811838940021,0.015113420453588104,0.5020803745557583,1.0,0.9864097172887637,0.08512609366958301,0.09083890890375712
2019-02-04 00:30:00,0.004431304905772704,0.010800804442524958,-0.0037643806014647785,0.014514121289453234,0.42766831400016,0.0,0.6666666666666669,0.09085264900662238,0.09659561258278138
2019-02-04 01:00:00,0.0006759296540528315,0.0058448304218849945,-0.0069788510404410475,0.012830956747079576,0.4856206106219011,0.7788024708500183,0.5929341569500063,0.08680412371134016,0.09252577319587618
2019-02-04 01:30:00,-4.389521899228477e-05,0.003648864481948344,-0.006904247195453683,0.010570316890843411,0.4963006890155869,0.9223286454236406,0.5670437054245531,0.08602039765117953,0.0917379210878746
2019-02-04 02:00:00,-0.0016231544239091455,0.0015148062854608568,-0.00827197999727769,0.009819963883641323,0.52079251155448,1.0,0.9003770387578863,0.08423326133909281,0.08994137611848174
2019-02-04 02:30:00,-0.008707664978742202,-0.003530922310482354,-0.01706932268747552,0.013679298830649025,0.6132028521787128,1.0,0.974109548474547,0.07615353205389952,0.08181910984075125
2019-02-04 03:00:00,-0.0034799878088872527,0.0022042636377364033,-0.012146804167183611,0.01442276727902925,0.5368413039428839,0.4014719658156691,0.8004906552718899,0.08167453314180184,0.08736917709829672
2019-02-04 03:30:00,-0.0057932178216156816,0.0001965451360503856,-0.014974971090404687,0.015284456329514107,0.5659463731367033,0.5957604396415862,0.6657441351524186,0.07890696960392996,0.08458704329137223
2019-02-04 04:00:00,-0.004587425821075408,0.0020568244212617603,-0.013920362993129043,0.01607252593005013,0.5510301507035641,0.3272105583079603,0.4414809879217387,0.0800122938223542,0.08569818666120255
2019-02-04 04:30:00,-0.004603445398164596,0.0024473151587658393,-0.013560702437266037,0.016097466284543265,0.5535644448731414,0.21899950062053533,0.38065683285669416,0.07979104783365742,0.0854757758885587
2019-02-04 05:00:00,-0.004716701067110973,0.002866209301432887,-0.013802109362870296,0.016759961295182115,0.5575984130352618,0.7131784829010407,0.41979618060984564,0.07945934876100735,0.08514233053450737
2019-02-04 05:30:00,-0.00335528878740321,0.004435963647080099,-0.012012342568547996,0.016510852452877697,0.5367075644294046,0.0,0.3107259945071922,0.08078736928439612,0.08647734262866513
2019-02-04 06:00:00,0.00022465222803091933,0.00810746989650113,-0.008354408881993014,0.01646391156930422,0.4801974852549644,0.0,0.23772616096701374,0.08467949377507966,0.09038995781458992
2019-02-04 06:30:00,0.0008094798263240666,0.00874808888032641,-0.007522926726511336,0.016261054392626303,0.4710412895627495,0.0,1.8947806286936004e-16,0.08534953155564717,0.0910635231133532
2019-02-04 07:00:00,0.0016695387390304184,0.009342254517219928,-0.005714884360583317,0.015029879409788909,0.45696607303126463,0.0,1.8947806286936004e-16,0.08635614179719697,0.09207543281121167
2019-02-04 07:30:00,-0.0009675775502204775,0.00639385793310332,-0.007380497193123725,0.013781153639841661,0.5031544823125094,0.5792268049092716,0.19307560163642404,0.08345323741007182,0.08915724563206551
