timestamp,ema50_dist_xrp_usd_6h,ema200_dist_xrp_usd_6h,upper_bb_dist_xrp_usd_6h,lower_bb_dist_xrp_usd_6h,width_bb_xrp_usd_6h,rsi_xrp_usd_6h,stoch_rsi_fastk_xrp_usd_6h,stoch_rsi_fastd_xrp_usd_6h,kijun_dist_xrp_usd_6h,tenkan_dist_xrp_usd_6h
2018-11-07 13:00:00,-10.45,-14.76,4.82,-21.93,29.26,70.12,0.0,2.41,-41.49,-42.37
2018-11-07 19:00:00,-10.7,-15.26,5.1,-22.17,29.81,71.24,8.04,5.09,-41.94,-42.81
2018-11-08 01:00:00,-6.12,-11.05,10.51,-17.65,29.2,57.3,0.0,2.68,-39.13,-40.04
2018-11-08 07:00:00,-5.4,-10.46,11.23,-16.25,28.18,56.0,0.0,2.68,-38.8,-39.72
2018-11-08 13:00:00,-4.28,-9.47,12.28,-14.34,26.9,53.58,0.0,-0.0,-38.19,-39.12
2018-11-08 19:00:00,-2.04,-7.36,14.55,-11.35,25.5,48.62,0.0,-0.0,-36.8,-37.75
2018-11-09 01:00:00,-5.22,-10.46,10.27,-12.87,23.44,55.67,81.22,27.07,-38.98,-39.9
2018-11-09 07:00:00,-2.84,-8.25,12.4,-9.37,21.45,50.64,27.4,36.21,-37.53,-38.47
2018-11-09 13:00:00,-3.71,-9.12,10.9,-9.2,19.93,52.69,57.68,55.43,-38.19,-39.12
2018-11-09 19:00:00,-2.92,-8.4,11.3,-7.5,18.45,51.17,36.25,40.44,-37.75,-38.69
2018-11-10 01:00:00,-3.63,-9.12,9.65,-6.81,16.23,53.04,47.67,47.2,-38.31,-39.24
2018-11-10 07:00:00,-3.42,-8.96,8.82,-4.96,13.51,52.85,91.98,58.63,-38.26,-39.19
2018-11-10 13:00:00,-4.59,-10.14,6.93,-5.35,12.18,55.96,100.0,79.88,-39.13,-40.04
2018-11-10 19:00:00,-3.27,-8.93,8.19,-3.94,11.88,52.68,31.42,74.47,-38.37,-39.3
2018-11-11 01:00:00,-2.64,-8.35,8.65,-3.7,12.05,51.29,0.0,43.81,-38.04,-38.97
2018-11-11 07:00:00,-2.48,-8.22,8.3,-3.83,11.87,51.14,0.0,10.47,-38.0,-38.94
2018-11-11 13:00:00,-2.09,-7.85,8.39,-3.77,11.88,50.25,0.0,-0.0,-37.81,-38.75
2018-11-11 19:00:00,-2.96,-8.69,5.8,-4.11,9.82,53.1,100.0,33.33,-38.43,-39.36
2018-11-12 01:00:00,-2.83,-8.6,5.2,-4.0,9.14,53.07,99.1,66.37,-38.43,-39.36
2018-11-12 07:00:00,-2.16,-7.97,4.88,-3.1,7.91,51.05,28.16,75.75,-38.06,-38.99
2018-11-12 13:00:00,-5.42,-11.14,0.6,-6.22,7.01,60.88,100.0,75.75,-40.26,-41.16
2018-11-12 19:00:00,-4.93,-10.75,-0.15,-5.18,5.17,59.75,88.49,72.22,-40.08,-40.98
2018-11-13 01:00:00,-4.93,-10.84,-0.02,-5.56,5.7,60.31,94.16,94.22,-40.21,-41.11
2018-11-13 07:00:00,-5.64,-11.6,-0.4,-6.78,6.62,62.84,100.0,94.22,-40.8,-41.69
2018-11-13 13:00:00,-4.97,-11.05,0.54,-6.38,7.14,60.76,32.59,75.58,-40.51,-41.4
2018-11-13 19:00:00,-2.94,-9.17,2.51,-4.04,6.59,53.2,0.0,44.2,-39.31,-40.22
2018-11-14 01:00:00,-3.12,-9.36,2.26,-4.33,6.66,54.17,10.07,14.22,-39.5,-40.41
2018-11-14 07:00:00,-0.8,-7.15,4.62,-1.94,6.47,46.63,0.0,3.36,-38.07,-39.01
2018-11-14 13:00:00,5.79,-0.76,12.98,2.93,9.32,33.08,0.0,3.36,-33.81,-34.81
2018-11-14 19:00:00,3.45,-2.79,11.0,0.02,10.4,38.96,27.86,9.29,-35.18,-36.16
2018-11-15 01:00:00,7.79,1.57,17.05,2.49,13.26,32.56,0.0,9.29,-32.27,-33.29
2018-11-15 07:00:00,8.67,2.7,19.26,1.68,15.91,31.18,0.0,9.29,-31.5,-32.53
2018-11-15 13:00:00,5.48,-0.1,16.07,-2.1,16.98,38.13,89.41,29.8,-33.36,-34.37
2018-11-15 19:00:00,1.46,-3.81,11.59,-6.06,17.17,46.46,100.0,63.14,-35.87,-36.84
2018-11-16 01:00:00,3.25,-1.97,13.65,-4.77,17.64,43.35,79.63,89.68,-34.65,-35.64
2018-11-16 07:00:00,3.64,-1.44,14.18,-4.81,18.14,42.51,74.14,84.59,-34.31,-35.3
2018-11-16 13:00:00,4.06,-0.88,14.78,-4.84,18.68,41.57,41.28,65.01,-33.94,-34.93
2018-11-16 19:00:00,3.33,-1.43,13.91,-5.83,18.97,42.94,27.96,47.79,-34.31,-35.31
2018-11-17 01:00:00,4.09,-0.53,14.7,-5.51,19.32,41.31,0.0,23.08,-33.72,-34.72
2018-11-17 07:00:00,2.58,-1.86,12.9,-7.1,19.43,44.75,100.0,42.65,-34.62,-35.61
2018-11-17 13:00:00,0.19,-4.1,9.48,-9.15,18.6,50.28,100.0,66.67,-36.14,-37.1
2018-11-17 19:00:00,-1.05,-5.27,7.37,-10.13,17.74,53.11,100.0,100.0,-36.96,-37.91
2018-11-18 01:00:00,-6.34,-10.48,1.45,-15.22,17.9,63.46,100.0,100.0,-40.49,-41.39
2018-11-18 07:00:00,-3.9,-8.22,3.33,-12.86,17.0,57.66,68.98,89.66,-39.04,-39.96
2018-11-18 13:00:00,-4.32,-8.69,2.31,-13.2,16.4,58.69,63.78,77.58,-39.42,-40.33
2018-11-18 19:00:00,-3.68,-8.15,2.77,-12.73,16.31,57.45,41.98,58.24,-39.11,-40.03
2018-11-19 01:00:00,1.65,-2.97,7.75,-7.69,15.43,46.39,0.0,35.25,-35.7,-36.67
2018-11-19 07:00:00,1.81,-2.73,7.59,-7.48,15.06,46.0,0.0,13.99,-35.55,-36.53
2018-11-19 13:00:00,-0.61,-5.01,5.22,-9.42,14.95,50.77,37.62,12.54,-37.1,-38.05
2018-11-19 19:00:00,2.7,-1.72,8.84,-6.33,14.98,44.85,0.0,12.54,-34.93,-35.91
2018-11-20 01:00:00,-0.34,-4.6,5.6,-8.43,14.23,50.4,93.63,43.75,-36.87,-37.82
2018-11-20 07:00:00,9.23,4.88,16.34,0.37,14.73,37.88,0.0,31.21,-30.56,-31.61
2018-11-20 13:00:00,8.4,4.36,16.16,-0.8,15.75,38.62,5.78,33.14,-30.88,-31.92
2018-11-20 19:00:00,10.65,6.87,19.61,0.03,17.83,36.13,0.0,1.93,-29.17,-30.24
2018-11-21 01:00:00,11.89,8.46,22.18,-0.1,20.06,34.62,0.0,1.93,-28.06,-29.15
2018-11-21 07:00:00,9.4,6.35,20.17,-3.02,21.36,38.03,85.09,28.36,-29.41,-30.48
2018-11-21 13:00:00,9.17,6.43,20.56,-3.84,22.52,37.88,81.48,55.53,-29.32,-30.39
2018-11-21 19:00:00,6.7,4.25,18.17,-6.34,23.14,41.69,100.0,88.86,-30.74,-31.79
2018-11-22 01:00:00,7.01,4.78,18.89,-6.39,23.79,40.95,89.49,90.32,-30.36,-31.41
2018-11-22 07:00:00,8.35,6.36,20.8,-5.78,24.72,38.87,25.9,71.8,-29.27,-30.33
2018-11-22 13:00:00,8.38,6.66,20.99,-6.35,25.47,38.41,13.72,43.04,-29.02,-30.09
2018-11-22 19:00:00,11.68,10.28,24.94,-4.45,26.66,34.15,0.0,13.21,-26.54,-27.65
2018-11-23 01:00:00,14.28,13.28,26.86,-2.81,26.49,31.21,0.0,4.57,-24.46,-25.6
2018-11-23 07:00:00,12.58,11.99,24.1,-4.62,26.18,33.47,29.58,9.86,-25.24,-26.36
2018-11-23 13:00:00,16.41,16.3,27.35,-1.95,25.99,29.57,0.0,9.86,-22.25,-23.42
2018-11-23 19:00:00,12.85,13.13,21.74,-4.65,24.31,35.04,100.0,43.19,-24.28,-25.42
2018-11-24 01:00:00,11.88,12.52,20.09,-5.66,24.02,35.93,100.0,66.67,-24.61,-25.74
2018-11-24 07:00:00,13.77,14.83,21.53,-4.36,23.85,33.48,61.39,87.13,-22.95,-24.12
2018-11-24 13:00:00,13.29,14.76,19.31,-4.27,21.93,33.41,60.3,73.9,-22.91,-24.07
2018-11-24 19:00:00,20.53,22.71,26.92,0.77,22.96,26.93,0.0,40.56,-17.41,-18.66
2018-11-25 01:00:00,28.76,31.96,35.43,5.91,24.47,22.23,0.0,20.1,-10.97,-12.31
2018-11-25 07:00:00,25.66,29.56,33.68,1.21,27.65,25.15,25.95,8.65,-12.39,-13.71
2018-11-25 13:00:00,29.92,34.86,39.91,1.99,31.35,22.73,4.52,10.16,-8.57,-9.95
2018-11-25 19:00:00,15.93,20.81,24.8,-9.31,31.66,39.22,100.0,43.49,-17.95,-19.19
2018-11-26 01:00:00,16.57,21.95,25.6,-9.22,32.18,38.26,94.36,66.3,-17.02,-18.28
2018-11-26 07:00:00,14.78,20.51,23.22,-10.67,31.89,39.7,100.0,98.12,-17.86,-19.1
2018-11-26 13:00:00,20.34,26.95,29.02,-6.9,32.35,35.12,73.01,89.12,-13.29,-14.6
2018-11-26 19:00:00,18.99,26.08,26.5,-7.91,31.49,35.81,15.11,62.71,-13.71,-15.01
2018-11-27 01:00:00,19.21,26.87,25.48,-7.53,30.29,35.11,0.0,29.37,-12.98,-14.29
2018-11-27 07:00:00,21.25,29.66,26.59,-5.94,29.49,33.14,0.0,5.04,-10.86,-12.21
2018-11-27 13:00:00,19.9,28.8,23.72,-6.55,27.88,33.87,27.38,9.13,-11.26,-12.6
2018-11-27 19:00:00,15.24,24.22,17.81,-9.63,26.35,39.47,100.0,42.46,-14.24,-15.54
2018-11-28 01:00:00,10.51,19.39,12.28,-12.78,25.12,45.21,100.0,75.79,-17.44,-18.69
2018-11-28 07:00:00,9.7,18.75,10.37,-12.63,23.26,45.78,100.0,100.0,-17.75,-19.0
2018-11-28 13:00:00,5.9,14.75,6.44,-15.34,22.79,50.63,100.0,100.0,-20.42,-21.62
2018-11-28 19:00:00,5.57,14.49,5.4,-15.0,21.43,50.78,100.0,100.0,-20.5,-21.7
2018-11-29 01:00:00,7.3,16.53,6.01,-12.69,19.35,47.88,48.02,82.67,-18.97,-20.19
2018-11-29 07:00:00,6.41,15.69,4.52,-12.79,18.06,48.84,61.35,69.79,-19.44,-20.66
2018-11-29 13:00:00,8.71,18.4,5.86,-10.05,16.24,45.12,0.0,36.46,-17.43,-18.68
2018-11-29 19:00:00,7.56,17.3,5.12,-10.76,16.34,46.51,24.52,28.62,-18.08,-19.31
2018-11-30 01:00:00,7.91,17.86,5.83,-9.51,15.63,45.51,10.52,11.68,-17.56,-18.8
2018-11-30 07:00:00,12.93,23.68,11.23,-4.7,15.43,38.64,0.0,11.68,-13.32,-14.63
2018-11-30 13:00:00,10.71,21.51,8.87,-4.94,13.54,41.61,37.73,16.08,-14.69,-15.98
2018-11-30 19:00:00,11.03,22.13,9.42,-4.54,13.63,40.68,25.92,21.22,-14.1,-15.39
2018-12-01 01:00:00,11.98,23.48,10.77,-3.71,13.98,38.96,4.62,22.76,-12.98,-14.29
2018-12-01 07:00:00,7.26,18.41,6.22,-7.53,13.84,46.67,100.0,43.52,-16.42,-17.69
2018-12-01 13:00:00,6.19,17.34,5.52,-7.9,13.58,48.03,100.0,68.21,-17.06,-18.31
2018-12-01 19:00:00,6.38,17.66,6.03,-7.23,13.34,47.31,92.09,97.36,-16.71,-17.97
2018-12-02 01:00:00,6.6,18.01,6.49,-6.39,12.87,46.5,83.11,91.73,-16.33,-17.59
2018-12-02 07:00:00,7.9,19.62,7.74,-4.12,11.65,43.83,0.0,58.4,-15.05,-16.33
2018-12-02 13:00:00,6.96,18.7,6.67,-3.81,10.33,45.19,32.55,38.55,-15.57,-16.84
2018-12-02 19:00:00,6.69,18.52,6.62,-3.6,10.06,45.19,39.1,23.88,-15.57,-16.84
2018-12-03 01:00:00,9.22,21.53,9.57,-1.53,10.67,40.27,0.0,23.88,-13.27,-14.58
2018-12-03 07:00:00,8.84,21.29,9.5,-2.04,11.12,40.32,0.86,13.32,-13.28,-14.59
2018-12-03 13:00:00,11.54,24.58,12.24,0.06,11.47,35.64,0.0,0.29,-10.75,-12.1
2018-12-03 19:00:00,11.7,25.04,12.22,-0.01,11.53,34.8,0.0,0.29,-10.24,-11.6
2018-12-04 01:00:00,13.64,27.56,14.69,0.95,12.74,31.69,0.0,-0.0,-8.24,-9.62
2018-12-04 07:00:00,7.87,21.23,8.29,-3.83,11.86,43.84,100.0,33.33,-12.63,-13.95
2018-12-04 13:00:00,8.33,21.92,8.66,-3.34,11.7,42.58,89.67,63.22,-11.98,-13.31
2018-12-04 19:00:00,8.58,22.36,8.59,-2.95,11.22,41.64,81.89,90.52,-11.5,-12.84
2018-12-05 01:00:00,8.72,22.69,8.47,-2.67,10.82,40.83,75.22,82.26,-11.1,-12.44
2018-12-05 07:00:00,8.93,23.11,9.08,-2.51,11.22,39.87,0.0,52.37,-10.63,-11.98
2018-12-05 13:00:00,11.23,25.96,11.96,-0.89,12.17,35.66,0.0,25.07,-8.36,-9.75
2018-12-05 19:00:00,11.78,26.86,13.18,-0.92,13.28,34.25,0.0,-0.0,-7.51,-8.91
2018-12-06 01:00:00,9.93,24.97,11.77,-2.75,13.89,37.99,56.84,18.95,-8.71,-10.09
2018-12-06 07:00:00,10.5,25.85,12.3,-2.4,14.01,36.43,38.76,31.87,-7.88,-9.27
2018-12-06 13:00:00,13.54,29.64,15.47,-0.21,14.57,31.61,0.0,31.87,-4.88,-6.32
2018-12-06 19:00:00,19.86,37.4,23.14,3.49,17.34,25.11,0.0,12.92,1.08,-0.44
2018-12-07 01:00:00,18.98,36.92,22.95,1.43,19.19,25.32,1.65,0.55,1.0,-0.52
2018-12-07 07:00:00,21.1,39.95,26.25,1.56,21.68,23.17,0.0,0.55,3.53,1.97
2018-12-07 13:00:00,23.07,42.87,29.24,1.47,24.07,21.35,0.0,0.55,6.02,4.42
2018-12-07 19:00:00,18.44,38.0,24.22,-2.92,24.53,29.45,100.0,33.33,2.68,1.13
2018-12-08 01:00:00,15.0,34.35,20.43,-5.98,24.63,35.05,100.0,66.67,0.23,-1.29
2018-12-08 07:00:00,16.01,35.94,21.25,-5.41,24.7,33.35,87.54,95.85,1.68,0.15
2018-12-08 13:00:00,16.23,36.61,21.64,-5.64,25.26,32.46,81.08,89.54,2.45,0.91
2018-12-08 19:00:00,14.08,34.4,19.34,-7.54,25.38,35.79,100.0,89.54,1.06,-0.47
2018-12-09 01:00:00,13.89,34.51,19.33,-7.87,25.73,35.33,86.15,89.08,1.4,-0.13
2018-12-09 07:00:00,13.42,34.25,17.95,-7.97,24.69,35.24,83.32,89.82,1.46,-0.07
2018-12-09 13:00:00,8.42,28.45,11.73,-11.42,23.11,45.57,100.0,89.82,-2.7,-4.17
2018-12-09 19:00:00,9.98,30.48,12.26,-9.5,21.46,42.4,69.32,84.22,-0.93,-2.43
2018-12-10 01:00:00,10.02,30.7,11.11,-8.71,19.58,41.71,62.6,77.31,-0.53,-2.03
2018-12-10 07:00:00,10.88,31.93,10.66,-7.14,17.49,39.69,43.08,58.34,0.65,-0.87
2018-12-10 13:00:00,12.91,34.63,11.93,-4.94,16.3,36.1,0.0,35.23,2.97,1.42
2018-12-10 19:00:00,11.51,33.18,9.74,-5.51,14.94,38.27,34.52,25.87,2.12,0.58
2018-12-11 01:00:00,9.03,30.35,5.76,-6.37,12.16,43.13,100.0,44.84,0.19,-1.33
2018-12-11 07:00:00,11.53,33.56,6.44,-2.79,9.06,38.56,35.0,56.51,2.91,1.36
2018-12-11 13:00:00,12.1,34.5,6.1,-1.42,7.34,37.08,14.0,49.66,3.9,2.33
2018-12-11 19:00:00,11.03,33.42,5.47,-2.14,7.49,38.55,24.28,24.42,3.33,1.77
2018-12-12 01:00:00,9.86,32.18,4.67,-2.91,7.52,40.43,55.37,31.21,2.61,1.07
2018-12-12 07:00:00,7.61,29.54,2.89,-4.42,7.37,45.16,100.0,59.88,0.8,-0.72
2018-12-12 13:00:00,6.54,28.29,1.92,-4.37,6.37,47.07,100.0,85.12,0.05,-1.46
2018-12-12 19:00:00,6.59,28.39,2.3,-3.94,6.29,46.37,91.76,97.25,0.35,-1.17
2018-12-13 01:00:00,7.71,29.81,3.58,-2.7,6.25,43.31,43.31,78.36,1.69,0.16
2018-12-13 07:00:00,7.37,29.47,3.54,-2.73,6.24,43.42,2.84,45.97,1.66,0.12
2018-12-13 13:00:00,6.49,28.45,2.97,-3.17,6.15,45.21,50.41,32.19,1.08,-0.45
2018-12-13 19:00:00,8.45,30.92,5.21,-1.31,6.4,40.12,0.0,17.75,3.27,1.71
2018-12-14 01:00:00,9.01,31.72,6.2,-0.82,6.84,38.3,0.0,16.8,4.15,2.58
2018-12-14 07:00:00,9.83,32.86,7.58,-0.28,7.58,36.03,0.0,-0.0,5.32,3.73
2018-12-14 13:00:00,12.3,36.1,10.25,1.55,8.22,31.3,0.0,-0.0,8.17,6.54
2018-12-14 19:00:00,10.53,34.13,8.71,-0.24,8.59,35.38,46.26,15.42,6.87,5.26
2018-12-15 01:00:00,9.91,33.53,8.21,-0.87,8.77,36.06,67.91,38.06,6.66,5.05
2018-12-15 07:00:00,10.28,34.15,8.91,-0.75,9.28,34.64,70.23,61.47,7.43,5.81
2018-12-15 13:00:00,11.7,36.1,11.1,0.03,10.49,31.52,4.48,47.54,9.29,7.64
2018-12-15 19:00:00,10.1,34.3,9.91,-1.61,11.06,35.43,86.24,53.65,8.12,6.49
2018-12-16 01:00:00,6.82,30.33,6.43,-4.31,10.62,44.46,100.0,63.57,5.17,3.58
2018-12-16 07:00:00,6.72,30.25,6.49,-4.26,10.63,44.05,96.86,94.37,5.35,3.76
2018-12-16 13:00:00,7.68,31.48,7.72,-3.34,10.82,41.2,74.84,90.56,6.6,4.99
2018-12-16 19:00:00,7.91,31.84,8.18,-3.13,11.04,40.01,50.71,74.13,7.15,5.53
2018-12-17 01:00:00,7.1,30.88,7.46,-3.8,11.05,41.74,38.89,54.81,6.63,5.02
2018-12-17 07:00:00,5.57,29.0,5.63,-4.9,10.49,45.99,100.0,63.2,5.33,3.74
2018-12-17 13:00:00,-0.79,20.98,-0.49,-10.82,10.96,61.87,100.0,79.63,-1.05,-2.54
2018-12-17 19:00:00,-6.62,13.4,-4.3,-17.87,15.26,71.6,100.0,100.0,-7.13,-8.53
2018-12-18 01:00:00,-6.99,12.49,-2.82,-19.65,18.95,72.46,100.0,100.0,-7.78,-9.17
2018-12-18 07:00:00,-6.26,12.93,-0.69,-20.0,21.54,70.79,93.69,97.9,-7.31,-8.71
2018-12-18 13:00:00,-7.25,11.26,-0.34,-21.86,24.2,72.66,100.0,97.9,-8.58,-9.96
2018-12-18 19:00:00,-11.48,5.58,-2.54,-27.07,28.79,78.44,100.0,97.9,-13.21,-14.52
2018-12-19 01:00:00,-15.03,0.6,-3.55,-32.01,34.62,82.36,100.0,100.0,-17.3,-18.55
2018-12-19 07:00:00,-15.83,-1.1,-1.87,-34.21,39.46,83.54,100.0,100.0,-18.7,-19.93
2018-12-19 13:00:00,-14.48,-0.2,1.54,-33.72,42.02,80.47,71.77,90.59,-17.97,-19.21
2018-12-19 19:00:00,-8.18,6.69,9.67,-28.37,41.96,62.64,0.0,57.26,-12.25,-13.58
2018-12-20 01:00:00,-8.27,6.13,10.12,-27.84,41.65,63.23,2.81,24.86,-12.66,-13.98
2018-12-20 07:00:00,-14.35,-1.56,4.05,-32.55,42.69,71.39,41.88,14.9,-19.0,-20.22
2018-12-20 13:00:00,-13.15,-0.79,6.21,-30.85,42.26,69.63,39.21,27.97,-18.37,-19.6
2018-12-20 19:00:00,-13.21,-1.46,6.67,-30.01,41.53,70.34,87.9,56.33,-18.93,-20.16
2018-12-21 01:00:00,-9.4,2.4,11.39,-25.79,40.07,61.82,0.0,42.37,-15.74,-17.01
2018-12-21 07:00:00,-10.91,0.19,9.54,-25.77,38.42,64.42,27.15,38.35,-17.56,-18.8
2018-12-21 13:00:00,-8.25,2.78,12.22,-21.59,35.47,59.29,0.0,9.05,-15.41,-16.68
2018-12-21 19:00:00,-6.83,4.02,12.89,-17.87,31.54,56.99,0.0,9.05,-14.35,-15.64
2018-12-22 01:00:00,-4.81,5.98,13.77,-13.15,26.83,53.56,0.0,-0.0,-12.68,-14.0
2018-12-22 07:00:00,-6.77,3.46,9.5,-11.68,21.41,57.0,31.66,10.55,-14.73,-16.02
2018-12-22 13:00:00,-5.51,4.57,9.59,-8.27,17.75,54.94,24.07,18.58,-13.78,-15.08
2018-12-22 19:00:00,-7.44,2.08,6.75,-9.26,16.22,58.45,100.0,51.91,-15.82,-17.09
2018-12-23 01:00:00,-9.08,-0.14,4.34,-10.06,14.83,61.48,100.0,74.69,-17.64,-18.89
2018-12-23 07:00:00,-10.46,-2.11,2.14,-10.44,13.12,64.13,100.0,100.0,-19.29,-20.51
2018-12-23 13:00:00,-7.64,0.63,4.41,-6.41,10.93,58.23,35.87,78.62,-17.02,-18.28
2018-12-23 19:00:00,-7.69,0.23,4.04,-6.35,10.5,58.81,9.84,48.57,-17.35,-18.6
2018-12-24 01:00:00,-19.69,-13.54,-6.29,-22.05,18.36,74.35,100.0,48.57,-28.82,-29.89
2018-12-24 07:00:00,-19.1,-13.61,-3.7,-23.79,23.29,74.53,100.0,69.95,-28.99,-30.06
2018-12-24 13:00:00,-16.0,-10.88,0.84,-22.02,25.57,68.23,61.36,87.12,-26.84,-27.94
2018-12-24 19:00:00,-12.35,-7.47,5.33,-18.46,25.46,61.55,17.44,59.6,-24.09,-25.24
2018-12-25 01:00:00,-5.04,0.04,13.77,-11.15,24.6,50.83,0.0,26.26,-17.94,-19.18
2018-12-25 07:00:00,-5.53,-0.71,12.89,-11.85,24.61,51.68,3.6,7.01,-18.56,-19.79
2018-12-25 13:00:00,-3.84,0.89,14.68,-10.52,24.69,49.72,0.0,1.2,-17.24,-18.49
2018-12-25 19:00:00,-6.73,-2.41,10.99,-13.41,24.7,53.69,33.51,12.37,-19.96,-21.17
2018-12-26 01:00:00,-7.65,-3.66,9.75,-14.16,24.45,55.23,100.0,44.5,-21.02,-22.21
2018-12-26 07:00:00,-3.85,0.14,14.09,-10.75,24.42,50.07,6.25,46.59,-17.91,-19.15
2018-12-26 13:00:00,-2.67,1.24,15.34,-9.54,24.18,48.69,0.0,35.42,-16.99,-18.24
2018-12-26 19:00:00,-4.84,-1.21,12.51,-11.18,23.53,51.87,48.64,18.3,-19.01,-20.24
2018-12-27 01:00:00,-0.95,2.76,16.86,-7.03,22.77,46.87,0.0,16.21,-15.73,-17.01
2018-12-27 07:00:00,-1.27,2.35,16.35,-7.16,22.48,47.38,10.28,19.64,-16.05,-17.32
2018-12-27 13:00:00,-0.44,3.16,17.21,-6.1,22.09,46.34,0.0,3.43,-15.36,-16.64
2018-12-27 19:00:00,5.98,9.97,25.68,-1.17,23.92,39.28,0.0,3.43,-9.69,-11.06
2018-12-28 01:00:00,4.03,8.04,23.9,-3.95,25.32,41.72,30.12,10.04,-11.21,-12.55
2018-12-28 07:00:00,3.11,7.14,23.05,-5.7,26.46,42.86,44.15,24.76,-11.89,-13.22
2018-12-28 13:00:00,-5.09,-1.58,13.1,-13.22,26.34,54.05,100.0,58.09,-19.07,-20.29
2018-12-28 19:00:00,-5.31,-2.01,12.68,-13.46,26.25,54.59,100.0,81.38,-19.44,-20.66
2018-12-29 01:00:00,-4.08,-0.9,11.63,-11.62,23.25,52.97,87.38,95.79,-18.54,-19.77
2018-12-29 07:00:00,-3.21,-0.13,9.53,-9.54,19.08,51.83,76.47,87.95,-17.91,-19.15
2018-12-29 13:00:00,-2.63,0.34,7.6,-7.92,15.55,51.09,0.0,54.62,-17.52,-18.76
2018-12-29 19:00:00,-1.25,1.7,7.42,-6.02,13.34,49.0,0.0,25.49,-16.39,-17.65
2018-12-30 01:00:00,-0.47,2.45,8.11,-5.44,13.37,47.84,0.0,0.0,-15.75,-17.02
2018-12-30 07:00:00,-1.85,0.95,6.37,-6.85,13.25,50.31,62.0,20.67,-16.98,-18.23
2018-12-30 13:00:00,-1.17,1.58,7.0,-6.3,13.25,49.21,42.2,34.73,-16.44,-17.71
2018-12-30 19:00:00,-2.75,-0.16,4.82,-7.81,12.82,52.25,100.0,68.06,-17.87,-19.11
2018-12-31 01:00:00,0.46,3.12,7.42,-4.62,11.87,46.61,0.0,47.4,-15.15,-16.43
2018-12-31 07:00:00,1.97,4.71,8.93,-3.42,12.02,44.2,0.0,33.33,-13.8,-15.11
2018-12-31 13:00:00,1.31,4.05,8.18,-4.2,12.13,45.34,14.23,4.74,-14.31,-15.61
2018-12-31 19:00:00,2.65,5.49,9.27,-3.1,12.0,43.07,0.0,4.74,-13.09,-14.4
2019-01-01 01:00:00,1.79,4.62,8.39,-4.04,12.17,44.69,45.76,20.0,-13.76,-15.06
2019-01-01 07:00:00,1.37,4.22,7.93,-4.54,12.27,45.45,100.0,48.59,-14.06,-15.36
2019-01-01 13:00:00,1.62,4.49,8.23,-4.4,12.4,44.87,75.56,73.77,-13.8,-15.1
2019-01-01 19:00:00,-1.78,0.91,4.23,-6.6,10.96,52.44,100.0,91.85,-16.75,-18.0
2019-01-02 01:00:00,-0.69,1.98,5.1,-4.8,9.88,50.12,70.07,81.88,-15.85,-17.12
2019-01-02 07:00:00,-1.99,0.56,3.48,-5.38,8.94,53.02,100.0,90.02,-17.01,-18.26
2019-01-02 13:00:00,-3.34,-0.96,1.72,-6.73,8.66,56.09,100.0,90.02,-18.27,-19.51
2019-01-02 19:00:00,-3.83,-1.61,0.86,-7.26,8.39,57.42,100.0,100.0,-18.82,-20.05
2019-01-03 01:00:00,-1.83,0.36,2.63,-5.31,8.04,52.42,31.5,77.17,-17.2,-18.45
2019-01-03 07:00:00,-0.42,1.77,3.84,-3.94,7.79,49.18,0.0,43.83,-16.01,-17.28
2019-01-03 13:00:00,1.16,3.4,5.32,-2.5,7.71,45.74,0.0,10.5,-14.64,-15.93
2019-01-03 19:00:00,1.26,3.52,5.41,-2.51,7.81,45.43,0.0,0.0,-14.52,-15.81
2019-01-04 01:00:00,0.4,2.63,4.5,-3.37,7.83,47.61,31.18,10.39,-15.23,-16.51
2019-01-04 07:00:00,1.86,4.16,5.95,-2.11,7.91,44.19,0.0,10.39,-13.93,-15.23
2019-01-04 13:00:00,2.21,4.56,6.33,-1.95,8.1,43.26,0.0,10.39,-13.56,-14.87
2019-01-04 19:00:00,0.72,3.04,4.4,-3.3,7.66,47.3,92.75,30.92,-14.8,-16.08
2019-01-05 01:00:00,-0.54,1.71,3.12,-4.5,7.68,50.71,100.0,64.25,-15.88,-17.15
2019-01-05 07:00:00,0.74,3.01,4.46,-3.12,7.53,47.35,54.95,82.57,-14.78,-16.06
2019-01-05 13:00:00,0.39,2.65,4.12,-3.36,7.46,48.27,67.35,74.1,-15.06,-16.34
2019-01-05 19:00:00,2.67,5.04,6.6,-1.07,7.47,42.57,0.0,40.76,-13.04,-14.35
2019-01-06 01:00:00,2.04,4.43,6.05,-1.65,7.54,44.17,19.64,29.0,-13.5,-14.81
2019-01-06 07:00:00,1.41,3.81,5.46,-2.21,7.55,45.89,58.21,25.95,-13.99,-15.28
2019-01-06 13:00:00,-2.15,0.08,1.87,-5.54,7.55,55.67,100.0,59.28,-17.08,-18.33
2019-01-06 19:00:00,-1.59,0.57,2.37,-5.07,7.53,54.2,88.82,82.34,-16.66,-17.92
2019-01-07 01:00:00,-1.05,1.08,2.93,-4.57,7.56,52.69,74.14,87.65,-16.24,-17.5
2019-01-07 07:00:00,-0.22,1.89,3.6,-3.78,7.39,50.26,44.73,69.23,-15.54,-16.82
