timestamp,ema50_dist_xrp_usd_12h,ema200_dist_xrp_usd_12h,lower_bb_dist_xrp_usd_12h,width_bb_xrp_usd_12h,rsi_xrp_usd_12h,stoch_rsi_fastk_xrp_usd_12h,stoch_rsi_fastd_xrp_usd_12h,kijun_dist_xrp_usd_12h,tenkan_dist_xrp_usd_12h
2018-10-24 02:00:00,-0.006225763280798935,0.06391874778667539,-0.0770438281311916,0.14189375941421545,0.5050914220615234,1.0,0.33333333333333387,-0.26057333847538244,-0.32258859322106526
2018-10-24 14:00:00,-0.017900488243355883,0.043440943169192,-0.070679433351994,0.11569606964985932,0.5277543707101409,1.0,0.6666666666666673,-0.26980365605958023,-0.33104476980365605
2018-10-25 02:00:00,-0.0006215616790796741,0.04648656717242394,-0.02986798294920545,0.07572532626544284,0.49405734101175297,0.7003150705531916,0.9001050235177313,-0.2569755425421978,-0.3192925421977265
2018-10-25 14:00:00,0.004598856012515196,0.05098783887051872,-0.025952123038663122,0.07598874558869295,0.48386397533268666,0.6096602531494293,0.769991774567541,-0.25295467336248323,-0.31560890081821724
2018-10-26 02:00:00,-0.0055682731256732065,0.03980645415617601,-0.033769736862200306,0.07335477998391389,0.5051082668613284,0.48403053437870297,0.5980019526937752,-0.26068421841862865,-0.32269017373235365
2018-10-26 14:00:00,-0.0014452282061752086,0.04352415414365862,-0.03047001463278387,0.07351433558008653,0.4964516892651063,0.2867988274921246,0.46016320500675284,-0.25766277344002064,-0.3199221354670797
2018-10-27 02:00:00,-0.004760986516432308,0.03674427280682213,-0.033509892783243345,0.07014073469449794,0.5043478087383502,0.9642041194005951,0.5783444937571415,-0.2602722109098704,-0.32231272103740227
2018-10-27 14:00:00,0.0035696576372155064,0.04088037543222445,-0.024646398648323298,0.06499917651925469,0.48468397099225313,0.03859839987890282,0.42986711559054136,-0.2539720282743564,-0.31654093080564627
2018-10-28 02:00:00,0.007322102993119195,0.037756535413437264,-0.018451055218101864,0.0556702204622373,0.4752634703311297,0.0,0.3342675064264998,-0.2509603906673902,-0.313781877373847
2018-10-28 14:00:00,0.010005800682048704,0.033867004258686606,-0.013178625280150902,0.04656396308135282,0.46784005800647693,0.0,0.012866133292968176,-0.2486611224800802,-0.31167544738102504
2018-10-29 02:00:00,-0.00013238844745933065,0.023000592381018592,-0.023235506174120624,0.0462415299417379,0.49586639160125984,0.7676817397110801,0.25589391323702726,-0.25620689655172424,-0.31858836206896557
2018-10-29 14:00:00,0.018745643378143884,0.04350406927750039,-0.006570478102709054,0.04916659786765969,0.4472067665179233,0.0,0.25589391323702726,-0.24159451500900986,-0.3052015118885423
2018-10-30 02:00:00,0.03870042077871916,0.06922414728440951,0.0075440961407777785,0.0594000330454819,0.402398466388356,0.0,0.25589391323702726,-0.22556323489812402,-0.2905147652813931
2018-10-30 14:00:00,0.02766732429731311,0.05910940567024303,-0.0060033669531083245,0.06342855302694103,0.4303895138766683,0.29947222455782,0.09982407485260725,-0.23294734736514577,-0.2972795768230614
2018-10-31 02:00:00,0.03247659613846632,0.0648886455295945,-0.0044964798988641475,0.06735137765117478,0.41728915485036744,0.15931335191289422,0.15292852549023864,-0.2283682869024729,-0.2930845593167285
2018-10-31 14:00:00,0.034518752396959895,0.06665149004860749,-0.0051444348407642115,0.06965382408757574,0.40979287807105924,0.16502325822050007,0.20793627823040534,-0.22578908405680065,-0.29072167261143644
2018-11-01 02:00:00,0.015534093094854207,0.046383746893702726,-0.023947538705433424,0.06955105462845733,0.46564418623540105,1.0,0.44144553671113196,-0.2395222775549778,-0.3033030717024371
2018-11-01 14:00:00,0.01585028620068818,0.046365433920683374,-0.02420129267363258,0.06979327261811508,0.46312312941680145,0.9548612753853247,0.7066281778686089,-0.23880103222391325,-0.3026423167692275
2018-11-02 02:00:00,-0.0009870180484882196,0.0291234620008618,-0.0403716997191127,0.06988822138389036,0.5136394580539119,1.0,0.9849537584617754,-0.2514477822362,-0.3142283917145646
2018-11-02 14:00:00,-0.006001278826648138,0.023688404986547784,-0.041721156502221635,0.06600468452623558,0.5288471955056981,1.0,0.9849537584617754,-0.25538846577056684,-0.3178385725689875
2018-11-03 02:00:00,-0.004052656439565316,0.024438700160573923,-0.0397977110973301,0.06473353277685118,0.5228580751360257,0.9088747740961162,0.969624924698706,-0.2540526520555052,-0.3166147927203563
2018-11-03 14:00:00,0.007851498660929268,0.03236080061738189,-0.026770602608410354,0.058966585780578874,0.48303956613643984,0.3030311102891885,0.7373019614617689,-0.2448966196258615,-0.3082266710425555
2018-11-04 02:00:00,0.007861498233445063,0.03123681446902271,-0.026647188730348104,0.05775147437275706,0.48198263753798753,0.0,0.40396862812843554,-0.2446487196323046,-0.3079995622674546
2018-11-04 14:00:00,0.00882649480691633,0.031718262059605706,-0.025737547617351808,0.05728450853320648,0.47748209666163793,0.0,0.10101037009639677,-0.24365548980933593,-0.30708963401271094
2018-11-05 02:00:00,-0.019932821220276398,0.0029353927507964617,-0.05506269023207577,0.05955017790215662,0.5755161828932693,1.0,0.3333333333333339,-0.2658270932607216,-0.32740171885636493
2018-11-05 14:00:00,-0.009252850484543718,0.013571823643184988,-0.04516321640743115,0.059677690734240375,0.537012303318943,0.6072398789605613,0.5357466263201878,-0.2581095896300437,-0.32033147746082247
2018-11-06 02:00:00,-0.07763369789406671,-0.03710363562880392,-0.129691338443792,0.10101183610725553,0.6980884005387419,1.0,0.869079959653521,-0.31168727562824095,-0.369415636218588
2018-11-06 14:00:00,-0.13244418772238642,-0.06033049364826071,-0.2123849159188691,0.1760618060426306,0.7783898787117522,1.0,0.869079959653521,-0.35662354125498685,-0.41058312516311846
2018-11-07 02:00:00,-0.1548644926885534,-0.05375598234765666,-0.2592306795124727,0.24359581814732523,0.8073515319459891,1.0,1.0000000000000007,-0.3779379956741168,-0.4301099495313626
2018-11-07 14:00:00,-0.12553135697605733,-0.004916446720051204,-0.24491019646155565,0.2742514035041471,0.7219424599877933,0.684067042759731,0.8946890142532442,-0.36011866135162696,-0.41378511170853804
2018-11-08 02:00:00,-0.12290772867508992,0.011387827861019328,-0.2517979382469073,0.2991444400327224,0.7249442477042475,0.24579056832453394,0.6432858703614223,-0.36186971876560114,-0.41538930902501714
2018-11-08 14:00:00,-0.07252777799056365,0.07386920367626604,-0.2078379031247054,0.30193181295266,0.5952369019689417,0.0,0.30995253702808884,-0.32736946734491035,-0.3837825722582784
2018-11-09 02:00:00,-0.04053858041053715,0.11162417944804592,-0.17425601263377877,0.295122214743432,0.5348648903616826,0.0,0.08193018944151186,-0.305369938008212,-0.363628129780211
2018-11-09 14:00:00,-0.04965846694140563,0.10208385794837205,-0.17672975593516183,0.2896232060294755,0.552433894847713,0.09242983947155921,0.03080994649052029,-0.3134399618047268,-0.3710213256942787
2018-11-10 02:00:00,-0.05096894919339123,0.10071965214445044,-0.17089289984505207,0.2814890524922766,0.5579757915654255,0.12158553946545612,0.07133845964567233,-0.31588962892483363,-0.37326554075483676
2018-11-10 14:00:00,-0.05635647101096497,0.09389132232655406,-0.1673439373481812,0.27119526019617507,0.5710675954170475,0.599660407058756,0.271225261998591,-0.3214313802595361,-0.3783425088478176
2018-11-11 02:00:00,-0.05574793267727529,0.0942076439848647,-0.16013502376896582,0.2630125312724177,0.5740355467156811,1.0,0.5737486488414045,-0.322630029440628,-0.37944062806673207
2018-11-11 14:00:00,-0.04818825903468704,0.10128749852782715,-0.14527367819218961,0.2521057613771959,0.5601227464175862,0.35593812995730134,0.6518661790053529,-0.31861796643632767,-0.3757650542941757
2018-11-12 02:00:00,-0.05264563282435297,0.09500141088456004,-0.14295843386314955,0.24380594848460604,0.5732659064899794,0.9520764657679426,0.7693381985750818,-0.32334718845580745,-0.3800976394008314
2018-11-12 14:00:00,-0.04501509440034723,0.10205385436565906,-0.12950286213778128,0.2347789409914426,0.5575550746371912,0.0,0.4360048652417485,-0.31920937389040116,-0.376306860772478
2018-11-13 02:00:00,-0.07317301643074203,0.06865856622727406,-0.14872650126916054,0.22645079111294206,0.6194702042992214,1.0,0.6506921552559813,-0.3414117512356163,-0.3966471385226037
2018-11-13 14:00:00,-0.08104774536271109,0.057123603047068094,-0.1465227697608653,0.213175216151942,0.6397987087169349,1.0000000000000002,0.6666666666666673,-0.3493580679825802,-0.4039270026205154
2018-11-14 02:00:00,-0.05559942754801528,0.08006389258153357,-0.10958184843603047,0.19248664719480216,0.5726245902845849,0.1832301772169043,0.7277433924056353,-0.33294677026556885,-0.3888921102477869
2018-11-14 14:00:00,-0.034988312917125564,0.09418894249735166,-0.07366752575837465,0.16615163478607264,0.5257091745531753,0.0,0.394410059072302,-0.3193973337540428,-0.37647905655912284
2018-11-15 02:00:00,0.009634270825773728,0.14162998646927183,-0.02388312385368363,0.15631057067749207,0.44044063033712355,0.0,0.061076725738968635,-0.2876486129458389,-0.34739308124174384
2018-11-15 14:00:00,0.06446787819404887,0.20956487221929865,0.027233487256257183,0.16302889725454844,0.3665305330597412,0.0,5.329070518200751e-16,-0.247103994415236,-0.31024891467963966
2018-11-16 02:00:00,-0.0033329767855402315,0.13308189238856794,-0.04144313738489158,0.16687874935952096,0.4792515739099006,0.5469397922870889,0.1823132640956968,-0.29515562454047883,-0.35427048443754605
2018-11-16 14:00:00,0.020034176362699663,0.15638558144248638,-0.026204006678867575,0.17143100877831557,0.44742484186918235,0.5081982610888025,0.35171268445863096,-0.27805204585390353,-0.338601372270103
2018-11-17 02:00:00,0.01920752197619069,0.14127781563253694,-0.02723773698132126,0.1594251256781974,0.4474929694548289,0.7182548686958228,0.5911309740239052,-0.2780822490900724,-0.33862904237961766
2018-11-17 14:00:00,0.013907653416949106,0.12609778074632683,-0.03416998712164132,0.15322495198581593,0.45555318496761077,0.789760733545814,0.6720712877768136,-0.281434133544317,-0.3416998063669866
2018-11-18 02:00:00,-0.021469205092225163,0.07296941197108797,-0.06441892010198536,0.13680346362139342,0.5162509512645823,1.0,0.8360052007472127,-0.3071270829150773,-0.3652379040353343
2018-11-18 14:00:00,-0.0517614455880232,0.037962297582485816,-0.09552499654979663,0.13744309179124017,0.5661463290039258,1.0,0.9299202445152719,-0.3300722105753552,-0.38625863809301964
2018-11-19 02:00:00,-0.05073850731086982,0.03980392558144086,-0.09585069423945991,0.13956572373632,0.5677505167177642,1.0,1.0000000000000007,-0.33081263451806187,-0.38693696313962733
2018-11-19 14:00:00,0.004560160629531129,0.1000627776131311,-0.04565128453976064,0.141854796513921,0.473536561164379,0.16028345697930216,0.720094485659768,-0.2916983068240123,-0.3511031298101591
2018-11-20 02:00:00,0.013680999775327107,0.11001704347253494,-0.040344436758900426,0.14529977325272667,0.4601114349358331,0.0,0.3867611523264346,-0.28487360132615,-0.3448508081226689
2018-11-20 14:00:00,0.07850378062138419,0.1895593945059666,0.006546741480766061,0.16667013495044128,0.3836576265886736,0.0,0.053427818993101256,-0.23688225538971808,-0.30088446655610834
2018-11-21 02:00:00,0.09627420482661853,0.21855386948362532,0.006813238539743471,0.1902972594323601,0.36448814590493955,0.0,5.329070518200751e-16,-0.22152798141339414,-0.286817945999594
2018-11-21 14:00:00,0.08882901747743643,0.21646783315437435,-0.012705020710569448,0.20798322992918525,0.37037522469022366,0.053985917826297865,0.01799530594209982,-0.22424024456033087,-0.28930273332134515
2018-11-22 02:00:00,0.06566469128589136,0.19074741034105758,-0.04093377588217917,0.21553606555440086,0.40314311037413764,0.40424215545137376,0.15274269109255775,-0.23883460885291463,-0.3026730773472134
2018-11-22 14:00:00,0.0849305883996363,0.2145235063148283,-0.03304177454927437,0.22696984096560724,0.3795276885400469,0.38907143860115434,0.2824331706262759,-0.2225976483308556,-0.28779790061720056
2018-11-23 02:00:00,0.12171137521357434,0.25484736550192877,-0.012004258060819062,0.23795835087832118,0.34204581016748004,0.0,0.26443786468417657,-0.1926828697747316,-0.2603920559545253
2018-11-23 14:00:00,0.1361316511003936,0.2653492442832248,-0.008852970384984338,0.24303360731414592,0.32626709845926705,0.0,0.12969047953371868,-0.17830527844575128,-0.24722030427846964
