timestamp,ema50_dist_iota_btc_15m,ema200_dist_iota_btc_15m,upper_bb_dist_iota_btc_15m,lower_bb_dist_iota_btc_15m,width_bb_iota_btc_15m,rsi_iota_btc_15m,stoch_rsi_fastk_iota_btc_15m,stoch_rsi_fastd_iota_btc_15m,kijun_dist_iota_btc_15m,tenkan_dist_iota_btc_15m
2019-02-07 16:00:00,-1.558847322364032,,1.223693824573524,-1.1552558213528075,2.3781358715741376,57.84832163661192,4.376100230221255,1.4587000767403993,1.046698872785834,0.8588298443370945
2019-02-07 16:15:00,-0.9616310287279606,,1.7054974013371638,-0.638021018071222,2.331076573459626,50.98946045405265,0.0,1.4587000767403993,1.6194331983805599,1.4304993252361786
2019-02-07 16:30:00,-1.2821246756740345,,1.232574539009712,-1.0093962652801491,2.2394717970412055,54.83417925052113,47.802604978637504,17.392901736286234,1.2368916375369743,1.0486689970422125
2019-02-07 16:45:00,-1.7139440288544416,,0.6533104499842013,-1.4879813970146039,2.1502656684078945,59.47992642310622,100.0,49.26753499287915,0.7223113964687,0.5350454788657144
2019-02-07 17:00:00,-1.4822374233829927,,0.791759745998899,-1.3089780228311754,2.1061845545600804,57.308191538629195,74.42148767343676,74.0746975506914,0.8977622939836616,0.7101701728527532
2019-02-07 17:15:00,-1.4874837388403894,,0.7545067515466464,-1.3597558142139476,2.12068026447204,57.94421547320214,81.912524524549,85.4446707326619,0.8302088912694128,0.6427423674344013
2019-02-07 17:30:00,-1.5557213565579042,,0.6169167149785215,-1.3550819998140007,1.9793039822316334,59.251748197814194,95.08844935345333,83.80748718381301,0.6953730944102787,0.5081572612998242
2019-02-07 17:45:00,-1.0499417294646318,,1.0060113593050923,-0.7077445314130792,1.7112039139017832,53.036552061301954,0.0,59.000324626000754,1.1688835147118048,0.9807873169420889
2019-02-07 18:00:00,-1.3143349648987668,,0.6387196119497451,-0.8811195048116338,1.5216833962224432,56.41284466146564,54.32318668640358,49.803878679952284,0.8437123342707853,0.6562207044328527
2019-02-07 18:15:00,-1.0974310936148535,,0.7520911293558363,-0.5682971932141512,1.319176039785919,54.14228219348154,17.790752019615045,24.037979568672856,1.0195867990340668,0.8317681781593755
