timestamp,ema50_dist_etc_btc_6h,ema200_dist_etc_btc_6h,upper_bb_dist_etc_btc_6h,lower_bb_dist_etc_btc_6h,width_bb_etc_btc_6h,rsi_etc_btc_6h,stoch_rsi_fastk_etc_btc_6h,stoch_rsi_fastd_etc_btc_6h,kijun_dist_etc_btc_6h,tenkan_dist_etc_btc_6h
2018-12-29 07:00:00,-7.08,-6.44,6.86,-11.32,18.59,55.99,6.34,14.21,-16.26,-17.78
2018-12-29 13:00:00,-7.33,-6.92,6.5,-11.6,18.57,56.83,36.12,22.06,-16.75,-18.26
2018-12-29 19:00:00,-6.98,-6.78,6.73,-10.97,18.08,56.68,83.31,41.92,-16.69,-18.2
2018-12-30 01:00:00,-7.29,-7.32,5.82,-10.27,16.45,57.73,100.0,73.14,-17.24,-18.74
2018-12-30 07:00:00,-7.0,-7.25,5.65,-9.17,15.08,57.73,100.0,94.44,-17.24,-18.74
2018-12-30 13:00:00,-6.2,-6.63,5.56,-6.92,12.57,56.33,0.0,66.67,-16.75,-18.26
2018-12-30 19:00:00,-6.49,-7.11,4.2,-5.78,10.05,57.44,79.38,59.79,-17.24,-18.74
2018-12-31 01:00:00,-5.5,-6.29,4.75,-4.23,8.95,55.35,0.0,26.46,-16.57,-18.08
2018-12-31 07:00:00,-5.75,-6.71,3.6,-3.5,7.1,56.44,45.65,41.68,-17.0,-18.5
2018-12-31 13:00:00,-5.6,-6.71,3.54,-3.45,6.98,56.6,59.74,35.13,-17.06,-18.56
2018-12-31 19:00:00,-3.96,-5.2,4.11,-1.54,5.57,52.19,0.0,35.13,-15.76,-17.29
2019-01-01 01:00:00,-5.16,-6.52,2.39,-2.94,5.35,55.73,80.22,46.66,-17.0,-18.5
2019-01-01 07:00:00,-4.69,-6.19,2.69,-2.52,5.2,54.85,60.4,46.87,-16.75,-18.26
2019-01-01 13:00:00,-4.3,-5.92,2.16,-1.94,4.1,54.17,44.83,61.82,-16.57,-18.08
2019-01-01 19:00:00,-5.53,-7.28,0.43,-2.82,3.29,58.12,100.0,68.41,-17.84,-19.33
2019-01-02 01:00:00,-4.52,-6.4,1.23,-1.69,2.93,55.19,25.9,56.91,-17.12,-18.62
2019-01-02 07:00:00,-5.53,-7.54,-0.19,-2.9,2.75,58.56,100.0,75.3,-18.19,-19.68
2019-01-02 13:00:00,-5.32,-7.47,-0.03,-2.98,3.0,58.56,100.0,75.3,-18.19,-19.68
2019-01-02 19:00:00,-4.78,-7.06,0.42,-2.48,2.93,57.18,58.89,86.3,-17.9,-19.38
2019-01-03 01:00:00,-4.19,-6.59,0.92,-2.01,2.95,55.48,8.57,55.82,-17.54,-19.03
2019-01-03 07:00:00,-1.48,-3.96,3.88,0.41,3.4,46.35,0.0,22.49,-15.26,-16.79
2019-01-03 13:00:00,-1.28,-3.78,4.21,0.2,3.93,45.91,0.0,2.86,-15.13,-16.67
2019-01-03 19:00:00,-0.73,-3.24,4.96,0.28,4.57,44.32,0.0,0.0,-14.68,-16.23
2019-01-04 01:00:00,-2.39,-4.91,3.05,-1.58,4.6,50.62,56.44,18.81,-16.2,-17.71
2019-01-04 07:00:00,-0.82,-3.37,4.73,-0.36,4.98,45.74,22.58,26.34,-14.88,-16.42
2019-01-04 13:00:00,-1.92,-4.48,3.47,-1.63,5.05,49.72,85.68,54.9,-15.89,-17.41
2019-01-04 19:00:00,-3.29,-5.88,1.87,-3.14,5.05,54.43,100.0,69.42,-17.18,-18.68
2019-01-05 01:00:00,-1.85,-4.51,3.29,-1.83,5.09,49.88,47.54,77.74,-16.01,-17.53
2019-01-05 07:00:00,-1.99,-4.68,3.02,-2.1,5.09,50.58,55.64,67.73,-16.2,-17.71
2019-01-05 13:00:00,-1.98,-4.7,2.88,-2.21,5.08,50.83,23.53,42.24,-16.26,-17.78
2019-01-05 19:00:00,-0.99,-3.74,3.9,-1.31,5.14,47.49,0.0,26.39,-15.45,-16.98
2019-01-06 01:00:00,-1.8,-4.55,2.92,-2.23,5.13,50.71,96.41,39.98,-16.2,-17.71
2019-01-06 07:00:00,-2.21,-4.99,2.38,-2.74,5.12,52.53,100.0,65.47,-16.63,-18.14
2019-01-06 13:00:00,-1.43,-4.24,3.11,-2.06,5.15,49.7,43.81,80.07,-16.01,-17.53
2019-01-06 19:00:00,-1.37,-4.2,2.89,-2.06,4.93,49.7,43.81,62.54,-16.01,-17.53
2019-01-07 01:00:00,1.65,-1.19,6.28,0.39,5.7,39.56,0.0,29.21,-13.38,-14.95
2019-01-07 07:00:00,2.49,-0.27,7.22,0.68,6.3,37.17,0.0,14.6,-12.58,-14.16
2019-01-07 13:00:00,2.93,0.27,7.7,0.59,6.83,35.81,0.0,-0.0,-12.1,-13.69
2019-01-07 19:00:00,9.27,6.75,16.1,4.38,10.64,24.79,0.0,-0.0,-6.36,-8.06
2019-01-08 01:00:00,7.45,5.22,14.82,1.4,12.42,29.8,33.9,11.3,-7.66,-9.33
2019-01-08 07:00:00,5.18,3.17,12.77,-1.38,13.38,36.25,92.56,42.15,-9.43,-11.07
2019-01-08 13:00:00,7.46,5.65,15.9,-0.25,14.97,32.26,65.17,63.88,-7.21,-8.89
2019-01-08 19:00:00,6.08,4.49,14.79,-2.18,15.96,35.57,94.06,83.93,-8.18,-9.85
2019-01-09 01:00:00,5.35,3.94,14.01,-3.32,16.45,37.1,100.0,86.41,-8.63,-10.28
2019-01-09 07:00:00,4.33,3.08,12.94,-4.59,16.82,39.66,100.0,98.02,-9.36,-11.0
2019-01-09 13:00:00,4.16,3.05,12.57,-4.99,16.92,39.66,100.0,100.0,-9.36,-11.0
2019-01-09 19:00:00,5.05,4.09,13.06,-4.36,16.69,37.36,43.85,81.28,-8.41,-10.06
2019-01-10 01:00:00,4.52,3.72,12.14,-4.99,16.54,38.55,56.42,66.76,-8.7,-10.35
2019-01-10 07:00:00,7.69,7.1,15.37,-2.57,16.87,32.04,0.0,33.42,-5.66,-7.37
2019-01-10 13:00:00,8.08,7.74,15.5,-2.61,17.01,30.92,0.0,18.81,-5.03,-6.75
2019-01-10 19:00:00,6.48,6.34,13.36,-4.22,16.81,35.49,59.89,19.96,-6.21,-7.91
2019-01-11 01:00:00,5.13,5.16,11.07,-5.22,15.82,39.24,100.0,53.3,-7.21,-8.89
2019-01-11 07:00:00,4.77,4.93,9.44,-5.04,14.16,39.82,100.0,86.63,-7.36,-9.04
2019-01-11 13:00:00,4.25,4.55,7.59,-4.85,12.27,41.03,100.0,100.0,-7.66,-9.33
2019-01-11 19:00:00,5.16,5.61,6.85,-3.05,9.71,38.33,51.27,83.76,-6.67,-8.36
2019-01-12 01:00:00,3.08,3.61,3.8,-4.36,8.19,45.2,100.0,83.76,-8.41,-10.06
2019-01-12 07:00:00,0.23,0.75,0.45,-6.69,7.36,53.66,100.0,83.76,-10.93,-12.54
2019-01-12 13:00:00,0.83,1.38,0.57,-5.78,6.52,51.7,87.19,95.73,-10.36,-11.99
2019-01-12 19:00:00,2.36,2.98,2.25,-4.06,6.37,47.06,56.93,81.37,-8.92,-10.57
2019-01-13 01:00:00,2.11,2.78,2.19,-4.17,6.42,47.56,27.94,57.35,-9.07,-10.71
2019-01-13 07:00:00,3.14,3.91,3.21,-3.09,6.3,44.36,0.0,28.29,-8.04,-9.7
2019-01-13 13:00:00,6.34,7.32,6.86,-0.26,6.9,36.75,0.0,9.31,-4.95,-6.67
2019-01-13 19:00:00,6.18,7.34,7.06,-0.65,7.47,36.58,0.0,-0.0,-4.87,-6.59
2019-01-14 01:00:00,4.83,6.12,5.83,-1.95,7.64,40.42,34.92,11.64,-5.9,-7.6
2019-01-14 07:00:00,5.49,6.94,6.56,-1.45,7.81,38.49,24.51,19.81,-5.11,-6.83
2019-01-14 13:00:00,5.27,6.87,6.35,-1.7,7.87,38.49,49.72,36.39,-5.11,-6.83
2019-01-14 19:00:00,5.92,7.7,7.21,-1.28,8.24,36.47,0.0,24.74,-4.31,-6.04
2019-01-15 01:00:00,5.09,6.99,6.4,-2.1,8.32,38.89,61.21,36.98,-4.87,-6.59
2019-01-15 07:00:00,6.53,8.64,8.28,-0.91,8.86,35.0,0.0,20.4,-3.33,-5.08
2019-01-15 13:00:00,7.24,9.57,9.53,-0.48,9.58,32.94,0.0,20.4,-2.41,-4.18
2019-01-15 19:00:00,7.05,9.57,9.81,-0.99,10.34,32.76,0.0,-0.0,-2.33,-4.09
2019-01-16 01:00:00,5.63,8.27,8.55,-2.46,10.69,37.74,81.23,27.08,-3.41,-5.16
2019-01-16 07:00:00,4.04,6.75,6.97,-3.93,10.73,43.3,100.0,60.41,-4.71,-6.43
2019-01-16 13:00:00,3.8,6.59,6.7,-4.14,10.7,43.64,100.0,93.74,-4.79,-6.51
2019-01-16 19:00:00,4.16,7.06,7.15,-3.83,10.8,42.02,85.08,95.03,-4.31,-6.04
2019-01-17 01:00:00,4.16,7.17,7.0,-3.79,10.62,41.46,63.12,82.74,-4.15,-5.88
2019-01-17 07:00:00,2.99,6.03,4.85,-4.34,9.16,46.06,100.0,82.74,-5.11,-6.83
2019-01-17 13:00:00,0.45,3.4,1.5,-6.23,7.92,55.47,100.0,87.71,-7.43,-9.11
2019-01-17 19:00:00,0.67,3.62,1.34,-5.78,7.28,54.45,92.7,97.57,-7.21,-8.89
2019-01-18 01:00:00,2.09,5.12,2.11,-3.98,6.16,48.65,51.3,81.33,-5.82,-7.52
2019-01-18 07:00:00,3.16,6.29,2.72,-2.62,5.33,44.67,0.0,48.0,-4.71,-6.43
2019-01-18 13:00:00,2.87,6.05,2.54,-2.78,5.33,45.35,6.37,19.23,-4.87,-6.59
2019-01-18 19:00:00,2.1,5.29,1.91,-3.42,5.37,48.13,35.46,13.94,-5.5,-7.21
2019-01-19 01:00:00,1.21,4.38,1.13,-4.24,5.46,51.46,100.0,47.28,-6.29,-7.98
2019-01-19 07:00:00,0.13,3.23,0.4,-5.38,5.92,55.45,100.0,78.49,-7.28,-8.96
2019-01-19 13:00:00,1.48,4.64,1.9,-4.03,6.0,49.69,42.95,80.98,-5.98,-7.68
2019-01-19 19:00:00,3.15,6.43,3.71,-2.33,6.0,43.66,0.0,47.65,-4.31,-6.04
2019-01-20 01:00:00,2.36,5.66,3.02,-2.98,6.0,46.33,22.67,21.87,-4.95,-6.67
2019-01-20 07:00:00,2.35,5.69,3.08,-2.72,5.79,46.04,20.17,14.28,-4.87,-6.59
2019-01-20 13:00:00,2.42,5.81,3.1,-2.17,5.25,45.42,29.14,23.99,-4.71,-6.43
2019-01-20 19:00:00,2.25,5.67,2.79,-1.78,4.55,45.81,80.5,43.27,-4.79,-6.51
2019-01-21 01:00:00,1.02,4.4,1.56,-2.63,4.21,51.12,100.0,69.88,-5.9,-7.6
2019-01-21 07:00:00,0.5,3.84,1.16,-3.04,4.25,53.24,100.0,93.5,-6.36,-8.06
2019-01-21 13:00:00,1.04,4.4,1.79,-2.4,4.2,50.49,64.89,88.3,-5.82,-7.52
2019-01-21 19:00:00,1.48,4.87,2.27,-1.78,4.04,48.2,32.14,65.68,-5.35,-7.06
2019-01-22 01:00:00,1.18,4.57,1.97,-1.83,3.8,49.44,24.55,40.52,-5.58,-7.29
2019-01-22 07:00:00,1.87,5.3,2.75,-1.12,3.83,45.89,0.0,18.89,-4.87,-6.59
2019-01-22 13:00:00,1.47,4.9,2.07,-1.36,3.41,47.69,39.0,21.18,-5.19,-6.9
2019-01-22 19:00:00,1.25,4.68,1.58,-1.41,2.98,48.6,76.56,38.52,-5.35,-7.06
2019-01-23 01:00:00,0.63,4.03,1.0,-1.98,2.99,51.79,100.0,71.85,-5.9,-7.6
2019-01-23 07:00:00,0.77,4.16,1.19,-1.73,2.92,50.82,83.56,86.71,-5.74,-7.45
2019-01-23 13:00:00,0.42,3.78,0.9,-1.98,2.9,52.73,100.0,94.52,-6.05,-7.75
2019-01-23 19:00:00,1.29,4.69,1.82,-1.11,2.92,47.3,0.0,61.19,-5.19,-6.9
2019-01-24 01:00:00,1.57,4.99,2.07,-0.83,2.88,45.46,0.0,33.33,-4.87,-6.59
2019-01-24 07:00:00,1.26,4.68,1.38,-0.88,2.26,47.12,22.79,7.6,-5.11,-6.83
2019-01-24 13:00:00,1.37,4.8,1.47,-0.74,2.2,46.12,8.96,10.58,-4.95,-6.67
2019-01-24 19:00:00,1.16,4.58,1.24,-0.76,2.0,47.33,100.0,43.92,-5.11,-6.83
2019-01-25 01:00:00,1.52,4.97,1.68,-0.38,2.05,44.63,0.0,36.32,-4.71,-6.43
2019-01-25 07:00:00,-1.02,2.28,-0.51,-3.07,2.61,59.89,100.0,66.67,-7.13,-8.81
2019-01-25 13:00:00,-0.51,2.76,0.15,-2.56,2.75,56.64,78.68,59.56,-6.67,-8.36
2019-01-25 19:00:00,-0.25,2.98,0.5,-2.24,2.77,55.03,68.13,82.27,-6.44,-8.13
2019-01-26 01:00:00,-0.0,3.21,0.79,-2.01,2.81,53.39,57.42,68.08,-6.21,-7.91
2019-01-26 07:00:00,0.4,3.6,1.14,-1.59,2.73,50.69,0.0,41.85,-5.82,-7.52
2019-01-26 13:00:00,0.38,3.56,1.14,-1.59,2.73,50.69,0.0,19.14,-5.82,-7.52
2019-01-26 19:00:00,0.85,4.04,1.64,-1.09,2.73,47.35,0.0,-0.0,-5.35,-7.06
2019-01-27 01:00:00,1.14,4.35,1.98,-0.82,2.78,45.22,0.0,-0.0,-5.03,-6.75
2019-01-27 07:00:00,2.25,5.53,3.31,0.14,3.11,38.65,0.0,-0.0,-3.9,-5.64
2019-01-27 13:00:00,2.92,6.28,4.33,0.47,3.77,35.11,0.0,-0.0,-3.16,-4.91
2019-01-27 19:00:00,1.72,5.06,3.21,-0.77,3.93,43.19,65.99,22.0,-4.23,-5.96
2019-01-28 01:00:00,2.73,6.17,4.43,-0.04,4.37,38.08,29.41,31.8,-3.16,-4.91
2019-01-28 07:00:00,6.12,9.83,8.91,2.08,6.47,27.36,0.0,31.8,0.27,-1.55
2019-01-28 13:00:00,7.25,11.19,11.04,1.97,8.51,24.57,0.0,9.8,1.61,-0.22
2019-01-28 19:00:00,4.89,8.85,8.92,-0.71,9.25,35.45,58.43,19.48,-0.44,-2.24
2019-01-29 01:00:00,4.25,8.3,8.48,-1.6,9.75,37.56,96.11,51.51,-0.87,-2.67
2019-01-29 07:00:00,3.82,7.93,8.14,-2.23,10.07,38.85,100.0,84.85,-1.13,-2.92
2019-01-29 13:00:00,3.67,7.85,8.07,-2.56,10.35,38.85,100.0,98.7,-1.13,-2.92
2019-01-29 19:00:00,4.5,8.81,9.06,-2.07,10.75,35.71,7.65,69.22,-0.18,-1.98
2019-01-30 01:00:00,5.03,9.49,9.81,-1.91,11.27,33.59,0.0,35.88,0.53,-1.29
2019-01-30 07:00:00,4.75,9.3,9.19,-2.28,11.09,34.11,10.03,5.89,0.44,-1.37
2019-01-30 13:00:00,2.21,6.67,6.07,-4.51,10.5,46.48,100.0,36.68,-1.9,-3.68
2019-01-30 19:00:00,2.55,7.07,5.95,-4.04,9.89,44.8,86.99,65.67,-1.48,-3.26
2019-01-31 01:00:00,2.7,7.27,5.61,-3.71,9.23,43.78,79.08,88.69,-1.22,-3.01
2019-01-31 07:00:00,3.38,8.04,5.84,-2.92,8.64,40.78,53.91,73.33,-0.44,-2.24
2019-01-31 13:00:00,3.16,7.87,5.05,-2.86,7.82,41.26,8.45,47.15,-0.53,-2.33
2019-01-31 19:00:00,2.52,7.23,3.82,-3.15,6.95,44.2,84.91,49.09,-1.05,-2.84
2019-02-01 01:00:00,2.59,7.34,3.3,-2.72,6.01,43.42,77.21,56.86,-0.87,-2.67
2019-02-01 07:00:00,2.83,7.64,3.2,-2.26,5.43,41.83,30.74,64.29,-0.53,-2.33
2019-02-01 13:00:00,3.51,8.42,3.69,-1.5,5.13,38.43,0.0,35.98,0.27,-1.55
2019-02-01 19:00:00,3.64,8.62,3.19,-0.96,4.1,37.34,0.0,10.25,0.53,-1.29
2019-02-02 01:00:00,3.41,8.44,2.54,-0.87,3.38,37.97,10.39,3.46,0.44,-1.37
2019-02-02 07:00:00,3.01,8.07,2.27,-1.12,3.36,39.93,57.61,22.67,0.18,-1.64
2019-02-02 13:00:00,3.24,8.37,2.48,-0.51,2.97,38.2,33.16,33.72,0.53,-1.29
2019-02-02 19:00:00,2.24,7.34,1.58,-1.39,2.97,44.66,100.0,63.59,-0.35,-2.15
2019-02-03 01:00:00,2.33,7.46,1.71,-1.25,2.95,43.67,85.3,72.82,-0.18,-1.98
2019-02-03 07:00:00,2.06,7.19,1.46,-1.42,2.88,44.98,100.0,95.1,-0.35,-2.15
2019-02-03 13:00:00,2.42,7.59,1.81,-1.01,2.81,42.34,61.07,82.12,0.09,-1.72
2019-02-03 19:00:00,2.67,7.89,2.18,-0.73,2.89,40.3,0.0,53.69,0.44,-1.37
2019-02-04 01:00:00,2.83,8.1,2.46,-0.5,2.93,38.79,0.0,20.36,0.71,-1.11
2019-02-04 07:00:00,2.19,7.45,1.91,-0.99,2.89,43.36,73.81,24.6,0.18,-1.64
2019-02-04 13:00:00,2.46,7.75,1.97,-0.59,2.54,41.15,51.73,41.85,0.53,-1.29
2019-02-04 19:00:00,3.15,8.54,2.65,0.07,2.54,36.64,0.0,41.85,1.34,-0.49
2019-02-05 01:00:00,2.76,8.16,2.21,-0.26,2.45,39.04,35.73,29.15,1.07,-0.76
2019-02-05 07:00:00,2.74,8.18,2.28,-0.31,2.56,38.52,27.93,21.22,1.16,-0.67
2019-02-05 13:00:00,2.72,8.19,2.31,-0.35,2.64,37.97,29.42,31.03,1.25,-0.58
2019-02-05 19:00:00,3.24,8.79,2.84,0.1,2.69,34.29,0.0,19.12,1.89,0.04
2019-02-06 01:00:00,5.21,10.97,5.35,1.38,3.85,25.53,0.0,9.81,4.04,2.16
2019-02-06 07:00:00,5.94,11.88,6.72,1.37,5.14,22.8,0.0,-0.0,5.0,3.1
2019-02-06 13:00:00,3.94,9.85,4.88,-0.68,5.45,36.65,91.3,30.43,3.19,1.32
2019-02-06 19:00:00,3.52,9.45,4.57,-1.17,5.65,38.52,100.0,63.77,2.91,1.04
2019-02-07 01:00:00,3.56,9.56,4.72,-1.21,5.83,37.72,94.9,95.4,3.09,1.23
2019-02-07 07:00:00,2.44,8.39,3.56,-2.25,5.77,44.55,100.0,98.3,2.07,0.23
2019-02-07 13:00:00,0.68,6.5,1.84,-3.9,5.8,53.95,100.0,98.3,0.35,-1.46
2019-02-07 19:00:00,0.32,6.06,1.42,-4.22,5.72,55.66,100.0,100.0,0.0,-1.81
2019-02-08 01:00:00,0.13,5.81,1.24,-4.39,5.72,56.52,100.0,100.0,-0.18,-1.98
2019-02-08 07:00:00,-0.38,5.21,0.77,-4.92,5.81,59.1,100.0,100.0,-0.7,-2.5
2019-02-08 13:00:00,0.23,5.8,1.42,-4.34,5.85,55.0,20.36,73.45,-0.09,-1.9
2019-02-08 19:00:00,0.73,6.3,1.96,-3.83,5.85,51.69,0.0,40.12,0.44,-1.37
2019-02-09 01:00:00,0.87,6.42,2.15,-3.66,5.86,50.6,0.0,6.79,0.62,-1.2
2019-02-09 07:00:00,0.67,6.17,1.94,-3.83,5.82,51.7,12.94,4.31,0.44,-1.37
2019-02-09 13:00:00,3.1,8.78,4.46,-1.55,5.92,38.7,0.0,4.31,3.0,1.14
2019-02-09 19:00:00,1.82,7.44,3.22,-2.72,5.92,45.54,52.67,21.87,1.8,-0.04
2019-02-10 01:00:00,2.28,7.94,3.72,-2.27,5.95,43.15,34.24,28.97,2.35,0.5
2019-02-10 07:00:00,3.73,9.53,5.35,-1.03,6.25,37.18,0.0,28.97,3.94,2.06
2019-02-10 13:00:00,2.41,8.16,4.06,-2.29,6.29,43.6,76.8,37.02,2.72,0.86
2019-02-10 19:00:00,-0.04,5.52,1.72,-4.61,6.43,54.1,100.0,58.93,0.27,-1.55
2019-02-11 01:00:00,-0.21,5.28,1.64,-4.5,6.23,54.77,100.0,92.27,0.09,-1.72
2019-02-11 07:00:00,0.83,6.34,2.52,-2.91,5.44,50.04,73.11,91.04,1.16,-0.67
2019-02-11 13:00:00,0.54,6.0,2.24,-2.93,5.19,51.18,67.81,80.3,0.89,-0.93
