timestamp,ema50_dist_iot_usd_6h,ema200_dist_iot_usd_6h,upper_bb_dist_iot_usd_6h,lower_bb_dist_iot_usd_6h,width_bb_iot_usd_6h,rsi_iot_usd_6h,stoch_rsi_fastk_iot_usd_6h,stoch_rsi_fastd_iot_usd_6h,kijun_dist_iot_usd_6h,tenkan_dist_iot_usd_6h
2018-06-06 20:00:00,,,,,,,,,-84.27,-84.21
2018-06-07 02:00:00,,,,,,,,,-84.42,-84.36
2018-06-07 08:00:00,,,,,,,,,-84.42,-84.36
2018-06-07 14:00:00,,,,,,,,,-84.41,-84.35
2018-06-07 20:00:00,,,,,,,,,-84.25,-84.19
2018-06-08 02:00:00,,,,,,,,,-84.03,-83.97
2018-06-08 08:00:00,,,,,,,,,-84.1,-84.05
2018-06-08 14:00:00,,,,,,,,,-84.57,-84.51
2018-06-08 20:00:00,,,,,,,,,-84.34,-84.29
2018-06-09 02:00:00,,,,,,,,,-84.58,-84.52
2018-06-09 08:00:00,,,,,,,,,-84.28,-84.22
2018-06-09 14:00:00,,,,,,,,,-84.06,-84.0
2018-06-09 20:00:00,,,,,,,,,-83.74,-83.68
2018-06-10 02:00:00,,,,,,,,,-82.76,-82.69
2018-06-10 08:00:00,,,,,,26.77,,,-82.46,-82.39
2018-06-10 14:00:00,,,,,,19.22,,,-80.72,-80.65
2018-06-10 20:00:00,,,,,,18.74,,,-80.55,-80.48
2018-06-11 02:00:00,,,,,,20.0,,,-80.65,-80.58
2018-06-11 08:00:00,,,,,,22.64,,,-80.84,-80.77
2018-06-11 14:00:00,,,38.12,-2.71,34.68,20.87,,,-80.37,-80.3
2018-06-11 20:00:00,,,29.16,-9.74,35.46,35.3,100.0,67.69,-81.56,-81.5
2018-06-12 02:00:00,,,33.98,-7.55,36.68,31.18,73.04,75.83,-80.78,-80.71
2018-06-12 08:00:00,,,32.17,-9.39,37.31,32.41,79.98,84.34,-80.9,-80.83
2018-06-12 14:00:00,,,37.59,-6.92,38.59,28.32,51.63,68.21,-79.98,-79.9
2018-06-12 20:00:00,,,46.11,-3.83,41.23,24.12,0.0,43.87,-78.66,-78.58
2018-06-13 02:00:00,,,42.91,-7.61,42.94,26.97,34.34,28.66,-79.0,-78.92
2018-06-13 08:00:00,,,49.83,-5.49,45.28,23.79,0.0,11.45,-77.84,-77.76
2018-06-13 14:00:00,,,49.43,-6.51,46.06,23.12,0.0,11.45,-77.56,-77.48
2018-06-13 20:00:00,,,45.46,-8.93,45.99,24.74,42.18,14.06,-77.76,-77.68
2018-06-14 02:00:00,,,33.55,-13.57,42.84,34.34,100.0,47.39,-78.97,-78.9
2018-06-14 08:00:00,,,28.7,-13.4,39.11,35.38,100.0,80.73,-79.11,-79.03
2018-06-14 14:00:00,,,23.12,-13.01,34.39,37.14,100.0,100.0,-79.32,-79.25
2018-06-14 20:00:00,,,20.69,-10.07,29.21,35.51,86.9,95.63,-78.98,-78.91
2018-06-15 02:00:00,,,19.6,-8.06,26.16,34.0,0.0,62.3,-78.65,-78.58
2018-06-15 08:00:00,,,17.69,-6.56,22.97,33.15,0.0,28.97,-78.47,-78.39
2018-06-15 14:00:00,,,19.23,-5.6,23.24,31.43,0.0,0.0,-78.07,-77.99
2018-06-15 20:00:00,,,22.74,-3.75,24.19,28.66,0.0,0.0,-77.35,-77.27
2018-06-16 02:00:00,,,20.89,-5.42,24.42,30.43,33.26,11.09,-77.55,-77.47
2018-06-16 08:00:00,,,19.22,-6.24,23.91,31.23,57.33,30.2,-77.63,-77.55
2018-06-16 14:00:00,,,16.95,-7.66,23.52,33.75,100.0,63.53,-77.89,-77.81
2018-06-16 20:00:00,,,15.1,-5.77,19.94,32.6,77.54,78.29,-77.66,-77.58
2018-06-17 02:00:00,,,13.73,-4.82,17.76,31.91,44.6,74.05,-77.53,-77.44
2018-06-17 08:00:00,,,11.12,-3.41,13.99,31.58,13.63,45.25,-77.46,-77.38
2018-06-17 14:00:00,,,11.75,-1.49,12.59,29.37,0.0,19.41,-77.02,-76.94
2018-06-17 20:00:00,,,11.1,-2.46,13.01,30.53,35.91,16.51,-77.12,-77.04
2018-06-18 02:00:00,,,12.27,-1.68,13.25,28.84,0.0,11.97,-76.79,-76.71
2018-06-18 08:00:00,,,16.25,0.05,14.98,25.66,0.0,11.97,-76.08,-75.99
2018-06-18 14:00:00,,,8.84,-6.31,14.97,41.1,100.0,33.33,-77.6,-77.52
2018-06-18 20:00:00,,,10.05,-5.42,15.11,39.55,89.99,63.33,-77.35,-77.27
2018-06-19 02:00:00,17.89,,10.08,-4.86,14.56,38.59,83.74,91.24,-77.19,-77.11
2018-06-19 08:00:00,12.3,,4.56,-8.66,13.5,47.48,100.0,91.24,-78.18,-78.1
2018-06-19 14:00:00,16.46,,7.57,-4.25,11.63,41.33,30.81,71.52,-77.24,-77.16
2018-06-19 20:00:00,15.46,,6.01,-4.12,10.04,41.92,37.49,56.1,-77.31,-77.23
2018-06-20 02:00:00,20.27,,10.54,0.05,9.96,36.1,0.0,22.77,-76.2,-76.12
2018-06-20 08:00:00,17.84,,8.21,-1.49,9.39,38.79,23.64,20.38,-76.54,-76.45
2018-06-20 14:00:00,14.44,,5.13,-3.78,8.86,43.23,100.0,41.21,-77.1,-77.01
2018-06-20 20:00:00,14.12,,5.31,-3.65,8.89,42.92,95.6,73.08,-77.05,-76.96
2018-06-21 02:00:00,13.0,,4.63,-4.19,8.81,43.95,100.0,98.53,-77.17,-77.08
2018-06-21 08:00:00,13.35,,5.25,-3.51,8.69,42.7,75.78,90.46,-76.99,-76.9
2018-06-21 14:00:00,14.08,,6.02,-2.48,8.35,40.9,0.0,58.59,-76.72,-76.64
2018-06-21 20:00:00,12.27,,4.51,-3.61,8.08,43.48,84.71,53.5,-76.99,-76.9
2018-06-22 02:00:00,14.26,,6.72,-1.7,8.21,39.82,0.0,28.24,-76.46,-76.38
2018-06-22 08:00:00,19.65,,13.12,2.01,10.33,33.08,0.0,28.24,-75.18,-75.09
2018-06-22 14:00:00,28.32,,24.88,6.22,16.15,26.36,0.0,0.0,-73.15,-73.05
2018-06-22 20:00:00,29.5,,28.91,4.54,20.88,25.14,0.0,0.0,-72.65,-72.55
2018-06-23 02:00:00,26.61,,27.97,0.61,23.93,27.87,18.6,6.2,-73.03,-72.93
2018-06-23 08:00:00,23.21,,25.95,-2.86,25.82,31.69,82.49,33.7,-73.55,-73.46
2018-06-23 14:00:00,21.75,,24.93,-4.62,26.83,32.61,100.0,67.03,-73.67,-73.58
2018-06-23 20:00:00,18.41,,21.69,-7.45,27.2,36.92,100.0,94.16,-74.23,-74.14
2018-06-24 02:00:00,27.53,,32.31,-1.81,29.61,29.36,16.48,72.16,-72.0,-71.9
2018-06-24 08:00:00,26.54,,31.13,-3.3,30.23,29.31,0.0,38.83,-71.98,-71.88
2018-06-24 14:00:00,21.49,,25.9,-7.48,30.56,35.34,79.15,31.87,-72.91,-72.81
2018-06-24 20:00:00,21.71,,25.88,-7.53,30.6,34.47,67.77,48.97,-72.66,-72.56
2018-06-25 02:00:00,21.51,,26.1,-8.09,31.37,33.93,76.68,74.53,-72.51,-72.41
2018-06-25 08:00:00,14.71,,18.77,-13.0,30.88,43.26,100.0,81.48,-73.91,-73.82
2018-06-25 14:00:00,14.37,,17.53,-12.73,29.55,42.99,97.05,91.24,-73.86,-73.76
2018-06-25 20:00:00,14.26,,16.37,-12.17,27.95,42.43,91.1,96.05,-73.75,-73.65
2018-06-26 02:00:00,14.38,,15.06,-11.15,25.71,41.57,81.81,89.99,-73.58,-73.49
2018-06-26 08:00:00,17.73,,16.95,-7.67,23.53,37.06,0.0,57.64,-72.64,-72.55
2018-06-26 14:00:00,16.08,,13.73,-7.86,20.98,38.76,28.73,36.85,-72.87,-72.78
2018-06-26 20:00:00,20.93,,16.1,-2.49,17.4,33.36,0.0,9.58,-71.54,-71.44
2018-06-27 02:00:00,19.39,,12.18,-1.9,13.39,34.6,15.1,14.61,-71.72,-71.62
2018-06-27 08:00:00,16.51,,8.37,-3.18,11.26,38.38,92.97,36.02,-72.24,-72.14
2018-06-27 14:00:00,15.22,,7.67,-3.92,11.38,39.55,100.0,69.36,-72.4,-72.3
2018-06-27 20:00:00,12.49,,5.63,-5.71,11.34,43.52,100.0,97.66,-72.93,-72.84
2018-06-28 02:00:00,13.94,,7.46,-4.17,11.44,40.88,70.39,90.13,-72.45,-72.35
2018-06-28 08:00:00,13.13,,6.91,-4.51,11.29,41.4,58.65,76.35,-72.51,-72.41
2018-06-28 14:00:00,13.13,,7.03,-4.14,11.01,40.64,27.46,52.17,-72.38,-72.28
2018-06-28 20:00:00,18.53,,12.26,0.37,11.18,33.54,0.0,28.7,-70.88,-70.77
2018-06-29 02:00:00,16.17,,10.81,-1.49,11.75,36.72,40.51,22.66,-71.3,-71.19
2018-06-29 08:00:00,18.26,,13.95,-0.02,13.07,33.83,3.68,14.73,-70.6,-70.49
2018-06-29 14:00:00,16.96,,13.46,-1.43,14.05,35.0,20.52,21.57,-70.75,-70.64
2018-06-29 20:00:00,10.57,,7.6,-6.52,14.04,45.77,100.0,41.4,-72.24,-72.14
2018-06-30 02:00:00,5.08,,2.9,-11.04,14.54,53.88,100.0,73.51,-73.56,-73.47
2018-06-30 08:00:00,4.92,,2.69,-10.89,14.15,53.81,99.64,99.88,-73.55,-73.46
2018-06-30 14:00:00,6.88,,4.34,-8.78,13.41,50.03,79.58,93.07,-72.99,-72.89
2018-06-30 20:00:00,4.51,,2.05,-10.57,13.18,53.48,95.07,91.43,-73.54,-73.45
2018-07-01 02:00:00,2.68,,0.68,-12.21,13.68,56.15,100.0,91.55,-73.98,-73.88
2018-07-01 08:00:00,0.29,,-0.41,-14.77,15.54,59.73,100.0,98.36,-74.58,-74.49
2018-07-01 14:00:00,1.96,,2.0,-13.49,16.43,56.08,62.39,87.46,-74.14,-74.04
2018-07-01 20:00:00,-1.42,,-0.05,-16.58,18.03,61.2,100.0,87.46,-75.01,-74.92
2018-07-02 02:00:00,1.25,,3.38,-14.02,18.38,55.63,0.0,54.13,-74.32,-74.23
2018-07-02 08:00:00,-1.26,,1.83,-16.28,19.51,59.36,67.04,55.68,-74.97,-74.88
2018-07-02 14:00:00,-8.0,,-2.79,-23.36,23.67,68.16,100.0,55.68,-76.76,-76.68
2018-07-02 20:00:00,-9.35,,-1.99,-25.86,27.73,70.04,100.0,89.01,-77.2,-77.12
2018-07-03 02:00:00,-10.36,,-0.97,-27.74,31.26,71.57,100.0,100.0,-77.56,-77.48
2018-07-03 08:00:00,-10.32,,0.85,-28.43,33.96,71.99,100.0,100.0,-77.65,-77.57
2018-07-03 14:00:00,-8.55,,4.06,-27.12,35.25,68.05,0.0,66.67,-77.3,-77.22
2018-07-03 20:00:00,-5.76,,7.62,-23.74,34.12,61.77,0.0,33.33,-76.66,-76.58
2018-07-04 02:00:00,-5.51,,8.16,-22.36,32.85,61.71,0.0,0.0,-76.66,-76.57
2018-07-04 08:00:00,-7.76,,5.62,-22.61,30.85,65.4,35.89,11.96,-77.29,-77.21
2018-07-04 14:00:00,-10.05,,3.11,-22.99,28.98,68.97,100.0,45.3,-77.96,-77.88
2018-07-04 20:00:00,-10.24,,3.29,-22.27,28.24,69.75,100.0,78.63,-78.11,-78.03
2018-07-05 02:00:00,-6.65,,7.54,-18.42,27.45,61.02,0.0,66.67,-77.3,-77.21
2018-07-05 08:00:00,-7.37,,6.77,-18.21,26.5,62.54,17.42,39.14,-77.55,-77.46
2018-07-05 14:00:00,-3.24,,10.91,-12.88,24.03,54.0,0.0,5.81,-76.58,-76.49
2018-07-05 20:00:00,-4.18,,9.29,-12.27,21.89,55.75,11.06,9.49,-76.84,-76.76
2018-07-06 02:00:00,-0.77,,12.62,-7.89,20.04,49.72,0.0,3.69,-76.03,-75.94
2018-07-06 08:00:00,1.56,,15.07,-5.06,19.17,46.12,0.0,3.69,-75.45,-75.36
2018-07-06 14:00:00,4.33,,18.1,-1.76,18.36,42.28,0.0,0.0,-74.74,-74.65
2018-07-06 20:00:00,4.54,,18.71,-1.69,18.79,41.79,0.0,0.0,-74.64,-74.55
2018-07-07 02:00:00,1.26,,14.58,-3.84,17.48,47.3,69.49,23.16,-75.43,-75.34
2018-07-07 08:00:00,2.92,,16.59,-2.13,17.45,44.75,53.68,41.06,-74.99,-74.9
2018-07-07 14:00:00,5.58,,20.31,-0.89,19.33,41.04,0.0,41.06,-74.29,-74.2
2018-07-07 20:00:00,-0.35,,13.23,-6.82,19.43,50.44,100.0,51.23,-75.74,-75.65
2018-07-08 02:00:00,-0.24,,12.78,-6.96,19.19,50.28,98.23,66.08,-75.71,-75.63
2018-07-08 08:00:00,-2.05,,9.95,-8.72,18.55,53.25,100.0,99.41,-76.18,-76.09
2018-07-08 14:00:00,-1.79,,9.7,-8.59,18.18,52.9,97.13,98.45,-76.13,-76.04
2018-07-08 20:00:00,1.79,,13.61,-5.63,18.5,46.85,0.0,65.71,-75.24,-75.15
2018-07-09 02:00:00,2.18,,13.96,-5.65,18.83,46.13,0.0,32.38,-75.13,-75.04
2018-07-09 08:00:00,1.58,,12.71,-6.39,18.52,47.11,13.78,4.59,-75.26,-75.17
2018-07-09 14:00:00,3.36,,13.36,-4.6,17.21,44.08,0.0,4.59,-74.79,-74.7
2018-07-09 20:00:00,5.2,,13.66,-2.48,15.29,41.13,0.0,4.59,-74.29,-74.2
2018-07-10 02:00:00,7.85,,16.02,-0.53,15.36,37.42,0.0,0.0,-73.56,-73.47
2018-07-10 08:00:00,12.83,,21.17,2.95,16.26,32.05,0.0,0.0,-72.21,-72.11
2018-07-10 14:00:00,11.23,,19.73,0.37,17.59,34.09,16.96,5.65,-72.5,-72.4
2018-07-10 20:00:00,12.45,,20.95,0.52,18.46,32.5,4.92,7.3,-72.07,-71.97
2018-07-11 02:00:00,11.61,,20.33,-1.21,19.66,33.21,21.68,14.52,-72.16,-72.06
2018-07-11 08:00:00,7.49,,15.9,-5.2,20.03,40.47,100.0,42.2,-73.11,-73.01
2018-07-11 14:00:00,8.82,,17.71,-4.53,20.87,38.44,74.51,65.4,-72.69,-72.59
2018-07-11 20:00:00,6.23,,15.07,-6.99,21.2,42.76,100.0,91.5,-73.27,-73.18
2018-07-12 02:00:00,8.84,,17.85,-5.14,21.61,39.01,60.73,78.41,-72.53,-72.43
2018-07-12 08:00:00,10.72,,20.2,-4.18,22.57,36.44,0.0,53.58,-71.94,-71.84
2018-07-12 14:00:00,10.43,,20.37,-5.02,23.57,36.31,0.0,20.24,-71.91,-71.81
2018-07-12 20:00:00,8.35,,17.47,-6.9,23.15,39.74,53.15,17.72,-72.35,-72.25
2018-07-13 02:00:00,5.08,,13.01,-9.46,22.08,45.58,100.0,51.05,-73.13,-73.03
2018-07-13 08:00:00,6.58,,13.04,-7.53,20.02,42.95,71.66,74.94,-72.68,-72.58
2018-07-13 14:00:00,5.65,,10.13,-7.34,17.23,44.3,86.27,85.98,-72.86,-72.76
2018-07-13 20:00:00,7.79,,11.34,-5.04,15.87,40.69,16.32,58.08,-72.23,-72.12
2018-07-14 02:00:00,7.41,,9.77,-4.79,14.21,40.86,3.42,35.34,-72.25,-72.15
2018-07-14 08:00:00,6.44,,7.0,-4.51,11.38,42.41,47.51,22.42,-72.43,-72.33
2018-07-14 14:00:00,5.07,,4.08,-4.61,8.71,45.0,100.0,50.31,-72.73,-72.63
2018-07-14 20:00:00,5.82,,3.57,-2.95,6.51,43.22,58.7,68.74,-72.47,-72.38
2018-07-15 02:00:00,5.22,,2.51,-2.99,5.51,44.14,79.23,79.31,-72.57,-72.47
2018-07-15 08:00:00,3.31,,1.0,-4.56,5.66,48.45,100.0,79.31,-73.04,-72.94
2018-07-15 14:00:00,1.71,,0.02,-6.14,6.35,51.99,100.0,93.08,-73.44,-73.34
2018-07-15 20:00:00,2.2,,0.87,-5.45,6.46,50.56,83.69,94.56,-73.29,-73.19
2018-07-16 02:00:00,2.61,,1.54,-4.77,6.41,49.25,65.14,82.95,-73.15,-73.05
2018-07-16 08:00:00,-5.21,,-3.94,-13.9,10.94,65.26,100.0,82.95,-75.25,-75.16
2018-07-16 14:00:00,-5.7,,-2.64,-15.58,14.24,66.38,100.0,88.38,-75.44,-75.35
2018-07-16 20:00:00,-5.44,,-1.08,-16.25,16.61,66.25,99.19,99.73,-75.43,-75.34
2018-07-17 02:00:00,-4.23,,1.11,-15.48,17.88,62.91,79.7,92.96,-75.16,-75.07
2018-07-17 08:00:00,-2.66,,3.27,-13.8,18.02,58.57,0.0,59.63,-74.78,-74.69
2018-07-17 14:00:00,-8.86,,-1.69,-19.97,20.5,69.38,100.0,59.9,-76.48,-76.4
2018-07-17 20:00:00,-8.47,,0.02,-20.11,22.38,69.25,98.82,66.27,-76.47,-76.39
2018-07-18 02:00:00,-9.39,,0.36,-21.65,24.63,71.12,100.0,99.61,-76.81,-76.72
2018-07-18 08:00:00,-7.48,,3.27,-20.04,25.45,65.86,58.1,85.64,-76.4,-76.31
2018-07-18 14:00:00,-8.25,,3.24,-20.79,26.35,67.63,33.58,63.89,-76.68,-76.59
2018-07-18 20:00:00,-3.53,,8.61,-15.87,25.4,55.36,0.0,30.56,-75.51,-75.43
2018-07-19 02:00:00,-2.33,,9.83,-13.81,24.12,53.02,0.0,11.19,-75.23,-75.15
2018-07-19 08:00:00,-2.74,,9.2,-13.17,22.83,54.01,6.75,2.25,-75.37,-75.28
2018-07-19 14:00:00,0.01,,12.08,-9.78,21.61,48.37,0.0,2.25,-74.67,-74.58
2018-07-19 20:00:00,1.38,,13.25,-7.41,20.07,45.82,0.0,2.25,-74.31,-74.22
2018-07-20 02:00:00,5.94,,18.4,-2.62,19.48,38.82,0.0,-0.0,-73.09,-72.99
2018-07-20 08:00:00,2.68,,14.63,-4.95,18.68,44.71,38.77,12.92,-73.89,-73.8
2018-07-20 14:00:00,8.25,,21.68,-0.33,19.89,37.58,0.0,12.92,-72.39,-72.29
2018-07-20 20:00:00,8.7,,23.06,-0.47,21.14,36.77,0.0,12.92,-72.18,-72.08
2018-07-21 02:00:00,6.0,,20.38,-2.96,21.47,41.03,53.7,17.9,-72.81,-72.72
2018-07-21 08:00:00,4.56,,18.97,-4.96,22.36,43.2,81.03,44.91,-73.13,-73.04
2018-07-21 14:00:00,2.45,,16.45,-7.29,22.7,46.71,100.0,78.24,-73.65,-73.55
2018-07-21 20:00:00,3.87,,18.02,-6.53,23.21,44.39,76.64,85.89,-73.25,-73.15
2018-07-22 02:00:00,4.78,,19.15,-6.29,23.9,42.81,31.25,69.3,-72.96,-72.86
2018-07-22 08:00:00,4.23,,18.64,-7.23,24.47,43.54,18.79,42.23,-73.06,-72.96
2018-07-22 14:00:00,4.07,,17.47,-7.51,23.8,43.53,18.53,22.86,-73.06,-72.96
2018-07-22 20:00:00,5.22,,17.68,-6.57,22.97,41.33,0.0,12.44,-72.7,-72.6
2018-07-23 02:00:00,2.57,,12.82,-8.3,20.66,46.82,100.0,39.51,-73.36,-73.27
2018-07-23 08:00:00,6.91,,16.15,-4.21,19.21,39.69,0.0,33.33,-72.16,-72.06
2018-07-23 14:00:00,6.97,,13.82,-3.17,16.14,39.23,0.0,33.33,-72.07,-71.97
2018-07-23 20:00:00,9.49,,15.73,-1.07,15.66,35.6,0.0,-0.0,-71.31,-71.21
2018-07-24 02:00:00,6.01,,10.95,-3.86,14.3,42.06,57.63,19.21,-72.16,-72.06
2018-07-24 08:00:00,3.65,,6.73,-5.03,11.67,46.26,100.0,52.54,-72.74,-72.64
2018-07-24 14:00:00,3.52,,5.49,-4.52,9.96,46.24,99.82,85.82,-72.74,-72.64
2018-07-24 20:00:00,3.42,,4.5,-4.07,8.56,46.16,99.12,99.65,-72.73,-72.63
2018-07-25 02:00:00,0.16,,1.47,-7.18,8.91,52.81,100.0,99.65,-73.59,-73.49
2018-07-25 08:00:00,2.88,,3.72,-4.33,8.08,47.31,17.27,72.13,-72.84,-72.74
2018-07-25 14:00:00,3.16,,4.15,-3.84,7.98,46.58,6.29,41.19,-72.73,-72.63
2018-07-25 20:00:00,2.43,,3.53,-4.18,7.74,47.92,26.36,16.64,-72.9,-72.8
2018-07-26 02:00:00,1.3,,2.55,-5.17,7.83,50.26,59.0,30.55,-73.18,-73.09
2018-07-26 08:00:00,-2.73,,-0.77,-9.49,9.19,58.39,100.0,61.79,-74.28,-74.19
2018-07-26 14:00:00,-2.79,8.07,-0.37,-9.96,10.11,58.7,100.0,86.33,-74.32,-74.23
2018-07-26 20:00:00,-0.42,10.58,2.26,-7.83,10.38,52.93,46.48,82.16,-73.7,-73.61
2018-07-27 02:00:00,-0.69,10.14,2.28,-8.14,10.73,53.55,38.98,61.82,-73.78,-73.69
2018-07-27 08:00:00,3.16,14.41,6.33,-4.53,10.76,45.39,0.0,28.49,-72.73,-72.63
2018-07-27 14:00:00,-0.56,10.16,2.73,-8.01,11.03,52.68,54.77,31.25,-73.72,-73.62
2018-07-27 20:00:00,-0.17,10.48,3.36,-7.55,11.14,51.89,79.69,44.82,-73.62,-73.52
2018-07-28 02:00:00,-1.28,9.1,2.43,-8.68,11.46,54.15,100.0,78.15,-73.92,-73.83
2018-07-28 08:00:00,-0.29,10.08,3.58,-7.38,11.17,51.94,74.84,84.84,-73.67,-73.57
2018-07-28 14:00:00,0.18,10.51,4.08,-6.4,10.61,50.85,0.0,58.28,-73.54,-73.44
2018-07-28 20:00:00,-1.69,8.28,1.76,-6.97,8.96,55.01,100.0,58.28,-74.05,-73.96
2018-07-29 02:00:00,-0.98,8.93,2.38,-5.64,8.16,53.31,59.12,53.04,-73.88,-73.78
2018-07-29 08:00:00,-0.37,9.49,3.02,-4.74,7.83,51.81,22.98,60.7,-73.72,-73.62
2018-07-29 14:00:00,-0.19,9.58,3.18,-4.2,7.41,51.35,11.92,31.34,-73.67,-73.58
2018-07-29 20:00:00,0.17,9.89,3.45,-3.43,6.88,50.36,0.0,11.63,-73.58,-73.48
2018-07-30 02:00:00,1.08,10.82,4.41,-2.59,6.94,47.81,0.0,3.97,-73.33,-73.23
2018-07-30 08:00:00,2.31,12.15,5.73,-1.21,6.79,44.49,0.0,-0.0,-72.98,-72.88
2018-07-30 14:00:00,5.62,15.87,9.84,1.49,7.9,37.4,0.0,-0.0,-72.04,-71.94
2018-07-30 20:00:00,3.41,13.46,7.79,-0.71,8.22,43.05,43.61,14.54,-72.59,-72.49
2018-07-31 02:00:00,3.82,13.94,8.57,-0.64,8.86,41.92,43.46,29.02,-72.44,-72.34
2018-07-31 08:00:00,4.79,15.07,9.64,-0.2,9.4,39.64,31.52,39.53,-72.13,-72.03
2018-07-31 14:00:00,7.01,17.65,12.28,1.05,10.52,35.33,0.0,24.99,-71.46,-71.36
2018-07-31 20:00:00,5.51,16.08,10.98,-0.92,11.33,38.93,46.62,26.05,-71.8,-71.7
2018-08-01 02:00:00,7.8,18.77,13.94,0.31,12.72,34.71,0.0,15.54,-71.11,-71.0
2018-08-01 08:00:00,6.77,17.76,13.42,-1.19,13.77,36.8,42.53,29.72,-71.31,-71.2
2018-08-01 14:00:00,7.42,18.62,14.38,-1.28,14.7,35.27,13.21,18.58,-71.05,-70.95
2018-08-01 20:00:00,6.8,18.06,13.86,-2.37,15.34,36.29,37.4,31.05,-71.14,-71.04
2018-08-02 02:00:00,7.7,19.21,14.75,-2.05,15.8,34.22,0.0,16.87,-70.82,-70.71
2018-08-02 08:00:00,8.52,20.29,15.71,-1.93,16.5,32.35,0.0,12.47,-70.5,-70.4
2018-08-02 14:00:00,10.77,23.05,18.51,-0.83,17.77,28.57,0.0,-0.0,-69.77,-69.66
2018-08-02 20:00:00,10.24,22.7,17.6,-1.79,17.98,28.95,4.9,1.63,-69.8,-69.69
2018-08-03 02:00:00,4.78,16.67,10.91,-6.42,16.94,44.14,100.0,34.97,-71.24,-71.14
2018-08-03 08:00:00,8.22,20.67,13.91,-3.38,16.43,37.8,59.26,54.72,-70.21,-70.1
2018-08-03 14:00:00,1.59,13.21,5.96,-8.84,15.02,51.3,100.0,86.42,-72.01,-71.91
2018-08-03 20:00:00,1.02,12.5,4.41,-8.85,13.56,52.27,100.0,86.42,-72.16,-72.06
2018-08-04 02:00:00,6.01,18.14,8.66,-3.94,12.31,43.5,39.43,79.81,-70.72,-70.61
2018-08-04 08:00:00,9.32,22.03,11.66,-1.03,12.06,38.94,7.89,49.1,-69.7,-69.59
2018-08-04 14:00:00,13.12,26.61,16.48,1.25,13.99,34.65,0.0,15.77,-68.49,-68.38
2018-08-04 20:00:00,12.52,26.25,16.01,0.05,14.77,34.8,0.89,2.92,-68.52,-68.41
2018-08-05 02:00:00,-1.0,10.92,1.94,-11.96,14.63,54.74,100.0,33.63,-72.31,-72.21
2018-08-05 08:00:00,3.73,16.23,6.45,-7.53,14.05,48.51,68.99,56.63,-70.95,-70.84
2018-08-05 14:00:00,4.64,17.28,7.34,-6.61,13.91,47.29,62.9,77.3,-70.64,-70.54
2018-08-05 20:00:00,4.41,17.05,6.87,-6.65,13.5,47.35,62.93,64.94,-70.66,-70.55
2018-08-06 02:00:00,3.9,16.5,6.43,-6.98,13.45,47.83,7.27,44.37,-70.75,-70.65
2018-08-06 08:00:00,6.95,20.04,9.61,-4.29,13.54,43.78,0.0,23.4,-69.81,-69.7
2018-08-06 14:00:00,9.14,22.68,12.19,-2.63,14.14,41.06,0.0,2.42,-69.09,-68.98
2018-08-06 20:00:00,20.03,35.49,25.76,4.42,18.54,32.29,0.0,-0.0,-65.77,-65.65
2018-08-07 02:00:00,24.06,40.74,32.82,4.76,23.62,29.73,0.0,-0.0,-64.35,-64.22
2018-08-07 08:00:00,18.09,34.46,27.67,-1.68,25.97,35.52,41.22,13.74,-65.85,-65.73
2018-08-07 14:00:00,16.75,33.37,27.29,-3.81,27.84,36.28,57.83,33.02,-66.04,-65.92
2018-08-07 20:00:00,26.54,45.34,40.55,1.47,32.3,30.44,10.76,36.6,-62.88,-62.74
2018-08-08 02:00:00,30.89,51.27,47.63,1.63,36.91,28.21,0.0,22.86,-61.23,-61.09
2018-08-08 08:00:00,40.88,64.1,62.95,4.35,43.84,24.62,0.0,3.59,-57.78,-57.62
2018-08-08 14:00:00,43.47,68.49,68.23,1.78,49.22,23.54,0.0,-0.0,-56.47,-56.31
2018-08-08 20:00:00,41.54,67.54,66.91,-2.95,52.93,23.73,2.76,0.92,-56.54,-56.38
2018-08-09 02:00:00,33.42,58.94,57.85,-10.63,55.4,29.56,100.0,34.25,-58.62,-58.47
2018-08-09 08:00:00,35.02,61.94,60.71,-11.82,58.28,28.47,81.88,61.55,-57.68,-57.52
2018-08-09 14:00:00,29.18,55.8,54.45,-17.11,60.3,32.66,100.0,93.96,-59.13,-58.99
2018-08-09 20:00:00,31.09,59.04,57.36,-17.48,62.4,31.29,84.58,88.82,-58.13,-57.98
2018-08-10 02:00:00,31.63,60.65,55.05,-17.15,60.7,30.51,48.63,77.74,-57.54,-57.39
2018-08-10 08:00:00,39.48,71.48,62.7,-13.37,61.02,27.04,0.0,44.4,-54.49,-54.33
2018-08-10 14:00:00,35.37,67.52,55.55,-16.19,59.95,29.38,41.68,30.1,-55.36,-55.2
2018-08-10 20:00:00,39.97,74.49,57.87,-13.4,58.31,27.21,4.11,15.26,-53.31,-53.14
2018-08-11 02:00:00,50.05,88.71,65.62,-7.32,56.48,23.92,0.0,15.26,-49.26,-49.08
2018-08-11 08:00:00,53.34,94.63,65.88,-5.6,54.92,22.72,0.0,1.37,-47.41,-47.22
2018-08-11 14:00:00,41.09,80.4,48.0,-11.51,50.33,30.38,100.0,33.33,-51.04,-50.86
2018-08-11 20:00:00,46.4,88.73,52.35,-8.8,50.22,28.25,72.24,57.41,-48.54,-48.35
