timestamp,ema50_dist_trx_btc_15m,ema200_dist_trx_btc_15m,upper_bb_dist_trx_btc_15m,lower_bb_dist_trx_btc_15m,width_bb_trx_btc_15m,rsi_trx_btc_15m,stoch_rsi_fastk_trx_btc_15m,stoch_rsi_fastd_trx_btc_15m,kijun_dist_trx_btc_15m,tenkan_dist_trx_btc_15m
2019-02-08 09:45:00,-0.0284921505715241,,0.19287971963890538,-0.44453534877804124,0.6382181243349985,52.42061225446712,100.0,45.02182849678232,-5.827814569536427,-7.682119205298021
2019-02-08 10:00:00,-0.28114246407111576,,-0.009559268233350071,-0.7302029510533603,0.7233191035464684,58.598986729683624,100.0,67.3718698604992,-6.076618229854702,-7.926023778071345
2019-02-08 10:15:00,-0.01632041085027902,,0.2636721602138792,-0.4491026237900986,0.713436248075032,51.40970978173708,48.025090110875524,82.67503003695852,-5.827814569536427,-7.682119205298021
2019-02-08 10:30:00,-0.39587597908340433,,-0.050882494798309974,-0.859407742668783,0.8122220368243616,59.44675885546469,100.0,82.67503003695852,-6.200527704485492,-8.04749340369394
2019-02-08 10:45:00,-0.38035143088405166,,0.01618067880579943,-0.8605078555868784,0.8804052849359525,59.44675885546469,100.0,82.67503003695852,-6.200527704485492,-8.04749340369394
2019-02-08 11:00:00,-0.3654356884964405,,0.058134382312258204,-0.8233058862701093,0.88482548481715,59.44675885546469,100.0,100.00000000000001,-6.200527704485492,-8.04749340369394
2019-02-08 11:15:00,-0.22464869951394073,,0.1936707120824055,-0.6296020198764185,0.8250711035848688,55.6168675599731,52.34704603196768,84.11568201065592,-6.076618229854702,-7.926023778071345
2019-02-08 11:30:00,-0.21583894659183978,,0.21538905795259744,-0.6116902468562224,0.8287214212313411,55.6168675599731,0.0,50.78234867732258,-6.076618229854702,-7.926023778071345
2019-02-08 11:45:00,-0.20737467417647482,,0.23612622063549082,-0.6060073302788793,0.8436938830627027,55.6168675599731,0.0,17.44901534398925,-6.076618229854702,-7.926023778071345
2019-02-08 12:00:00,-0.19924233401268365,,0.2550989279013427,-0.5985599582844614,0.8551274008768825,55.6168675599731,0.0,2.3684757858670007e-14,-6.076618229854702,-7.926023778071345
