timestamp,ema50_dist_eth_usd_30m,ema200_dist_eth_usd_30m,lower_bb_dist_eth_usd_30m,width_bb_eth_usd_30m,rsi_eth_usd_30m,stoch_rsi_fastk_eth_usd_30m,stoch_rsi_fastd_eth_usd_30m,kijun_dist_eth_usd_30m,tenkan_dist_eth_usd_30m
2019-02-02 20:30:00,-0.007149926362343462,0.0009461659025866709,-0.009926756025480321,0.010921964772546512,0.6053934253838282,1.0,0.9835083841788037,-0.013381884387801524,-0.007282658170232104
2019-02-02 21:00:00,-0.004431861292766182,0.0036398905262651216,-0.007386516655678466,0.011047101862189114,0.5556779673691519,0.49855067442987017,0.8328502248099571,-0.010860637035684961,-0.004745824587021996
2019-02-02 21:30:00,-0.0023336387119200497,0.0056667182891882995,-0.005378815454252894,0.011043943952054748,0.5195743451324554,0.062400262431496,0.520316978953789,-0.008870598994055734,-0.002743484224965731
2019-02-02 22:00:00,-0.003555194961818331,0.004186654795799605,-0.006730196576619885,0.010930752785622421,0.5414503122875078,0.2549079655826593,0.2719529674813421,-0.010228310502283122,-0.004109589041095929
2019-02-02 22:30:00,-0.002978421262755271,0.004062039584005861,-0.0060676843989887486,0.010139892494397526,0.5327422477457971,0.15343793681744933,0.1569153882772019,-0.009776153494746476,-0.003654636820466073
2019-02-02 23:00:00,-0.004259920136315709,0.002635094562735807,-0.007529883587458319,0.010189916896888961,0.5572795747849225,1.0000000000000002,0.46944863413336996,-0.01122160386826021,-0.005109022899370541
2019-02-02 23:30:00,-0.0024316382030271644,0.004162998321433298,-0.005776211856434399,0.009947233683874925,0.5222097184023895,0.06989410472299595,0.40777734718014885,-0.009504660939499199,-0.003381465911168058
2019-02-03 00:00:00,-0.0086017836045722,-0.0017309685556191612,-0.01270990510517489,0.011058785813946228,0.6198411299922776,1.0,0.6899647015743323,-0.015979662248048032,-0.009896495369529745
2019-02-03 00:30:00,-0.029983703076987722,-0.014333265733785017,-0.04251632902266822,0.029007598395710286,0.7870836233914449,1.0,0.6899647015743323,-0.03841717682548129,-0.03247271759382486
2019-02-03 01:00:00,-0.02553473321277233,-0.005853792568349836,-0.041299522222353,0.03630160004107475,0.7337294598627615,0.7985676862698575,0.9328558954232862,-0.03504005966552992,-0.029074723256376056
2019-02-03 01:30:00,-0.021644067939572187,0.0004484367934718403,-0.03915137525913137,0.04038124854133419,0.6896282599189146,0.6320688386552948,0.810212174975051,-0.03206215950701086,-0.02607841386085563
2019-02-03 02:00:00,-0.020375343044839678,0.00357159456717282,-0.039164589742297085,0.04351051915871156,0.683228953984747,0.3790174536633942,0.6032179928628492,-0.03162973552537529,-0.02564331665475339
2019-02-03 02:30:00,-0.018397484429384048,0.006816374918312107,-0.03732910422587943,0.044829413016384545,0.6646320012963955,0.0,0.33702876410623,-0.03041689032027206,-0.024422973698336015
2019-02-03 03:00:00,-0.0202843075445871,0.006227060541070806,-0.03934074491969408,0.04633496618371569,0.6850730729486137,0.2958295728429024,0.22494900883543248,-0.0330984030689625,-0.027121063431171488
2019-02-03 03:30:00,-0.018732446358712518,0.008826291937070296,-0.03778659183885491,0.04729776246881537,0.6722619826507192,0.30524493563408195,0.20035816949232838,-0.03232142857142861,-0.026339285714285787
2019-02-03 04:00:00,-0.014109712793900386,0.013823817272729633,-0.032378179734625756,0.04663463496758871,0.609522760805224,0.0,0.20035816949232838,-0.028330643715259174,-0.022323830016137802
2019-02-03 04:30:00,-0.014944061754720628,0.013267512600636522,-0.03250123322297349,0.0462131714378639,0.6230020138940165,0.17841426072747088,0.16121973212051788,-0.029754120984930577,-0.023756107154518147
2019-02-03 05:00:00,-0.015004518431915304,0.013331072585086368,-0.03157395338665947,0.04531839501089699,0.6294299338071961,0.2634955758248827,0.1473032788507848,-0.03041689032027206,-0.024422973698336015
2019-02-03 05:30:00,-0.011954479069723023,0.016213485930384852,-0.02725556408089047,0.043710376709080165,0.5883963567119821,0.0,0.1473032788507848,-0.02789487846443628,-0.021885370885281197
2019-02-03 06:00:00,-0.011315352359412167,0.01647727520779596,-0.02521578146956982,0.041876023624697084,0.5855611747322254,0.0,0.08783185860829451,-0.027720462904817444,-0.021709877096976804
2019-02-03 06:30:00,-0.011467756937224682,0.016161778469484522,-0.024634804227059548,0.04097015327855451,0.59295394553581,0.16852017151774473,0.05617339050591519,-0.028330643715259174,-0.022323830016137802
